Gene1	Gene2	Score
G36	G30	0.928275793981169
G30	G36	0.928275793981169
G37	G31	-0.836307529258102
G31	G37	-0.836307529258102
G90	G84	0.789487011815042
G84	G90	0.789487011815042
G68	G65	-0.780646537818912
G65	G68	-0.780646537818912
G35	G30	-0.780487774078934
G30	G35	-0.780487774078934
G31	G30	-0.775908502278364
G30	G31	-0.775908502278364
G36	G35	-0.773306477836229
G35	G36	-0.773306477836229
G68	G60	-0.767886123689639
G60	G68	-0.767886123689639
G84	G82	0.758566159835771
G82	G84	0.758566159835771
G36	G31	-0.756213125444058
G31	G36	-0.756213125444058
G37	G30	0.731674624150838
G30	G37	0.731674624150838
G90	G82	0.722673468924771
G82	G90	0.722673468924771
G37	G23	-0.702696958013339
G23	G37	-0.702696958013339
G37	G36	0.702504269385246
G36	G37	0.702504269385246
G66	G65	0.699158561615446
G65	G66	0.699158561615446
G65	G56	0.697244369934787
G56	G65	0.697244369934787
G68	G66	-0.691524750035261
G66	G68	-0.691524750035261
G90	G6	0.686126360844309
G6	G90	0.686126360844309
G60	G37	0.677690547845386
G37	G60	0.677690547845386
G65	G60	0.673268687263524
G60	G65	0.673268687263524
G55	G3	-0.670446202767445
G3	G55	-0.670446202767445
G65	G62	0.664762733000703
G62	G65	0.664762733000703
G41	G20	0.658517890332258
G20	G41	0.658517890332258
G77	G41	-0.657082842883805
G41	G77	-0.657082842883805
G79	G23	0.652018715803259
G23	G79	0.652018715803259
G93	G91	-0.648019848911656
G91	G93	-0.648019848911656
G92	G31	0.64477951657259
G31	G92	0.64477951657259
G60	G31	-0.640967899361433
G31	G60	-0.640967899361433
G57	G56	-0.64071983478431
G56	G57	-0.64071983478431
G84	G79	-0.639027078031317
G79	G84	-0.639027078031317
G92	G37	-0.638946030775149
G37	G92	-0.638946030775149
G68	G56	-0.638056944972315
G56	G68	-0.638056944972315
G41	G38	0.634336230868809
G38	G41	0.634336230868809
G94	G32	0.631462000338922
G32	G94	0.631462000338922
G35	G31	0.625078510357643
G31	G35	0.625078510357643
G79	G38	0.620268531371614
G38	G79	0.620268531371614
G66	G56	0.618320474464653
G56	G66	0.618320474464653
G65	G61	-0.604292214781013
G61	G65	-0.604292214781013
G99	G85	0.595925401752023
G85	G99	0.595925401752023
G61	G56	-0.594266734436753
G56	G61	-0.594266734436753
G84	G6	0.591404152394872
G6	G84	0.591404152394872
G66	G63	-0.588219829460029
G63	G66	-0.588219829460029
G14	G5	0.586925195760917
G5	G14	0.586925195760917
G44	G38	0.585008072946771
G38	G44	0.585008072946771
G11	G5	-0.584518840510737
G5	G11	-0.584518840510737
