Gene1	Gene2	Score
G54	G50	0.936901947277018
G50	G54	0.936901947277018
G98	G77	0.901006147213756
G77	G98	0.901006147213756
G45	G11	-0.868078099324311
G11	G45	-0.868078099324311
G24	G21	-0.867955149960165
G21	G24	-0.867955149960165
G81	G72	0.856565205778917
G72	G81	0.856565205778917
G23	G21	0.852085974761166
G21	G23	0.852085974761166
G24	G23	-0.845532470398356
G23	G24	-0.845532470398356
G50	G49	0.834090252118923
G49	G50	0.834090252118923
G39	G32	-0.829565525871007
G32	G39	-0.829565525871007
G24	G20	0.810168217097885
G20	G24	0.810168217097885
G21	G20	-0.808163843828442
G20	G21	-0.808163843828442
G49	G48	0.798596867473821
G48	G49	0.798596867473821
G48	G43	-0.797641354447231
G43	G48	-0.797641354447231
G98	G68	0.789807769784839
G68	G98	0.789807769784839
G47	G21	-0.788632863944238
G21	G47	-0.788632863944238
G23	G20	-0.786246936135827
G20	G23	-0.786246936135827
G47	G24	0.780764188551262
G24	G47	0.780764188551262
G54	G49	0.764929418634767
G49	G54	0.764929418634767
G47	G23	-0.761434548280693
G23	G47	-0.761434548280693
G38	G32	-0.737031725476222
G32	G38	-0.737031725476222
G22	G21	-0.729399551123501
G21	G22	-0.729399551123501
G99	G25	-0.725320966010744
G25	G99	-0.725320966010744
G24	G22	0.714655113824992
G22	G24	0.714655113824992
G23	G22	-0.712793920210001
G22	G23	-0.712793920210001
G47	G20	0.712454637496771
G20	G47	0.712454637496771
G96	G95	0.711882752071666
G95	G96	0.711882752071666
G77	G60	-0.710756009174442
G60	G77	-0.710756009174442
G39	G38	0.70721696682807
G38	G39	0.70721696682807
G49	G37	0.698895736744671
G37	G49	0.698895736744671
G31	G25	0.696894128078714
G25	G31	0.696894128078714
G77	G68	0.696082019233747
G68	G77	0.696082019233747
G98	G60	-0.695436966235138
G60	G98	-0.695436966235138
G92	G23	0.69053387380291
G23	G92	0.69053387380291
G32	G27	-0.681683985229445
G27	G32	-0.681683985229445
G94	G30	-0.67727571273099
G30	G94	-0.67727571273099
G22	G20	0.677017892319598
G20	G22	0.677017892319598
G82	G77	0.67430336684199
G77	G82	0.67430336684199
G77	G62	-0.668014101879991
G62	G77	-0.668014101879991
G4	G2	0.667172460766417
G2	G4	0.667172460766417
G48	G37	0.667072571612018
G37	G48	0.667072571612018
G95	G84	-0.66357440053165
G84	G95	-0.66357440053165
G66	G9	-0.663370662351541
G9	G66	-0.663370662351541
G70	G65	0.659272808008913
G65	G70	0.659272808008913
G98	G82	0.657246151370587
G82	G98	0.657246151370587
G50	G37	0.653301276396219
G37	G50	0.653301276396219
G47	G22	0.652748780431073
G22	G47	0.652748780431073
G96	G84	-0.64811944327391
G84	G96	-0.64811944327391
G67	G38	0.647580523519445
G38	G67	0.647580523519445
G54	G37	0.647271651395527
G37	G54	0.647271651395527
G72	G37	0.645200381677856
G37	G72	0.645200381677856
G29	G1	0.641881441610688
G1	G29	0.641881441610688
G41	G20	0.639163711461908
G20	G41	0.639163711461908
G49	G43	-0.638468068450994
G43	G49	-0.638468068450994
G84	G57	-0.638360492815146
G57	G84	-0.638360492815146
G28	G26	-0.635929482364001
G26	G28	-0.635929482364001
G72	G49	0.633731306183469
G49	G72	0.633731306183469
G2	G1	0.63339133369629
G1	G2	0.63339133369629
G99	G31	-0.629254274213054
G31	G99	-0.629254274213054
G71	G30	-0.62816509913546
G30	G71	-0.62816509913546
G77	G11	0.62697009097328
G11	G77	0.62697009097328
G81	G49	0.62591596868733
G49	G81	0.62591596868733
G98	G62	-0.625115645040339
G62	G98	-0.625115645040339
G35	G27	-0.619934437739491
G27	G35	-0.619934437739491
G84	G46	-0.615168148703228
G46	G84	-0.615168148703228
G23	G8	-0.613910789772956
G8	G23	-0.613910789772956
G84	G64	0.612244245072874
