Parent	Type	Child	Weight	Probability	Score
G1	-	G1	-0.014182	0.217329	-0.012313
G2	-	G1	-0.004780	0.392043	-0.007487
G3	+	G1	0.060834	0.617723	0.150121
G4	-	G1	-0.022752	0.401982	-0.036537
G5	+	G1	0.023511	0.405093	0.038047
G6	+	G1	0.011688	0.262152	0.012240
G7	-	G1	-0.042344	0.512687	-0.086725
G8	-	G1	-0.044125	0.454970	-0.080199
G9	+	G1	0.031075	0.419130	0.052031
G10	+	G1	0.067104	0.741868	0.198873
G11	+	G1	0.009193	0.218222	0.008014
G12	-	G1	-0.037541	0.503584	-0.075522
G13	+	G1	0.005656	0.231864	0.005239
G14	+	G1	0.027300	0.350536	0.038229
G15	+	G1	0.097292	0.999160	0.388338
G16	-	G1	-0.010938	0.232008	-0.010138
G17	+	G1	0.024047	0.339764	0.032639
G18	+	G1	0.041487	0.597233	0.098981
G19	+	G1	0.026772	0.294412	0.031487
G20	+	G1	0.033286	0.491393	0.065341
G21	+	G1	0.010447	0.292089	0.012190
G22	+	G1	0.071051	0.926307	0.262920
G23	-	G1	-0.088512	0.966679	-0.341808
G24	+	G1	0.004935	0.211976	0.004179
G25	-	G1	-0.064135	0.731234	-0.187348
G26	+	G1	0.015463	0.332757	0.020556
G27	-	G1	-0.047848	0.597913	-0.114289
G28	-	G1	-0.025532	0.354092	-0.036116
G29	-	G1	-0.008982	0.224570	-0.008058
G30	+	G1	0.046006	0.710862	0.130645
G31	+	G1	0.036285	0.488881	0.070866
G32	-	G1	-0.052268	0.845742	-0.176594
G33	-	G1	-0.057327	0.737437	-0.168881
G34	+	G1	0.100734	0.999650	0.402274
G35	+	G1	0.101586	0.999755	0.405720
G36	-	G1	-0.024523	0.340330	-0.033341
G37	-	G1	-0.059999	0.863213	-0.206900
G38	+	G1	0.090283	0.999129	0.360352
G39	+	G1	0.007703	0.281685	0.008668
G40	+	G1	0.026453	0.380521	0.040212
G41	+	G1	0.007353	0.247871	0.007281
G42	+	G1	0.047394	0.755277	0.142997
G43	+	G1	0.001516	0.296249	0.001795
G44	+	G1	0.059837	0.909025	0.217292
G45	+	G1	0.083124	0.990848	0.329030
G46	+	G1	0.089500	0.943413	0.337307
G47	-	G1	-0.043134	0.572037	-0.098570
G48	-	G1	-0.032796	0.492787	-0.064563
G49	+	G1	0.037428	0.524253	0.078386
G50	+	G1	0.075880	0.954482	0.289332
G51	-	G1	-0.016949	0.256436	-0.017363
G52	+	G1	0.062220	0.773903	0.192359
G53	-	G1	-0.040047	0.458096	-0.073286
G54	+	G1	0.014637	0.294625	0.017227
G55	-	G1	-0.020444	0.294960	-0.024090
G56	+	G1	0.095699	0.990202	0.378557
G57	+	G1	0.017288	0.281440	0.019437
G58	-	G1	-0.047639	0.508960	-0.096860
G59	-	G1	-0.063311	0.755761	-0.191146
G60	-	G1	-0.046594	0.491244	-0.091438
G61	-	G1	-0.017387	0.318111	-0.022096
G62	+	G1	0.031476	0.353067	0.044395
G63	+	G1	0.029355	0.418646	0.049093
G64	+	G1	0.050172	0.778067	0.155947
G65	-	G1	-0.008903	0.357749	-0.012724
G66	+	G1	0.097235	0.999653	0.388304
G67	+	G1	0.018673	0.298084	0.022235
G68	+	G1	0.009863	0.229796	0.009054
G69	-	G1	-0.024962	0.348148	-0.034717
G70	+	G1	0.019961	0.230349	0.018368
G71	-	G1	-0.015882	0.282663	-0.017934
G72	-	G1	-0.016051	0.279354	-0.017912
G73	-	G1	-0.025664	0.373913	-0.038335
G74	+	G1	0.016292	0.345126	0.022462
G75	+	G1	0.042310	0.545966	0.092281
G76	+	G1	0.032948	0.481145	0.063329
G77	+	G1	0.004275	0.280148	0.004784
G78	+	G1	0.072932	0.884450	0.257686
G79	-	G1	-0.026487	0.356582	-0.037731
G80	-	G1	-0.015215	0.207826	-0.012632
G81	+	G1	0.032690	0.482341	0.062990
G82	+	G1	0.039103	0.512618	0.080076
G83	+	G1	0.010028	0.283141	0.011343
G84	+	G1	0.013619	0.234235	0.012743
G85	-	G1	-0.007122	0.242866	-0.006909
G86	+	G1	0.052493	0.817765	0.171487
G87	-	G1	-0.000837	0.248415	-0.000830
G88	-	G1	-0.002168	0.188924	-0.001636
G89	-	G1	-0.030779	0.417345	-0.051316
G90	-	G1	-0.004262	0.203596	-0.003466
G91	+	G1	0.010812	0.230847	0.009971
G92	+	G1	0.095346	0.999450	0.380684
G93	+	G1	0.030357	0.479774	0.058183
G94	+	G1	0.022950	0.304601	0.027926
G95	-	G1	-0.016580	0.232335	-0.015388
G96	+	G1	0.055121	0.846414	0.186379
G97	+	G1	0.004249	0.252364	0.004283
G98	-	G1	-0.022778	0.458931	-0.041761
G99	+	G1	0.022707	0.345332	0.031326
G100	+	G1	0.000838	0.205752	0.000689
G1	-	G2	-0.010390	0.311972	-0.012949
G2	+	G2	0.003026	0.389134	0.004704
G3	+	G2	0.005438	0.434056	0.009430
G4	-	G2	-0.000377	0.361075	-0.000544
G5	-	G2	-0.017113	0.541803	-0.037039
G6	-	G2	-0.011293	0.423685	-0.019114
G7	+	G2	0.005495	0.225788	0.004957
G8	-	G2	-0.007272	0.282111	-0.008195
G9	+	G2	0.021721	0.546140	0.047389
G10	+	G2	0.017534	0.463721	0.032481
G11	+	G2	0.010642	0.250231	0.010638
G12	+	G2	0.005933	0.176880	0.004192
G13	+	G2	0.019418	0.468737	0.036361
G14	+	G2	0.015077	0.372179	0.022416
G15	+	G2	0.021257	0.516645	0.043873
G16	+	G2	0.017501	0.365596	0.025560
G17	-	G2	-0.003240	0.276963	-0.003585
G18	+	G2	0.044196	0.997308	0.176080
G19	+	G2	0.009427	0.202874	0.007640
G20	+	G2	0.011235	0.243443	0.010926
G21	-	G2	-0.004802	0.290704	-0.005577
G22	-	G2	-0.005944	0.302172	-0.007175
G23	-	G2	-0.017894	0.400210	-0.028608
G24	+	G2	0.032938	0.866632	0.114033
G25	-	G2	-0.001841	0.220302	-0.001620
G26	+	G2	0.006248	0.314089	0.007840
G27	+	G2	0.026171	0.675981	0.070674
G28	+	G2	0.002057	0.249593	0.002051
G29	-	G2	-0.017280	0.512658	-0.035390
G30	+	G2	0.022621	0.616072	0.055672
G31	+	G2	0.021478	0.550138	0.047203
G32	-	G2	-0.024685	0.944866	-0.093175
G33	-	G2	-0.001388	0.219009	-0.001214
G34	-	G2	-0.023836	0.837602	-0.079758
G35	+	G2	0.036806	0.969701	0.142581
G36	+	G2	0.014972	0.372051	0.022252
G37	+	G2	0.022458	0.600984	0.053918
G38	+	G2	0.039116	0.988991	0.154541
G39	+	G2	0.008376	0.289262	0.009679
G40	-	G2	-0.009487	0.368253	-0.013956
G41	-	G2	-0.016188	0.459196	-0.029696
G42	-	G2	-0.005592	0.340530	-0.007607
G43	+	G2	0.005722	0.290537	0.006641
G44	+	G2	0.021457	0.554523	0.047533
G45	+	G2	0.017764	0.414478	0.029413
G46	+	G2	0.012987	0.291158	0.015105
G47	+	G2	0.005310	0.260391	0.005524
G48	+	G2	0.009506	0.452532	0.017186
G49	+	G2	0.017681	0.368138	0.026003
G50	+	G2	0.009369	0.235307	0.008807
G51	-	G2	-0.013509	0.517388	-0.027921
G52	-	G2	-0.007508	0.320819	-0.009622
G53	+	G2	0.013569	0.382026	0.020708
G54	+	G2	0.032235	0.858782	0.110588
G55	-	G2	-0.001912	0.239232	-0.001827
G56	+	G2	0.017543	0.416204	0.029168
G57	-	G2	-0.002682	0.240352	-0.002575
G58	-	G2	-0.016898	0.454869	-0.030705
G59	-	G2	-0.032396	0.853547	-0.110463
G60	+	G2	0.000472	0.184253	0.000348
G61	+	G2	0.002859	0.264259	0.003018
G62	+	G2	0.007656	0.181051	0.005537
G63	-	G2	-0.007502	0.326394	-0.009782
G64	+	G2	0.002117	0.245787	0.002079
G65	-	G2	-0.007454	0.378071	-0.011258
G66	+	G2	0.022586	0.590483	0.053277
G67	-	G2	-0.035548	0.960494	-0.136397
G68	+	G2	0.018451	0.418497	0.030847
G69	-	G2	-0.008644	0.327376	-0.011304
G70	-	G2	-0.011158	0.286509	-0.012771
G71	-	G2	-0.035976	0.966748	-0.138938
G72	-	G2	-0.004019	0.251120	-0.004032
G73	-	G2	-0.037042	0.985820	-0.145877
G74	-	G2	-0.000211	0.319608	-0.000269
G75	-	G2	-0.005512	0.365938	-0.008057
G76	+	G2	0.028005	0.795104	0.088952
G77	+	G2	0.001878	0.274450	0.002058
G78	+	G2	0.018717	0.455223	0.034038
G79	+	G2	0.008807	0.283530	0.009975
G80	-	G2	-0.001056	0.164549	-0.000694
G81	+	G2	0.004602	0.363430	0.006681
G82	+	G2	0.007230	0.262654	0.007586
G83	+	G2	0.010290	0.312013	0.012826
G84	+	G2	0.000358	0.203734	0.000291
G85	-	G2	-0.002644	0.255337	-0.002697
G86	-	G2	-0.017409	0.675965	-0.047010
G87	-	G2	-0.031062	0.832630	-0.103320
G88	+	G2	0.001231	0.182602	0.000898
G89	-	G2	-0.020507	0.731129	-0.059896
G90	+	G2	0.008178	0.213023	0.006959
G91	+	G2	0.003343	0.187521	0.002504
G92	+	G2	0.012280	0.254486	0.012484
G93	+	G2	0.012763	0.314193	0.016020
G94	+	G2	0.001933	0.176423	0.001362
G95	+	G2	0.002743	0.178794	0.001959
G96	+	G2	0.011741	0.216292	0.010145
G97	+	G2	0.053510	0.999928	0.213748
G98	-	G2	-0.010561	0.462128	-0.019496
G99	+	G2	0.007546	0.202952	0.006118
G100	+	G2	0.018672	0.429879	0.032065
G1	+	G3	0.005109	0.196743	0.004015
G2	+	G3	0.004732	0.399050	0.007544
G3	+	G3	0.002092	0.426479	0.003564
G4	-	G3	-0.006136	0.381145	-0.009343
G5	+	G3	0.012814	0.472906	0.024208
G6	+	G3	0.001516	0.221817	0.001343
G7	-	G3	-0.005070	0.260126	-0.005268
G8	-	G3	-0.006777	0.291626	-0.007896
G9	+	G3	0.017631	0.600646	0.042306
G10	-	G3	-0.005779	0.365240	-0.008432
G11	+	G3	0.005899	0.222289	0.005239
G12	+	G3	0.005360	0.189213	0.004052
G13	+	G3	0.000126	0.218027	0.000110
G14	+	G3	0.002346	0.258674	0.002424
G15	+	G3	0.028622	0.978243	0.111852
G16	+	G3	0.017301	0.615982	0.042574
G17	-	G3	-0.002390	0.276100	-0.002636
G18	+	G3	0.030852	0.995183	0.122657
G19	+	G3	0.027725	0.966591	0.107058
G20	-	G3	-0.002055	0.242473	-0.001990
G21	-	G3	-0.008651	0.333844	-0.011538
G22	+	G3	0.010752	0.353674	0.015191
G23	-	G3	-0.002115	0.165236	-0.001396
G24	+	G3	0.001226	0.198213	0.000970
G25	-	G3	-0.004687	0.243374	-0.004557
G26	+	G3	0.000001	0.298795	0.000001
G27	-	G3	-0.003458	0.222902	-0.003079
G28	+	G3	0.001449	0.247433	0.001432
G29	+	G3	0.006760	0.242218	0.006542
G30	+	G3	0.001162	0.257393	0.001194
G31	+	G3	0.005023	0.279656	0.005611
