edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,ss_ranked,edge_exist,gc_coef
G48_G1,0.0060767860655714,0,9.29149159571586,0.0255839393668758,9919,0.498582,0.109779839130589,0.918732884227236,0,0.0028108481212816,0.0267989068740846,3.18482076801394e-36,0,0.0123247582823921,-0.0319661556146165,0,0.0108977300696518
G48_G2,0.0157943013639824,0.594464199903892,22.7756871383052,0.0388706795500131,9942,0.499316,0.351088669930879,0.931707166710404,0,0.008439982224963,0.001584989680784,0,0,0.0129286652434646,0.0226627537164666,0,0.041469164360619
G48_G3,0.0079607771004252,0,0.0065310506118082,0.0062799628653075,9964,0.500254,0.204026360092877,0.772233960659864,0,0.006207989171057,0.0058305678446717,0,0,0.0318604878445297,0.189582645829281,0,0.458117023614922
G48_G4,0.0044377190951115,0,4.99220226274812,0.0044819731504759,9987,0.498745,0.159881837032645,0.14075583168528,0,0.0040938425122219,0.0061768029949848,0,0,0.018165169950335,-0.193597167718934,0,0.0669847002125883
G48_G5,0.00830050067603,0,2.12368220310031,0.0127113502817867,9994,0.498591,0.156789786518421,1.56831441533969,0,0.001357167890765,0.0005836371664349,1.713283341776e-35,0,0.00487869752940174,-0.0479942392727057,0,0.440137930071489
G48_G6,0.0074137934900008,0,0,0.0057109790953012,9969,0.501676,0.11994440595595,0.152033003210444,0,0.004150368864885,0.0006060606060606,0,0,0.0388498970021536,0.103318530964954,0,0.243843787140661
G48_G7,0.0057287464028774,0,1.26773876025686,0.0064492936116272,9948,0.499821,0.212051519046984,1.29848578472407,0,0.0370710560461705,0.0026704372016872,0,0,0.0146619554545981,0.0346305019808433,0,0.153276151862804
G48_G8,0.004809402076214,0,1.19986489419382,0.0056655936560987,9926,0.499081,0.146409680375501,0.359774233518691,0,0.0007703173879621,0.0012885744322214,0,0,0.0838743703292224,0.118293531529754,1,0.102749231347107
G48_G9,0.0272769161555541,0.193541566554541,4.43231832236595,0.0166045960713445,9794,0.498582,0.234121551291185,1.26574899597462,0,0.0031918188143589,0.020274213574062,8.79011508457988e-36,0,0.0132938507047123,-0.0635962675434027,0,0.0287533280651436
G48_G10,0.0052855273931333,0,1.11225795511389,0.0113134918207404,7504,0.498636,0.20458837992955,1.40454545922891,0,0.0151663567162567,0.0060713674235009,0,0,0.0054398025488069,0.0994869333461099,0,0.351452634603197
G48_G11,0.0065672920105801,0,1.94990390695809,0.0186683212667488,1739,0.499553,0.143528526100347,0.564794120768448,0,0.022693061027233,0.0007575757575757,0.125038919132199,0,0.00493127486738095,0.110696722704474,0,0.180231055953983
G48_G12,0.0062287133199101,0,0.251802279303777,0.0082367859521343,1280,0.498579,0.143856421892305,1.43489540988908,0,0.0001983098289555,0.0345729762910887,0,0,0.00335191052432607,-0.0786884655946098,0,0.202886996424785
G48_G13,0.0047333039723005,0.392196059586737,0.868089956454446,0.0054141333912725,2357,0.49899,0.150041911244773,1.10603125854715,0,0.0308399438183371,0.0029844389791536,0,0,0.021645651071936,-0.0622299567930869,0,0.358164781925004
G48_G14,0.005333646299085,0,0.338094363035416,0.0058432377357082,2175,0.498915,0.133777134283891,0.868844370769574,0,0.0414713472819155,0.0095727653665518,3.5863893744638e-36,0,0.0108936432869951,-0.0147379159357046,0,0.274011899471064
G48_G15,0.0091122629943946,0,0.496800650831422,0.0132074455250242,1651,0.498734,0.146547755487505,0.787131572428308,0,0.0072129783221755,0.0096597126877875,0.239512881298055,0,0.0229871153340313,-0.122364465776303,0,0.24518207152861
G48_G16,0.0075091243782756,0,0.342340156121395,0.0058031031007045,2329,0.499587,0.182878717506667,0.805810355842373,0,0.0127461279427213,0.0069736847181964,0,0,0.0443892919565915,0.0253472951597785,0,0.999960630459128
G48_G17,0.0051995495619342,0,3.2355034462003,0.0093986704685637,1650,0.501272,0.162164479689192,0.944049380159339,0,0.0244092890621432,8.32667268468867e-18,0,0,0.00170714975827192,0.0561613009944051,0,0.00971737084401908
G48_G18,0.0075504141333647,0,0.297859153804894,0.0086960842531876,1907,0.498672,0.14462458367401,1.57690608982874,0,0.0089381916117314,0.0133841926796265,0,0,0.0158540513596426,0.0687449368727327,0,0.0132754964678359
G48_G19,0.002870505665346,0,1.12906307450436,0.0041809931696041,3747,0.498962,0.158881599108834,1.82882560118584,0,0.0110992806274199,0,8.29724999888485e-36,0,0.00126225603359792,0.102655653239304,0,0.338313588216857
G48_G20,0.0141004330351847,0,4.92258835729135,0.0253011571909169,1649,0.501898,0.253929202871188,1.8916236911575,0,0.0104164720192952,0.0011376409941506,6.49320511780815e-36,0,0.0279192483078635,0.19068084478326,1,9.91496751261104e-05
G48_G21,0.0054986444350752,0,0.944290885108804,0.007312777443872,1207,0.500414,0.176003325383252,0.469202659281928,0,0.0519049899071271,0.0007798206890523,0,0,0.0137713182081892,-0.0565573524812767,0,0.0829109080969266
G48_G22,0.0080981325578407,0,0.51722945374054,0.0097283214956311,1205,0.499494,0.136265007395357,1.07325227400641,0,0.0167984942109461,0.0063606377082072,1.26933323462174e-35,0,0.038169686469999,0.0293018971630046,0,0.130305430573676
G48_G23,0.0030144271471705,0,1.12852722533199,0.0085251509397227,2377,0.500656,0.183488257966261,1.42913657511831,0,0.0007396971818129,0.0022100122100122,0,0,0.00454175370343714,-0.107951272203553,0,0.0715652961540095
G48_G24,0.001630109382789,0,1.02753693254799,0.0025669416194657,1196,0.498723,0.109033400125412,1.13322652194666,0,0.0158901568920176,0.0032353928695358,0,0,0.0126423383085717,-0.0944102733780293,0,0.123148877612051
G48_G25,0.0057205312838728,0,0.0113867403018321,0.0088909582600993,1145,0.498587,0.175341884963426,0.017792084272087,0,0.0008315555604056,0.001029098828717,0,0,0.0186503157049531,-0.0563353236174245,0,0.0375094496571216
G48_G26,0.003909690858193,0,0.743711226061283,0.0042710445540064,1086,0.498636,0.174694767321391,0.615012374144964,0,0.0137553940991256,0.0001346801346801,1.2715025609034e-35,0,0.00310674474303919,0.0277176033009037,0,0.000171772598601348
G48_G27,0.0027106688677438,0,0.726392087339324,0.0069913892145951,2488,0.498804,0.153238492249442,0.548928206499776,0,0.0062254295703091,0.0055757993941892,2.04044251205159e-35,0,0.000265203866305073,-0.0311708074534366,0,0.77628494291068
G48_G28,0.0115069019872614,0,13.0001808391381,0.0288797283324352,1913,0.49875,0.207350317001874,0.696210736334191,0,0.0129137085448084,0.0358091468435983,0,0,0.00281404223391672,0.0227489573746971,0,0.16644124445713
G48_G29,0.0037346789696417,0,0.565742514112914,0.0044654031441053,1069,0.498744,0.193106410215466,1.24206273288177,0,0.0089583846903812,0.0035491450714436,0,0,1.13859142128355e-05,0.133229319871544,0,0.751409915223745
G48_G30,0.0026264189452846,0.194233541566555,1.51666134275262,0.0068014351109296,3910,0.498912,0.202891260406032,1.00841868228724,0,0.0127084050424259,0.0026470083225598,0,0,0.0105788200590959,0.0608246371083244,0,0.318420951787478
G48_G31,0.0068688974332478,0,2.66798463492593,0.0095585846936287,1051,0.499378,0.125435262425017,0.75846034197823,0,0.0105205337535074,0.0031292250409897,1.58238062301726e-35,0,0.0267593604954531,-0.0439943589480013,0,0.0857557308111366
G48_G32,0.0071124476478311,0,0.211967661171828,0.0070261163068467,1960,0.498726,0.20190599743201,0.109957634772537,0,0.0114982985607711,0.0003117327835875,4.40913139845145e-36,0,0.110293539384368,-0.179446094838785,0,0.262827559115563
G48_G33,0.0020986390312752,0,0.919096653514281,0.0052264231243754,4434,0.500575,0.212006946067949,0.544319360470741,0,0.0899902436337477,8.2644628099167e-05,0,0,0.00080638925308794,0.0898856851795271,0,0.32409635315337
G48_G34,0.0051990631970793,0,0.897299353948233,0.0042262863824858,2193,0.499469,0.154933405060039,0.884306610813663,0,0.048774820676937,0.0148043306923571,0,0,0.0157311894187686,-0.10338143963368,0,0.688585476486755
G48_G35,0.0050313641175062,0,0,0.0123016887886016,1733,0.498828,0.16255542185465,0.7314334648866,0,0.0106397301941712,0.0076580962381078,0.0680121300135305,0,0.00774218829183526,0.0260433856518558,0,0.53036521978535
G48_G36,0.0137204157047133,0,0.914710131219161,0.0096540680468141,1732,0.498656,0.173578179248241,0.900859610939563,0,0.0387060164505667,0.0008264462809917,0,0,0.00831744603597958,0.0459539740373068,0,0.0402617447714085
G48_G37,0.004257295038847,0,0.910831489135799,0.0044774167263668,1639,0.500069,0.204742449944924,0.812153989715963,0,0.0017335544650888,0.0019191919191919,5.61184415673232e-36,0,0.00952519259552586,-0.026577455081122,0,0.261987111332855
G48_G38,0.0081395388805852,0,0.763611024806981,0.0054078244377105,1808,0.49955,0.148156547821297,0.195277161502463,0,0.0156595254357635,0.0005142161393189,3.27850591227469e-35,0,0.00163849375195254,-0.0816526148766824,0,0.297019585818838
G48_G39,0.0038948312625912,0,0.94081657643258,0.0037175148621122,5754,0.499691,0.147031199692093,0.949244220627388,0,0.0339260384300782,0.0050563469990714,3.4649848024565e-36,0,0.0185033866875935,0.135107564044132,0,0.495420096513999
