	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_0_11	TS_0_12	TS_0_13	TS_0_14	TS_0_15	TS_0_16	TS_0_17	TS_0_18	TS_0_19	TS_0_20	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_1_11	TS_1_12	TS_1_13	TS_1_14	TS_1_15	TS_1_16	TS_1_17	TS_1_18	TS_1_19	TS_1_20	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_2_11	TS_2_12	TS_2_13	TS_2_14	TS_2_15	TS_2_16	TS_2_17	TS_2_18	TS_2_19	TS_2_20	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_3_11	TS_3_12	TS_3_13	TS_3_14	TS_3_15	TS_3_16	TS_3_17	TS_3_18	TS_3_19	TS_3_20	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_4_11	TS_4_12	TS_4_13	TS_4_14	TS_4_15	TS_4_16	TS_4_17	TS_4_18	TS_4_19	TS_4_20	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_5_11	TS_5_12	TS_5_13	TS_5_14	TS_5_15	TS_5_16	TS_5_17	TS_5_18	TS_5_19	TS_5_20	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_6_11	TS_6_12	TS_6_13	TS_6_14	TS_6_15	TS_6_16	TS_6_17	TS_6_18	TS_6_19	TS_6_20	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_7_11	TS_7_12	TS_7_13	TS_7_14	TS_7_15	TS_7_16	TS_7_17	TS_7_18	TS_7_19	TS_7_20	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_8_11	TS_8_12	TS_8_13	TS_8_14	TS_8_15	TS_8_16	TS_8_17	TS_8_18	TS_8_19	TS_8_20	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10	TS_9_11	TS_9_12	TS_9_13	TS_9_14	TS_9_15	TS_9_16	TS_9_17	TS_9_18	TS_9_19	TS_9_20
Time	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0	0.0	50.0	100.0	150.0	200.0	250.0	300.0	350.0	400.0	450.0	500.0	550.0	600.0	650.0	700.0	750.0	800.0	850.0	900.0	950.0	1000.0
G1	0.0205721	0.0272361	0.0056673	0.0019864	0.0045918	0.0052213	0.0049584	0.0013337	0.0064779	0.0005525	0.006123	0.0092515	0.0071993	0.005054	0.0010272	0.0039673	0.0093794	0.0086043	0.0059285	0.0048018	0.0040308	0.0160003	0.0016709	0.0213819	0.0125783	0.0137256	0.0280814	0.0041193	0.0024717	0.0027025	0.0022085	0.0030488	0.0026527	0.0086007	0.0055179	0.0114351	0.0031756	0.0039916	0.0139055	0.011521	0.0029329	0.0106381	0.0065849	0.0036095	0.0026954	0.0049945	0.011748	0.0090523	0.0095203	0.0021817	0.0103203	0.0017157	0.0011685	0.0032812	0.0044002	0.0066209	0.0025347	0.0130239	0.0027634	0.0067532	0.0130187	0.0047752	0.0018179	0.0086538	5e-07	0.0032262	2.31e-05	0.0005082	0.0002594	6e-07	2.7e-06	0.0	0.0014118	8.9e-06	0.0078387	0.0141641	0.0044216	0.0069254	0.0049414	0.0004307	0.0023212	0.0037325	0.0097313	0.0046519	0.0068427	0.0204864	0.0022205	0.010383	0.0038001	0.0049828	0.0021173	0.0102814	0.0025607	0.0054584	0.0106454	0.0067089	0.0011401	0.0054256	0.004363	0.0108599	0.0054838	0.0043955	0.0026518	0.0010208	0.0019442	0.0146186	0.0092077	0.0069578	0.0076764	0.0030804	0.004983	0.0083562	0.0038365	0.0009664	0.0019469	0.0001098	0.0096846	0.0037095	0.0085837	0.0027007	0.0051404	0.0108009	0.001738	0.0030585	0.0008168	0.0036016	0.0079634	0.0002672	0.000594	1e-07	0.0003232	0.000406	0.0001007	2.6e-06	3e-07	0.0015902	0.0036316	0.0030247	0.001974	0.0016616	0.0077752	0.0021499	0.0045771	0.0014182	0.0185323	0.0068996	0.0032268	0.0089585	0.0026185	1.1e-06	8.5e-06	0.0	4e-06	8.64e-05	0.0	0.0006937	0.0003024	7.8e-06	0.0076756	0.008801	0.0028773	0.00468	0.0028229	0.0164654	0.0051837	0.0081089	0.00699	0.0035606	0.0136628	0.019215	0.0015762	0.0064025	0.0032864	0.0033393	0.0164212	0.0116374	0.0009697	0.0015938	0.0062238	0.0045358	0.0021508	0.0122404	0.0226771	0.0113905	0.0056704	0.0010956	0.003031	0.0029321	0.0003818	0.0104485	0.0007615	0.0035408	0.0134882	0.0067824	0.0086832	0.0015536	0.0108953	0.0025912	0.0015357	0.004574	0.0118365	0.0019591	0.0028361	0.0042731	0.0024354	0.0038401	0.0084163	0.0117416	0.0180065	0.0028552
G2	0.0042768	0.0011461	0.0001194	0.0001707	0.0010753	0.0061005	0.0034342	0.0	7.03e-05	0.0002323	0.0005587	0.0034456	0.0004098	0.0007371	0.0008292	0.0	0.0018597	0.0030472	0.0023482	0.0052991	0.0048481	0.0025946	8.3e-05	4.58e-05	0.0003087	4.8e-06	0.0	1.69e-05	0.0	1.82e-05	0.0	1.82e-05	0.0002987	0.0017303	0.004998	0.0	0.0014672	0.0023254	0.0004144	9.42e-05	3.95e-05	0.0014332	0.0010327	7.4e-05	0.001894	0.0012828	0.0024226	0.004162	0.0019353	0.0185491	0.0610965	0.1457618	0.1658455	0.1961659	0.189553	0.1253397	0.0160928	0.006229	0.0020403	0.0051934	0.0005522	0.0010376	0.0005599	0.0012302	0.0004222	0.0009864	0.0011315	0.0001823	3.53e-05	0.0013505	0.0014407	0.0008837	0.0007357	0.0003509	3.18e-05	0.0028288	0.0021327	0.0003917	0.0	0.0026643	0.0031221	0.0078639	0.000237	0.001388	0.0029797	0.0004929	0.0002693	0.0	4e-07	0.0008751	0.0	6.2e-06	0.0	0.0006728	0.0017013	0.0003392	0.0065543	0.0003062	0.008483	0.0004702	0.0005366	0.0014567	0.0004294	0.0004966	0.0018093	0.0068676	0.0024458	0.0033884	0.0052527	0.002662	0.0035576	0.0056958	0.017857	0.0426725	0.0331238	0.0266794	0.0874172	0.0322114	0.0345292	0.0026788	0.0052915	0.0031405	0.0014234	0.000106	0.0014336	0.0026366	0.0036577	0.0	0.0004976	0.001025	0.0048248	0.0014019	0.0030391	0.0003153	0.0022678	0.005934	0.0004823	0.0004648	0.0008701	0.0003511	0.001503	0.0002448	3.11e-05	0.001804	0.003545	0.0003292	0.0010867	0.002188	0.0011559	0.0002465	0.0013013	0.0001935	0.0011989	0.001877	0.0017775	0.0009372	5.8e-05	0.0004593	0.0008455	0.0013166	0.0022075	7.99e-05	0.0001846	3.2e-05	0.006306	0.0038155	1.35e-05	0.0013529	0.0026864	0.0028756	0.0002076	0.0028558	0.0145984	0.0410737	0.1006007	0.1562025	0.2095035	0.0902087	0.1071616	0.1151429	0.0871357	0.0087149	6.4e-05	0.0033032	0.0010695	0.001708	0.0002894	0.0003159	0.0011878	0.0069428	7.88e-05	0.0001965	0.0018125	0.0001499	0.0003154	0.0002419	0.0	9.61e-05	2.08e-05	0.0001122	0.0067421	0.0023571	0.0007402	9.69e-05	0.0003361	0.0013853	0.0004406	0.0	0.0006936	0.0008272
G3	0.7459214	0.5667854	0.6976152	0.8912082	0.8601195	0.6541544	0.6910124	0.6927984	0.6905043	0.7596295	0.7684203	0.6937441	0.7242675	0.604487	0.780508	0.7022357	0.703531	0.6268127	0.6277802	0.6191136	0.6218361	0.7668052	0.6681376	0.6487211	0.5984782	0.7577676	0.5685108	0.729094	0.7206621	0.802678	0.6429453	0.7261741	0.8024165	0.7274714	0.581519	0.69266	0.7089883	0.7217476	0.6760601	0.7232297	0.6277879	0.6370745	0.7473912	0.6559327	0.6336157	0.720252	0.6789499	0.6219949	0.6091546	0.6581738	0.6543429	0.6763098	0.7007963	0.7017042	0.6782507	0.6402572	0.6965646	0.7515433	0.7741281	0.703776	0.7153209	0.6751999	0.6606558	0.7386772	0.8565891	0.6674152	0.6712785	0.7441765	0.6708123	0.6135478	0.6511367	0.6747959	0.7097327	0.6350904	0.6452478	0.604603	0.81128	0.7144844	0.6563537	0.5852345	0.6123201	0.7295291	0.6626776	0.6547157	0.7208311	0.6284277	0.6825019	0.7528793	0.7217956	0.6380266	0.7336003	0.6002449	0.5882434	0.6697693	0.8518051	0.7127623	0.7317541	0.7501982	0.6192766	0.7358966	0.705029	0.6934974	0.5724512	0.7144998	0.7098174	0.7443582	0.5402295	0.8545189	0.7744144	0.7947272	0.8011	0.6144395	0.7020469	0.6409636	0.6859508	0.8090305	0.6651508	0.5915715	0.6609322	0.6226482	0.6084239	0.5606314	0.6859867	0.6511284	0.6639614	0.6579395	0.6776901	0.5432444	0.5905686	0.7175055	0.6612777	0.7177568	0.5889245	0.7954668	0.5996762	0.6363287	0.6471223	0.7162694	0.806859	0.6209329	0.5779278	0.6500802	0.7246744	0.6112863	0.4953638	0.7185286	0.5611137	0.7715808	0.5881578	0.608299	0.629601	0.734237	0.6700972	0.6013285	0.7897183	0.5398759	0.6024794	0.6945874	0.782346	0.5939033	0.6648492	0.6550772	0.6248549	0.6533376	0.8383044	0.7414869	0.5498387	0.8289749	0.70509	0.6598147	0.7397546	0.6687594	0.6665022	0.7284385	0.5726501	0.5678612	0.7089126	0.6660438	0.6923982	0.6971831	0.6401288	0.7819011	0.6412946	0.5642353	0.6366512	0.7758703	0.6907827	0.7012834	0.7678305	0.7457449	0.6356543	0.7650221	0.6186561	0.6039369	0.6138086	0.7528099	0.7496136	0.7173689	0.6281112	0.7405748	0.745851	0.6885259	0.6055688	0.642784	0.6705409	0.6877721	0.5532914	0.8290885	0.718625	0.6835272
G4	0.0133663	0.00832	0.0083053	0.0020126	0.0035326	0.0077378	0.0065456	0.0043831	0.0066598	0.0302834	0.0046077	0.0031785	0.0074607	0.0032564	0.0025826	0.00789	0.0015129	0.0372725	0.0046194	0.0111495	0.0047692	0.0027867	0.0030589	0.0121608	0.0267122	0.0070803	0.0023675	0.0097913	0.0014678	0.0021669	0.0063889	0.0117764	0.0136409	0.0162812	0.0032146	0.0012679	0.0023626	0.0030243	0.0194459	0.0026294	0.0060281	0.0026446	0.002868	0.0056495	0.0026636	0.008175	0.0137372	0.0175691	0.0029052	0.01132	0.0075645	0.0041789	0.0045517	0.0014886	0.0018453	0.0062882	0.0089317	0.0027855	0.0082064	0.0022567	0.0012081	0.0062634	0.0100404	0.0016958	0.1150639	0.1245032	0.098614	0.0958836	0.0870106	0.0749826	0.1071635	0.1001839	0.0907967	0.106536	0.0167341	0.0085438	0.0057196	0.0242955	0.0025741	0.0155502	0.0025517	0.0037163	0.026793	0.0013158	0.0131073	0.1400159	0.1163602	0.1695974	0.1370264	0.1731898	0.2143015	0.2098754	0.1855532	0.17544	0.1687413	0.0156474	0.0021668	0.0016168	0.004236	0.0108729	0.012998	0.0207012	0.0093607	0.053227	0.0104459	0.0205706	0.0006892	0.0033475	0.008228	0.0172933	0.0030951	0.0035181	0.0049529	0.0027947	0.0048842	0.0091813	0.0037621	0.0040822	0.0095273	0.0064396	0.0018828	0.0089316	0.0005024	0.0040908	0.0021775	0.0011538	0.0047132	0.0238572	0.0237492	0.014074	0.0140657	0.0144801	0.0116258	0.0216902	0.0118965	0.0092485	0.0129078	0.0091611	0.0208941	0.0169435	0.0022543	0.0041458	0.0007999	0.0056537	0.0015563	0.0093774	0.0226993	0.0020365	0.0011592	0.0049841	0.0004774	0.0001113	0.0021838	0.0003645	0.0056446	0.0038731	0.0008382	0.0029081	0.0032199	0.0050254	0.0077066	0.0098944	0.0037952	0.0037236	0.0103134	0.0049733	0.0079121	0.0094036	0.006724	0.0035827	0.0048943	0.0039261	0.011922	0.0092557	0.0016514	0.012953	0.0188207	0.0086859	0.0280902	0.0067175	0.0046486	0.000746	0.0130954	0.012347	0.0017238	0.0070563	0.0145546	0.0028326	0.0079019	0.0127518	0.0061851	0.0111568	0.021604	0.0158448	0.0042339	0.0153863	0.0204648	0.0057733	0.0076397	0.0038791	0.0038918	0.0051846	0.0112972	0.0012885	0.0053338	0.0036108	0.0201513	0.0022539	0.00907	0.0022886
G5	0.0248187	0.0068071	0.0074077	0.01799	0.0185736	0.0037192	0.0234733	0.0192208	0.0055195	0.03013	0.0118571	0.0164391	0.0104541	0.0153416	0.0294018	0.0096988	0.0246254	0.0039383	0.0009206	0.0084412	0.0151411	0.0059847	0.0034538	0.0173473	0.006555	0.006554	0.0117443	0.0077104	0.0071282	0.0044285	0.0049989	0.0020787	0.0110699	0.0061137	0.0041529	0.0005391	0.0040805	0.011075	0.0006444	0.0046173	0.0065333	0.0026196	0.0143048	0.0050588	0.0016151	0.0003743	0.0003997	0.0003073	8.23e-05	0.0	7.12e-05	5.45e-05	2.56e-05	0.0051697	0.0252146	0.0072931	0.0216208	0.0328699	0.0088037	0.0046796	0.0025822	0.01396	0.0135411	0.01509	0.0068768	0.0130665	0.010874	0.003172	0.0151863	0.0011763	0.0041695	0.0115138	0.00727	0.0061535	0.0161922	0.0068043	0.0032661	0.0017395	0.0016582	0.006923	0.0049472	0.0120271	0.0033105	0.0039732	0.0014262	0.0145764	0.0327391	0.004129	0.0011054	0.0003297	9.05e-05	0.0037827	0.0012624	0.0002272	0.003293	0.0016319	0.0052482	0.0132575	0.0028155	0.0024313	0.0043905	0.007892	0.0040207	0.0258745	0.015322	0.0099643	0.0024538	0.0033666	0.0088999	0.0033402	0.0036414	0.0018375	0.0017792	0.0071614	0.0007058	0.0018766	0.0042165	0.0045017	0.0026678	0.0092537	0.003501	0.004832	0.0042294	0.013536	0.0096977	0.00927	0.0045419	0.0120529	0.0005407	0.0161997	0.0038574	0.0118026	0.0107372	0.0133898	0.0091203	0.0144602	0.0089326	0.0034068	0.0098922	0.0248235	0.0042287	0.0047363	0.0088582	0.005541	0.0177789	0.0012488	0.0085021	0.0065272	0.0062058	0.0080162	0.017735	0.0132385	0.0032395	0.0099816	0.0035524	0.0078138	0.0016991	0.0115865	0.028065	0.0243186	0.0121867	0.0121653	0.0147684	0.009888	0.0068299	0.0027764	0.0140328	0.0122977	0.016105	0.004493	0.0003889	0.0018467	0.0045555	0.0021226	0.0039776	6.91e-05	0.0005265	0.0061711	0.0002123	0.0005835	0.0015962	0.0076069	0.0207746	0.0002371	0.0021579	0.0078597	0.013903	0.0180076	0.0190849	0.0159669	0.0073566	0.0128814	0.0002776	0.0087382	0.0145484	0.016414	0.0060152	0.0002758	0.0024155	0.0090998	0.0016672	0.003442	0.0040936	0.0110102	0.0032229	0.0255837	0.0052469	0.0136642	0.0050692	0.0079429
G6	0.5593253	0.62079	0.6248957	0.7194195	0.6210244	0.6493907	0.5201471	0.603943	0.6210338	0.686604	0.7823019	0.5545521	0.6997081	0.6267374	0.5980205	0.5637368	0.5375504	0.6065349	0.7070478	0.6096987	0.5480564	0.6819744	0.6352435	0.4821148	0.549511	0.5612175	0.5818673	0.7125101	0.639663	0.5316372	0.5788995	0.6805774	0.7451972	0.5494471	0.4932499	0.5750678	0.6127062	0.713588	0.5947162	0.6958618	0.6005175	0.6376862	0.602314	0.6196195	0.600904	0.590248	0.7061928	0.5778482	0.517939	0.6388675	0.5311662	0.4981753	0.5027794	0.5231054	0.5588732	0.5577229	0.6958108	0.5865874	0.597707	0.605337	0.556522	0.6110578	0.5279092	0.6032695	0.5454662	0.6174997	0.6793467	0.5529926	0.5037565	0.5763538	0.7130285	0.7330185	0.5754548	0.5461103	0.7141865	0.7051326	0.6448267	0.5700036	0.6148892	0.7557958	0.5717618	0.6934614	0.6850375	0.5790745	0.6023139	0.7060848	0.5945364	0.6091133	0.5896326	0.6684887	0.5568964	0.6458354	0.5720455	0.7496568	0.5665543	0.6207535	0.6483055	0.6138551	0.5473316	0.5285392	0.6182728	0.5574845	0.5051414	0.7508563	0.5770981	0.6052626	0.5234665	0.5892107	0.6570558	0.5382506	0.5027436	0.6034553	0.4491286	0.5955289	0.4846768	0.5086903	0.5894259	0.7476001	0.5233869	0.6454297	0.5484111	0.5780875	0.6545947	0.600754	0.6259505	0.5993311	0.6305014	0.5909788	0.5871395	0.7165485	0.5747227	0.6640779	0.5517023	0.7060065	0.6338227	0.664083	0.5430494	0.5421169	0.4823437	0.5858896	0.6348464	0.6017599	0.5708122	0.6179368	0.6885355	0.6893249	0.5631759	0.6246749	0.5918757	0.6353257	0.6294766	0.6405777	0.6266494	0.6160159	0.5318241	0.5744103	0.5416832	0.539318	0.4814999	0.6093617	0.6738519	0.5113192	0.6494987	0.7512105	0.7032543	0.5685053	0.6692328	0.5568841	0.6030112	0.6126227	0.5510096	0.6884179	0.5721858	0.6390144	0.566937	0.6003823	0.7821241	0.6945132	0.5864621	0.6563966	0.5077491	0.6987774	0.7185437	0.5749067	0.6797718	0.5941926	0.5629172	0.5325037	0.519435	0.6557672	0.6502151	0.6499102	0.5787245	0.5812514	0.5612766	0.4899697	0.3734823	0.4785028	0.4630301	0.4620397	0.6243481	0.5673244	0.5361335	0.5413766	0.6316668	0.5372469	0.4619217	0.5586083	0.5454463	0.5581378
G7	0.4640038	0.4599061	0.5387823	0.5351444	0.4729671	0.5642572	0.5671895	0.627177	0.5622423	0.5341713	0.5187607	0.4562235	0.486133	0.2826557	0.3853953	0.3735046	0.3672585	0.3423977	0.314002	0.2617582	0.4740903	0.3962181	0.3402811	0.2999315	0.278727	0.3544764	0.3445696	0.4257219	0.3397705	0.4824912	0.4687666	0.3309572	0.2757583	0.2524398	0.444708	0.3814263	0.3638226	0.3952622	0.3628753	0.3893701	0.3538469	0.510118	0.4471634	0.406252	0.3313409	0.3561367	0.2068604	0.1884141	0.1183598	0.0904665	0.0823628	0.066451	0.1012098	0.0598615	0.1423338	0.229869	0.3405573	0.3656746	0.3911412	0.3407158	0.4332726	0.3803475	0.5474233	0.4479752	0.3502242	0.4523492	0.3426656	0.4266542	0.4023486	0.3372299	0.4187197	0.352151	0.3424285	0.3720668	0.3272649	0.2649772	0.3332829	0.3292048	0.3323829	0.3189864	0.3223231	0.2943445	0.3323968	0.424428	0.3588904	0.5028775	0.3955641	0.4630651	0.4844104	0.4087241	0.3000417	0.3683651	0.3660536	0.3932988	0.3635728	0.3386647	0.2583118	0.4018856	0.5004926	0.498667	0.4447645	0.4367782	0.4671966	0.4455463	0.3900101	0.4006189	0.3063109	0.406789	0.2100154	0.1847386	0.1902526	0.1152812	0.1488734	0.1817735	0.1759557	0.1852599	0.1182902	0.1791576	0.2755347	0.3291801	0.372307	0.370877	0.4092869	0.3492302	0.4181918	0.3199044	0.4209417	0.4224618	0.398753	0.3321481	0.2997102	0.3233684	0.3978289	0.3529663	0.3047107	0.2764028	0.3941552	0.3932556	0.4739528	0.3830023	0.3535834	0.382925	0.3909314	0.3880624	0.3911098	0.437298	0.4552661	0.4536607	0.5247701	0.5287031	0.541843	0.5920384	0.5083711	0.4612155	0.4633274	0.5368988	0.5308625	0.5376723	0.5614847	0.6294255	0.5275184	0.4080768	0.4046485	0.4159751	0.4104698	0.2962629	0.3193346	0.3059023	0.3658771	0.3769629	0.3007386	0.1590417	0.1336771	0.143955	0.0708873	0.0914615	0.1613913	0.0561827	0.0739956	0.1515599	0.1446869	0.2441662	0.3141131	0.3190178	0.4211295	0.4426033	0.332975	0.3784097	0.3328006	0.3728941	0.4043931	0.4683493	0.4328741	0.3850201	0.356679	0.4139804	0.3967553	0.3423413	0.3306837	0.2643077	0.3667315	0.4165038	0.3751476	0.4216164	0.3484819	0.3744936	0.3846903	0.4012466	0.3656205	0.4113244
G8	0.3682216	0.2828954	0.3034308	0.337458	0.2630696	0.2869452	0.3207804	0.2209995	0.3858152	0.2701304	0.4300915	0.2827916	0.3337131	0.3815604	0.3658754	0.3392491	0.2419879	0.3559296	0.3249081	0.3794567	0.3566358	0.3943157	0.3229448	0.4479104	0.3227248	0.3810096	0.3540042	0.3866152	0.3276375	0.298326	0.2453188	0.3853178	0.4275915	0.3758422	0.342339	0.3581097	0.3101019	0.3367352	0.337232	0.3117415	0.3180354	0.3802518	0.4441291	0.3829704	0.3606155	0.4628008	0.412693	0.3761674	0.3053023	0.3346975	0.3895237	0.4147946	0.4186253	0.4092111	0.4287022	0.4736555	0.3866776	0.3830455	0.3354942	0.3675866	0.4266863	0.4203374	0.403728	0.3771166	0.2399543	0.3606852	0.4213591	0.3606759	0.5391643	0.3686593	0.3774513	0.5370533	0.3765371	0.4136797	0.4391803	0.3917184	0.4548796	0.410693	0.4380209	0.3455045	0.3296563	0.3692385	0.4715004	0.3917618	0.3948806	0.3830335	0.3904501	0.5753869	0.4653021	0.5406032	0.5174447	0.448734	0.5059667	0.5296987	0.4609806	0.5171691	0.4063151	0.4007187	0.3748985	0.3347836	0.3868871	0.3394348	0.3744381	0.3823953	0.2860016	0.4614438	0.3012814	0.3226225	0.4368878	0.5441094	0.433207	0.3728787	0.4086872	0.3764729	0.5057083	0.625171	0.393334	0.4429511	0.4160284	0.4053774	0.2871799	0.3386517	0.435137	0.383963	0.3312798	0.4753938	0.4515577	0.3753959	0.3452769	0.4330243	0.4161241	0.409457	0.3986344	0.4590246	0.3506048	0.4938821	0.3416705	0.3358459	0.3842443	0.3888109	0.4003973	0.3328655	0.2162962	0.3692695	0.3447044	0.3132144	0.3583133	0.4307875	0.2732514	0.3819906	0.3622248	0.327522	0.2646417	0.2235779	0.3276532	0.2464291	0.250308	0.2641677	0.2348303	0.2841787	0.2216818	0.3743889	0.3161379	0.3301175	0.3696342	0.4379713	0.3865826	0.3532443	0.4005219	0.3253989	0.309933	0.3502363	0.3866702	0.3422873	0.4052125	0.3991897	0.3617533	0.4246121	0.3322217	0.4509938	0.3707381	0.4769709	0.3816518	0.3323825	0.437124	0.4734379	0.3022973	0.335133	0.4464567	0.4384226	0.3213765	0.3667067	0.2900175	0.3204295	0.3027709	0.2850062	0.3887901	0.4159581	0.3895788	0.3609392	0.3062273	0.2821719	0.427233	0.3946338	0.365251	0.3828481	0.3818378	0.2862938	0.4295423	0.3560239
G9	0.0271095	0.0016322	0.0014596	0.0011212	6.3e-06	0.0005856	0.0002258	0.0022243	0.0002184	0.0043387	0.0	0.005979	0.0092653	0.0139382	0.0263368	0.0139408	0.0062641	0.0030908	0.010488	0.0175951	0.0211536	0.0162881	0.0057534	0.0114534	0.0081299	0.0006559	0.0035135	0.0122056	0.0208427	0.0149256	0.031935	0.0121963	0.0182114	0.0103423	0.0160487	0.014018	0.0074387	0.0110215	0.0094569	0.0161067	0.0039424	0.006526	0.0114328	0.0046785	0.0015752	0.0007795	8.89e-05	0.0005446	9.5e-06	6.81e-05	0.0024655	6e-06	1.9e-05	0.0121156	0.0127916	0.0363767	0.0264181	0.0153273	0.0031552	0.014744	0.0424044	0.0078231	0.0083484	0.0170352	0.0082097	0.018797	0.008844	0.0043313	0.0070168	0.004682	0.0138751	0.0180641	0.0059281	0.0023955	0.0058889	0.0019306	0.0415559	0.0120761	0.0068725	0.0139343	0.0021019	0.008183	0.0180086	0.0263643	0.0204055	0.0001187	0.0016959	3.55e-05	0.0004629	0.0005017	9.49e-05	0.0003448	8.64e-05	0.0002447	0.0008246	0.0183585	0.0051158	0.0157999	0.01596	0.0127255	0.0049419	0.0118895	0.0020446	0.0054226	0.014578	0.0272865	0.0009731	0.0003627	6.37e-05	6.4e-06	5.31e-05	0.0002898	0.0	0.0002365	0.0039465	0.0002073	0.006917	0.0045625	0.017478	0.0135503	0.0066431	0.0017788	0.0095438	0.0342108	0.0102096	0.0090208	0.0193896	0.0109117	0.0094463	0.0096327	0.0086316	0.0105576	0.0035408	0.0216338	0.0081043	0.0038874	0.0178024	0.0053384	0.0098161	0.0037285	0.0163159	0.0064731	0.0174906	0.0028414	0.0050773	0.0091041	0.0128204	0.0107402	0.0041157	0.0087001	0.0252558	0.0106395	0.013994	0.0169517	0.0095963	0.0105733	0.0048109	0.0068232	0.0136295	0.0068745	0.0027325	0.0074992	0.0330353	0.0102977	0.008621	0.0197842	0.0079036	0.0160257	0.0147106	0.0318668	0.0146789	0.0235282	0.0172968	0.0039123	0.006118	0.0138317	0.0086607	0.0167862	0.0068654	0.0103222	0.0031387	0.0064201	0.0113309	0.0049668	0.0093556	0.0091459	0.0226269	0.0041191	0.0090127	0.0188517	0.0040834	0.0038916	0.001163	0.0	1.9e-06	1.7e-06	0.0001107	0.0001707	0.0003158	0.000411	0.0087906	0.0132449	0.0056883	0.0246609	0.0052911	0.0199231	0.0192661	0.012577	0.0080137	0.0173639
