edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,edge_exist
G72_G33,0.0024084511179961,0.0,1.5560575592317574,0.0028628660296006,1039.0,0.499576,0.227056942992485,0.8339629773187403,0.0,0.0446586731566455,0.0017180117180117,1.45640339061628e-35,0.0,0.014145923791796472,0
G72_G58,0.0076241498451235,0.0,0.145024057513927,0.0084972750043553,4401.0,0.500165,0.157475640980231,1.2894988885336542,0.0,0.0106907363513683,4.03717463500057e-18,0.0,0.0,0.058284285962727875,0
G72_G69,0.0081939780975902,0.0,1.2079405877279503,0.0089473251315467,2113.0,0.499568,0.104784145495124,0.467214426335689,0.0,0.0134597137708445,3.28954970259306e-18,0.0,0.0,0.35595074281564215,0
G72_G93,0.0068523101784537,0.0,0.4401144749416604,0.0132998106554511,2661.0,0.499577,0.158669794481455,0.8664725244018991,0.0,0.0114640365104553,0.0,0.0460567622611352,0.0,0.025911847212889316,0
G72_G67,0.0060502012351086,0.0,5.0948960142754585,0.0118283267505576,3149.0,0.499676,0.192354290323316,0.9611981890322508,0.0,0.0076396997542042,1.20024110770287e-17,0.0,0.0,0.018106007556839377,0
G72_G75,0.0076935130992154,0.0,3.324591032090318,0.0116041746466171,246.0,0.499571,0.144489414760715,1.4506793051869566,0.0,0.0087245049308182,0.0066056145528224,0.0,0.0,0.006546230817898135,0
G72_G61,0.0060177645528261,0.0,0.3537032112850372,0.0067841948540176,3266.0,0.500385,0.129447784101648,1.3160443183233177,0.0,0.0034288430568807,0.0,0.0,0.0,0.06592369783369674,0
G72_G76,0.0092765111356417,0.0,13.061604222523144,0.0291236012964024,206.0,0.49968,0.232564380049692,1.6939858616343948,0.0,0.0052438026247243,0.0010416666666666,0.0,0.0,0.2329809841470027,1
G72_G49,0.0100751103313127,0.0,0.7901008290333448,0.0134194502278143,622.0,0.499747,0.173718801069236,1.2596760995128915,0.0,0.0067577322668423,0.0020077789927947,0.0,0.0,0.018548149400813726,0
G72_G78,0.0042179793807816,0.0,2.472231755796095,0.0067285253393648,184.0,0.499635,0.177137800568955,1.6749624157899794,0.0,0.0050543206968854,0.0011547291092745,4.24023371142284e-36,0.0,0.06631405969287543,0
G72_G95,0.0028160070855839,0.0,2.3314186448094785,0.0041347603587039,31.0,0.499708,0.178318103862872,0.1282128095160488,0.0,0.0323512696531055,0.0016107016107016,0.194961238493227,0.0,0.0008396072909933039,0
G72_G29,0.00206287412341,0.0,2.1972694837608064,0.005651773896119,1067.0,0.499772,0.168718726218762,1.6476216542739055,0.0,0.0039943514318641,2.77555756156289e-18,0.0054537178478824,0.0,0.001051734812053212,0
G72_G87,0.0081885382637672,0.0,0.3959004828107452,0.0099363295153157,111.0,0.499847,0.145605950604548,0.9158126606022228,0.0,0.0077675050106079,9.86864910777917e-18,0.0,0.0,0.0028581659522018215,0
G72_G7,0.0058448732377278,0.0,2.4008766442486293,0.0094923558856005,9943.0,0.499674,0.13126035473834,1.5031263501579373,0.0,0.0196895825679273,5.55111512312578e-18,0.246453995424507,0.0,0.02116201939506443,0
