Gene1	Gene2	EdgeWeight
G18	G95	0.867392192446578
G99	G95	0.852517636668831
G20	G95	0.846667577686511
G16	G95	0.842910621955675
G51	G95	0.824513320897728
G93	G95	0.814750970386586
G94	G95	0.80764280983569
G32	G95	0.80436947281823
G96	G95	0.73560893708426
G85	G95	0.723188131362947
G100	G95	0.720752157371669
G42	G95	0.705635199272956
G44	G95	0.692471142735038
G73	G95	0.686468483146796
G76	G21	0.683697651754756
G91	G95	0.675063043935828
G49	G95	0.672282009813273
G97	G21	0.656575989632578
G80	G21	0.654395623998072
G91	G21	0.648924882202136
G86	G95	0.6448865194945
G34	G95	0.636630741877538
G95	G95	0.626091143821852
G66	G95	0.620723325499429
G35	G95	0.614708840161062
G97	G95	0.612082544798452
G19	G21	0.611286223283419
G63	G95	0.606759358074923
G76	G68	0.606501840808832
G86	G21	0.600470939194904
G92	G95	0.593677093312448
G68	G95	0.590954404411604
G1	G21	0.584045619611841
G80	G68	0.580883155352605
G97	G68	0.577165065620927
G76	G19	0.571791293206676
G54	G95	0.569632250615836
G38	G95	0.56865943626243
G91	G68	0.567106522596264
G24	G21	0.56478037045101
G76	G99	0.561935601260666
G12	G21	0.559303091487016
G96	G21	0.55896640013668
G6	G95	0.556985835262559
G38	G21	0.556691804879146
G35	G21	0.553702362995871
G18	G5	0.55236651242115
G34	G21	0.551321079923695
G16	G5	0.551253758583027
G20	G5	0.549902285131682
G19	G68	0.549088855922426
G12	G95	0.548052505852505
G80	G19	0.54751945411778
G97	G19	0.543930114700909
G100	G21	0.54315975820282
G99	G5	0.540045990222534
G27	G21	0.539722367325775
G80	G99	0.538196717830637
G94	G5	0.537797965392996
G64	G95	0.537565211799067
G51	G5	0.536666853365406
G1	G99	0.535412574139218
G91	G19	0.534405478362524
G1	G68	0.532045673703191
G94	G21	0.531242421045466
G19	G99	0.530873312357444
G93	G5	0.530446692651138
G86	G68	0.523852447046226
G32	G5	0.51946679858712
G19	G19	0.51794352293051
G97	G99	0.517777160871892
G76	G95	0.517740518940721
G94	G60	0.5163875115556
G45	G95	0.516175732604562
G6	G21	0.515743989421014
G91	G60	0.51552677172632
G57	G21	0.507636561396384
G24	G68	0.50644630515621
G85	G21	0.504658885782829
G43	G95	0.502934523812098
G33	G21	0.502498506791523
G1	G19	0.501875737540076
G96	G60	0.501050997796328
G99	G1	0.499500382415106
G91	G99	0.498702622268328
G96	G5	0.497189999499531
G16	G60	0.496974701137544
G37	G95	0.496036714929088
G97	G60	0.495291732921452
G86	G19	0.493573750314305
G84	G95	0.493014353184258
G56	G21	0.49268308933459
G92	G21	0.491021886675264
G80	G95	0.490808375198128
G12	G68	0.490448536777618
G9	G21	0.48922783060943
G100	G60	0.489054324909189
G49	G21	0.488126296166699
G38	G68	0.48709083524597
G27	G68	0.486888790046722
G99	G54	0.486822407983817
G100	G5	0.486749349715095
G24	G99	0.486401887520016
G18	G1	0.485403664967533
G85	G5	0.484435475332955
G86	G60	0.484434509365479
G66	G21	0.483544683721111
G18	G54	0.483525083209413
G20	G60	0.482960884686253
G35	G68	0.482159517680888
G96	G68	0.481258823111815
G34	G68	0.478817050853238
G24	G19	0.477633697190931
G27	G99	0.47673685437813
G30	G21	0.476726004410473
G30	G95	0.475439315167792
G51	G60	0.475308248397558
G85	G60	0.474213406455119
G76	G60	0.471551363758714
G93	G60	0.470654552841988
G1	G46	0.469886459216635
G91	G5	0.469473289100952
G82	G95	0.469117932565597
G45	G21	0.468088583768238
G100	G68	0.467400444122397
G99	G80	0.464728578837824
G57	G99	0.464607480338779
G18	G80	0.464361808123571
G57	G68	0.46215626325505
G12	G19	0.462117513277124
G34	G60	0.461345052307976
G27	G19	0.459268088476939
G38	G19	0.458908268542183
G86	G99	0.457391128014563
G33	G95	0.45634797629468
G35	G19	0.454218847594264
G35	G60	0.4540466391098
G96	G19	0.453307278933217
G73	G5	0.452938971516011
G49	G5	0.452301282668863
G94	G68	0.452288564359548
G62	G95	0.452027017907842
G47	G95	0.451908208737384
G16	G21	0.451843827515187
G42	G5	0.451484457623402
G15	G95	0.451198627955283
G34	G19	0.451147504235449
G39	G95	0.449996038227377
G6	G68	0.449699866840632
G80	G60	0.449405182687899
G18	G60	0.448576068991521
G49	G60	0.448521451954519
G44	G5	0.447878545113612
G78	G95	0.447826815670283
G56	G68	0.447236134204224
G86	G5	0.446700945585137
G56	G99	0.446340873018868
G5	G95	0.445874921706529
G32	G60	0.445713578847111
G91	G4	0.443420368698091
G76	G4	0.442871883181759
G7	G95	0.442185543373149
G33	G68	0.442183631119189
G67	G95	0.442043126319113
G62	G21	0.441329266442823
G64	G21	0.440482407218052
G100	G19	0.440221933190991
G97	G4	0.439761366381347
G94	G92	0.43958210056748
G9	G68	0.438641761761397
G38	G60	0.438219867020213
G89	G21	0.437808242021274
G89	G95	0.436978768574436
G34	G5	0.436814234289149
G46	G21	0.436083228448145
G57	G19	0.435959209105974
G12	G99	0.435665143705914
G16	G92	0.434465574517159
G84	G1	0.432895757039655
G20	G54	0.432494266586296
G97	G5	0.432406057263729
G85	G68	0.431755279953885
G12	G60	0.431654450666758
G40	G95	0.429368915547481
G38	G99	0.42929957585558
G22	G95	0.428836063699085
G66	G60	0.427544000925696
G99	G60	0.427399303360761
G20	G92	0.427030433136657
G19	G46	0.426741710094328
G20	G80	0.426420959175752
G94	G19	0.425907475588238
G92	G68	0.425356408264554
G46	G99	0.425153828328997
G35	G5	0.424078608436203
G6	G19	0.423792162832006
G80	G4	0.423357754257144
G37	G21	0.423013684133351
G32	G54	0.422281523981217
G73	G60	0.421936463796574
G56	G19	0.421932509827338
G9	G99	0.42108761625631
G66	G5	0.420855327996011
G92	G60	0.420515140038283
G49	G68	0.418929634329669
G51	G92	0.418738732089067
G11	G95	0.418425474052521
G96	G92	0.418230850448093
G35	G99	0.417751166272493
G30	G68	0.417568059607485
G6	G60	0.417369680926435
G66	G68	0.417135606813337
G51	G54	0.416847468225027
G33	G19	0.416781347448754
G16	G54	0.416456242083848
G91	G92	0.416087421843877
G21	G21	0.415928264797018
G51	G21	0.41557225595093
G16	G80	0.414879679616033
G20	G21	0.41430768707607
G93	G92	0.414206374202259
G9	G19	0.413683353699349
G32	G80	0.413049862754622
G93	G21	0.412940790684884
G86	G4	0.412873072290032
G51	G80	0.412276320930517
G34	G99	0.41180505108161
G36	G21	0.411132772501901
G93	G54	0.411055929765272
G76	G46	0.4109325586453
G18	G92	0.410686272709298
G73	G21	0.409862763163453
G1	G27	0.409173819010462
G100	G92	0.408752284506628
G45	G68	0.407716310515538
G93	G80	0.406729249148163
G57	G46	0.406606721580225
G85	G19	0.406591088641656
G76	G27	0.406202343328804
G92	G5	0.405420943785573
G50	G21	0.40539051257551
G46	G46	0.403964385597036
G46	G68	0.403313464301892
