Gene1	Gene2	EdgeWeight
G90	G86	5.048493991533361
G33	G86	5.03902212732638
G6	G86	4.97286094972009
G71	G86	4.97028135142288
G90	G36	4.8738124273402
G33	G36	4.8522671076771395
G71	G36	4.80711854887631
G6	G36	4.78873541434549
G3	G86	4.770314657547179
G9	G86	4.7208892134684595
G26	G86	4.63324442221689
G3	G36	4.601492653427769
G90	G85	4.51649201730629
G9	G36	4.49724264795274
G33	G85	4.49253051945077
G100	G86	4.467715817174191
G71	G85	4.45773014576001
G26	G36	4.451340005014769
G25	G86	4.4405435658542
G6	G85	4.43696997865304
G100	G36	4.318741192511101
G17	G86	4.30935199045864
G46	G86	4.29548057581384
G3	G85	4.26519599837063
G56	G86	4.24398929058405
G25	G36	4.22856399323351
G94	G86	4.19704308514842
G39	G86	4.17023415694838
G17	G36	4.16278930453278
G9	G85	4.1465206107708505
G56	G36	4.12282360220987
G26	G85	4.12025140105344
G46	G36	4.0904661239155
G96	G86	4.0903817561963
G94	G36	4.06001559498812
G100	G85	4.00258463282693
G60	G86	4.00138468302656
G39	G36	3.9912620970564596
G92	G86	3.9610910443561695
G81	G86	3.94368211060909
G96	G36	3.9403300717688197
G90	G19	3.93170159221906
G33	G19	3.9198025250659705
G91	G86	3.9065302154754797
G25	G85	3.90294128014891
G71	G19	3.87396105962078
G6	G19	3.8692179090537797
G81	G36	3.86900934272958
G17	G85	3.8584431527714402
G56	G85	3.83157531743591
G7	G86	3.8108645340889704
G60	G36	3.77879666320275
G94	G85	3.77248209395167
G46	G85	3.76323803684832
G50	G86	3.74149222763278
G28	G86	3.73053638462953
G92	G36	3.73002788659787
G41	G86	3.7285801573144504
G43	G86	3.7256415202558197
G52	G86	3.72036780506238
G77	G86	3.71542599196664
G3	G19	3.7141487929257297
G7	G36	3.6852098174802
G39	G85	3.6792683256001
G9	G19	3.65407246390966
G96	G85	3.65073484780909
G83	G86	3.6407980825064303
G91	G36	3.63370922588665
G37	G86	3.62919259477359
G64	G86	3.6167463765393597
G81	G85	3.61378089204373
G50	G36	3.61073050729804
G26	G19	3.6008124804190498
G28	G36	3.5770343382236898
G52	G36	3.56465778098709
G98	G86	3.54945607198592
G43	G36	3.5360980284940497
G77	G36	3.52646205116853
G64	G36	3.5053242080967
G100	G19	3.48115837109235
G60	G85	3.46478831838745
G41	G36	3.45874013107818
G55	G86	3.4543648623564907
G37	G36	3.4467282508538597
G90	G88	3.4455267358530803
G25	G19	3.4377702247123505
G23	G86	3.4347632772409202
G66	G86	3.42987452489412
G78	G86	3.42875590422216
G33	G88	3.4270355124302596
G7	G85	3.4171415365372004
G92	G85	3.41575440329643
G71	G88	3.40060779676237
G6	G88	3.3853382967361
G83	G36	3.36488983430232
G17	G19	3.35700726429273
G50	G85	3.3405406457835496
G46	G19	3.32234904179642
G23	G36	3.31830910248003
G56	G19	3.31572474946863
G91	G85	3.3147871417561
G28	G85	3.30773644148817
G90	G51	3.2993456685057794
G78	G36	3.2957315250286205
G98	G36	3.29531113707201
G33	G51	3.2840064938601
G52	G85	3.28384463202973
G94	G19	3.2735929158784502
G66	G36	3.2700281534237905
G64	G85	3.25499124772719
G71	G51	3.2545635937524104
G3	G88	3.25388944980285
G55	G36	3.2531932302943702
G43	G85	3.2525490105563395
G6	G51	3.24087968604464
G77	G85	3.2388651884194704
G39	G19	3.23260247694104
G14	G86	3.2294232094749504
G36	G86	3.20297436828946
G97	G86	3.19467432769004
G96	G19	3.1829766370645696
G14	G36	3.1771271395911
G37	G85	3.1630517787852503
G9	G88	3.1616102759767997
G41	G85	3.1495110710369105
G26	G88	3.14277519371665
G36	G36	3.1275107472679706
G3	G51	3.1144704143453597
G81	G19	3.0960758616781003
G60	G19	3.0827751151605693
G23	G85	3.0698894438298
G54	G86	3.0602165088745803
G83	G85	3.05693976404054
G100	G88	3.0534481634734796
G92	G19	3.0476469510972595
G78	G85	3.0455488120610696
G9	G51	3.0406441369359603
G22	G86	3.02460191904202
G31	G86	3.01794861947151
G26	G51	3.01161194106206
G66	G85	3.0080695440831
G97	G36	3.0069966999035604
G98	G85	2.99797725501913
G91	G19	2.9897690229460605
G22	G36	2.9811008696161605
G49	G86	2.9803366168222998
G25	G88	2.97712242912204
G14	G85	2.97427177495178
G55	G85	2.97259458398021
G54	G36	2.97113031585813
G7	G19	2.97000714902449
G31	G36	2.96688024107265
G17	G88	2.94357665270285
G36	G85	2.93212700021133
G56	G88	2.92551643653196
G100	G51	2.92407841015703
G50	G19	2.9119050087100398
G88	G86	2.90564511905751
G28	G19	2.89652221290019
G90	G22	2.8850376415559196
G52	G19	2.88449405206182
G94	G88	2.8799461293532205
G43	G19	2.87805205637443
G77	G19	2.8687645798982597
G46	G88	2.86792850977655
G33	G22	2.86313049234852
G25	G51	2.85883534562448
G71	G22	2.85192210396408
G49	G36	2.8511655224156804
G41	G19	2.84942255256032
G6	G22	2.82712207024981
G64	G19	2.82239302603726
G17	G51	2.81817380421384
G39	G88	2.8033409988804703
G32	G86	2.80306107061261
G37	G19	2.8021082588593
G22	G85	2.79839536962932
G56	G51	2.7932404673232503
G96	G88	2.7854318586874998
G31	G85	2.7803803886798297
G83	G19	2.77721569322699
G46	G51	2.76599568789775
G81	G88	2.75999376454255
G54	G85	2.7558843328879
G97	G85	2.75534787258983
G94	G51	2.74876941182455
G72	G86	2.7483069473325896
G88	G36	2.72364991971979
G3	G22	2.7217372377748705
G98	G19	2.7125146711052297
G27	G86	2.71184588405005
G39	G51	2.6994910362032796
G32	G36	2.6979554665101
G23	G19	2.6742237538373597
G1	G86	2.67024187595083
G96	G51	2.66685979948287
G78	G19	2.66404338221267
G55	G19	2.6559865877320297
G66	G19	2.65376426531058
G27	G36	2.6480740101937403
G72	G36	2.63957628046299
G60	G88	2.63890689458252
G81	G51	2.62267949875615
G49	G85	2.62173092154435
G26	G22	2.61949636532866
G9	G22	2.61670979576394
G7	G88	2.6065801177935497
G92	G88	2.6012536974342595
G90	G15	2.60008190049088
G33	G15	2.59314783193239
G1	G36	2.59310894106632
G4	G86	2.5856940010676297
G20	G86	2.5807060131758197
G8	G86	2.57947340871629
G35	G86	2.5644832834354903
G53	G86	2.5640539293994102
G90	G31	2.56247561100314
G51	G86	2.56206821200036
G71	G15	2.5611584599868302
G100	G22	2.56017016939036
G6	G15	2.55789372219397
G60	G51	2.55293662625978
G50	G88	2.54685510482802
G90	G18	2.5428716275527203
G33	G31	2.5426625879670697
G33	G18	2.54077067320616
G14	G19	2.53959034908715
G71	G31	2.5331169849924104
G91	G88	2.52377373236288
G28	G88	2.52292775659181
G92	G51	2.51938724342323
G35	G36	2.5138893605847406
G36	G19	2.51330304939396
G6	G31	2.51047714591042
G6	G18	2.50682806029476
G71	G18	2.5016993502899703
G52	G88	2.50153894298824
G86	G86	2.49848597649413
G51	G36	2.4980869208339103
G32	G85	2.4954383871537598
G7	G51	2.4948575358259903
G64	G88	2.48429559647282
G43	G88	2.4789330497852298
G88	G85	2.4768525080987702
G53	G36	2.47454585393261
G27	G85	2.47036435976048
G77	G88	2.46692110383077
G17	G22	2.46604738509391
G56	G22	2.46177205278633
G25	G22	2.46134930366235
G97	G19	2.45789642794718
G80	G86	2.45666519468331
G3	G15	2.45528194331638
G8	G36	2.45280433217425
G91	G51	2.45130492471588
G72	G85	2.44435576448837
G50	G51	2.44417373158106
G34	G86	2.42601190597916
G4	G36	2.42387200147221
G9	G15	2.42194408504177
G28	G51	2.41983346471582
G3	G31	2.41693988719937
G16	G86	2.41445144039072
G94	G22	2.41272577942848
G52	G51	2.41143628947688
G75	G86	2.4109613012258597
G1	G85	2.40921593594868
G37	G88	2.40848831520836
G3	G18	2.40337048879937
G90	G49	2.40161613523069
G86	G36	2.4002213992112997
G41	G88	2.3969896140192004
G33	G49	2.3957805257963596
G9	G18	2.3912819784231805
G20	G36	2.3912733313560297
G43	G51	2.3901095733394704
G54	G19	2.38844168705013
G77	G51	2.3834967680178196
G22	G19	2.3822062719681
G26	G15	2.3817344565289904
G46	G22	2.3758269308700095
G64	G51	2.37392394541344
