SourceGENES,TargetGENES,Interaction,Edges
G78,G3,1,activation
G59,G3,0.675939411008231,activation
G52,G3,0.466586262536466,activation
G21,G3,0.389693143744529,activation
G42,G3,0.345776156074065,repression
G82,G3,0.321680074125621,repression
G34,G3,0.268114004734358,activation
G53,G65,0.225405033701917,activation
G53,G28,0.21858645984904,repression
G78,G33,0.208246147265528,repression
G51,G28,0.207345027926157,repression
G53,G7,0.20593393880247,repression
G51,G65,0.201350864608483,activation
G26,G3,0.192815830620039,activation
G53,G43,0.173956372255548,repression
G13,G65,0.17053930358848,activation
G82,G28,0.168832400723716,activation
G53,G27,0.168268369317404,activation
G13,G28,0.16342398632582,repression
G82,G65,0.161198030212435,activation
G13,G7,0.157919271744973,activation
G53,G23,0.153705856670667,activation
G53,G97,0.151079884657257,activation
G53,G38,0.149217779215068,activation
G51,G43,0.146064511269135,activation
G15,G28,0.138547729551421,activation
G15,G65,0.138195329299839,activation
G56,G65,0.138105746718193,activation
G53,G8,0.137352049348589,repression
G56,G28,0.137278492818454,repression
G52,G65,0.133681535765859,activation
G13,G43,0.131528905929067,activation
G13,G27,0.131042543577421,repression
G78,G95,0.126982714802684,repression
G52,G28,0.125893644790543,activation
G51,G97,0.125685927491768,repression
G53,G48,0.124942421974719,activation
G52,G38,0.124260005348805,activation
G13,G38,0.123540311775253,activation
G13,G23,0.118187505283583,repression
G51,G27,0.115116978349083,repression
G50,G65,0.114127009158839,activation
G13,G97,0.113877816508925,repression
G53,G69,0.113841590687411,activation
G82,G43,0.112949445259302,repression
G53,G60,0.112083639567221,activation
G53,G67,0.111518042839954,repression
G66,G3,0.111512653921754,repression
G50,G7,0.109873007406326,repression
G52,G69,0.107740057399753,repression
G53,G76,0.107163339850355,repression
G13,G8,0.107007844984793,repression
G52,G1,0.106953701288843,activation
G78,G2,0.106576337035837,activation
G56,G7,0.106562237476559,repression
G50,G28,0.10561527031351,repression
G53,G42,0.105267712453447,activation
G82,G96,0.104949664209285,repression
G34,G28,0.104562909608796,repression
G56,G43,0.104516034370925,activation
G50,G38,0.103363675940384,activation
G15,G43,0.102768543781575,activation
G51,G8,0.102632615825196,repression
G59,G95,0.102209370670837,repression
G52,G95,0.102188273939715,activation
G42,G33,0.102065977661561,activation
G78,G96,0.101573939231361,activation
G82,G46,0.100228847351178,repression
G34,G65,0.0997283688636001,activation
G51,G7,0.0995653445914037,activation
G59,G28,0.098705075239657,repression
G59,G65,0.0986839800422522,activation
G82,G97,0.0962663251094678,repression
G13,G48,0.0952451348032893,repression
G50,G27,0.0950005906531256,repression
G51,G46,0.0949435619319555,activation
G56,G27,0.0938337742986499,repression
G78,G46,0.0935008887520608,activation
G53,G88,0.0932023352893033,activation
G13,G69,0.0928535827644043,repression
G15,G7,0.0918551732269145,activation
G53,G1,0.0910207827868589,activation
G52,G27,0.0909356986564518,repression
G56,G97,0.090665814811413,repression
G52,G43,0.0903053771348657,repression
G15,G27,0.0895139307429641,activation
G15,G97,0.0886945547935887,activation
G50,G43,0.0878698032358205,activation
G78,G79,0.0874924944729091,activation
G53,G50,0.0867104003259106,repression
G13,G67,0.0859565421140964,activation
G52,G8,0.0857031201764041,activation
G52,G2,0.0856599193576481,repression
G13,G60,0.0856136604488403,activation
G21,G28,0.084872003975995,repression
G59,G2,0.0843066494597472,activation
G51,G60,0.0841231438834979,activation
G59,G46,0.0833166412970226,activation
G50,G23,0.082827356177948,activation
G53,G57,0.082428685618525,repression
G51,G76,0.0823630234837566,activation
G53,G70,0.0819028167861875,activation
G51,G69,0.0818055019268448,activation
G52,G9,0.0817000191028759,repression
G82,G27,0.0816427166188166,activation
G13,G76,0.0814810199921978,activation
G51,G96,0.0809722647019168,activation
G21,G65,0.0808495163137047,activation
G59,G96,0.0804694282985312,activation
G53,G62,0.0804654788581867,activation
G51,G38,0.080100540202461,repression
G42,G38,0.0792749856517167,repression
G56,G23,0.0790658630674574,activation
G56,G8,0.0784874395644481,repression
G50,G8,0.0776959606916421,activation
G53,G5,0.0773200626332009,activation
G82,G8,0.0772228795316815,repression
G53,G47,0.0771630174457433,repression
G53,G80,0.0767726561674828,activation
G51,G62,0.0767653665751634,activation
G82,G95,0.0767453289031861,activation
G15,G8,0.0766822383554632,repression
G13,G1,0.0766106657919654,activation
G13,G42,0.0765435453181593,repression
G56,G38,0.0756258417003805,activation
G50,G97,0.0753906672267099,activation
G50,G69,0.0751722395097315,repression
