Gene1	Gene2	EdgeWeight
G23	G31	1.0
G23	G31	1.0
G72	G31	0.8910824113607779
G72	G31	0.8910824113607779
G47	G31	0.767076755300912
G47	G31	0.767076755300912
G98	G31	0.7322253240284409
G98	G31	0.7322253240284409
G23	G92	0.695035043402602
G23	G92	0.695035043402602
G72	G92	0.650811244134977
G72	G92	0.650811244134977
G32	G31	0.57793066996208
G32	G31	0.57793066996208
G71	G31	0.574162473253402
G71	G31	0.574162473253402
G26	G31	0.5587402299709481
G26	G31	0.5587402299709481
G47	G92	0.535712484631192
G47	G92	0.535712484631192
G98	G92	0.507406928992001
G98	G92	0.507406928992001
G6	G31	0.502986232904696
G6	G31	0.502986232904696
G55	G31	0.5027243195750759
G55	G31	0.5027243195750759
G66	G31	0.49121932188393896
G66	G31	0.49121932188393896
G23	G15	0.491118169911021
G23	G15	0.491118169911021
G72	G15	0.47979556468455203
G72	G15	0.47979556468455203
G23	G48	0.467337424996969
G23	G48	0.467337424996969
G34	G74	0.466906032423054
G34	G74	0.466906032423054
G67	G31	0.46546327495080797
G67	G31	0.46546327495080797
G30	G31	0.448674927929375
G30	G31	0.448674927929375
G30	G48	0.44255055082349604
G30	G48	0.44255055082349604
G47	G15	0.43655105835874
G47	G15	0.43655105835874
G34	G52	0.41679373537322
G34	G52	0.41679373537322
G2	G31	0.40930676116922604
G2	G31	0.40930676116922604
G86	G31	0.407836893052031
G86	G31	0.407836893052031
G71	G92	0.40132418578579904
G71	G92	0.40132418578579904
G60	G31	0.39643137468803297
G60	G31	0.39643137468803297
G32	G92	0.386768858253221
G32	G92	0.386768858253221
G98	G15	0.382141136369913
G98	G15	0.382141136369913
G47	G52	0.372432006535188
G47	G52	0.372432006535188
G40	G38	0.371033505276516
G40	G38	0.371033505276516
G90	G52	0.368511835361309
G90	G52	0.368511835361309
G90	G31	0.368099534995801
G90	G31	0.368099534995801
G26	G92	0.36763850278414206
G26	G92	0.36763850278414206
G35	G38	0.3578601017446861
G35	G38	0.3578601017446861
G100	G31	0.35111159277118104
G100	G31	0.35111159277118104
G27	G31	0.34916612701623
G27	G31	0.34916612701623
G33	G31	0.338943896689813
G33	G31	0.338943896689813
G50	G31	0.337307679681595
G50	G31	0.337307679681595
G66	G92	0.33523095643844397
G66	G92	0.33523095643844397
G6	G92	0.334605180255364
G6	G92	0.334605180255364
G23	G52	0.334566304466594
G23	G52	0.334566304466594
G26	G52	0.33172782281089097
G26	G52	0.33172782281089097
G71	G15	0.33079225486904307
G71	G15	0.33079225486904307
G32	G48	0.329424048473762
G32	G48	0.329424048473762
G40	G29	0.3284114152468
G40	G29	0.3284114152468
G79	G48	0.325938936667021
G79	G48	0.325938936667021
G55	G92	0.32563382960604303
G55	G92	0.32563382960604303
G67	G92	0.32111772041831
G67	G92	0.32111772041831
G26	G15	0.319728700048754
G26	G15	0.319728700048754
G84	G31	0.316876738718258
G84	G31	0.316876738718258
G86	G92	0.31601110750768396
G86	G92	0.31601110750768396
G43	G31	0.31287552922552603
G43	G31	0.31287552922552603
G55	G48	0.309496909808396
G55	G48	0.309496909808396
G73	G31	0.3077894657893
G73	G31	0.3077894657893
G72	G52	0.30427591968761897
G72	G52	0.30427591968761897
G60	G92	0.299259373651032
G60	G92	0.299259373651032
G22	G52	0.298916558425159
G22	G52	0.298916558425159
G98	G52	0.29534103095569203
G98	G52	0.29534103095569203
G23	G44	0.29147962002668604
G23	G44	0.29147962002668604
G30	G92	0.29093101299543606
G30	G92	0.29093101299543606
G32	G15	0.2908126680178089
G32	G15	0.2908126680178089
G66	G15	0.28791107309727804
G66	G15	0.28791107309727804
G71	G52	0.28628847439926397
G71	G52	0.28628847439926397
G68	G31	0.28379783957567
G68	G31	0.28379783957567
G30	G29	0.281591693762268
G30	G29	0.281591693762268
G30	G38	0.28020691130321
G30	G38	0.28020691130321
G6	G15	0.27940402650978996
G6	G15	0.27940402650978996
G86	G15	0.278457611514855
G86	G15	0.278457611514855
G39	G31	0.277626399757651
G39	G31	0.277626399757651
G47	G61	0.277226871316513
G47	G61	0.277226871316513
G66	G52	0.275723629309886
G66	G52	0.275723629309886
G40	G74	0.275284243621145
G40	G74	0.275284243621145
G47	G28	0.273739491053427
G47	G28	0.273739491053427
G98	G48	0.27270369451787096
G98	G48	0.27270369451787096
G6	G52	0.271894380688175
G6	G52	0.271894380688175
G72	G61	0.26867574536107197
G72	G61	0.26867574536107197
G46	G31	0.268186913912131
G46	G31	0.268186913912131
G90	G15	0.26602399445761105
G90	G15	0.26602399445761105
G2	G92	0.264691722296794
G2	G92	0.264691722296794
G18	G29	0.263852685393066
G18	G29	0.263852685393066
G55	G15	0.263267641550992
G55	G15	0.263267641550992
G55	G52	0.263140525471861
G55	G52	0.263140525471861
G23	G87	0.260631258038672
G23	G87	0.260631258038672
G65	G38	0.260464195271767
G65	G38	0.260464195271767
G18	G38	0.25901653051037604
G18	G38	0.25901653051037604
G72	G28	0.255905934780478
G72	G28	0.255905934780478
G35	G48	0.25337886918732
G35	G48	0.25337886918732
G67	G15	0.251085137402
G67	G15	0.251085137402
G5	G31	0.249275402941082
G5	G31	0.249275402941082
G23	G29	0.249257785458113
G23	G29	0.249257785458113
G58	G48	0.24811435459475603
G58	G48	0.24811435459475603
G32	G52	0.24579071000198002
G32	G52	0.24579071000198002
G30	G87	0.244074116752021
G30	G87	0.244074116752021
G23	G28	0.243431037958722
G23	G28	0.243431037958722
G2	G48	0.24331152943789702
G2	G48	0.24331152943789702
G18	G52	0.24238654081443
G18	G52	0.24238654081443
G23	G61	0.24146885821868602
G23	G61	0.24146885821868602
G56	G31	0.241035430572254
G56	G31	0.241035430572254
G34	G29	0.23964688995610003
G34	G29	0.23964688995610003
G40	G48	0.23910711053629302
G40	G48	0.23910711053629302
G55	G29	0.23895828122544396
G55	G29	0.23895828122544396
G27	G92	0.238268841942671
G27	G92	0.238268841942671
G90	G28	0.237278885844985
G90	G28	0.237278885844985
G100	G92	0.23529304151102498
G100	G92	0.23529304151102498
G79	G38	0.23453527852292
G79	G38	0.23453527852292
G65	G29	0.234235470606855
G65	G29	0.234235470606855
G90	G61	0.2318361864807
G90	G61	0.2318361864807
G58	G38	0.23181381333651996
G58	G38	0.23181381333651996
G60	G15	0.23072789429454896
G60	G15	0.23072789429454896
G23	G11	0.228391990922303
G23	G11	0.228391990922303
G30	G44	0.22802471298298102
G30	G44	0.22802471298298102
G90	G92	0.22783765107669196
G90	G92	0.22783765107669196
G50	G92	0.22779298743104998
G50	G92	0.22779298743104998
G33	G92	0.226677972366353
G33	G92	0.226677972366353
G26	G48	0.22573803891332897
G26	G48	0.22573803891332897
G18	G48	0.22434348252580497
G18	G48	0.22434348252580497
G2	G52	0.22384776421551897
G2	G52	0.22384776421551897
G58	G29	0.223645882917094
G58	G29	0.223645882917094
G34	G38	0.22183818586107198
G34	G38	0.22183818586107198
G90	G74	0.22172660194079702
G90	G74	0.22172660194079702
G18	G74	0.22158452358079
G18	G74	0.22158452358079
G22	G74	0.22057613619634803
G22	G74	0.22057613619634803
G32	G29	0.220461293560995
G32	G29	0.220461293560995
G2	G15	0.21912533441156498
G2	G15	0.21912533441156498
G26	G28	0.218496901332566
G26	G28	0.218496901332566
G84	G92	0.217797123597158
G84	G92	0.217797123597158
G41	G31	0.217656579935304
G41	G31	0.217656579935304
G35	G29	0.216489345790308
G35	G29	0.216489345790308
G71	G61	0.2137566089096
G71	G61	0.2137566089096
G98	G28	0.213260952024685
G98	G28	0.213260952024685
G73	G92	0.21310468467564803
G73	G92	0.21310468467564803
G34	G28	0.21284855668858302
G34	G28	0.21284855668858302
G53	G31	0.212804766701973
G53	G31	0.212804766701973
G26	G61	0.21277122278994395
G26	G61	0.21277122278994395
G98	G61	0.21274803681946602
G98	G61	0.21274803681946602
G6	G48	0.21252109111437303
G6	G48	0.21252109111437303
G86	G52	0.21226147447730898
G86	G52	0.21226147447730898
G71	G28	0.21076230251154898
G71	G28	0.21076230251154898
G79	G29	0.20946968014863698
G79	G29	0.20946968014863698
G65	G74	0.20873039758452103
G65	G74	0.20873039758452103
G67	G52	0.20824321523854503
G67	G52	0.20824321523854503
G43	G92	0.20813463699231602
G43	G92	0.20813463699231602
G86	G61	0.20646648848178897
G86	G61	0.20646648848178897
G35	G62	0.205710638271693
G35	G62	0.205710638271693
G55	G38	0.20355868227978402
G55	G38	0.20355868227978402
G94	G31	0.201778473059703
G94	G31	0.201778473059703
G22	G31	0.20044815670561197
G22	G31	0.20044815670561197
G27	G15	0.19995443231144802
G27	G15	0.19995443231144802
G26	G29	0.19592782752783802
G26	G29	0.19592782752783802
G66	G28	0.19382224944772602
G66	G28	0.19382224944772602
G66	G61	0.19370935041503198
G66	G61	0.19370935041503198
G8	G38	0.193115378401692
G8	G38	0.193115378401692
G2	G29	0.19193445722403898
G2	G29	0.19193445722403898
G34	G61	0.191844083076348
G34	G61	0.191844083076348
G99	G52	0.191549626294545
G99	G52	0.191549626294545
G68	G92	0.19140206031571802
G68	G92	0.19140206031571802
G100	G15	0.190975691430369
G100	G15	0.190975691430369
G50	G15	0.18998467077050302
G50	G15	0.18998467077050302
G86	G28	0.18995462490471898
G86	G28	0.18995462490471898
G84	G15	0.189727448146918
G84	G15	0.189727448146918
G96	G31	0.18827738437981897
G96	G31	0.18827738437981897
G57	G31	0.18751798087670798
G57	G31	0.18751798087670798
G34	G59	0.18750897656605198
G34	G59	0.18750897656605198
G27	G52	0.185953016590391
G27	G52	0.185953016590391
G30	G15	0.185641220565244
G30	G15	0.185641220565244
G40	G62	0.185233244804438
G40	G62	0.185233244804438
G32	G44	0.183768072391087
G32	G44	0.183768072391087
G32	G87	0.182787282402923
G32	G87	0.182787282402923
G84	G52	0.18195893872767602
G84	G52	0.18195893872767602
G46	G92	0.18123896482179103
G46	G92	0.18123896482179103
G6	G28	0.181187145318695
G6	G28	0.181187145318695
G39	G92	0.18030009592040602
G39	G92	0.18030009592040602
G32	G38	0.18027168195796697
G32	G38	0.18027168195796697
G22	G28	0.18022422983932
G22	G28	0.18022422983932
G50	G52	0.179695053351348
G50	G52	0.179695053351348
G39	G52	0.17948247661674802
G39	G52	0.17948247661674802
G79	G87	0.17889154992310102
G79	G87	0.17889154992310102
G100	G52	0.17779065503629699
G100	G52	0.17779065503629699
G99	G74	0.17720072118835603
G99	G74	0.17720072118835603
G33	G15	0.17718483045635897
G33	G15	0.17718483045635897
G78	G31	0.17690417202650602
G78	G31	0.17690417202650602
G6	G61	0.176777558908948
G6	G61	0.176777558908948
G98	G44	0.17668901461641698
G98	G44	0.17668901461641698
G30	G11	0.17549232485494098
G30	G11	0.17549232485494098
