SourceGENES,TargetGENES,Interaction,Edges
G31,G23,1,activation
G31,G72,0.891082411360778,activation
G31,G47,0.767076755300912,activation
G31,G98,0.732225324028441,repression
G92,G23,0.695035043402602,activation
G92,G72,0.650811244134977,repression
G31,G32,0.57793066996208,activation
G31,G71,0.574162473253402,repression
G31,G26,0.558740229970948,activation
G92,G47,0.535712484631192,repression
G92,G98,0.507406928992001,repression
G31,G6,0.502986232904696,repression
G31,G55,0.502724319575076,repression
G31,G66,0.491219321883939,repression
G15,G23,0.491118169911021,activation
G15,G72,0.479795564684552,repression
G48,G23,0.467337424996969,repression
G74,G34,0.466906032423054,activation
G31,G67,0.465463274950808,repression
G31,G30,0.448674927929375,activation
G48,G30,0.442550550823496,repression
G15,G47,0.43655105835874,repression
G52,G34,0.41679373537322,activation
G31,G2,0.409306761169226,activation
G31,G86,0.407836893052031,activation
G92,G71,0.401324185785799,repression
G31,G60,0.396431374688033,activation
G92,G32,0.386768858253221,repression
G15,G98,0.382141136369913,repression
G52,G47,0.372432006535188,activation
G38,G40,0.371033505276516,activation
G52,G90,0.368511835361309,activation
G31,G90,0.368099534995801,activation
G92,G26,0.367638502784142,activation
G38,G35,0.357860101744686,activation
G31,G100,0.351111592771181,activation
G31,G27,0.34916612701623,activation
G31,G33,0.338943896689813,repression
G31,G50,0.337307679681595,repression
G92,G66,0.335230956438444,repression
G92,G6,0.334605180255364,activation
G52,G23,0.334566304466594,repression
G52,G26,0.331727822810891,activation
G15,G71,0.330792254869043,activation
G48,G32,0.329424048473762,repression
G29,G40,0.3284114152468,repression
G48,G79,0.325938936667021,activation
G92,G55,0.325633829606043,activation
G92,G67,0.32111772041831,repression
G15,G26,0.319728700048754,activation
G31,G84,0.316876738718258,repression
G92,G86,0.316011107507684,repression
G31,G43,0.312875529225526,activation
G48,G55,0.309496909808396,activation
G31,G73,0.3077894657893,activation
G52,G72,0.304275919687619,activation
G92,G60,0.299259373651032,repression
G52,G22,0.298916558425159,repression
G52,G98,0.295341030955692,activation
G44,G23,0.291479620026686,repression
G92,G30,0.290931012995436,repression
G15,G32,0.290812668017809,repression
G15,G66,0.287911073097278,repression
G52,G71,0.286288474399264,repression
G31,G68,0.28379783957567,repression
G29,G30,0.281591693762268,activation
G38,G30,0.28020691130321,repression
G15,G6,0.27940402650979,repression
G15,G86,0.278457611514855,activation
G31,G39,0.277626399757651,repression
G61,G47,0.277226871316513,activation
G52,G66,0.275723629309886,activation
G74,G40,0.275284243621145,repression
G28,G47,0.273739491053427,repression
G48,G98,0.272703694517871,activation
G52,G6,0.271894380688175,activation
G61,G72,0.268675745361072,activation
G31,G46,0.268186913912131,activation
G15,G90,0.266023994457611,activation
G92,G2,0.264691722296794,activation
G29,G18,0.263852685393066,repression
G15,G55,0.263267641550992,activation
G52,G55,0.263140525471861,activation
G87,G23,0.260631258038672,repression
G38,G65,0.260464195271767,activation
G38,G18,0.259016530510376,activation
G28,G72,0.255905934780478,activation
G48,G35,0.25337886918732,repression
G15,G67,0.251085137402,repression
G31,G5,0.249275402941082,repression
G29,G23,0.249257785458113,repression
G48,G58,0.248114354594756,repression
G52,G32,0.24579071000198,activation
G87,G30,0.244074116752021,repression
G28,G23,0.243431037958722,repression
G48,G2,0.243311529437897,repression
G52,G18,0.24238654081443,activation
G61,G23,0.241468858218686,activation
G31,G56,0.241035430572254,activation
G29,G34,0.2396468899561,activation
G48,G40,0.239107110536293,repression
G29,G55,0.238958281225444,repression
G92,G27,0.238268841942671,activation
G28,G90,0.237278885844985,activation
G92,G100,0.235293041511025,activation
G38,G79,0.23453527852292,repression
G29,G65,0.234235470606855,activation
G61,G90,0.2318361864807,repression
G38,G58,0.23181381333652,activation
G15,G60,0.230727894294549,repression
G11,G23,0.228391990922303,repression
G44,G30,0.228024712982981,activation
G92,G90,0.227837651076692,activation
G92,G50,0.22779298743105,repression
G92,G33,0.226677972366353,repression
G48,G26,0.225738038913329,activation
G48,G18,0.224343482525805,repression
G52,G2,0.223847764215519,repression
G29,G58,0.223645882917094,activation
G38,G34,0.221838185861072,activation
G74,G90,0.221726601940797,activation
G74,G18,0.22158452358079,repression
G74,G22,0.220576136196348,repression
G29,G32,0.220461293560995,repression
G15,G2,0.219125334411565,repression
G28,G26,0.218496901332566,repression
G92,G84,0.217797123597158,activation
G31,G41,0.217656579935304,activation
G29,G35,0.216489345790308,activation
G61,G71,0.2137566089096,activation
G28,G98,0.213260952024685,repression
G92,G73,0.213104684675648,repression
G28,G34,0.212848556688583,activation
G31,G53,0.212804766701973,repression
G61,G26,0.212771222789944,repression
G61,G98,0.212748036819466,repression
G48,G6,0.212521091114373,activation
G52,G86,0.212261474477309,repression
G28,G71,0.210762302511549,activation
G29,G79,0.209469680148637,repression
G74,G65,0.208730397584521,activation
G52,G67,0.208243215238545,repression
G92,G43,0.208134636992316,activation
G61,G86,0.206466488481789,repression
G62,G35,0.205710638271693,repression
G38,G55,0.203558682279784,repression
G31,G94,0.201778473059703,repression
G31,G22,0.200448156705612,repression
G15,G27,0.199954432311448,activation
G29,G26,0.195927827527838,repression
G28,G66,0.193822249447726,activation
G61,G66,0.193709350415032,activation
G38,G8,0.193115378401692,repression
G29,G2,0.191934457224039,activation
G61,G34,0.191844083076348,activation
G52,G99,0.191549626294545,repression
G92,G68,0.191402060315718,activation
G15,G100,0.190975691430369,repression
G15,G50,0.189984670770503,activation
G28,G86,0.189954624904719,activation
G15,G84,0.189727448146918,repression
G31,G96,0.188277384379819,repression
G31,G57,0.187517980876708,repression
G59,G34,0.187508976566052,activation
G52,G27,0.185953016590391,activation
G15,G30,0.185641220565244,repression
G62,G40,0.185233244804438,activation
G44,G32,0.183768072391087,repression
G87,G32,0.182787282402923,activation
G52,G84,0.181958938727676,repression
G92,G46,0.181238964821791,activation
G28,G6,0.181187145318695,activation
G92,G39,0.180300095920406,activation
G38,G32,0.180271681957967,activation
G28,G22,0.18022422983932,activation
G52,G50,0.179695053351348,activation
G52,G39,0.179482476616748,repression
G87,G79,0.178891549923101,repression
G52,G100,0.177790655036297,activation
G74,G99,0.177200721188356,repression
G15,G33,0.177184830456359,repression
G31,G78,0.176904172026506,repression
G61,G6,0.176777558908948,repression
G44,G98,0.176689014616417,activation
G11,G30,0.175492324854941,repression
G31,G80,0.174201167945682,repression
G38,G23,0.172170867953596,repression
G61,G22,0.172162322843234,activation
G48,G33,0.171704261494243,activation
G87,G55,0.171269039182186,activation
G15,G22,0.170459257118667,repression
G31,G42,0.169584615161614,repression
G29,G6,0.167482591534139,activation
G92,G5,0.166915228128482,activation
G31,G91,0.166851650055906,activation
G74,G4,0.166553044415313,activation
G15,G43,0.166486733754659,activation
G48,G56,0.166225516652008,activation
G28,G55,0.165463538096818,repression
G31,G36,0.164835155631034,repression
G15,G73,0.164544469168158,activation
G15,G68,0.164195739688986,activation
G15,G39,0.1629811478132,repression
G74,G89,0.162656268347539,repression
G28,G32,0.162485974938845,repression
G38,G2,0.161699578857989,repression
G31,G79,0.161186906417061,repression
G52,G68,0.160792885614862,activation
G44,G55,0.160746411918149,activation
G31,G77,0.160190786710196,activation
G48,G65,0.159839509558374,activation
G31,G18,0.159715354897148,activation
G29,G98,0.158717704875625,repression
G52,G33,0.158052003869606,repression
G61,G55,0.156788578623379,repression
G61,G32,0.156309771098149,activation
G31,G93,0.155665623269535,repression
G44,G79,0.155452821679227,repression
G62,G30,0.155229035373962,repression
G52,G43,0.154899351961333,repression
G52,G40,0.154548712644508,repression
G92,G56,0.154177815138329,activation
G48,G43,0.154064953734846,activation
G48,G67,0.152933318143978,activation
G87,G98,0.152645619715826,activation
G38,G69,0.151800486125509,repression
G48,G5,0.151693530358327,activation
G48,G100,0.149883208307406,repression
G74,G26,0.149492932703353,activation
G15,G46,0.149111539168955,repression
G28,G67,0.148923257264681,activation
G11,G32,0.148746676374261,activation
G61,G67,0.148643138546187,activation
G52,G60,0.145503957230974,repression
G29,G22,0.145010418702235,repression
G92,G41,0.144954709387222,activation
G12,G45,0.144421742377187,repression
G11,G98,0.143889412070138,activation
G92,G53,0.143596001351471,repression
G31,G51,0.143473922694557,activation
G29,G8,0.142500677345428,activation
G61,G60,0.142273997702017,activation
G31,G58,0.142149853097039,activation
G31,G25,0.141223411881956,activation
G86,G30,0.141081682349126,activation
G52,G94,0.141062427228503,repression
G28,G2,0.141007431369671,repression
G48,G47,0.140644467391036,repression
G38,G54,0.140036701789958,repression
G92,G94,0.139761818015038,activation
G59,G40,0.139202034269276,repression
G48,G54,0.138733522111428,activation
G52,G46,0.13855925306002,repression
G38,G26,0.137691198606889,repression
G87,G58,0.135798006130872,repression
G11,G55,0.134823870842328,repression
G87,G35,0.134697781912212,activation
G87,G2,0.134667018827617,repression
G15,G94,0.134605767690028,repression
G48,G96,0.134546228693115,activation
G61,G2,0.134038561310216,activation
G29,G90,0.133686726236785,activation
G52,G30,0.133072104970093,repression
G52,G73,0.132714433864703,activation
G52,G53,0.132709647344059,activation
G62,G79,0.13239591458366,repression
G48,G13,0.132239484343836,repression
G28,G60,0.131828742988832,repression
G61,G84,0.130429894375937,repression
G28,G27,0.13037836553982,repression
G61,G27,0.129971740798507,repression
G52,G65,0.129684890899479,activation
G28,G84,0.12968037762392,activation
G48,G41,0.129398616043736,repression
G15,G53,0.129220412015811,repression
G52,G58,0.129212436530644,activation
G29,G69,0.12905696974733,repression
G29,G56,0.128783944491734,activation
G87,G40,0.12857802040917,activation
G44,G72,0.128574757077357,repression
G38,G89,0.128386331793681,activation
G62,G65,0.128312574234498,activation
G52,G56,0.12688719594104,repression
G44,G2,0.125843432350641,repression
G62,G18,0.125781360245525,repression
G87,G26,0.1257263133863,repression
G86,G35,0.124858847042276,activation
G28,G18,0.124734250506106,repression
G52,G77,0.124692942074695,repression
G74,G58,0.124689064433288,repression
G38,G7,0.124546987855175,activation
G74,G55,0.124472578803596,activation
G44,G26,0.124448077344623,activation
G31,G20,0.124226415131455,repression
G15,G56,0.124106196186816,activation
G48,G78,0.124006851028187,repression
G86,G23,0.123806177751116,repression
G28,G50,0.123450024832077,repression
G48,G8,0.12305704887447,activation
G31,G83,0.123038264870848,repression
G52,G57,0.12294978156007,repression
G15,G5,0.12269971689213,repression
G87,G18,0.122530407714544,repression
G61,G50,0.121972081346799,activation
G92,G96,0.121316665741101,activation
G48,G97,0.121314649157202,repression
G92,G57,0.121133697566812,repression
G29,G33,0.12083811535221,repression
G52,G9,0.12080666644272,activation
G44,G6,0.120189513918462,repression
G62,G58,0.12002053174683,repression
G48,G20,0.11988741319288,repression
G28,G100,0.119761481750629,activation
G38,G6,0.118541028717804,activation
G87,G6,0.118338125633453,activation
G61,G100,0.117044591512647,activation
G31,G13,0.116864268611823,activation
G28,G39,0.116653806281397,activation
G52,G91,0.116279010511437,activation
G11,G79,0.116110462394079,repression
G44,G47,0.115843613387363,activation
G92,G80,0.115634873709344,activation
G92,G78,0.115557350664222,activation
G31,G70,0.115224883967035,activation
G3,G23,0.114982930796888,activation
G38,G56,0.114218368993094,activation
G31,G82,0.113721319182671,repression
G29,G43,0.113598069260363,repression
G48,G69,0.113413177390073,activation
G38,G49,0.113359247199268,activation
G61,G39,0.113214270635005,activation
G15,G18,0.113035939691987,activation
G48,G42,0.112850235746127,activation
G11,G26,0.111882925933262,repression
G92,G91,0.111798007328889,activation
G29,G100,0.111784493806054,repression
G48,G50,0.111614470964758,activation
G92,G42,0.111522310041553,activation
G86,G79,0.111295085565537,repression
G52,G51,0.111131350779419,activation
G48,G39,0.110716886430551,repression
G28,G68,0.110582436389499,repression
G92,G36,0.110279051830149,activation
G74,G6,0.11012662771735,repression
G15,G57,0.109980283142116,repression
G29,G89,0.109868518691768,repression
G61,G68,0.109527551383445,activation
G61,G18,0.109361136827304,repression
G15,G41,0.108968926716612,activation
G28,G99,0.108895792796508,repression
G29,G7,0.108820597821646,repression
G29,G20,0.108551537436366,repression
G15,G77,0.107690655081042,activation
G74,G2,0.107651512318211,activation
G52,G3,0.107590089451645,activation
G92,G77,0.106693323522891,activation
G11,G2,0.106684471800081,repression
G31,G12,0.106474618642814,repression
G15,G91,0.106353609220812,activation
G38,G22,0.106213000270992,activation
G92,G22,0.105616304532344,activation
G52,G14,0.105585089396161,repression
G48,G93,0.10530242559441,repression
G31,G97,0.10524047678485,activation
G28,G33,0.10522636039206,repression
