Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G87	G36	0.826305199843912	0.000922860789398322
G36	G87	0.826305199843906	0.000922860789398477
G56	G36	0.820580790462598	0.00107425570040204
G36	G56	0.820580790462593	0.00107425570040218
G27	G61	0.819587879236855	0.00110235256780627
G61	G27	0.819587879236853	0.00110235256780633
G56	G49	0.809902213723901	0.00140714893722326
G49	G56	0.809902213723899	0.00140714893722334
G14	G87	0.807546942130615	0.00149018983224997
G87	G14	0.807546942130614	0.00149018983224999
G91	G30	0.805325662505213	0.00157190653210362
G30	G91	0.80532566250521	0.00157190653210376
G28	G5	0.80402132445713	0.00162146718713541
G5	G28	0.804021324457128	0.00162146718713549
G15	G81	0.79318986086665	0.00208084423957339
G81	G15	0.793189860866639	0.00208084423957386
G49	G52	0.789026727830162	0.00228163958032608
G52	G49	0.789026727830161	0.00228163958032614
G20	G36	0.788607596615788	0.00230264587653772
G36	G20	0.788607596615787	0.00230264587653778
G50	G49	0.787788988790897	0.0023440991918955
G49	G50	0.787788988790897	0.00234409919189551
G87	G49	0.787522755685867	0.00235770297128102
G49	G87	0.787522755685863	0.00235770297128121
G50	G93	0.786119416430246	0.00243040910737164
G93	G50	0.786119416430238	0.00243040910737202
G49	G20	0.780673702065553	0.00272888094517641
G20	G49	0.780673702065553	0.00272888094517646
G3	G94	0.774577498705228	0.00309529460934992
G94	G3	0.774577498705227	0.00309529460934998
G50	G36	0.770599271067885	0.00335382832659187
G36	G50	0.770599271067883	0.00335382832659205
G11	G71	0.765229437087576	0.0037284362872162
G71	G11	0.765229437087574	0.0037284362872164
G20	G61	0.761929681417344	0.00397386796852946
G61	G20	0.761929681417334	0.0039738679685302
G70	G36	0.76003350119466	0.00412033296146794
G36	G70	0.760033501194654	0.00412033296146843
G36	G40	0.758293239868484	0.00425831969079413
G40	G36	0.758293239868482	0.00425831969079424
G89	G30	0.758220180458349	0.0042641881434442
G30	G89	0.758220180458348	0.00426418814344431
G56	G4	0.752029947106004	0.00478407285802895
G4	G56	0.752029947106	0.00478407285802924
G75	G4	0.748786124593225	0.00507491727591718
G4	G75	0.748786124593217	0.00507491727591787
G49	G40	0.748569938834329	0.00509476400740571
G40	G49	0.748569938834327	0.00509476400740594
G75	G49	0.748558503886983	0.00509581541088847
G49	G75	0.748558503886977	0.00509581541088903
G75	G36	0.745053040905976	0.00542593101437394
G36	G75	0.745053040905967	0.00542593101437479
G89	G1	0.741259084961008	0.00580111562486339
G1	G89	0.741259084961004	0.00580111562486382
G50	G43	0.740839414054276	0.00584378563297296
G43	G50	0.740839414054274	0.00584378563297315
G78	G4	0.739429472875729	0.0059888736894611
