Gene1	Gene2	Score
G97	G84	-0.847796908954
G84	G97	-0.847796908954
G86	G22	-0.828946457259999
G22	G86	-0.828946457259999
G21	G13	0.812372423585937
G13	G21	0.812372423585937
G23	G13	-0.779188983741914
G13	G23	-0.779188983741914
G70	G45	0.771593166911729
G45	G70	0.771593166911729
G70	G21	0.766920064537698
G21	G70	0.766920064537698
G72	G13	0.761271768481707
G13	G72	0.761271768481707
G65	G24	-0.749964084849703
G24	G65	-0.749964084849703
G85	G36	-0.748073163530882
G36	G85	-0.748073163530882
G98	G92	0.746278116847768
G92	G98	0.746278116847768
G67	G37	-0.739167147824568
G37	G67	-0.739167147824568
G67	G52	-0.736610689283429
G52	G67	-0.736610689283429
G36	G22	0.725306722836866
G22	G36	0.725306722836866
G67	G1	0.723287638082983
G1	G67	0.723287638082983
G92	G31	-0.723129815723734
G31	G92	-0.723129815723734
G45	G13	0.719964207885874
G13	G45	0.719964207885874
G23	G21	-0.716653836665242
G21	G23	-0.716653836665242
G86	G36	-0.713925754713201
G36	G86	-0.713925754713201
G70	G13	0.709804371492831
G13	G70	0.709804371492831
G87	G38	0.709408896496261
G38	G87	0.709408896496261
G43	G42	-0.701731722191123
G42	G43	-0.701731722191123
G72	G21	0.70107789708128
G21	G72	0.70107789708128
G85	G22	-0.697984846888898
G22	G85	-0.697984846888898
G22	G20	-0.696227067330307
G20	G22	-0.696227067330307
G86	G85	0.695214146480115
G85	G86	0.695214146480115
G47	G45	-0.690218621273073
G45	G47	-0.690218621273073
G37	G31	-0.690029185252934
G31	G37	-0.690029185252934
G22	G19	-0.688490810277968
G19	G22	-0.688490810277968
G19	G13	-0.686224260973423
G13	G19	-0.686224260973423
G86	G19	0.682221453243818
G19	G86	0.682221453243818
G65	G51	0.679924155544534
G51	G65	0.679924155544534
G24	G13	-0.679187699780581
G13	G24	-0.679187699780581
G76	G28	-0.676606936307756
G28	G76	-0.676606936307756
G51	G8	-0.675255502119106
G8	G51	-0.675255502119106
G46	G16	-0.674866516478011
G16	G46	-0.674866516478011
G83	G14	-0.673595105831179
G14	G83	-0.673595105831179
G45	G21	0.672763585535506
G21	G45	0.672763585535506
G97	G73	-0.669936233277029
G73	G97	-0.669936233277029
G98	G30	-0.669188567013736
G30	G98	-0.669188567013736
G45	G23	-0.666480272679915
G23	G45	-0.666480272679915
G67	G58	0.6635789869167
G58	G67	0.6635789869167
G70	G23	-0.660318952084146
G23	G70	-0.660318952084146
G51	G10	-0.659331516779789
G10	G51	-0.659331516779789
G62	G30	0.65096251236827
G30	G62	0.65096251236827
G60	G9	0.650843024367377
G9	G60	0.650843024367377
G47	G21	-0.650641400167212
G21	G47	-0.650641400167212
G76	G29	0.648265695056886
G29	G76	0.648265695056886
G82	G4	0.647936808602468
G4	G82	0.647936808602468
G36	G35	0.647688474845416
G35	G36	0.647688474845416
G47	G13	-0.645123163419652
G13	G47	-0.645123163419652
G65	G10	-0.640079756155009
G10	G65	-0.640079756155009
G87	G85	0.639062291349702
G85	G87	0.639062291349702
G98	G31	-0.636849178145894
G31	G98	-0.636849178145894
G20	G12	-0.634912855034054
G12	G20	-0.634912855034054
G24	G19	0.633852559400634
G19	G24	0.633852559400634
G13	G7	-0.633705109434779
G7	G13	-0.633705109434779
G83	G39	0.632943888464996
G39	G83	0.632943888464996
G52	G37	0.631980036358339
G37	G52	0.631980036358339
G21	G7	-0.630568699423359
G7	G21	-0.630568699423359
G58	G8	-0.629167283151679
G8	G58	-0.629167283151679
G30	G2	-0.62710752577167
G2	G30	-0.62710752577167
G22	G13	0.626181320988783
G13	G22	0.626181320988783
G63	G38	0.625284727719193
G38	G63	0.625284727719193
G85	G35	-0.621897967726684
G35	G85	-0.621897967726684
G42	G35	0.620467159758934
G35	G42	0.620467159758934
G65	G13	0.620396569931216
G13	G65	0.620396569931216
