Parent	Type	Child	Weight	Probability	Score
G1	-	G1	-0.003264	0.433098	-0.005380
G2	-	G1	-0.018858	0.366195	-0.026281
G3	-	G1	-0.038706	0.712360	-0.104932
G4	-	G1	-0.002044	0.313509	-0.002438
G5	-	G1	-0.003104	0.440494	-0.005203
G6	-	G1	-0.001134	0.327825	-0.001415
G7	-	G1	-0.008084	0.408169	-0.012557
G8	+	G1	0.057528	0.893314	0.195575
G9	+	G1	0.008189	0.268314	0.008361
G10	-	G1	-0.029047	0.462854	-0.051165
G11	-	G1	-0.003562	0.421257	-0.005710
G12	+	G1	0.001707	0.456656	0.002967
G13	-	G1	-0.020948	0.505711	-0.040315
G14	+	G1	0.049953	0.873866	0.166125
G15	+	G1	0.002194	0.458306	0.003827
G16	+	G1	0.000205	0.396309	0.000309
G17	-	G1	-0.025477	0.559562	-0.054252
G18	-	G1	-0.000383	0.452429	-0.000659
G19	+	G1	0.006041	0.388895	0.008941
G20	+	G1	0.002317	0.419688	0.003701
G21	+	G1	0.007992	0.396954	0.012073
G22	-	G1	-0.008485	0.468391	-0.015124
G23	-	G1	-0.001965	0.488964	-0.003657
G24	+	G1	0.016995	0.458816	0.029674
G25	+	G1	0.031987	0.640715	0.077994
G26	+	G1	0.024364	0.538957	0.049972
G27	+	G1	0.007302	0.489862	0.013613
G28	-	G1	-0.004474	0.370772	-0.006312
G29	-	G1	-0.007264	0.329568	-0.009110
G30	+	G1	0.003350	0.369056	0.004705
G31	+	G1	0.017854	0.476563	0.032380
G32	-	G1	-0.004142	0.486218	-0.007664
G33	+	G1	0.009678	0.407520	0.015009
G34	+	G1	0.041138	0.774176	0.121203
G35	-	G1	-0.004994	0.495506	-0.009418
G36	-	G1	-0.004083	0.402911	-0.006261
G37	-	G1	-0.016617	0.450859	-0.028512
G38	-	G1	-0.005659	0.407351	-0.008772
G39	-	G1	-0.016615	0.444231	-0.028089
G40	+	G1	0.013634	0.440409	0.022851
G41	+	G1	0.045810	0.552889	0.096389
G42	-	G1	-0.000602	0.499839	-0.001145
G43	+	G1	0.011625	0.477954	0.021145
G44	+	G1	0.013155	0.410462	0.020549
G45	-	G1	-0.005323	0.399751	-0.008099
G46	-	G1	-0.070635	0.973812	-0.261769
G47	+	G1	0.000956	0.385744	0.001403
G48	+	G1	0.003727	0.356871	0.005062
G49	+	G1	0.014408	0.448054	0.024568
G50	-	G1	-0.040190	0.713600	-0.109144
G51	+	G1	0.029919	0.527740	0.060088
G52	+	G1	0.024529	0.518008	0.048355
G53	+	G1	0.021663	0.502892	0.041459
G54	+	G1	0.034496	0.675035	0.088617
G55	+	G1	0.017949	0.465785	0.031816
G56	-	G1	-0.006525	0.402346	-0.009990
G57	-	G1	-0.006007	0.497983	-0.011384
G58	+	G1	0.000433	0.310000	0.000510
G59	+	G1	0.003358	0.382817	0.004892
G60	+	G1	0.025856	0.348669	0.034309
