edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,edge_exist
G72_G33,0.0115421851878062,0.0,0.4616298740926495,0.0113545358160049,5583.0,0.493246,0.173085626113742,0.775143775874987,0.0,0.335020058390036,0.0088711435725489,0.0,0.0,0.1692369174919757,0
G72_G23,0.0090256281000091,0.194558301128157,6.360145498298292,0.0160032008213985,5364.0,0.381837,0.21743280384226,1.7547514147171814,0.0,0.558323156082458,0.180563970908318,0.0,0.0,0.04590873961872701,1
G72_G69,0.0140475740022022,0.0,6.353072861563879,0.0178147852019267,4501.0,0.374934,0.427296968081431,1.4607388294461954,0.0,0.0553921636547769,0.027630472660209,0.0,0.0,0.23124008764421067,0
G72_G58,0.0309672031399364,0.1912206737713237,35.983326136090405,0.0555784399542241,7183.0,0.453047,0.309714897441132,1.5296276911343012,0.0,0.410096751081531,0.129147278538597,0.0,0.0,0.005654586191307159,0
G72_G93,0.0070157058040192,0.0,1.4265589074472365,0.0085651633550656,218.0,0.382046,0.250564683691391,1.0704892766817051,0.0,0.0277688035676416,0.0736099215689378,0.0,0.0,0.17556950480187042,0
G72_G67,0.0010526237060416,0.0,0.3350888614522502,0.0013717681995471,3270.0,0.483017,0.217294223901281,0.8707966553069295,0.0,0.333261101695214,0.0420232090711631,0.0,0.0,0.18819295580944928,0
G72_G75,0.0092873915091373,0.0,3.06593442534469,0.0097567121280996,6435.0,0.543494,0.170505283378128,1.095556154921732,0.0,0.75329616282569,0.0882076753906221,0.0,0.0,0.33122534539713827,0
G72_G61,0.0009579916191436,0.0,0.2870704084150676,0.0018173454692918,434.0,0.388988,0.187675512943081,0.9471739278850556,0.0,0.538684150287594,0.033077945930633,0.0,0.0,0.012669832767981056,0
G72_G76,0.0010276982625141,0.0,0.0114934327782533,0.0026978656215404,867.0,0.459011,0.247611806131358,0.2333077749217226,0.0,0.0929288719361764,0.0197137575758375,0.0,0.0,0.605103156127902,0
G72_G22,0.0022759881109598,0.0,0.3713956721929711,0.001964504517023,6496.0,0.500568,0.20253231567672,0.729158070441796,0.0,0.646861654657019,0.0873550044623945,0.0,0.0,0.4138213239130568,1
G72_G49,0.0031465769124584,0.0,1.2619479431180634,0.0072533523706751,9484.0,0.431964,0.161682510309784,1.4711093174684082,0.0,1.32419169634477,0.0864376091627235,0.0,0.0,0.033807123732952735,0
