,TS_0_0,TS_0_1,TS_0_2,TS_0_3,TS_0_4,TS_0_5,TS_0_6,TS_0_7,TS_0_8,TS_0_9,TS_0_10,TS_0_11,TS_0_12,TS_0_13,TS_0_14,TS_0_15,TS_0_16,TS_0_17,TS_0_18,TS_0_19,TS_0_20,TS_1_0,TS_1_1,TS_1_2,TS_1_3,TS_1_4,TS_1_5,TS_1_6,TS_1_7,TS_1_8,TS_1_9,TS_1_10,TS_1_11,TS_1_12,TS_1_13,TS_1_14,TS_1_15,TS_1_16,TS_1_17,TS_1_18,TS_1_19,TS_1_20,TS_2_0,TS_2_1,TS_2_2,TS_2_3,TS_2_4,TS_2_5,TS_2_6,TS_2_7,TS_2_8,TS_2_9,TS_2_10,TS_2_11,TS_2_12,TS_2_13,TS_2_14,TS_2_15,TS_2_16,TS_2_17,TS_2_18,TS_2_19,TS_2_20,TS_3_0,TS_3_1,TS_3_2,TS_3_3,TS_3_4,TS_3_5,TS_3_6,TS_3_7,TS_3_8,TS_3_9,TS_3_10,TS_3_11,TS_3_12,TS_3_13,TS_3_14,TS_3_15,TS_3_16,TS_3_17,TS_3_18,TS_3_19,TS_3_20,TS_4_0,TS_4_1,TS_4_2,TS_4_3,TS_4_4,TS_4_5,TS_4_6,TS_4_7,TS_4_8,TS_4_9,TS_4_10,TS_4_11,TS_4_12,TS_4_13,TS_4_14,TS_4_15,TS_4_16,TS_4_17,TS_4_18,TS_4_19,TS_4_20,TS_5_0,TS_5_1,TS_5_2,TS_5_3,TS_5_4,TS_5_5,TS_5_6,TS_5_7,TS_5_8,TS_5_9,TS_5_10,TS_5_11,TS_5_12,TS_5_13,TS_5_14,TS_5_15,TS_5_16,TS_5_17,TS_5_18,TS_5_19,TS_5_20,TS_6_0,TS_6_1,TS_6_2,TS_6_3,TS_6_4,TS_6_5,TS_6_6,TS_6_7,TS_6_8,TS_6_9,TS_6_10,TS_6_11,TS_6_12,TS_6_13,TS_6_14,TS_6_15,TS_6_16,TS_6_17,TS_6_18,TS_6_19,TS_6_20,TS_7_0,TS_7_1,TS_7_2,TS_7_3,TS_7_4,TS_7_5,TS_7_6,TS_7_7,TS_7_8,TS_7_9,TS_7_10,TS_7_11,TS_7_12,TS_7_13,TS_7_14,TS_7_15,TS_7_16,TS_7_17,TS_7_18,TS_7_19,TS_7_20,TS_8_0,TS_8_1,TS_8_2,TS_8_3,TS_8_4,TS_8_5,TS_8_6,TS_8_7,TS_8_8,TS_8_9,TS_8_10,TS_8_11,TS_8_12,TS_8_13,TS_8_14,TS_8_15,TS_8_16,TS_8_17,TS_8_18,TS_8_19,TS_8_20,TS_9_0,TS_9_1,TS_9_2,TS_9_3,TS_9_4,TS_9_5,TS_9_6,TS_9_7,TS_9_8,TS_9_9,TS_9_10,TS_9_11,TS_9_12,TS_9_13,TS_9_14,TS_9_15,TS_9_16,TS_9_17,TS_9_18,TS_9_19,TS_9_20
G1,0.3042543,0.3791478,0.2997431,0.2995061,0.3427281,0.32697,0.3449929,0.3096706,0.3130614,0.3316708,0.2909869,0.3295742,0.3270224,0.3023976,0.3252208,0.3404183,0.2795465,0.3795656,0.2837994,0.3299376,0.4045359,0.3384439,0.4712973,0.5788413,0.5508701,0.4570298,0.4495867,0.4289165,0.5050135,0.5015404,0.5593216,0.486374,0.4004643,0.2956528,0.3625476,0.2756107,0.3315208,0.2788241,0.3199516,0.3056992,0.239668,0.3540516,0.3247773,0.4541161,0.386945,0.2882332,0.3650275,0.3191408,0.3095733,0.2708637,0.3326016,0.2918687,0.2761052,0.2634794,0.2326414,0.3422939,0.324572,0.3510132,0.2831042,0.2435611,0.3593557,0.3127091,0.3515416,0.283075,0.290681,0.3277365,0.3091628,0.3445639,0.3102083,0.3641962,0.2829773,0.2356729,0.3152194,0.27588,0.2769207,0.29374,0.2939762,0.2898066,0.3777358,0.2913306,0.305106,0.2908871,0.3004674,0.2813936,0.2951854,0.5865135,0.4985596,0.6178873,0.6854164,0.5771626,0.5434674,0.5103298,0.5855235,0.6738392,0.5567104,0.3377833,0.328362,0.3251,0.3710904,0.3071359,0.2411226,0.3078506,0.3655229,0.3334623,0.2438024,0.3125097,0.3398322,0.2768759,0.3314941,0.3161457,0.2315277,0.2297137,0.1996564,0.2561807,0.194204,0.1888629,0.2454684,0.3036117,0.3135255,0.2709792,0.3153815,0.3503338,0.2868844,0.2964981,0.2944531,0.3068147,0.3023072,0.3454583,0.3290838,0.3720702,0.3888703,0.3792327,0.3306736,0.2201063,0.3749689,0.2717686,0.2712524,0.2446771,0.2978729,0.3424993,0.2762062,0.3409547,0.3602192,0.3038891,0.2554597,0.2995995,0.2680105,0.2981782,0.3595729,0.2987702,0.2858725,0.2414092,0.3111199,0.1919098,0.2377919,0.1904397,0.1773917,0.2100603,0.162048,0.2275002,0.2632923,0.2729619,0.3343749,0.2889211,0.2438605,0.3040734,0.2641624,0.278619,0.2519385,0.3273037,0.2803505,0.2295182,0.2659053,0.3747082,0.2420095,0.2093522,0.2831855,0.2938767,0.2358856,0.2142172,0.2443974,0.2267784,0.2796811,0.2899348,0.2887532,0.3884374,0.2414403,0.3472869,0.3665341,0.3556223,0.2751773,0.2479507,0.2988535,0.302762,0.2862895,0.3654056,0.2678653,0.3445524,0.3127682,0.2573127,0.3393329,0.3069547,0.2543898,0.2524003,0.3162265,0.3190223,0.2843666,0.3035933,0.3249043,0.3051827
G2,0.2497385,0.2351756,0.1799567,0.2194814,0.235328,0.2386847,0.2359011,0.2657835,0.2991864,0.24111,0.2844488,0.244941,0.2131258,0.2990316,0.2968396,0.2103142,0.2246414,0.2163269,0.2624843,0.152053,0.1715827,0.2865081,0.1927965,0.2100912,0.1828188,0.1653664,0.1932498,0.1120049,0.1780063,0.1438336,0.1621514,0.1134277,0.2182691,0.1620993,0.2391552,0.2268395,0.293814,0.2363573,0.2106887,0.2094763,0.2207014,0.1239058,0.2951002,0.2867186,0.2342882,0.3240351,0.2042033,0.195163,0.27095,0.2191471,0.2294979,0.2570599,0.2434866,0.2551883,0.2160749,0.3269603,0.2225837,0.2554631,0.2080902,0.2276066,0.1777554,0.2496841,0.2783491,0.2525808,0.2834114,0.275272,0.2486851,0.128972,0.1757304,0.0833959,0.123469,0.0520306,0.0858017,0.0235986,0.0458192,0.0489126,0.0242543,0.0561285,0.0312378,0.055771,0.0826736,0.0871474,0.113308,0.1520152,0.2750853,0.2387612,0.2056432,0.2499648,0.2061449,0.2620726,0.2238096,0.2181001,0.1484132,0.1702242,0.1746124,0.1654207,0.1711131,0.1605653,0.2021756,0.1841972,0.2313315,0.2679991,0.2211315,0.235927,0.155698,0.2674696,0.1478586,0.1319978,0.1327145,0.1008362,0.0681152,0.0815919,0.0838496,0.0755114,0.0694602,0.0961328,0.1576372,0.1663466,0.147527,0.2194094,0.1646237,0.2639322,0.220128,0.3465018,0.3331848,0.30252,0.2946822,0.2379584,0.2533238,0.2669405,0.3094803,0.3346294,0.3624081,0.3688514,0.2534191,0.3712263,0.3102043,0.3331685,0.2652201,0.2091098,0.192039,0.2163054,0.1950693,0.1832247,0.2251164,0.1799937,0.2180688,0.2339503,0.3272889,0.2979097,0.2587124,0.2841684,0.3480936,0.3605577,0.4874368,0.4299444,0.4093513,0.4698358,0.4289467,0.3556076,0.3118497,0.2396759,0.3110849,0.2478894,0.1943483,0.2011925,0.2071183,0.2260444,0.2509028,0.2603929,0.2227288,0.1969229,0.3153581,0.2462451,0.2825707,0.2506929,0.334775,0.3569668,0.325452,0.3878733,0.3690745,0.3585147,0.3778235,0.3160475,0.3905179,0.2672226,0.2783411,0.2194496,0.2095998,0.2991538,0.2344493,0.1965843,0.2796145,0.2551504,0.2223997,0.2370275,0.3405043,0.298017,0.2684349,0.2825059,0.2314451,0.2103048,0.2059466,0.2701811,0.2979326,0.1840444,0.2147591,0.213248,0.284708,0.2493407
G3,0.5113192,0.6628646,0.635655,0.6851914,0.5202137,0.6838756,0.6058523,0.5659766,0.559682,0.7195679,0.6045156,0.5505882,0.6696049,0.6723046,0.5771987,0.6554632,0.623536,0.557262,0.5810326,0.5735372,0.5185133,0.543044,0.4227117,0.4381876,0.4097227,0.4461872,0.4954551,0.3766186,0.3279985,0.362637,0.3012005,0.3472737,0.4608926,0.5095613,0.6072996,0.6194981,0.6364968,0.6821063,0.6116781,0.6008205,0.5452803,0.6131932,0.6443707,0.6203204,0.7009716,0.5804466,0.6209766,0.5302468,0.7106996,0.7358145,0.6804341,0.5809262,0.619615,0.5830202,0.4855597,0.6048049,0.615985,0.6130201,0.5233863,0.6705647,0.5093677,0.5935864,0.5444739,0.5867494,0.4080187,0.6329165,0.622849,0.7753917,0.6387849,0.561537,0.5416816,0.4931921,0.5827522,0.5352304,0.5475627,0.5611962,0.5291161,0.4603908,0.6468629,0.6107735,0.5855819,0.5275109,0.6441096,0.6513815,0.6014188,0.375241,0.417692,0.3459553,0.4080747,0.4072747,0.3651024,0.3703428,0.3318105,0.3118101,0.299189,0.5969357,0.5447707,0.6356884,0.6030804,0.5934558,0.5516577,0.4922613,0.5692514,0.6522174,0.6382977,0.5808124,0.7092937,0.583335,0.5314704,0.5861599,0.5858819,0.5268576,0.6054562,0.5486758,0.5455257,0.4578077,0.4325495,0.5578159,0.5477153,0.6342671,0.5439988,0.5171744,0.5636596,0.608849,0.583873,0.6566525,0.6227608,0.5562319,0.6475052,0.5891192,0.661899,0.6921086,0.6918797,0.5451094,0.6002273,0.6468356,0.6768207,0.5217579,0.6400389,0.6474933,0.5937855,0.5539775,0.5460185,0.5091439,0.509815,0.6078091,0.7113244,0.5576381,0.6061729,0.6429245,0.555068,0.5087097,0.462407,0.4788379,0.4510326,0.5560523,0.4335264,0.3490726,0.4434917,0.5387778,0.5268383,0.5008714,0.637751,0.5735782,0.6830088,0.6312129,0.5459485,0.6250303,0.5483809,0.5723267,0.606071,0.6173365,0.5762021,0.5648131,0.6611216,0.5785249,0.5897849,0.5508946,0.5428665,0.4717005,0.4712334,0.477035,0.5218119,0.5694234,0.6362894,0.6780358,0.5991138,0.5628285,0.6020555,0.6023322,0.662138,0.5611026,0.6024371,0.5452297,0.5565222,0.6059967,0.4668009,0.6010644,0.6612645,0.5542788,0.5114648,0.6001458,0.6376772,0.5943016,0.5073435,0.5428326,0.631787,0.5826919,0.5972051,0.5294318
G4,0.452876,0.4615258,0.4449832,0.4134881,0.4145818,0.3612499,0.348585,0.416259,0.3419286,0.4688752,0.3619458,0.3783344,0.404809,0.3907979,0.5082076,0.3700113,0.4267591,0.4470904,0.3786772,0.3911175,0.434037,0.4290465,0.2050909,0.1324719,0.0777007,0.1270923,0.1571035,0.1812111,0.0927822,0.1448497,0.1444361,0.159947,0.2648842,0.3907157,0.3964892,0.4396318,0.38608,0.3941687,0.4499382,0.4309293,0.3902797,0.3879657,0.3387133,0.3871439,0.5286321,0.346137,0.3706694,0.4244794,0.3757286,0.3909394,0.5021655,0.4200879,0.3966432,0.368072,0.4546872,0.3841908,0.4916548,0.3841201,0.4846865,0.4922636,0.4980602,0.4340403,0.412856,0.4306186,0.4039793,0.4104212,0.3226274,0.3614555,0.3780528,0.4619098,0.497637,0.4450551,0.4465616,0.3342811,0.4040405,0.4247537,0.5468671,0.3292024,0.4149326,0.3868871,0.4038433,0.3814852,0.5174377,0.4019189,0.5516177,0.4369651,0.3236679,0.2226093,0.3348418,0.3462045,0.245284,0.3055547,0.2286512,0.2529227,0.2877598,0.255101,0.3162968,0.3734878,0.3889396,0.335547,0.4630387,0.4151209,0.415195,0.3554155,0.3728721,0.4617198,0.4175058,0.3384854,0.3665046,0.4445714,0.5049236,0.4740342,0.5502855,0.375026,0.5561923,0.5071196,0.4136967,0.515829,0.4145192,0.4019506,0.3878261,0.4245143,0.4613502,0.3432385,0.5312284,0.3859654,0.3793347,0.3932036,0.3650697,0.3699118,0.4036675,0.3528468,0.3785309,0.4594513,0.4664856,0.3415835,0.3825735,0.4210637,0.45896,0.5012316,0.4172911,0.3498126,0.4273427,0.3428942,0.3929641,0.3840129,0.3888434,0.3916341,0.4796942,0.3478622,0.4154945,0.4506538,0.3904115,0.4479716,0.375053,0.5146358,0.529678,0.568694,0.4683365,0.4736624,0.4936688,0.3739419,0.4839754,0.4291547,0.4822872,0.5027614,0.3716925,0.4336345,0.3752675,0.4770958,0.4373522,0.4534696,0.4556749,0.4033091,0.4609845,0.4283598,0.3543751,0.3701329,0.4642386,0.5182629,0.4780335,0.4750944,0.5835038,0.4422079,0.4386657,0.3768462,0.3870467,0.4027093,0.5862705,0.4018416,0.2486612,0.3260156,0.2349091,0.2166262,0.2439311,0.2066964,0.28807,0.2985549,0.2867328,0.2681568,0.3842486,0.4275749,0.4448776,0.4295337,0.4469477,0.3597782,0.3974648,0.3572152,0.3718235,0.4571242
G5,0.107017,0.3452014,0.422636,0.4750445,0.4770604,0.5468502,0.4837184,0.4530644,0.5106259,0.4952679,0.5782379,0.2789855,0.1638332,0.1465964,0.1179407,0.1150651,0.0750698,0.0994647,0.0982057,0.0883987,0.0972613,0.1246675,0.3189353,0.2752947,0.3885239,0.3562777,0.4736943,0.372813,0.4449065,0.4334579,0.3947485,0.3849753,0.3232881,0.1737112,0.1485244,0.1346038,0.148376,0.1408127,0.1100995,0.1008612,0.1131826,0.0997942,0.082652,0.1029585,0.1206805,0.1248981,0.0960307,0.1289829,0.0849629,0.1170458,0.0911668,0.063874,0.1164367,0.1219302,0.1066496,0.0974251,0.095753,0.1110427,0.1144455,0.1174851,0.1451723,0.1430165,0.0585584,0.1179762,0.096727,0.1137229,0.1099264,0.0887847,0.0893121,0.1578101,0.0910857,0.0670423,0.0859054,0.0742335,0.0774327,0.085312,0.0880966,0.1050505,0.129168,0.1088333,0.1290357,0.1050692,0.1119763,0.1037423,0.1580312,0.0692933,0.0600698,0.0661296,0.0641776,0.0639894,0.0854954,0.0545984,0.0904594,0.0990953,0.0592385,0.0452139,0.0581813,0.0651206,0.0710744,0.1416958,0.1054667,0.1032909,0.0653625,0.0971388,0.0649405,0.1229905,0.0938143,0.0791308,0.1119646,0.0725131,0.0613265,0.093193,0.0631772,0.0793891,0.1112511,0.0642802,0.1066333,0.0899832,0.0998852,0.0825663,0.0795537,0.0879604,0.1443678,0.0693728,0.1046735,0.0949135,0.0931867,0.3778929,0.3883843,0.3847838,0.3644299,0.503763,0.3734271,0.4400711,0.4881755,0.4052201,0.4115068,0.2588923,0.1398047,0.2263077,0.1194062,0.0856158,0.0691686,0.0758462,0.0757349,0.0541953,0.1630616,0.0904222,0.0926032,0.1447668,0.1232005,0.1111537,0.0972071,0.0973301,0.1091934,0.1315668,0.1155718,0.097471,0.0811152,0.0970224,0.0815455,0.1671815,0.0823608,0.097083,0.0783014,0.1066858,0.1027636,0.1034447,0.0949894,0.071535,0.1078664,0.0982451,0.0880513,0.0554707,0.0878267,0.065058,0.0574492,0.0754795,0.0751987,0.0870639,0.0553902,0.0866945,0.1024698,0.0557176,0.093897,0.0595096,0.1304429,0.100266,0.0727788,0.1302091,0.132944,0.0988306,0.1117235,0.0845011,0.0901531,0.1113139,0.0924248,0.083289,0.1107569,0.1220143,0.0920095,0.0840863,0.1342398,0.0744345,0.0940983,0.0547275,0.0695694,0.0776715,0.0853628,0.0627006
G6,0.5894391,0.5877148,0.843327,0.5443768,0.6101529,0.7367664,0.5935459,0.5630854,0.6201221,0.5015178,0.4967108,0.5495709,0.511676,0.5632113,0.6524995,0.478047,0.6375197,0.4799823,0.5389097,0.5907793,0.6437278,0.7550315,0.655788,0.5228248,0.6350362,0.5590992,0.6486934,0.5625468,0.5544192,0.60067,0.6551272,0.7039937,0.5607757,0.5264093,0.5723243,0.6267565,0.62932,0.7086392,0.5645572,0.4840799,0.5005633,0.5755333,0.5181225,0.6081215,0.7492788,0.6249657,0.4959994,0.6951211,0.522576,0.5426035,0.6338612,0.6461021,0.7047129,0.6182701,0.5687384,0.5167255,0.5028899,0.6392867,0.8172331,0.5778459,0.5462328,0.5389878,0.6493892,0.6085141,0.5604713,0.7488126,0.7405868,0.6900024,0.5551777,0.5890007,0.6075632,0.6913539,0.6772604,0.588846,0.4925237,0.6235447,0.6235346,0.7221549,0.5603038,0.638283,0.6486049,0.6809146,0.5651124,0.5535344,0.6073164,0.6867292,0.6940433,0.5143395,0.4968835,0.672126,0.627102,0.642551,0.6907992,0.5965457,0.6243335,0.657392,0.6424158,0.5358944,0.5200105,0.5734406,0.6143169,0.6380582,0.5358909,0.5621688,0.6155466,0.6516251,0.5727955,0.5195709,0.6696795,0.6792177,0.5985688,0.5761339,0.7096215,0.4521167,0.4860756,0.5248761,0.5268565,0.4604045,0.584383,0.5106457,0.6530772,0.658527,0.716855,0.5664149,0.6237284,0.594399,0.6658758,0.7072322,0.4967688,0.5737431,0.7193043,0.7345422,0.5352434,0.5930716,0.550033,0.6459354,0.5746146,0.4463035,0.6589614,0.5624129,0.4887234,0.5282973,0.5952954,0.6055878,0.5621513,0.5683036,0.6682107,0.7234227,0.5823586,0.7261243,0.6094585,0.6242617,0.5977408,0.5569091,0.6938967,0.5645323,0.534567,0.5279646,0.4511298,0.4972424,0.5095568,0.5499965,0.7658331,0.5890393,0.5789838,0.6671147,0.667052,0.656176,0.6654628,0.4971483,0.5744721,0.588038,0.5426844,0.5657455,0.6621067,0.6372875,0.6312734,0.6477075,0.5381484,0.45989,0.4478637,0.5108196,0.4773941,0.5873203,0.4723354,0.675147,0.6439709,0.5190053,0.5711606,0.5954269,0.5871586,0.6062428,0.4938726,0.6869,0.6345741,0.5853287,0.7065943,0.5608948,0.6308054,0.5664064,0.6599718,0.6496098,0.6387434,0.5107877,0.5327123,0.5613248,0.6150711,0.6544942,0.5504601,0.4808995
G7,0.5432188,0.5153825,0.5011474,0.4549981,0.485359,0.5386127,0.5378415,0.5454909,0.5189263,0.5487386,0.3918666,0.5181086,0.4806455,0.4389575,0.5292096,0.5071268,0.5159933,0.4417393,0.5932195,0.5735232,0.5174616,0.5313406,0.4886533,0.656113,0.5830695,0.545653,0.5951421,0.5620364,0.6119566,0.5583619,0.5000013,0.4509406,0.4706993,0.5250834,0.5751313,0.5799081,0.5975137,0.5246278,0.6155532,0.5025339,0.5649333,0.5524558,0.5206144,0.6073347,0.5329222,0.6304101,0.6065639,0.6056989,0.6330096,0.6428509,0.5901193,0.5312023,0.4685648,0.3890069,0.4535375,0.4090809,0.3817826,0.5580063,0.4856899,0.5770888,0.5671734,0.547329,0.6241673,0.5662313,0.5001942,0.3599044,0.3534115,0.3012681,0.3215082,0.2890413,0.3742898,0.4255488,0.3421519,0.3316768,0.2849037,0.4891359,0.5047551,0.4578409,0.4878343,0.550217,0.5453412,0.5683128,0.582724,0.3872126,0.5411627,0.5280112,0.6653337,0.7032666,0.5722517,0.370662,0.5211823,0.6021093,0.5086136,0.5382866,0.4337766,0.4817244,0.5111951,0.4805333,0.5050969,0.5545968,0.4924984,0.4865841,0.5589221,0.4960635,0.5241407,0.5879206,0.505109,0.3857945,0.3109781,0.2468134,0.1782438,0.2322765,0.168821,0.2131682,0.2379242,0.2221557,0.2333414,0.266305,0.41019,0.445028,0.4708725,0.5722965,0.5623028,0.5419563,0.6189504,0.6651618,0.5449797,0.4657974,0.4360168,0.3260616,0.3278961,0.3763737,0.251709,0.2358141,0.3541198,0.2498327,0.3365495,0.3561456,0.4569605,0.4241276,0.5124319,0.6047304,0.4857518,0.5778271,0.6083599,0.567187,0.6014577,0.5082646,0.4779774,0.5061619,0.3764442,0.3054093,0.3622245,0.3890404,0.3495329,0.3685882,0.3596138,0.4104967,0.2894074,0.434123,0.5487849,0.5657448,0.6287482,0.4689437,0.5063759,0.524977,0.5124112,0.505115,0.5028153,0.5191449,0.362686,0.3911441,0.298363,0.1889624,0.2888697,0.2682744,0.243216,0.1854554,0.2344312,0.2072889,0.2769,0.3292867,0.4637902,0.5523906,0.5410289,0.4199925,0.466103,0.5419938,0.4588243,0.4946614,0.6839667,0.6193069,0.4851895,0.5697989,0.5495128,0.5456019,0.4898699,0.505311,0.5469463,0.5273099,0.5445205,0.5432261,0.4825434,0.5016377,0.4304879,0.4781593,0.4803451,0.4206006,0.4637246,0.5656869
G8,0.3906703,0.3368048,0.380999,0.4711388,0.4565069,0.4553996,0.3570377,0.3791058,0.3247329,0.4274479,0.2982658,0.2933432,0.4107557,0.3880202,0.4840893,0.4519793,0.4572089,0.5195487,0.4563674,0.4994145,0.5357087,0.4175842,0.3775113,0.4687341,0.4194237,0.4014386,0.5294599,0.5806773,0.3892354,0.3927368,0.4325593,0.4884367,0.5322815,0.4124046,0.5220178,0.3998998,0.5037619,0.4647653,0.4633929,0.5324297,0.4130683,0.3925423,0.3846517,0.3475721,0.3525771,0.3558897,0.4155618,0.4129144,0.2572645,0.3010714,0.3296544,0.2717869,0.3297802,0.3071934,0.358189,0.3686481,0.352835,0.4743455,0.4695303,0.3829135,0.4075867,0.4831254,0.461306,0.4530922,0.4030091,0.3085313,0.268771,0.3824391,0.206202,0.1826279,0.1722624,0.2901671,0.2050806,0.2574544,0.2165398,0.3324166,0.3757671,0.4647795,0.527416,0.5383299,0.4567708,0.5986345,0.484551,0.5099513,0.4953434,0.3478737,0.2548123,0.2933371,0.2614982,0.2206766,0.2284259,0.1942387,0.2719923,0.2481416,0.3155861,0.356387,0.4701088,0.5495481,0.5291166,0.4825745,0.5355011,0.5076537,0.4973096,0.4911702,0.4213978,0.433511,0.4188675,0.3469208,0.2428078,0.2438821,0.1717841,0.1228202,0.0910833,0.1375394,0.2055436,0.1193025,0.1908698,0.2404072,0.3558947,0.2913279,0.3402369,0.2712058,0.4867835,0.4738862,0.415472,0.4657699,0.4253776,0.4286047,0.3240727,0.2892145,0.2667423,0.2592092,0.1963407,0.1923799,0.21398,0.1560146,0.2398019,0.2523728,0.1967793,0.3310471,0.359731,0.4506058,0.4815706,0.5890294,0.4796106,0.5130935,0.4510763,0.323121,0.2606794,0.1583815,0.1423419,0.1778132,0.1035112,0.1259062,0.1289747,0.086878,0.1063191,0.1289559,0.2358312,0.2600174,0.4357676,0.3743704,0.475595,0.4118919,0.4907522,0.4529327,0.4646884,0.4459846,0.4136109,0.3975395,0.3691012,0.2964997,0.273751,0.2748938,0.2614455,0.1985553,0.2158612,0.1321736,0.1310993,0.1737799,0.1833323,0.2542438,0.2474221,0.3381965,0.4839629,0.350067,0.4035297,0.4922505,0.5693532,0.4075655,0.4002563,0.4470743,0.5354483,0.5370968,0.3918862,0.4432232,0.4380573,0.4295784,0.3932962,0.3929697,0.4834874,0.5121582,0.3860145,0.483922,0.4486837,0.4851915,0.4659738,0.5066057,0.4946788,0.4666317
G9,0.6875162,0.6289358,0.6493073,0.6569976,0.6306601,0.6054954,0.5985134,0.5713272,0.7030952,0.5186295,0.6090861,0.6123345,0.7032087,0.6428788,0.6557119,0.6785621,0.6274134,0.6476578,0.626308,0.6230964,0.6447431,0.7109141,0.6842,0.5113756,0.6312959,0.6447483,0.6861504,0.5941191,0.6419533,0.6151076,0.6855562,0.6356893,0.670832,0.6153867,0.661941,0.6178931,0.6461027,0.6737298,0.6153737,0.6031624,0.6176814,0.6411236,0.6288364,0.7153318,0.7479738,0.6203287,0.6405818,0.6961473,0.6783116,0.5848537,0.5887784,0.5347037,0.6016966,0.6642386,0.6399311,0.6793516,0.6943668,0.6152884,0.6557967,0.5961688,0.5880567,0.6147298,0.6131867,0.7523498,0.6666753,0.6296198,0.629346,0.4945403,0.6161369,0.6862179,0.5852441,0.5414167,0.6900871,0.7531932,0.6132229,0.8332116,0.7168565,0.6457955,0.725847,0.6245869,0.5889465,0.7086174,0.7252961,0.6482511,0.7082549,0.5256697,0.453097,0.4066246,0.4682879,0.4613635,0.4669456,0.4879917,0.6100679,0.5427378,0.4687938,0.6166139,0.6795053,0.5842767,0.6211115,0.6059444,0.6879345,0.6242252,0.5654882,0.506005,0.7133605,0.5796941,0.5870769,0.6112851,0.6307172,0.6536118,0.5865745,0.7262107,0.5487574,0.6228751,0.6638854,0.6757334,0.6307885,0.6140785,0.6139728,0.6369192,0.702416,0.7003788,0.5900197,0.6445534,0.7589212,0.6424714,0.6256037,0.4506748,0.4023771,0.3194079,0.4247442,0.37853,0.3926394,0.3572964,0.3733809,0.3569924,0.3675744,0.6921171,0.6600878,0.5991069,0.6422307,0.6659553,0.5514947,0.6115149,0.7141285,0.6252327,0.6414047,0.7004418,0.5816392,0.7008056,0.6190888,0.673904,0.5933264,0.6096827,0.5929529,0.5470154,0.5417917,0.624618,0.6679059,0.6007067,0.5708101,0.6773098,0.6199745,0.6370433,0.6517153,0.6278506,0.5182769,0.6077116,0.5980035,0.405981,0.2855439,0.2962326,0.3306224,0.2804676,0.3317509,0.3006427,0.3065566,0.319282,0.341609,0.5351726,0.6426181,0.6804408,0.6588207,0.6643442,0.6840879,0.6248338,0.7271312,0.7085182,0.6254332,0.6752189,0.6215654,0.6549171,0.5153911,0.6451303,0.671724,0.7297828,0.581479,0.5997133,0.6085455,0.7322594,0.6416044,0.6793897,0.5228043,0.7148836,0.6586118,0.6706035,0.6423755,0.7755674,0.7605594,0.7055405
G10,0.2228375,0.221057,0.1842168,0.1649963,0.2330744,0.2277441,0.2447206,0.2200212,0.1704728,0.161722,0.2159175,0.2261305,0.1751974,0.2011885,0.1809149,0.1915188,0.1470624,0.1628264,0.2202393,0.2103172,0.2296156,0.1788552,0.148431,0.12576,0.1438281,0.1272848,0.0834807,0.0964979,0.1182237,0.0884327,0.127769,0.1482471,0.2052529,0.2079433,0.2423592,0.2261782,0.2174135,0.2184259,0.1890563,0.2061511,0.2221834,0.2150807,0.2605996,0.1770547,0.2289276,0.229027,0.2196448,0.2600867,0.2134098,0.2973421,0.2082608,0.248167,0.2814938,0.1771396,0.1800395,0.1538093,0.1897902,0.1471829,0.191772,0.1678623,0.1685594,0.1480745,0.2633135,0.2262886,0.201535,0.1338322,0.1983875,0.1897411,0.2103631,0.1693187,0.267478,0.1574628,0.1932522,0.2065467,0.1889817,0.157341,0.2213783,0.2129026,0.2744375,0.2443547,0.179141,0.12938,0.1535022,0.1499549,0.1915727,0.2143537,0.193391,0.2332402,0.3006218,0.2931734,0.3229342,0.32247,0.3556691,0.3028673,0.3618085,0.3692032,0.2880091,0.219641,0.1627573,0.1819095,0.2346884,0.2048118,0.2299538,0.2158491,0.1903979,0.1840909,0.1042773,0.0897998,0.0390203,0.0204626,0.0197709,0.0065557,0.0085395,0.0095656,0.0208756,0.0444069,0.1733539,0.1640546,0.1720562,0.1658304,0.1947189,0.2322627,0.2523467,0.2142025,0.201827,0.1655855,0.1922611,0.3181228,0.2743024,0.3101472,0.2571221,0.3763417,0.3377915,0.2702825,0.3675191,0.3957741,0.3819838,0.3608161,0.4614748,0.2816211,0.2268469,0.1626767,0.2061876,0.2026397,0.1839042,0.2675269,0.1846718,0.230821,0.250686,0.1829404,0.2469957,0.1953069,0.2039449,0.2277799,0.2473684,0.1824476,0.2120301,0.212672,0.2359299,0.1926403,0.1849978,0.1850024,0.2711526,0.2751675,0.2188693,0.1958341,0.2186756,0.2413911,0.1752621,0.2903801,0.2704164,0.3459967,0.359743,0.3988502,0.3219453,0.4226268,0.4405352,0.4164846,0.4699691,0.5447985,0.3620551,0.2761671,0.2307103,0.193061,0.2201707,0.2184771,0.1966727,0.1925475,0.1715339,0.207421,0.241977,0.1786534,0.133613,0.1257731,0.1763784,0.2434047,0.1862449,0.1944585,0.185883,0.2290042,0.132432,0.2023302,0.1333871,0.2044496,0.2381472,0.2430436,0.159422,0.1638007,0.231701,0.2030898
