edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,ss_ranked,edge_exist,gc_coef
G33_G1,0.0025575816811847,0,0.212150054990351,0.0027520562510477,3515,0.708346,0.139833587939941,0.152614026958413,0,0.52806010508616,0.002686161518274,0.010247106721042,0,0.164867362963001,-0.324111858480852,0,0.0387711024018398
G33_G2,0.0024499053712593,0,0.198737594266977,0.0021086041004328,4919,0.967183,0.127369303133411,0.892798458555977,0,0.622089527852124,0.0248227669473702,0.0219711502221679,0,0.193920476508205,0.316795679567957,0,1.5673992098589e-05
G33_G3,0.005400948189775,0,0.798530722232583,0.0054471045811613,5804,0.577463,0.15278392292454,0.308399249825629,0,0.130884751835656,0.0006591203856147,0,0,0.00789922173006297,0.0350555055505551,0,0.367851916700716
G33_G4,0.0043577389375894,0,0.636800159087607,0.0037325496614982,4159,0.408367,0.113808813976027,0.448871149803861,0,0.352668254748064,0.0349317946222294,0,0,0.119719761516009,0.330778070142713,0,0.0591357386123746
G33_G5,0.0035024781712107,0,0.191756935189896,0.0020532956068245,8727,0.388817,0.139086020920548,0.373877294937149,0.252226391131331,0.401637835472564,0.0171052427110431,0,0,0.581158773849718,-0.567020702070207,0,0.0498066006057925
G33_G6,0.0090101060515325,0,0.478931610694041,0.0160012761027396,5576,0.46421,0.154651122870837,1.26110680618495,0,0.734543540513407,0.0245557677143781,0,0,0.0770883176427149,-0.157467746774677,0,0.144497908074705
G33_G7,0.0011953964555178,0,0.826844766164826,0.0031989180601794,6264,0.996344,0.17491534520521,1.40507450583729,0,2.01252732419645,0.0203345690310347,0.0989909769223712,0,0.64563977117652,0.532337233723372,0,0.0168411360941481
G33_G8,0.0019918819680289,0,0.576187600682215,0.0018969993677606,7471,0.586869,0.131223559417112,0.0272789102761909,0,1.07667568015827,0.0055954020202168,0,0,0.0664590566447179,-0.248504365546856,0,0.118449264061944
G33_G9,0.0033816375042405,0,0.177158773389314,0.0035356503128094,5564,0.998409,0.144314974848735,0.283849495358888,0,0.264614926170268,0.0303965932027721,0,0,6.46786944198399e-06,-0.163084308430843,0,0.115288145228821
G33_G10,0.003463935071196,0,0.949424925879229,0.0051931808517834,3168,0.440562,0.206224767764955,0.778056454386276,0,0.734287139722502,0.0175249360609348,2.98942489993292e-37,0,0.000238415442247323,0.0412601260126013,0,0.0270476028279105
