Gene1	Gene2	EdgeWeight
G47	G95	4.59815825372383
G52	G95	4.51793432562917
G38	G95	4.5143634555618295
G73	G95	4.4990765367442
G13	G95	4.4453396499244295
G26	G95	4.441552245173789
G66	G95	4.4350871745001506
G53	G95	4.42476967381621
G89	G95	4.39099959898454
G47	G82	4.380212663734681
G44	G95	4.37969670872115
G97	G95	4.35988273007042
G52	G82	4.308750196548391
G38	G82	4.303004713668519
G73	G82	4.28142398311077
G4	G95	4.2744432490730295
G39	G95	4.26538377513274
G56	G95	4.24365415894641
G13	G82	4.24106713237732
G26	G82	4.23219466622416
G66	G82	4.22607500781726
G18	G95	4.22112315260574
G53	G82	4.21962037490152
G55	G95	4.20968253149284
G47	G99	4.20658056552026
G20	G95	4.2010242040615395
G89	G82	4.18561185037606
G33	G95	4.17962604073114
G44	G82	4.175849163328141
G27	G95	4.16416985531028
G86	G95	4.15701078703617
G97	G82	4.15205737998012
G52	G99	4.13420183431557
G38	G99	4.13046775708677
G73	G99	4.11494122980855
G4	G82	4.07842689735386
G10	G95	4.0775301891605
G13	G99	4.068112960744431
G39	G82	4.0666942652366505
G26	G99	4.0635388638908605
G80	G95	4.05889072968741
G66	G99	4.05765435256087
G56	G82	4.04896029077753
G53	G99	4.04895549041641
G55	G82	4.0210234942677
G51	G95	4.01938494017008
G78	G95	4.01880331409804
G89	G99	4.01763274190719
G18	G82	4.01227179439074
G45	G95	4.00993739129438
G44	G99	4.00753355839608
G40	G95	4.00490243909576
G20	G82	3.99451119685717
G97	G99	3.98831556647695
G33	G82	3.97444809782683
G71	G95	3.97310628637428
G27	G82	3.96863489490319
G86	G82	3.9658242621280198
G47	G65	3.95629980490363
G47	G14	3.94568555235205
G24	G95	3.9144392065096496
G4	G99	3.91177057008312
G25	G95	3.9080403100759704
G39	G99	3.90281849371453
G2	G95	3.88680964970473
G56	G99	3.88349139043786
G10	G82	3.88197712716107
G73	G65	3.87464837776909
G38	G65	3.86705369265881
G73	G14	3.86386590947355
G52	G65	3.8624058340932996
G38	G14	3.8610807568781094
G18	G99	3.8596368463863504
G52	G14	3.85821834433815
G55	G99	3.8533986496247703
G80	G82	3.85094748699583
G51	G82	3.8451180683137705
G20	G99	3.8416624553657996
G78	G82	3.84036019253434
G22	G95	3.83919843109355
G31	G95	3.82987911958775
G33	G99	3.8221121558884197
G45	G82	3.8128273857674997
G40	G82	3.8104020142788304
G27	G99	3.80983573543273
G86	G99	3.8046274669950004
G26	G65	3.79467197390885
G26	G14	3.79195470291264
G85	G95	3.7890775367389202
G66	G65	3.78535940387286
G66	G14	3.78372137030214
G13	G14	3.77853947697983
G29	G95	3.77615850703931
G13	G65	3.7758706324778997
G71	G82	3.77277396003604
G53	G14	3.7644926831352596
G53	G65	3.76262874894793
G44	G65	3.7423080240910096
G44	G14	3.7390538448185597
G89	G14	3.73587626623256
G24	G82	3.73580617171281
G89	G65	3.73374218944613
G10	G99	3.73010178265042
G97	G65	3.72555527638748
G47	G10	3.723932607331
G97	G14	3.7230247850902902
G2	G82	3.71875194128033
G25	G82	3.7177905555112405
G80	G99	3.70978226917036
G87	G95	3.7007532693246903
G51	G99	3.6803364827410197
G78	G99	3.67918744516791
G45	G99	3.6667845173342
G22	G82	3.66539113307816
G40	G99	3.6627080165213
G52	G10	3.66165828983361
G38	G10	3.6569459473785497
G31	G82	3.6533639537458398
G39	G65	3.6395118375315296
G18	G65	3.63919165927534
G73	G10	3.63870604408693
G39	G14	3.6377303373312904
G71	G99	3.6320457028107596
G4	G14	3.63033912184597
G18	G14	3.62866222347467
G4	G65	3.6267701978411098
G69	G95	3.62657319059017
G56	G14	3.6067919995159
G56	G65	3.6044674855315204
G33	G65	3.60159382821404
G13	G10	3.60137366679918
G85	G82	3.5953125696665196
G26	G10	3.59482004384839
G10	G65	3.592143063866
G33	G14	3.5914965291830097
G20	G65	3.59029784194098
G66	G10	3.5891356812030297
G20	G14	3.5887645509367205
G53	G10	3.5830523095409306
G24	G99	3.58261853346702
G29	G82	3.5814726404026604
G59	G95	3.58127628205202
G25	G99	3.57396009689346
G86	G65	3.5713711563140498
G86	G14	3.56286817404926
G10	G14	3.55947809247707
G2	G99	3.5588604592750097
G17	G95	3.5566749773043704
G89	G10	3.55343310028005
G55	G14	3.55328312078902
G44	G10	3.54806565914475
G55	G65	3.5419379638009603
G27	G14	3.5348770658156603
G27	G65	3.52961922183859
G97	G10	3.5259459539472204
G87	G82	3.5161138657583
G22	G99	3.51398130657253
G80	G65	3.5087607858441205
G31	G99	3.50457497732561
G80	G14	3.49709991255656
G93	G95	3.4769141254575895
G85	G99	3.4632671728370803
G4	G10	3.4628653470291204
G69	G82	3.45629747609707
G39	G10	3.4545104475913
G29	G99	3.4509654494045003
G79	G95	3.44221013133201
G56	G10	3.4383014541685295
G45	G65	3.42557628171355
G45	G14	3.4243510273407596
G71	G65	3.4144987331443297
G55	G10	3.41168754974007
G40	G14	3.4092122015069
G59	G82	3.40920823170471
G18	G10	3.4086283929047205
G71	G14	3.40826362558419
G40	G65	3.4065276309637005
G51	G14	3.39416193861213
G20	G10	3.38978583745345
G51	G65	3.38566321849821
G87	G99	3.38326843850352
G46	G95	3.38311640935077
G78	G14	3.3818400832399798
G33	G10	3.37691831161703
G86	G10	3.37335653148384
G17	G82	3.37022197410268
G27	G10	3.36733346200517
G78	G65	3.36691003765436
G36	G95	3.34177285611067
G24	G14	3.3323964187883903
G24	G65	3.3322370985974996
G25	G14	3.32955387366221
G25	G65	3.32816315571693
G19	G95	3.3246011655495695
G93	G82	3.32181286805313
G69	G99	3.3181500704442
G10	G10	3.3111541524772
G59	G99	3.27569719989793
G80	G10	3.27010986439637
G51	G10	3.2652176294897504
G78	G10	3.25713894019036
G2	G14	3.2564666804702203
G79	G82	3.25466697222869
G14	G95	3.25032304691325
G17	G99	3.24977739996449
G29	G65	3.2464441277816003
G22	G14	3.24618320839144
G85	G65	3.2417235981819803
G29	G14	3.24073315654971
G85	G14	3.24053556410341
G31	G14	3.23892894362482
G2	G65	3.23838709775168
G22	G65	3.2375461872768803
G45	G10	3.2353393477651298
G1	G95	3.23414528089251
G40	G10	3.2321745405259703
G31	G65	3.23026829767447
G71	G10	3.20221047129676
G83	G95	3.20130501870875
G70	G95	3.2009088678700603
G36	G82	3.1995053019481
