Gene1	Gene2	EdgeWeight
G63	G51	9999
G3	G51	9998
G8	G51	9997
G10	G8	9996
G84	G51	9995
G54	G51	9994
G18	G4	9993
G57	G4	9992
G53	G51	9991
G58	G55	9990
G91	G46	9989
G1	G4	9988
G77	G51	9987
G5	G51	9986
G71	G4	9985
G64	G9	9984
G74	G74	9983
G77	G74	9982
G16	G47	9981
G51	G51	9980
G48	G6	9979
G22	G82	9978
G47	G6	9977
G18	G47	9976
G10	G55	9975
G12	G5	9974
G58	G51	9973
G69	G51	9972
G8	G6	9971
G57	G64	9970
G78	G58	9969
G42	G5	9968
G98	G46	9967
G65	G51	9966
G1	G29	9965
G98	G8	9964
G81	G81	9963
G51	G8	9962
G84	G84	9961
G13	G83	9960
G26	G51	9959
G90	G87	9958
G29	G51	9957
G5	G82	9956
G2	G64	9955
G44	G46	9954
G41	G41	9953
G11	G47	9952
G11	G6	9951
G2	G51	9950
G63	G64	9949
G74	G55	9948
G93	G46	9947
G52	G46	9946
G29	G47	9945
G57	G51	9944
G43	G5	9943
G58	G74	9942
G58	G82	9941
G66	G84	9940
G71	G29	9939
G43	G73	9938
G92	G74	9937
G47	G44	9936
G4	G8	9935
G72	G8	9934
G1	G9	9933
G86	G82	9932
G62	G51	9931
G100	G50	9930
G64	G6	9929
G55	G50	9928
G77	G55	9927
G71	G3	9926
G15	G4	9925
G29	G64	9924
G71	G51	9923
G78	G4	9922
G81	G73	9921
G96	G5	9920
G99	G43	9919
G23	G4	9918
G38	G74	9917
G98	G9	9916
G65	G66	9915
G57	G41	9914
G30	G84	9913
G87	G81	9912
G14	G14	9911
G12	G38	9910
G93	G8	9909
G75	G9	9908
G8	G29	9907
G50	G81	9906
G11	G5	9905
G70	G84	9904
G1	G51	9903
G20	G73	9902
G42	G73	9901
G20	G5	9900
G63	G55	9899
G15	G47	9898
G57	G5	9897
G69	G82	9896
G59	G8	9895
G20	G8	9894
G12	G73	9893
G40	G51	9892
G64	G30	9891
G77	G8	9890
G44	G73	9889
G45	G5	9888
G78	G8	9887
G63	G29	9886
G60	G8	9885
G91	G9	9884
G5	G6	9883
G23	G47	9882
G28	G51	9881
G29	G41	9880
G91	G73	9879
G94	G91	9878
G90	G46	9877
G18	G5	9876
G42	G39	9875
G55	G47	9874
G4	G73	9873
G2	G41	9872
G43	G38	9871
G29	G58	9870
G100	G46	9869
G60	G6	9868
G47	G8	9867
G23	G5	9866
G84	G29	9865
G58	G8	9864
G6	G51	9863
G55	G73	9862
G55	G46	9861
G12	G64	9860
G69	G29	9859
G11	G29	9858
G82	G82	9857
G56	G51	9856
G16	G6	9855
G91	G39	9854
G29	G5	9853
G54	G19	9852
G73	G43	9851
G10	G74	9850
G48	G50	9849
G41	G99	9848
G16	G5	9847
G57	G73	9846
G41	G81	9845
G96	G9	9844
G18	G6	9843
G32	G8	9842
G6	G60	9841
G6	G6	9840
G82	G55	9839
G82	G8	9838
G1	G64	9837
G22	G48	9836
G22	G51	9835
G9	G58	9834
G25	G31	9833
G98	G43	9832
G51	G29	9831
G23	G58	9830
G96	G58	9829
G16	G8	9828
G87	G99	9827
G4	G84	9826
G53	G29	9825
G18	G73	9824
G80	G74	9823
G15	G51	9822
G59	G51	9821
G10	G64	9820
G38	G8	9819
G68	G63	9818
G51	G4	9817
G68	G51	9816
G60	G47	9815
G57	G47	9814
G100	G81	9813
G20	G47	9812
G62	G47	9811
G90	G73	9810
G45	G91	9809
G70	G5	9808
G94	G84	9807
G4	G4	9806
G41	G91	9805
G5	G8	9804
G23	G73	9803
G10	G6	9802
G22	G16	9801
G1	G3	9800
G71	G84	9799
G68	G84	9798
G85	G30	9797
G34	G55	9796
G43	G41	9795
G98	G87	9794
G78	G43	9793
G64	G8	9792
G49	G49	9791
G93	G39	9790
G1	G8	9789
G10	G51	9788
G50	G41	9787
G25	G9	9786
G82	G44	9785
G37	G64	9784
G38	G82	9783
G41	G73	9782
G16	G4	9781
G68	G73	9780
G62	G87	9779
G12	G47	9778
G90	G74	9777
G5	G29	9776
G27	G47	9775
G22	G55	9774
G44	G10	9773
G4	G30	9772
G74	G8	9771
G52	G41	9770
G87	G87	9769
G15	G2	9768
G7	G55	9767
G93	G81	9766
G47	G58	9765
G71	G64	9764
G76	G2	9763
G52	G81	9762
G22	G6	9761
G1	G84	9760
G8	G5	9759
G16	G73	9758
G32	G82	9757
G23	G38	9756
G47	G47	9755
G55	G51	9754
G39	G82	9753
G65	G8	9752
G95	G50	9751
G5	G55	9750
G41	G39	9749
G74	G51	9748
G70	G31	9747
G21	G62	9746
G71	G8	9745
G27	G38	9744
G27	G5	9743
G62	G6	9742
G22	G44	9741
G37	G73	9740
G8	G8	9739
G48	G64	9738
G37	G5	9737
G99	G46	9736
G21	G9	9735
G85	G82	9734
G38	G73	9733
G52	G8	9732
G97	G69	9731
G76	G4	9730
G67	G64	9729
G75	G74	9728
G59	G64	9727
G24	G4	9726
G11	G73	9725
G6	G31	9724
G54	G3	9723
G91	G50	9722
G91	G38	9721
G73	G73	9720
G9	G100	9719
G16	G28	9718
G77	G9	9717
G26	G9	9716
G39	G73	9715
G51	G58	9714
G43	G84	9713
G35	G58	9712
G61	G55	9711
G50	G91	9710
G6	G58	9709
G98	G38	9708
G27	G83	9707
G33	G80	9706
G46	G38	9705
G69	G55	9704
G28	G47	9703
G95	G16	9702
G32	G73	9701
G42	G91	9700
G42	G41	9699
G84	G1	9698
G41	G43	9697
G34	G9	9696
G37	G51	9695
G64	G43	9694
G99	G50	9693
G15	G5	9692
G31	G4	9691
G72	G51	9690
G85	G9	9689
G81	G43	9688
G4	G16	9687
G6	G47	9686
G82	G16	9685
G24	G29	9684
G37	G47	9683
G31	G51	9682
G13	G47	9681
G8	G64	9680
G19	G9	9679
G27	G11	9678
G70	G47	9677
G81	G91	9676
G11	G64	9675
G50	G43	9674
G77	G73	9673
G50	G44	9672
G91	G74	9671
G73	G16	9670
G34	G30	9669
G73	G91	9668
G62	G8	9667
G13	G9	9666
G17	G53	9665
G68	G1	9664
G91	G87	9663
G20	G6	9662
G37	G81	9661
G85	G29	9660
G32	G44	9659
G50	G73	9658
G11	G4	9657
G3	G29	9656
G78	G16	9655
G52	G39	9654
G84	G8	9653
G37	G82	9652
G93	G87	9651
G32	G43	9650
G34	G8	9649
G37	G41	9648
G95	G55	9647
G88	G91	9646
G94	G8	9645
G85	G74	9644
G27	G6	9643
G13	G87	9642
G100	G39	9641
G81	G99	9640
G40	G82	9639
G50	G29	9638
G88	G5	9637
G56	G66	9636
G43	G39	9635
G59	G74	9634
G67	G21	9633
G20	G29	9632
G98	G81	9631
G96	G64	9630
G60	G60	9629
G2	G5	9628
