Gene1	Gene2	EdgeWeight
G77	G3	9999
G77	G4	9998
G98	G1	9997
G2	G1	9996
G98	G2	9995
G77	G2	9994
G2	G2	9993
G77	G5	9992
G3	G1	9991
G3	G2	9990
G2	G3	9989
G98	G3	9988
G81	G1	9987
G77	G1	9986
G77	G6	9985
G81	G2	9984
G3	G3	9983
G98	G4	9982
G2	G4	9981
G74	G1	9980
G73	G1	9979
G93	G1	9978
G81	G3	9977
G3	G4	9976
G77	G7	9975
G14	G1	9974
G34	G1	9973
G65	G1	9972
G98	G5	9971
G2	G5	9970
G74	G2	9969
G67	G21	9968
G76	G1	9967
G73	G2	9966
G8	G1	9965
G14	G38	9964
G84	G80	9963
G39	G60	9962
G46	G38	9961
G44	G38	9960
G81	G4	9959
G37	G1	9958
G39	G95	9957
G82	G21	9956
G76	G95	9955
G69	G21	9954
G47	G38	9953
G72	G21	9952
G93	G2	9951
G10	G1	9950
G67	G68	9949
G36	G21	9948
G16	G19	9947
G7	G1	9946
G9	G21	9945
G16	G95	9944
G51	G95	9943
G47	G16	9942
G3	G5	9941
G87	G95	9940
G27	G38	9939
G54	G68	9938
G59	G80	9937
G89	G1	9936
G54	G21	9935
G15	G38	9934
G93	G38	9933
G71	G21	9932
G35	G16	9931
G99	G21	9930
G95	G21	9929
G53	G95	9928
G18	G38	9927
G10	G21	9926
G88	G21	9925
G36	G95	9924
G24	G80	9923
G84	G21	9922
G87	G53	9921
G40	G51	9920
G31	G1	9919
G75	G95	9918
G14	G95	9917
G65	G21	9916
G97	G95	9915
G8	G16	9914
G87	G68	9913
G44	G23	9912
G91	G21	9911
G78	G95	9910
G12	G16	9909
G48	G38	9908
G24	G95	9907
G42	G38	9906
G6	G1	9905
G90	G1	9904
G79	G16	9903
G79	G80	9902
G56	G95	9901
G71	G1	9900
G22	G19	9899
G36	G68	9898
G95	G16	9897
G38	G38	9896
G37	G19	9895
G78	G15	9894
G61	G21	9893
G34	G2	9892
G40	G20	9891
G17	G19	9890
G88	G68	9889
G8	G95	9888
G21	G16	9887
G13	G80	9886
G70	G21	9885
G57	G99	9884
G4	G16	9883
G14	G2	9882
G82	G68	9881
G11	G21	9880
G79	G55	9879
G87	G23	9878
G8	G55	9877
G46	G95	9876
G9	G23	9875
G67	G56	9874
G89	G96	9873
G47	G1	9872
G38	G51	9871
G76	G5	9870
G25	G95	9869
G5	G18	9868
G9	G57	9867
G15	G21	9866
G29	G21	9865
G36	G56	9864
G18	G95	9863
G87	G21	9862
G48	G51	9861
G55	G21	9860
G20	G95	9859
G55	G95	9858
G77	G8	9857
G79	G21	9856
G40	G38	9855
G53	G80	9854
G85	G21	9853
G1	G16	9852
G18	G60	9851
G96	G16	9850
G14	G80	9849
G92	G21	9848
G93	G5	9847
G73	G60	9846
G66	G21	9845
G43	G19	9844
G13	G95	9843
G74	G3	9842
G63	G16	9841
G58	G1	9840
G92	G16	9839
G20	G87	9838
G20	G38	9837
G46	G55	9836
G17	G21	9835
G68	G16	9834
G80	G51	9833
G60	G21	9832
G94	G23	9831
G99	G23	9830
G64	G21	9829
G57	G95	9828
G12	G23	9827
G4	G57	9826
G28	G21	9825
G46	G80	9824
G96	G21	9823
G59	G38	9822
G31	G19	9821
G93	G95	9820
G54	G99	9819
G40	G54	9818
G18	G80	9817
G19	G95	9816
G43	G1	9815
G2	G6	9814
G73	G3	9813
G40	G95	9812
G43	G38	9811
G16	G12	9810
G26	G21	9809
G21	G57	9808
G97	G60	9807
G70	G95	9806
G86	G12	9805
G33	G52	9804
G98	G6	9803
G82	G56	9802
G46	G51	9801
G65	G99	9800
G59	G95	9799
G69	G99	9798
G48	G20	9797
G19	G1	9796
G82	G95	9795
G46	G20	9794
G10	G56	9793
G40	G55	9792
G81	G5	9791
G23	G60	9790
G88	G95	9789
G95	G36	9788
G40	G80	9787
G53	G87	9786
G57	G21	9785
G86	G16	9784
G57	G80	9783
G12	G12	9782
G51	G80	9781
G52	G70	9780
G85	G38	9779
G62	G21	9778
G56	G18	9777
G22	G1	9776
G95	G68	9775
G24	G1	9774
G21	G17	9773
G74	G57	9772
G5	G16	9771
G68	G36	9770
G33	G68	9769
G2	G68	9768
G13	G38	9767
G52	G17	9766
G59	G1	9765
G19	G38	9764
G62	G80	9763
G36	G44	9762
G35	G1	9761
G56	G48	9760
G97	G16	9759
G88	G23	9758
G91	G56	9757
G36	G53	9756
G67	G95	9755
G83	G55	9754
G88	G24	9753
G16	G60	9752
G13	G84	9751
G56	G36	9750
G63	G95	9749
G46	G5	9748
G74	G16	9747
G24	G38	9746
G71	G68	9745
G50	G95	9744
G24	G51	9743
G100	G16	9742
G44	G95	9741
G5	G23	9740
G65	G56	9739
G6	G32	9738
G76	G2	9737
G17	G84	9736
G69	G56	9735
G97	G54	9734
G97	G51	9733
G50	G21	9732
G20	G48	9731
G16	G92	9730
G87	G92	9729
G98	G21	9728
G25	G60	9727
G15	G18	9726
G86	G17	9725
G63	G88	9724
G48	G56	9723
G37	G16	9722
G53	G48	9721
G23	G92	9720
G84	G54	9719
G65	G19	9718
G28	G23	9717
G62	G61	9716
G42	G53	9715
G44	G55	9714
G100	G21	9713
G51	G48	9712
G38	G1	9711
G7	G5	9710
G14	G18	9709
G11	G16	9708
G6	G99	9707
G5	G1	9706
G45	G46	9705
G4	G95	9704
G96	G1	9703
G82	G53	9702
G82	G16	9701
G76	G68	9700
G90	G19	9699
G44	G67	9698
G32	G16	9697
G23	G38	9696
G23	G93	9695
G60	G23	9694
G82	G1	9693
G28	G18	9692
G52	G19	9691
G9	G87	9690
G59	G20	9689
G96	G56	9688
G43	G24	9687
G59	G60	9686
G29	G16	9685
G8	G60	9684
G29	G1	9683
G34	G17	9682
G18	G5	9681
G62	G18	9680
G44	G88	9679
G76	G87	9678
G79	G54	9677
G39	G80	9676
G8	G57	9675
G11	G50	9674
G59	G55	9673
G50	G1	9672
G25	G15	9671
G68	G80	9670
G16	G21	9669
G64	G99	9668
G42	G95	9667
G48	G18	9666
G92	G88	9665
G51	G38	9664
G68	G54	9663
G68	G55	9662
G38	G56	9661
G96	G92	9660
G62	G38	9659
G37	G2	9658
G2	G21	9657
G80	G80	9656
G10	G38	9655
G23	G28	9654
G48	G87	9653
G89	G87	9652
G21	G95	9651
G92	G17	9650
G79	G95	9649
G18	G55	9648
G75	G80	9647
G53	G60	9646
G90	G21	9645
G61	G99	9644
G60	G17	9643
G75	G16	9642
G78	G38	9641
G19	G16	9640
G24	G20	9639
G13	G86	9638
G30	G21	9637
G96	G17	9636
G3	G6	9635
G44	G16	9634
G42	G23	9633
G93	G3	9632
G17	G16	9631
G70	G38	9630
G24	G84	9629
G18	G93	9628
G69	G68	9627
G90	G56	9626
G85	G36	9625
G28	G38	9624
G27	G18	9623
G67	G63	9622
G45	G21	9621
G78	G1	9620
G53	G55	9619
G78	G80	9618
G34	G21	9617
G53	G38	9616
G67	G46	9615
G16	G1	9614
G15	G61	9613
G66	G16	9612
G92	G61	9611
G39	G1	9610
G91	G42	9609
G44	G80	9608
G56	G38	9607
G65	G2	9606
G1	G69	9605
G4	G17	9604
G87	G4	9603
G52	G99	9602
G64	G19	9601
G94	G68	9600
G84	G23	9599
G83	G36	9598
G25	G54	9597
G16	G16	9596
G96	G88	9595
G71	G17	9594
G10	G2	9593
G73	G55	9592
G66	G17	9591
G38	G18	9590
G82	G57	9589
G90	G2	9588
G23	G15	9587
G85	G95	9586
G48	G53	9585
G51	G60	9584
G51	G5	9583
G76	G53	9582
G93	G92	9581
G68	G95	9580
G19	G61	9579
G51	G51	9578
G37	G21	9577
G95	G23	9576
G87	G56	9575
G47	G19	9574
G45	G33	9573
G87	G63	9572
G29	G99	9571
G93	G68	9570
G49	G18	9569
G32	G23	9568
G71	G16	9567
G91	G95	9566
G49	G49	9565
G64	G95	9564
G9	G68	9563
G45	G68	9562
G13	G19	9561
G62	G23	9560
G42	G55	9559
G29	G44	9558
G56	G87	9557
G41	G16	9556
G20	G18	9555
G20	G67	9554
G23	G95	9553
G44	G51	9552
G17	G12	9551
G41	G17	9550
G15	G56	9549
G88	G60	9548
G78	G60	9547
G78	G5	9546
G84	G95	9545
G16	G66	9544
G72	G23	9543
G91	G60	9542
G18	G16	9541
G6	G17	9540
G66	G88	9539
G32	G45	9538
G90	G94	9537
G30	G95	9536
G38	G20	9535
G13	G1	9534
G50	G80	9533
G22	G60	9532
G15	G55	9531
G46	G54	9530
G49	G19	9529
G100	G67	9528
G32	G12	9527
G63	G17	9526
G60	G46	9525
G18	G15	9524
G17	G66	9523
G60	G68	9522
G9	G56	9521
G34	G86	9520
G66	G1	9519
G95	G56	9518
G72	G33	9517
G38	G53	9516
G47	G92	9515
G87	G60	9514
G23	G88	9513
G63	G55	9512
G32	G49	9511
G19	G5	9510
G8	G88	9509
G83	G23	9508
G53	G18	9507
G82	G44	9506
G75	G1	9505
G87	G19	9504
G94	G16	9503
G58	G18	9502
G57	G17	9501
G55	G56	9500
G4	G55	9499
G72	G68	9498
G62	G51	9497
G91	G19	9496
G83	G95	9495
G60	G16	9494
G88	G46	9493
G41	G84	9492
G86	G55	9491
G59	G5	9490
G4	G88	9489
G94	G21	9488
G36	G1	9487
G9	G63	9486
G33	G84	9485
G73	G5	9484
G49	G12	9483
G91	G1	9482
G17	G71	9481
G100	G19	9480
G67	G53	9479
G7	G92	9478
G80	G61	9477
G4	G23	9476
G54	G63	9475
G66	G92	9474
G83	G16	9473
G80	G55	9472
G28	G32	9471
G47	G17	9470
G46	G60	9469
G95	G54	9468
G60	G57	9467
G50	G64	9466
G55	G68	9465
G49	G21	9464
G40	G56	9463
G49	G32	9462
G55	G32	9461
G57	G60	9460
G56	G55	9459
G74	G17	9458
G21	G88	9457
G52	G21	9456
G92	G55	9455
G42	G18	9454
G20	G36	9453
G19	G21	9452
G97	G62	9451
G9	G32	9450
G76	G38	9449
G31	G27	9448
G65	G68	9447
G52	G24	9446
G6	G68	9445
G30	G62	9444
G39	G48	9443
G98	G95	9442
G35	G12	9441
G31	G84	9440
G94	G87	9439
G50	G17	9438
G100	G54	9437
G59	G93	9436
G32	G36	9435
G36	G63	9434
G68	G61	9433
G86	G21	9432
G35	G57	9431
G69	G86	9430
G95	G55	9429
G33	G99	9428
G59	G48	9427
G90	G91	9426
G5	G36	9425
G45	G32	9424
G42	G54	9423
G29	G86	9422
G52	G68	9421
G22	G53	9420
G61	G32	9419
G82	G60	9418
G95	G61	9417
G14	G84	9416
G80	G67	9415
G34	G3	9414
G87	G48	9413
G85	G45	9412
G44	G18	9411
G33	G64	9410
G96	G68	9409
G38	G95	9408
G21	G66	9407
G82	G25	9406
G55	G46	9405
G22	G23	9404
G53	G51	9403
G48	G61	9402
G26	G68	9401
G82	G5	9400
G32	G65	9399
G69	G54	9398
G20	G80	9397
G99	G57	9396
G80	G18	9395
G34	G16	9394
G67	G60	9393
G39	G16	9392
G48	G80	9391
G12	G17	9390
G80	G21	9389
G34	G67	9388
G49	G80	9387
G83	G67	9386
G92	G54	9385
G85	G56	9384
G25	G19	9383
G59	G28	9382
G92	G92	9381
G94	G36	9380
G58	G73	9379
G31	G38	9378
G68	G18	9377
G51	G52	9376
G17	G17	9375
G73	G38	9374
G55	G99	9373
G25	G41	9372
G64	G70	9371
G18	G73	9370
G26	G99	9369
G13	G17	9368
G26	G95	9367
G19	G80	9366
G75	G36	9365
G35	G88	9364
G44	G61	9363
G88	G56	9362
G68	G93	9361
G19	G32	9360
G15	G51	9359
G66	G68	9358
G71	G38	9357
G71	G95	9356
G74	G32	9355
G63	G21	9354
G10	G54	9353
G61	G46	9352
G5	G51	9351
G31	G68	9350
G4	G36	9349
G37	G56	9348
G15	G54	9347
G38	G27	9346
G44	G54	9345
G80	G23	9344
G25	G36	9343
G41	G61	9342
G17	G86	9341
G100	G38	9340
G72	G54	9339
G67	G4	9338
G12	G33	9337
G31	G99	9336
G55	G48	9335
G80	G53	9334
G72	G36	9333
G21	G12	9332
G88	G99	9331
G27	G95	9330
G65	G32	9329
G44	G36	9328
G83	G38	9327
G80	G68	9326
G64	G15	9325
G30	G27	9324
G93	G80	9323
G58	G45	9322
G79	G92	9321
G5	G32	9320
G17	G41	9319
G28	G57	9318
G58	G2	9317
G56	G1	9316
G13	G97	9315
G49	G61	9314
G100	G88	9313
G61	G68	9312
G3	G21	9311
G71	G84	9310
G79	G1	9309
G63	G61	9308
G85	G84	9307
G97	G15	9306
G11	G54	9305
G24	G54	9304
G60	G61	9303
G96	G12	9302
G59	G54	9301
G74	G4	9300
G99	G54	9299
G19	G55	9298
G76	G21	9297
