Gene1	Gene2	EdgeWeight
G66	G5	0.1143079472486538
G9	G10	0.10872171632680232
G22	G88	0.10758009863107418
G88	G22	0.10654151085407158
G44	G91	0.10638930887723108
G36	G85	0.10440043522873178
G32	G30	0.10236423802790676
G10	G9	0.10213164790227934
G36	G87	0.10117968359277102
G47	G45	0.09225017250908578
G43	G91	0.09059534841061694
G5	G66	0.09020979346427481
G45	G48	0.08954273783753836
G62	G58	0.08915341945564893
G85	G36	0.0881805281694394
G48	G23	0.08716848053602907
G85	G22	0.08714694147801091
G29	G73	0.08630943759932154
G45	G47	0.08534511774859
G66	G67	0.08525575862172566
G61	G55	0.08483664095382534
G21	G79	0.084636743436892
G38	G63	0.08403728956058457
G23	G48	0.08384879284289148
G22	G87	0.08328037429686047
G30	G32	0.08317704823018843
G52	G89	0.08271782700360837
G22	G38	0.0808648754802613
G67	G66	0.08009690395468036
G79	G90	0.07918511153554948
G80	G10	0.07825487251311747
G91	G43	0.0776189250322258
G45	G23	0.07756755186317832
G36	G56	0.07744741179297986
G66	G70	0.07741221794926152
G68	G37	0.077029772366223
G69	G67	0.07599447287757373
G45	G50	0.07507535735227525
G46	G97	0.07505381671084438
G91	G44	0.07413541344321685
G86	G19	0.07412195719808894
G22	G36	0.0739664183026781
G58	G62	0.07392951994680988
G80	G9	0.07302184061003714
G86	G42	0.07293109582488565
G65	G67	0.07282866720902408
G31	G97	0.07277513392579099
G97	G31	0.07262662465180504
G87	G38	0.07236229053100392
G26	G78	0.0719696669295687
G48	G60	0.07187603559487993
G86	G52	0.07101632449059178
G67	G65	0.07093101698575448
G42	G86	0.07055260575153989
G22	G13	0.07053750617969173
G69	G65	0.07029250767925052
G78	G38	0.0697623955790883
G78	G26	0.06970748097977009
G19	G86	0.06955217554661614
G55	G61	0.06942227388129066
G52	G61	0.06917323927097907
G42	G52	0.06908742568571098
G62	G83	0.06897686944257242
G5	G83	0.0688926882660863
G36	G22	0.06887616132351244
G87	G36	0.0676843246861127
G85	G56	0.06759997379327443
G63	G98	0.06756633475964115
G85	G28	0.06627662083159211
G18	G69	0.06608951137294847
G44	G42	0.06602949647717352
G38	G26	0.06599375839510478
G63	G38	0.06563613841456892
G86	G88	0.06530049000500683
G51	G70	0.06521729959137881
G65	G51	0.0650323325550641
G42	G55	0.06480751613401929
