SourceGENES,TargetGENES,Interaction,Edges
G6,G97,1.54809205824034,repression
G85,G97,1,activation
G17,G97,0.953625063150669,repression
G80,G97,0.948470281366396,activation
G85,G78,0.837378855661983,repression
G40,G97,0.752897882491208,repression
G6,G59,0.73383501952863,activation
G34,G78,0.717039640331011,repression
G34,G76,0.709488689557684,activation
G85,G76,0.632540635015728,activation
G33,G97,0.631888042359424,activation
G6,G78,0.618553267441597,repression
G85,G59,0.542827225776906,activation
G6,G54,0.533117207227242,repression
G8,G78,0.516230239245589,repression
G80,G78,0.483741560800562,activation
G85,G54,0.476520415508507,repression
G7,G48,0.43866222364748,activation
G34,G25,0.435925850946922,repression
G17,G59,0.435220893253519,activation
G6,G75,0.433060474557283,repression
G8,G97,0.427992096132969,activation
G33,G79,0.427986063432964,repression
G8,G76,0.427703751267651,repression
G80,G75,0.414175918859996,activation
G34,G12,0.414162429485071,repression
G34,G26,0.413809104666695,activation
G67,G76,0.408932489062792,activation
G8,G75,0.405154074730655,activation
G34,G40,0.402603092086032,activation
G7,G92,0.398219053996849,activation
G1,G76,0.393787300174708,repression
G34,G75,0.385967723414021,repression
G67,G78,0.385456407284676,repression
G40,G59,0.384474493053089,repression
G34,G84,0.382016563431269,repression
G85,G25,0.379493147456148,repression
G4,G97,0.373246685024927,repression
G49,G97,0.371621610585641,repression
G80,G59,0.360417094432369,activation
G6,G76,0.353974910867551,activation
G33,G75,0.347340123507692,repression
G34,G47,0.342482578601724,repression
G34,G44,0.33625479190006,repression
G80,G54,0.334379155069846,activation
G85,G23,0.331378552121582,repression
G8,G25,0.328656072270332,activation
G49,G75,0.32862634609182,repression
G80,G76,0.319519402861396,repression
G6,G25,0.31685486034894,repression
G3,G76,0.306872101723015,repression
G1,G78,0.299935351473345,activation
G3,G78,0.299862650262098,activation
G17,G54,0.296122121245326,repression
G34,G23,0.295355653728663,activation
G8,G84,0.293677850853639,repression
G33,G92,0.291706037096187,repression
G6,G95,0.291153199643709,repression
G80,G25,0.290324908187862,repression
G34,G77,0.288884364464884,repression
G85,G75,0.288782283911337,activation
G6,G89,0.287937098648148,repression
G6,G23,0.286896675392651,activation
G1,G94,0.283042889287138,repression
G8,G12,0.282104434306531,activation
G1,G44,0.280868840945942,activation
G4,G75,0.278234571937284,activation
G17,G78,0.274162026568055,activation
G33,G48,0.271417521192856,repression
G85,G89,0.268676076018548,repression
G17,G75,0.26460366772427,activation
G34,G87,0.26458492491556,activation
G94,G78,0.259671040601544,activation
G85,G12,0.257389988477175,repression
G49,G79,0.256795135156237,activation
G80,G95,0.253379318252437,repression
G1,G26,0.25258782780404,activation
G7,G84,0.250953907574984,repression
G34,G94,0.250710430198562,activation
G7,G94,0.249828748389731,repression
G8,G47,0.249773621199286,repression
G14,G76,0.246702770377283,repression
G8,G26,0.245634559399513,activation
G49,G92,0.244833164990388,repression
G27,G76,0.24371716777117,activation
G8,G40,0.241549058218983,repression
G85,G40,0.239221489613405,activation
G1,G40,0.23912240810858,activation
G34,G17,0.238195669593425,activation
G8,G23,0.238154522962175,activation
G76,G97,0.237084982952854,activation
G7,G75,0.235351022408114,repression
G8,G95,0.234970799527601,activation
G1,G17,0.234302586053543,activation
G80,G23,0.233712432816683,activation
G34,G56,0.23270451777182,activation
G33,G30,0.231818195918202,repression
G85,G47,0.22969479256544,activation
G80,G84,0.229105229209839,activation
G33,G68,0.227906269923936,activation
G85,G95,0.224501980000653,activation
G40,G54,0.223323759346063,activation
G8,G77,0.221970450639677,repression
G80,G89,0.221548596792458,activation
G44,G97,0.220749300519047,activation
G34,G51,0.220448146538951,repression
G34,G95,0.220332298034372,repression
G14,G78,0.219761188811305,activation
G67,G44,0.215407444522732,repression
G1,G12,0.215093876915581,activation
G34,G3,0.214430858839206,activation
G4,G78,0.213448073409731,repression
G94,G76,0.213107716412919,repression
G7,G79,0.212086092583622,activation
G80,G12,0.211830708402424,activation
G7,G50,0.210374665522697,repression
G85,G26,0.209396442783799,repression
G1,G3,0.209067527136913,repression
G67,G26,0.207765189559467,repression
G67,G40,0.207520838809001,activation
G8,G54,0.206380482350041,activation
G94,G97,0.205288632697427,activation
G80,G47,0.202540614482103,activation
G34,G61,0.201662688863878,repression
G85,G51,0.197935920715313,activation
G85,G45,0.196167104757241,repression
G33,G66,0.195821776697331,activation
G49,G84,0.195741254827407,activation
G33,G36,0.194538071152692,repression
G19,G92,0.194502889068778,repression
G67,G25,0.194361839248933,activation
G6,G45,0.193970799910614,activation
G34,G74,0.193422480993233,repression
G34,G42,0.193144853300555,repression
G35,G97,0.193004236890463,repression
G8,G89,0.192895440290255,activation
G19,G48,0.192890288888482,activation
G6,G47,0.191779594306095,activation
G33,G72,0.19035783780588,activation
G19,G94,0.190218246196414,activation
G27,G78,0.189805119110976,activation
G7,G87,0.188392008434001,activation
G67,G12,0.187813255579524,repression
G6,G30,0.187694471121357,activation
G6,G12,0.186884306239385,repression
G34,G89,0.185703855479771,repression
G1,G25,0.185194668765154,repression
G33,G58,0.184940607925253,repression
G80,G77,0.18342691713674,activation
G7,G17,0.18256865328461,repression
G6,G88,0.179864129284717,activation
G3,G25,0.179692877998137,activation
G3,G26,0.178713708484546,repression
G4,G84,0.178700288236057,repression
G1,G84,0.178319258882149,repression
G27,G94,0.176725417973838,repression
G6,G84,0.176408004355104,activation
G44,G78,0.176222495796469,repression
G6,G58,0.175169485871823,activation
G3,G12,0.174247592257162,repression
G85,G77,0.173819145118532,repression
G3,G40,0.173706201143111,repression
G34,G85,0.172120508692486,activation
G27,G44,0.171633562341853,repression
G1,G87,0.171593984633377,repression
G49,G30,0.170603593666987,repression
G17,G95,0.170489644346743,activation
G27,G26,0.168328850086419,repression
G6,G77,0.167125105401347,activation
G4,G25,0.166049885837434,activation
G1,G1,0.165603493524125,activation
G33,G95,0.163924092812217,repression
G67,G94,0.163177358398377,repression
G24,G92,0.162630238764236,activation
G33,G84,0.161495285369526,repression
G1,G47,0.161214995466155,activation
G49,G68,0.160154467731252,activation
G85,G84,0.159695672331178,repression
G49,G95,0.158783294723802,activation
G44,G75,0.158340765327809,repression
G7,G9,0.158023072545981,repression
G27,G40,0.157422913660153,activation
G8,G51,0.15736609578309,repression
G17,G89,0.15719799364691,repression
G8,G87,0.157187592053392,activation
G80,G40,0.156260173585058,activation
G7,G26,0.15612703744393,repression
G3,G84,0.155884603542943,activation
G80,G30,0.154998550141988,activation
G3,G44,0.154924357773619,activation
G34,G15,0.153507207946719,activation
G4,G95,0.153494219936559,repression
G24,G48,0.15274821029488,repression
G17,G25,0.152525836505029,repression
G4,G76,0.151733010583415,activation
G6,G51,0.150004357835333,repression
G27,G12,0.149996504849696,activation
G80,G26,0.149606964303418,activation
G67,G17,0.148981430650216,repression
G1,G56,0.148155879977471,repression
G34,G13,0.148036233911248,repression
G67,G3,0.147699995922552,activation
G19,G84,0.146848980233935,repression
G27,G17,0.146701300366858,activation
G49,G48,0.146580049850847,activation
G5,G94,0.145426442677668,activation
G85,G88,0.145301685310506,activation
G7,G56,0.145120478011268,repression
G67,G47,0.144989410198406,repression
G7,G12,0.144697128757229,repression
G19,G17,0.144475961666457,repression
G1,G4,0.144265246107025,repression
G14,G44,0.143851151936918,activation
G3,G75,0.143623015540368,activation
G6,G68,0.143472334685845,activation
G6,G66,0.143137182882628,repression
G7,G99,0.142919401105696,repression
G40,G78,0.142492258345301,activation
G3,G47,0.141976026857449,activation
G4,G12,0.141163918779788,activation
G17,G23,0.14108167587621,activation
G5,G76,0.140384066318199,activation
G27,G84,0.140367886163332,activation
G14,G26,0.13984653542299,repression
G8,G56,0.138613233294692,repression
G49,G66,0.138550649426539,activation
G35,G59,0.137951751343942,activation
G14,G40,0.13618703995063,repression
G17,G30,0.135871065774245,repression
G34,G86,0.135729275469286,activation
G44,G76,0.135551156881209,activation
G80,G51,0.135171438695567,activation
G67,G23,0.134601241068303,activation
G40,G75,0.134506312926995,activation
G8,G42,0.133936472269261,repression
G7,G77,0.13386166395697,repression
G94,G25,0.133738600687903,repression
G34,G6,0.132207693767059,repression
G4,G47,0.132025660619653,activation
G6,G37,0.131585783465386,repression
G27,G25,0.131229390124992,activation
G1,G61,0.130939428834843,activation
G33,G69,0.130266322407252,repression
G7,G69,0.130070505982919,activation
G24,G75,0.128887498741563,repression
G17,G58,0.128796662869472,activation
G34,G71,0.128759520597634,activation
G1,G77,0.128464404463035,repression
G19,G44,0.128436236628605,activation
G67,G84,0.128184084474254,repression
G34,G1,0.127929924597931,repression
G1,G19,0.127457252402502,repression
G7,G44,0.126980400685868,repression
G19,G26,0.126869034324425,repression
G4,G77,0.126727399667246,repression
G34,G37,0.126188219284881,activation
G33,G20,0.126108237458467,activation
G27,G3,0.126069660020442,repression
G14,G12,0.125800900285056,activation
G40,G72,0.12536378475095,repression
G6,G73,0.125043082701164,repression
G1,G85,0.124918083816208,activation
G1,G6,0.124755619806445,activation
G33,G29,0.124515341940458,activation
G19,G87,0.124355454554729,activation
G8,G44,0.124247103957259,repression
G33,G50,0.124237882961223,repression
G14,G94,0.123991046739613,repression
G7,G13,0.123828366293171,repression
G5,G44,0.123339385493186,repression
G7,G14,0.123041276173293,activation
G80,G88,0.123004461104589,repression
G8,G13,0.12254035248438,activation
G14,G25,0.122452270991951,repression
G6,G40,0.12244019968987,activation
G3,G94,0.121947864824563,repression
G34,G81,0.121628087587811,activation
G1,G80,0.12133871512695,repression
G27,G87,0.120760379779691,activation
G3,G23,0.120039801968565,repression
G4,G54,0.119926161110229,activation
G7,G47,0.119566214534276,repression
G17,G76,0.119467941745741,repression
G8,G86,0.119141797630234,repression
G5,G26,0.118970146819266,repression
G34,G80,0.118351179573176,activation
G8,G74,0.118242343065502,repression
G3,G77,0.11815553380479,activation
G80,G68,0.117998677396751,activation
G80,G37,0.117900339820234,repression
G4,G23,0.117700211861303,activation
G8,G37,0.117558552314815,repression
G7,G40,0.117335750743981,activation
G94,G75,0.117145585293737,repression
G6,G43,0.116639982665439,activation
G33,G9,0.116555746543993,repression
G27,G47,0.116373613458956,activation
G5,G17,0.116244094597197,activation
G85,G37,0.116125955435621,repression
G49,G77,0.115923657502521,activation
G1,G74,0.115762646721972,repression
G44,G25,0.115474593250378,repression
G34,G57,0.115298997993671,repression
G94,G54,0.115211015008359,activation
G80,G66,0.114766301756245,activation
G8,G61,0.114690876869218,repression
G1,G49,0.114555906711335,activation
G67,G87,0.114470167027896,activation
G24,G84,0.11398743418455,repression
G3,G87,0.11384867663322,repression
G17,G68,0.113620379500069,repression
G48,G97,0.112474801384713,activation
G3,G17,0.112462838838211,activation
G49,G58,0.112098804869328,repression
G34,G49,0.111893027043968,repression
G80,G73,0.111846051166406,activation
G4,G89,0.111379143633665,activation
G49,G69,0.111375378309766,repression
G7,G3,0.1105734967587,activation
G80,G58,0.110342221238977,activation
G5,G84,0.109460489496225,repression
G4,G26,0.109224366838008,activation
G19,G12,0.109154330795985,repression
G86,G97,0.108774394947749,repression
G14,G17,0.10855917939814,repression
G67,G77,0.108422796874197,repression
G67,G1,0.108124110398336,activation
G17,G66,0.108032459436382,repression
G49,G29,0.107493573694845,repression
G5,G40,0.107289420630184,activation
G67,G51,0.106892648266885,repression
G80,G45,0.106876529031252,repression
G33,G10,0.106866709229243,repression
G6,G20,0.106674919602141,activation
G99,G78,0.10639588776037,repression
G80,G86,0.106379174040623,repression
G94,G23,0.106101467498785,repression
G6,G91,0.105830576562193,activation
G19,G40,0.105666918789765,activation
G34,G8,0.105508904670911,repression
G44,G84,0.10547375220548,repression
G33,G11,0.105366406729047,repression
G19,G3,0.105245688945011,repression
