SourceGENES,TargetGENES,Interaction,Edges
G28,G68,1,activation
G34,G68,0.520876199024595,activation
G52,G68,0.418065455258514,activation
G10,G68,0.393127588737622,activation
G58,G68,0.383685390408885,activation
G28,G8,0.3239271198409,activation
G28,G41,0.304140377472828,repression
G28,G82,0.277277562693079,activation
G75,G76,0.268427203833012,repression
G36,G76,0.242501368841696,repression
G28,G94,0.213150547687561,repression
G37,G68,0.182903931834297,repression
G28,G19,0.177473913561343,repression
G34,G8,0.173520445216649,activation
G28,G31,0.173168937569149,activation
G28,G35,0.171509210320509,repression
G75,G27,0.171181165123477,repression
G28,G6,0.159416904404118,activation
G34,G41,0.159317715005963,activation
G63,G68,0.157937453078772,activation
G36,G27,0.156324364925776,repression
G28,G66,0.149730033069306,activation
G28,G25,0.149483795307422,repression
G28,G80,0.146803752217556,activation
G75,G88,0.145358581224983,repression
G34,G82,0.144733906170431,activation
G28,G27,0.142691495583422,repression
G28,G32,0.141712159898184,repression
G28,G98,0.13918170556272,activation
G52,G8,0.138585499117394,activation
G58,G26,0.137319043055197,activation
G28,G62,0.136998186325232,repression
G28,G91,0.133609716599145,repression
G28,G38,0.132573978230419,activation
G28,G88,0.132210558779258,activation
G36,G41,0.131345911155762,activation
G36,G88,0.130978758341568,repression
G10,G8,0.129526786283777,repression
G28,G18,0.125704772435768,activation
G28,G4,0.123496272653339,activation
G58,G30,0.123301313478881,repression
G28,G74,0.122928124403349,activation
G84,G68,0.121208369846624,repression
G52,G41,0.119743262980605,repression
G47,G68,0.11912081847295,activation
G58,G36,0.117957016982929,activation
G36,G68,0.116907808735566,activation
G28,G26,0.116407090078152,activation
G28,G24,0.116238312760805,repression
G52,G82,0.114196297692651,activation
G34,G94,0.113108403547748,activation
G75,G41,0.112091916791644,activation
G28,G30,0.106522790031373,activation
G75,G69,0.105849313942802,repression
G53,G68,0.104461210694371,repression
G10,G82,0.104319769864319,activation
G28,G15,0.103344475836038,activation
G58,G94,0.103281763597054,repression
G58,G8,0.10321989220332,activation
G28,G14,0.102355357713278,activation
G28,G2,0.100855723056304,repression
G58,G35,0.099989990953435,activation
G10,G41,0.0996934549259858,activation
G10,G26,0.0979050880731479,activation
G10,G94,0.096570809670317,activation
G58,G24,0.0956038358292803,activation
G28,G39,0.0952532665685999,repression
G52,G94,0.0951400239450526,activation
G34,G31,0.0947410037044112,activation
G34,G19,0.0934283983224193,activation
G34,G35,0.092777669193206,repression
G58,G82,0.0926448118916363,activation
G28,G29,0.0908773424981107,activation
G57,G68,0.0906103878175209,activation
G28,G11,0.0900885200237754,repression
G10,G30,0.0897281469835636,activation
G45,G68,0.0893396162021066,repression
G28,G44,0.0891972713270946,repression
G28,G86,0.0883711339343189,activation
G10,G35,0.0882584021817238,repression
G36,G8,0.0878481570544314,repression
G30,G68,0.087727819130756,activation
G28,G42,0.0874923591609251,activation
G28,G59,0.0870848978928259,activation
G83,G68,0.0864954895533981,activation
G28,G12,0.0863071118002991,repression
G28,G90,0.0852299991342274,repression
G28,G48,0.0850856248716487,repression
G52,G35,0.0815935437274449,activation
G53,G36,0.0814208919836514,activation
G34,G6,0.0808971501246635,repression
G36,G69,0.0806619934643843,activation
G75,G92,0.0800167257179871,repression
G53,G26,0.0794829540373695,activation
G52,G31,0.0785371424902093,activation
G10,G31,0.0781316537789659,activation
G34,G66,0.0781045843752234,activation
G63,G26,0.0775784797725335,activation
G28,G13,0.0766962245719677,activation
G28,G54,0.0748473127266015,repression
G28,G5,0.0748362665688332,activation
G28,G56,0.0744938105057222,repression
G75,G71,0.0743213981656021,activation
G28,G33,0.0741339980049396,repression
G28,G100,0.0738259405952306,activation
G52,G26,0.0727701959985585,activation
G63,G36,0.0725650685716012,activation
G10,G36,0.0724995588885101,repression
G52,G19,0.0722329291052971,repression
G34,G80,0.071934283445975,activation
G28,G20,0.0718061253675515,repression
G75,G4,0.0714779137550983,repression
G34,G32,0.0712896050319309,activation
G34,G25,0.070889538136092,activation
G34,G38,0.0708437353400758,repression
G58,G91,0.0702891549723098,activation
G53,G30,0.0700714518553271,activation
G34,G27,0.0699290439857258,activation
G34,G91,0.0691246987185696,activation
G36,G4,0.0688510177497765,repression
G63,G30,0.068828619044675,repression
G28,G17,0.0683307694777261,activation
G28,G72,0.0680775935762521,repression
G34,G26,0.0679770424392236,activation
G36,G38,0.0677199626931241,repression
G28,G43,0.0676433956446032,activation
G34,G62,0.0673226462738923,activation
G52,G30,0.0668689089698598,repression
