Gene1	Gene2	EdgeWeight
G28	G36	0.38170390966856704
G28	G36	0.38170390966856704
G74	G52	0.336319331966443
G74	G52	0.336319331966443
G44	G80	0.312817200156067
G44	G80	0.312817200156067
G58	G80	0.30853637063566
G58	G80	0.30853637063566
G28	G34	0.307975547362365
G28	G34	0.307975547362365
G79	G74	0.29923311649458195
G79	G74	0.29923311649458195
G33	G29	0.297955788874069
G33	G29	0.297955788874069
G59	G6	0.293716683425237
G59	G6	0.293716683425237
G10	G80	0.28316933117327003
G10	G80	0.28316933117327003
G48	G80	0.282534341605984
G48	G80	0.282534341605984
G71	G59	0.28235145926375604
G71	G59	0.28235145926375604
G40	G8	0.282146550107967
G40	G8	0.282146550107967
G1	G6	0.278376526897315
G1	G6	0.278376526897315
G28	G80	0.27651902767537895
G28	G80	0.27651902767537895
G83	G6	0.273516820827463
G83	G6	0.273516820827463
G41	G80	0.272337503190162
G41	G80	0.272337503190162
G29	G80	0.272231054689841
G29	G80	0.272231054689841
G28	G83	0.268341769837764
G28	G83	0.268341769837764
G80	G1	0.26454833666277
G80	G1	0.26454833666277
G80	G38	0.263399186585113
G80	G38	0.263399186585113
G30	G88	0.262065296041342
G30	G88	0.262065296041342
G10	G74	0.25868370109758604
G10	G74	0.25868370109758604
G36	G83	0.25865407783023603
G36	G83	0.25865407783023603
G61	G10	0.25695487055822896
G61	G10	0.25695487055822896
G6	G80	0.25572038104927497
G6	G80	0.25572038104927497
G94	G80	0.251659229416208
G94	G80	0.251659229416208
G88	G80	0.250837806278421
G88	G80	0.250837806278421
G72	G52	0.250735855990254
G72	G52	0.250735855990254
G74	G86	0.24994535776646498
G74	G86	0.24994535776646498
G7	G6	0.24950838392815697
G7	G6	0.24950838392815697
G54	G86	0.24392140050748395
G54	G86	0.24392140050748395
G30	G44	0.23925460743282798
G30	G44	0.23925460743282798
G8	G28	0.236669331958064
G8	G28	0.236669331958064
G52	G6	0.23662072438745999
G52	G6	0.23662072438745999
G30	G52	0.23627356679763
G30	G52	0.23627356679763
G30	G10	0.235159853214448
G30	G10	0.235159853214448
G1	G80	0.23388034570785898
G1	G80	0.23388034570785898
G94	G6	0.23123789165239497
G94	G6	0.23123789165239497
G75	G80	0.23112467229137598
G75	G80	0.23112467229137598
G58	G6	0.23102223032179697
G58	G6	0.23102223032179697
G72	G30	0.230232411522156
G72	G30	0.230232411522156
G83	G80	0.22975181639626502
G83	G80	0.22975181639626502
G40	G52	0.229079085732823
G40	G52	0.229079085732823
G30	G6	0.228792124141661
G30	G6	0.228792124141661
G25	G80	0.227613530497755
G25	G80	0.227613530497755
G94	G79	0.227479941340397
G94	G79	0.227479941340397
G44	G6	0.227257135427409
G44	G6	0.227257135427409
G81	G83	0.224177368704325
G81	G83	0.224177368704325
G29	G52	0.22262281624140098
G29	G52	0.22262281624140098
G3	G80	0.22176482778818202
G3	G80	0.22176482778818202
G58	G79	0.22140353130526502
G58	G79	0.22140353130526502
G79	G76	0.22139134201312502
G79	G76	0.22139134201312502
G77	G74	0.22075256268323198
G77	G74	0.22075256268323198
G59	G70	0.21968029922370602
G59	G70	0.21968029922370602
G7	G33	0.21919984350529603
G7	G33	0.21919984350529603
G76	G6	0.218924730884615
G76	G6	0.218924730884615
G10	G75	0.218916120703404
G10	G75	0.218916120703404
G94	G28	0.218903387955679
G94	G28	0.218903387955679
G83	G7	0.21793601661241896
G83	G7	0.21793601661241896
G35	G83	0.21790213886690898
G35	G83	0.21790213886690898
G79	G62	0.21744984181950897
G79	G62	0.21744984181950897
G81	G74	0.21660368987979103
G81	G74	0.21660368987979103
G41	G6	0.21543648626543696
G41	G6	0.21543648626543696
G77	G86	0.21461416127732102
G77	G86	0.21461416127732102
G78	G10	0.214442793711141
G78	G10	0.214442793711141
G78	G6	0.214087451381232
G78	G6	0.214087451381232
G54	G80	0.213847993400986
G54	G80	0.213847993400986
G29	G71	0.21310571967288397
G29	G71	0.21310571967288397
G80	G83	0.21302712133677199
G80	G83	0.21302712133677199
G80	G28	0.21293298841345898
G80	G28	0.21293298841345898
G20	G71	0.212918799721107
G20	G71	0.212918799721107
G7	G47	0.212441101339027
G7	G47	0.212441101339027
G82	G6	0.211766621149428
G82	G6	0.211766621149428
G69	G10	0.211654404484932
G69	G10	0.211654404484932
G52	G58	0.211552948994867
G52	G58	0.211552948994867
G48	G6	0.21140446855819
G48	G6	0.21140446855819
G10	G30	0.210325682727987
G10	G30	0.210325682727987
G80	G6	0.20927890115314698
G80	G6	0.20927890115314698
G81	G80	0.206580385713653
G81	G80	0.206580385713653
G2	G80	0.20636510832051103
G2	G80	0.20636510832051103
G62	G80	0.20632324784730602
G62	G80	0.20632324784730602
G46	G80	0.206315870280843
G46	G80	0.206315870280843
G86	G70	0.20578281176655602
G86	G70	0.20578281176655602
G10	G79	0.20542622340280603
G10	G79	0.20542622340280603
G52	G76	0.204912714883254
G52	G76	0.204912714883254
G20	G80	0.203451746743851
G20	G80	0.203451746743851
G86	G82	0.20337369439960898
G86	G82	0.20337369439960898
G7	G80	0.20270924109866198
G7	G80	0.20270924109866198
G67	G80	0.202185261027869
G67	G80	0.202185261027869
G40	G28	0.202148602107094
G40	G28	0.202148602107094
G82	G92	0.201943847405
G82	G92	0.201943847405
G61	G29	0.200676806305369
G61	G29	0.200676806305369
G72	G6	0.20066700364119797
G72	G6	0.20066700364119797
G79	G86	0.200234114229999
G79	G86	0.200234114229999
G94	G95	0.19975706707799498
G94	G95	0.19975706707799498
G34	G80	0.19975260666008
G34	G80	0.19975260666008
G40	G34	0.19952917414498197
G40	G34	0.19952917414498197
G7	G86	0.19937843600420496
G7	G86	0.19937843600420496
G72	G80	0.19809129543294898
G72	G80	0.19809129543294898
G10	G86	0.198081660433371
G10	G86	0.198081660433371
G34	G29	0.197509112834895
G34	G29	0.197509112834895
G28	G8	0.197348291223367
G28	G8	0.197348291223367
G40	G58	0.197310747603916
G40	G58	0.197310747603916
G40	G79	0.19718581987214398
G40	G79	0.19718581987214398
G79	G80	0.197043780321097
G79	G80	0.197043780321097
G28	G6	0.195271247415309
G28	G6	0.195271247415309
G38	G58	0.19440861757590397
G38	G58	0.19440861757590397
G61	G80	0.19372032787647697
G61	G80	0.19372032787647697
G96	G79	0.193649499584155
G96	G79	0.193649499584155
G82	G77	0.19299807861745302
G82	G77	0.19299807861745302
G46	G74	0.19262556832327302
G46	G74	0.19262556832327302
G94	G18	0.19235331597786198
G94	G18	0.19235331597786198
G44	G59	0.191967268401443
G44	G59	0.191967268401443
G83	G35	0.191497883550107
G83	G35	0.191497883550107
G54	G33	0.19104562942186298
G54	G33	0.19104562942186298
G10	G83	0.190834024133621
G10	G83	0.190834024133621
G8	G6	0.190668379807932
G8	G6	0.190668379807932
G10	G7	0.19028581414156798
G10	G7	0.19028581414156798
G33	G80	0.190252039463525
G33	G80	0.190252039463525
G83	G61	0.19017440825588
G83	G61	0.19017440825588
G79	G58	0.18995532645483199
G79	G58	0.18995532645483199
