G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3077909	0.0000000	0.3896220	0.4188534	0.5811670	0.0244085	0.1608309	0.4724906	0.1881354	0.5034706	0.5762529	0.3801100	0.1391681	0.5388593	0.8344904	0.0704606	0.5499875	0.4313317	0.6367723	0.0419398	0.4211919	0.2065876	0.2910498	0.2514595	0.1269853	0.3269293	0.2054274	0.7070928	0.4932163	0.2839905	0.6399581	0.3942789	0.6225572	0.9509699	0.1756958	0.3998485	0.7635851	0.3730157	0.4548909	0.2391454	0.5429816	0.5188879	0.5984279	0.5110590	0.1423587	0.4529097	0.0324182	0.8479657	0.4332259	0.7258124	0.2722424	0.1114584	0.2104670	0.3035601	0.2641226	0.3132511	0.0062737	0.1972923	0.0689487	0.3566687	0.5752119	0.6277739	0.6673837	0.1213176	0.6363340	0.4719038	0.7782337	0.4126464	0.2787339	0.3183244	0.2837380	0.4361916	0.0615797	0.2032259	0.5892800	0.0846157	0.3073233	0.3077148	0.7213422	0.2420358	0.2691928	0.0167239	0.0216222	0.7742682	0.7835643	0.1555044	0.4133325	0.3509065	0.0909666	0.6994651	0.7147544	0.6501543	0.6781648	0.2418484	0.8601317	0.6125566	0.0918619	0.6323794	0.7233094
0.5582010	0.0973826	0.0606464	0.3420538	0.3029329	0.6734724	0.3028183	0.0268143	0.3296178	0.1676653	0.4454477	0.7396590	0.0000000	0.0291515	0.6461762	0.0566384	0.6857513	0.6695434	0.0159321	0.6652779	0.6409020	0.5092402	0.1712855	0.4569433	0.3317782	0.1956518	0.4479199	0.2420083	0.2991263	0.4287280	0.3183164	0.6007582	0.4952332	0.6157453	0.6175419	0.2783631	0.3698447	0.5919112	0.4348805	0.4745269	0.1839686	0.6018598	0.5594891	0.5815590	0.5105152	0.0000000	0.3712840	0.0764600	0.6446237	0.4200280	0.7659432	0.3158110	0.1172390	0.3061072	0.3893810	0.2542709	0.4166439	0.0078250	0.2640210	0.1182940	0.3877440	0.6890913	0.7140132	0.4928032	0.2100114	0.7020954	0.3147267	0.5137186	0.3196871	0.4132853	0.2519188	0.1600895	0.5633354	0.1835015	0.1329899	0.5696907	0.0807037	0.2728743	0.3813620	0.7509115	0.2342952	0.4226404	0.0232078	0.1278094	0.6969515	0.8557981	0.2925535	0.2217846	0.4333095	0.0917773	0.6649323	0.8463393	0.5537071	0.7021942	0.4556689	0.7471689	0.6547031	0.1694805	0.7565757	0.8187550
0.4978028	0.1811829	0.0578697	0.0271430	0.2852677	0.1787787	0.2683444	0.0365204	0.3745699	0.5569189	0.1323216	0.7544054	0.2545590	0.1144963	0.5543765	0.7314880	0.1166063	0.5862707	0.2134929	0.6816767	0.1013969	0.4348864	0.5161179	0.3475493	0.2548521	0.1551329	0.3074429	0.2609699	0.3297256	0.4929286	0.4268025	0.6806818	0.0000000	0.7110626	0.6945907	0.2237574	0.4732192	0.6960530	0.2934178	0.4600766	0.2666247	0.6174654	0.4962669	0.6122956	0.4578336	0.1082908	0.4489114	0.0368445	0.6889215	0.2962074	0.7828768	0.2689660	0.1829723	0.3911379	0.3512386	0.2830124	0.3103906	0.0003853	0.1714517	0.0966896	0.3275729	0.5069951	0.7045139	0.0000000	0.6411589	0.6883358	0.3084730	0.5120006	0.4070499	0.2663761	0.3931241	0.3202637	0.5012882	0.0964006	0.2089991	0.6710361	0.0977320	0.3507746	0.2217580	0.6687133	0.1946798	0.3431000	0.0254892	0.1514281	0.6789215	0.6701375	0.1862431	0.3338146	0.6504629	0.0616361	0.7858100	0.6813989	0.5099963	0.7158597	0.4376030	0.6835086	0.7618687	0.0862633	0.8006828	0.6509888
0.5211742	0.0645758	0.0745475	0.4215310	0.2335876	0.5704549	0.3768428	0.0330728	0.4183510	0.1557668	0.3504934	0.6486653	0.5831567	0.4013222	0.1853795	0.7546969	0.0793545	0.4250245	0.7638545	0.8623474	0.6879374	0.4302579	0.0643009	0.7683929	0.6201510	0.6457829	0.5790325	0.4456690	0.3832253	0.4161839	0.2282579	0.6421694	0.3044575	0.5531700	0.6888394	0.4382864	0.4948778	0.0000000	0.0244789	0.0044906	0.0922297	0.3132129	0.0504993	0.0029094	0.7045206	0.0000000	0.0598342	0.8222731	0.6916776	0.2899217	0.0418226	0.7085226	0.6321574	0.0392251	0.6091556	0.6349365	0.7625560	0.0104542	0.0309728	0.0176209	0.6854211	0.7080029	0.7213612	0.3764272	0.1636805	0.7649981	0.0707317	0.5321494	0.3231164	0.2296340	0.2206897	0.3315089	0.4434787	0.1742237	0.2288521	0.6641442	0.0594095	0.1628160	0.1484640	0.8272764	0.1869258	0.1213182	0.0107561	0.0870955	0.7295676	0.6722420	0.5733651	0.0161373	0.2988249	0.0314317	0.5798521	0.6906921	0.6313554	0.5574074	0.0288869	0.7082048	0.7953557	0.0814223	0.6857038	0.6831307
0.4144057	0.1175710	0.0733458	0.0182599	0.1904250	0.6822461	0.3218962	0.0251808	0.3486037	0.6539359	0.7288212	0.5533608	0.2556794	0.1083445	0.5964487	0.6787792	0.1019975	0.7644360	0.2710055	0.5395360	0.0397995	0.4434994	0.2090308	0.4646978	0.3040653	0.1855344	0.2391864	0.2864712	0.3683195	0.5653223	0.3835440	0.6702561	0.4514170	0.6803457	0.7644181	0.4947389	0.4583488	0.7296366	0.2503186	0.3879358	0.2077222	0.5791317	0.4652326	0.5868571	0.0000000	0.3858247	0.3801774	0.0532593	0.7037978	0.3219511	0.7790928	0.2612122	0.1221045	0.2636829	0.4118750	0.6839701	0.4044824	0.0065403	0.2085904	0.0427858	0.3213424	0.4611927	0.4393465	0.0000000	0.6711441	0.8791739	0.1140285	0.4481646	0.3425671	0.2542076	0.3329207	0.3832336	0.7038301	0.0016786	0.1785836	0.6514879	0.0290259	0.1662272	0.1417825	0.7148398	0.2423592	0.1474121	0.0158741	0.1357600	0.6061317	0.7086311	0.5295958	0.0160477	0.5092117	0.7020193	0.0008921	0.7611743	0.5790056	0.6831396	0.0446820	0.6918303	0.6561766	0.1238083	0.7064463	0.5855419
0.4378904	0.1716132	0.0722409	0.0076930	0.2920214	0.4702022	0.3061797	0.0307320	0.3765982	0.2567719	0.4150938	0.6516647	0.0140759	0.0468723	0.7040733	0.0492142	0.6599671	0.6327946	0.0332907	0.6089438	0.7453099	0.3844763	0.1639437	0.5158457	0.4148259	0.5254680	0.4837069	0.3812123	0.3494489	0.6155194	0.2545354	0.7264945	0.3515828	0.7210138	0.7151195	0.3504782	0.4914778	0.5999480	0.3674378	0.0180729	0.2345785	0.4338841	0.4966717	0.5698726	0.4997136	0.0534626	0.4021654	0.0279319	0.6885283	0.2880578	0.0670481	0.0000000	0.3639640	0.0362506	0.7373326	0.0000000	0.6863900	0.0010991	0.0076035	0.0444833	0.7099104	0.5666331	0.7348108	0.5093537	0.1973430	0.7288986	0.4739050	0.6722003	0.7737335	0.7462833	0.2047806	0.2442420	0.4826249	0.2406292	0.1517426	0.0477359	0.5504662	0.7838845	0.7516185	0.7005157	0.4482050	0.6218979	0.0159806	0.1587741	0.6542086	0.6928611	0.0518438	0.2669703	0.4060393	0.0513777	0.8779607	0.7181377	0.6564813	0.6340465	0.6977750	0.7089898	0.6068304	0.1277539	0.6845378	0.6468174
0.3854896	0.1088367	0.0736663	0.0080063	0.2344608	0.4504168	0.2937654	0.0364236	0.3396081	0.1749557	0.4968420	0.7274805	0.0102939	0.0242077	0.6131226	0.0386543	0.7910449	0.6323900	0.0464740	0.7505502	0.0877075	0.3590801	0.1462647	0.3453470	0.3380625	0.7004706	0.6362542	0.2913248	0.2735093	0.6401998	0.2353423	0.8205209	0.3976464	0.5965125	0.6572765	0.5500608	0.4133567	0.6860311	0.2792043	0.0590709	0.2452133	0.5030310	0.4997428	0.6712917	0.5996726	0.4622401	0.3643621	0.0243292	0.7075203	0.3987114	0.0839974	0.0000000	0.4670362	0.0027453	0.7144291	0.6686504	0.6840747	0.0089058	0.0135803	0.0185335	0.6816531	0.3996225	0.4289643	0.5425826	0.0000000	0.6374304	0.0812538	0.6920243	0.6248238	0.5839622	0.2612445	0.2024440	0.5264324	0.0009763	0.1402907	0.6511182	0.0251720	0.1754826	0.2431072	0.8132181	0.1814173	0.1972663	0.0034483	0.1648931	0.6537420	0.7499629	0.5711797	0.0398957	0.2359859	0.0663526	0.7677411	0.6906317	0.5661845	0.6531741	0.0334385	0.6349046	0.6243078	0.0999613	0.6457204	0.7041327
0.6579767	0.0630070	0.0000000	0.2831773	0.1615300	0.6275425	0.2683995	0.0058784	0.4414344	0.2209141	0.4050363	0.5262056	0.2754126	0.0765416	0.5413042	0.6473338	0.0985275	0.7126384	0.2718074	0.8123914	0.7880398	0.4886480	0.1770287	0.3561265	0.2966825	0.1458178	0.2598247	0.2562670	0.6928498	0.5181118	0.2608707	0.6528695	0.4891450	0.5447349	0.6754847	0.2582995	0.4414819	0.6604522	0.4200919	0.3869430	0.2111455	0.4142443	0.4905287	0.8422977	0.4993398	0.0000000	0.2365883	0.0317659	0.7686193	0.3258170	0.7729174	0.3127699	0.0601584	0.3314282	0.2853225	0.3315813	0.2697911	0.0113767	0.2080747	0.0730254	0.4027104	0.7017260	0.5212767	0.5611651	0.2486225	0.7349476	0.5055110	0.5902950	0.3147413	0.3889898	0.2651154	0.1652725	0.5219975	0.2022427	0.1928621	0.5128741	0.1135518	0.3636911	0.2928020	0.5431631	0.1909763	0.3738806	0.0067201	0.0128391	0.7565170	0.7305715	0.2576503	0.2965165	0.4888986	0.0785773	0.7551692	0.6812575	0.6770105	0.7153088	0.2989494	0.6834006	0.7776983	0.0688131	0.6031536	0.7618053
0.4762084	0.0797300	0.0655159	0.0160729	0.1964935	0.6353633	0.3963267	0.0546781	0.3163284	0.1926733	0.3290981	0.7381435	0.2253901	0.0963288	0.5712700	0.7779820	0.1035338	0.0000000	0.2450917	0.6849268	0.1426349	0.3579604	0.0298831	0.2952447	0.3222581	0.1282020	0.2636725	0.6286563	0.2201799	0.4481515	0.3952651	0.5686688	0.1568547	0.2929435	0.6778571	0.1766654	0.4045262	0.7337423	0.3971709	0.3821305	0.2020538	0.6948947	0.3769768	0.6361924	0.7688867	0.0642461	0.4497648	0.0294468	0.6708018	0.3986312	0.7752802	0.3506190	0.1288577	0.3304005	0.3957603	0.1671368	0.2662223	0.0120721	0.2467011	0.1275822	0.3492621	0.6346814	0.7565528	0.6942190	0.2013812	0.6461215	0.4661320	0.6009078	0.2572478	0.3024158	0.4169569	0.2454939	0.0000000	0.3722767	0.0005850	0.5419747	0.1790607	0.3140355	0.3672656	0.6912624	0.2755129	0.3786030	0.0134962	0.1971359	0.6384147	0.6186020	0.1647250	0.2782462	0.5956228	0.0544451	0.6145251	0.5537854	0.5155543	0.7709404	0.4376656	0.6732354	0.7232683	0.1540334	0.6538319	0.6908431
0.5089451	0.1116324	0.0688115	0.0197476	0.2014595	0.1850272	0.3471519	0.0409858	0.3084072	0.2784045	0.3935641	0.5450148	0.0252940	0.0080117	0.6797664	0.0370743	0.6699297	0.7247941	0.0278707	0.6852574	0.0864754	0.4070137	0.1694102	0.5086861	0.2477894	0.7563514	0.5984774	0.3301739	0.3348804	0.5839437	0.0000000	0.6719949	0.5270979	0.8075075	0.7237368	0.5468955	0.4753675	0.6260860	0.2769442	0.0197378	0.2455300	0.5137818	0.5130777	0.6446253	0.5759238	0.3914517	0.2692125	0.0360920	0.6078794	0.3253992	0.0673388	0.0000000	0.3880707	0.0026408	0.7014547	0.6988134	0.7246482	0.0961842	0.0060982	0.0141290	0.6753371	0.5018806	0.4153351	0.1733601	0.4853947	0.6223962	0.0708570	0.6217097	0.3240807	0.6919800	0.1314101	0.0140847	0.5194637	0.0146454	0.1827566	0.5289391	0.0358659	0.2127696	0.2563402	0.6202547	0.1523469	0.2542175	0.0110259	0.0894584	0.6984207	0.7148970	0.4993063	0.0490876	0.2911140	0.0735685	0.6313057	0.7175843	0.5441955	0.6635357	0.0813904	0.6563565	0.6402729	0.1866488	0.7875413	0.5277938
