Gene1	Gene2	Score
G56	G55	-0.901038864084322
G55	G56	-0.901038864084322
G55	G34	0.874471547347838
G34	G55	0.874471547347838
G56	G34	-0.846259326908028
G34	G56	-0.846259326908028
G97	G82	-0.83584845346366
G82	G97	-0.83584845346366
G82	G44	0.833149720789751
G44	G82	0.833149720789751
G73	G69	0.816438465993253
G69	G73	0.816438465993253
G56	G16	-0.812587447547319
G16	G56	-0.812587447547319
G55	G16	0.789172153116092
G16	G55	0.789172153116092
G34	G16	0.788408392699672
G16	G34	0.788408392699672
G26	G24	-0.78410310944711
G24	G26	-0.78410310944711
G97	G44	-0.777051858077042
G44	G97	-0.777051858077042
G93	G74	-0.773953952514367
G74	G93	-0.773953952514367
G35	G32	0.762672164582586
G32	G35	0.762672164582586
G37	G33	0.752322336807613
G33	G37	0.752322336807613
G53	G33	-0.750549728228246
G33	G53	-0.750549728228246
G97	G72	-0.747922961109913
G72	G97	-0.747922961109913
G100	G87	0.746119469733782
G87	G100	0.746119469733782
G54	G35	-0.739863368403302
G35	G54	-0.739863368403302
G82	G72	0.727502284928974
G72	G82	0.727502284928974
G54	G32	-0.726534403578249
G32	G54	-0.726534403578249
G32	G29	-0.716494817052419
G29	G32	-0.716494817052419
G87	G86	0.714220238559746
G86	G87	0.714220238559746
G22	G5	-0.709596818837713
G5	G22	-0.709596818837713
G98	G94	0.698103559827192
G94	G98	0.698103559827192
G72	G44	0.696342487618184
G44	G72	0.696342487618184
G94	G42	-0.694235954652897
G42	G94	-0.694235954652897
G48	G11	-0.693227173214824
G11	G48	-0.693227173214824
G87	G54	-0.693190033832593
G54	G87	-0.693190033832593
G80	G23	-0.692308004819826
G23	G80	-0.692308004819826
G25	G24	0.691884251537287
G24	G25	0.691884251537287
G26	G25	-0.691659954534853
G25	G26	-0.691659954534853
G38	G11	-0.687294836149228
G11	G38	-0.687294836149228
G46	G39	0.686876724251011
G39	G46	0.686876724251011
G28	G26	0.680117312567313
G26	G28	0.680117312567313
G89	G6	0.680106141226484
G6	G89	0.680106141226484
G94	G8	0.675165284921349
G8	G94	0.675165284921349
G24	G2	-0.67386317192039
G2	G24	-0.67386317192039
G88	G35	0.665255883356253
G35	G88	0.665255883356253
G100	G54	-0.663344675535801
G54	G100	-0.663344675535801
G30	G29	-0.660541607304668
G29	G30	-0.660541607304668
G94	G73	-0.655497577067063
G73	G94	-0.655497577067063
G91	G90	-0.655405833395017
G90	G91	-0.655405833395017
G32	G19	-0.652983608684992
G19	G32	-0.652983608684992
G100	G68	-0.651573849397661
G68	G100	-0.651573849397661
G38	G24	-0.651300007006121
G24	G38	-0.651300007006121
G93	G76	-0.641902132131188
G76	G93	-0.641902132131188
G37	G36	-0.641892164768582
G36	G37	-0.641892164768582
G88	G32	0.641429671801005
G32	G88	0.641429671801005
G23	G13	0.639964885863394
G13	G23	0.639964885863394
G33	G19	-0.637848722299548
G19	G33	-0.637848722299548
G98	G8	0.634677704822818
G8	G98	0.634677704822818
G51	G15	0.63273095561248
G15	G51	0.63273095561248
G100	G35	0.630516809928565
G35	G100	0.630516809928565
G80	G13	-0.628726198615576
G13	G80	-0.628726198615576
G68	G33	-0.628686349930999
G33	G68	-0.628686349930999
G49	G9	-0.626584080504964
G9	G49	-0.626584080504964
G38	G2	0.622810571996336
G2	G38	0.622810571996336
G48	G38	0.622687236014915
G38	G48	0.622687236014915
G95	G45	0.620600242923343
G45	G95	0.620600242923343
G79	G2	-0.615148237112731
G2	G79	-0.615148237112731
G62	G40	-0.613036358373577
G40	G62	-0.613036358373577
G44	G43	0.611967340273433
G43	G44	0.611967340273433
G100	G86	0.6106814237796
G86	G100	0.6106814237796
G100	G52	-0.607320590252854
G52	G100	-0.607320590252854
G85	G22	-0.605875753607479
G22	G85	-0.605875753607479
G82	G13	-0.605194612934242
G13	G82	-0.605194612934242
G68	G53	0.601216015676578
G53	G68	0.601216015676578
G92	G83	0.598274220981108
G83	G92	0.598274220981108
G92	G43	0.598247952739652
G43	G92	0.598247952739652
G81	G35	-0.597972639374526
G35	G81	-0.597972639374526
G53	G32	-0.597954374544617
G32	G53	-0.597954374544617
G4	G1	0.596576371203899
G1	G4	0.596576371203899
G91	G10	0.595306070012234
G10	G91	0.595306070012234
G100	G88	0.59287155362508
G88	G100	0.59287155362508
