Gene1	Gene2	EdgeWeight
G93	G1	9999
G93	G2	9998
G93	G3	9997
G93	G4	9996
G92	G92	9995
G92	G6	9994
G6	G83	9993
G1	G80	9992
G18	G6	9991
G36	G80	9990
G26	G80	9989
G67	G6	9988
G12	G80	9987
G46	G6	9986
G40	G6	9985
G62	G41	9984
G31	G6	9983
G74	G80	9982
G8	G6	9981
G91	G6	9980
G15	G80	9979
G37	G6	9978
G9	G12	9977
G85	G30	9976
G62	G76	9975
G67	G76	9974
G75	G76	9973
G18	G76	9972
G72	G80	9971
G94	G76	9970
G69	G80	9969
G35	G6	9968
G56	G36	9967
G34	G80	9966
G70	G80	9965
G33	G10	9964
G6	G8	9963
G34	G10	9962
G29	G80	9961
G96	G9	9960
G50	G76	9959
G84	G54	9958
G93	G5	9957
G16	G80	9956
G68	G85	9955
G37	G76	9954
G16	G6	9953
G88	G80	9952
G75	G30	9951
G33	G6	9950
G17	G6	9949
G68	G9	9948
G34	G30	9947
G90	G6	9946
G68	G30	9945
G28	G36	9944
G46	G76	9943
G16	G92	9942
G64	G41	9941
G81	G30	9940
G82	G80	9939
G30	G30	9938
G43	G80	9937
G55	G80	9936
G95	G41	9935
G31	G76	9934
G7	G34	9933
G2	G76	9932
G21	G41	9931
G54	G45	9930
G37	G80	9929
G9	G1	9928
G58	G6	9927
G68	G12	9926
G4	G15	9925
G96	G92	9924
G33	G40	9923
G58	G5	9922
G81	G85	9921
G81	G12	9920
G10	G12	9919
G64	G76	9918
G38	G76	9917
G80	G5	9916
G11	G30	9915
G84	G6	9914
G34	G6	9913
G45	G92	9912
G62	G80	9911
G45	G6	9910
G33	G12	9909
G5	G83	9908
G5	G80	9907
G88	G6	9906
G7	G8	9905
G22	G5	9904
G1	G6	9903
G78	G80	9902
G44	G6	9901
G81	G15	9900
G82	G6	9899
G80	G34	9898
G95	G80	9897
G30	G85	9896
G66	G6	9895
G80	G40	9894
G40	G40	9893
G68	G11	9892
G2	G15	9891
G20	G6	9890
G35	G83	9889
G23	G45	9888
G52	G30	9887
G14	G50	9886
G74	G8	9885
G48	G36	9884
G98	G41	9883
G35	G58	9882
G68	G63	9881
G43	G30	9880
G18	G92	9879
G66	G76	9878
G23	G99	9877
G55	G46	9876
G10	G10	9875
G28	G80	9874
G16	G41	9873
G79	G76	9872
G35	G48	9871
G53	G46	9870
G69	G6	9869
G80	G6	9868
G88	G76	9867
G58	G10	9866
G40	G76	9865
G32	G5	9864
G69	G41	9863
G39	G10	9862
G74	G83	9861
G55	G34	9860
G1	G76	9859
G64	G6	9858
