Gene1	Gene2	EdgeWeight
G26	G98	92.55519647772874
G98	G26	84.04552105816362
G70	G45	82.85762054566143
G64	G43	76.91861766096308
G100	G85	69.61638640670357
G94	G86	63.145136870851054
G100	G95	60.47050530939359
G16	G23	59.324328068852175
G85	G100	58.385873044583946
G61	G24	58.02952354719225
G86	G94	57.852362588724866
G97	G81	57.18311285621588
G98	G5	56.8012557757859
G73	G48	56.50425477459328
G5	G98	55.8931559773977
G49	G78	54.92429163989872
G91	G48	54.733070186798926
G91	G81	54.65841336446193
G83	G48	53.825604697186506
G8	G33	53.42170966814237
G52	G53	52.90580840930203
G51	G44	52.61576753218166
G30	G45	52.07045057027543
G24	G4	51.07280097563116
G12	G5	50.80695279060978
G92	G82	49.80366273995174
G23	G16	48.893308577936544
G31	G12	48.64036394336494
G53	G48	48.6260540213535
G53	G73	48.5876221559871
G4	G24	48.33179530307519
G34	G33	48.075216969739955
G79	G56	47.88257026537554
G53	G56	47.770841306573224
G100	G9	47.1453515256819
G78	G25	46.91194651585032
G63	G12	46.23670798096231
G53	G52	45.93161731156176
G90	G33	45.822277912237624
G12	G98	45.100910653540474
G100	G2	45.025120255200626
G82	G92	44.98897775142006
G68	G4	44.44611007924022
G33	G90	43.346808241007125
G16	G37	42.59291258812882
G43	G64	42.34818258486731
G43	G85	41.35660644623631
G73	G53	40.39885792013522
G43	G14	40.3320152017907
G37	G19	39.84481633783303
G13	G78	39.80414004621227
G51	G12	39.727976607822036
G73	G91	39.53488507419755
G31	G85	39.472903664737544
G50	G68	38.71363519229948
G48	G73	38.46731690121757
G64	G39	38.28197359731288
G28	G12	37.884337982321725
G52	G65	37.76512048461016
G23	G8	37.6791598431047
G7	G2	37.51867083264845
G12	G97	37.48628470817039
G86	G48	37.38729039337066
G45	G14	37.363180157271735
G99	G45	37.19768879428663
G47	G46	37.02579224748166
G64	G30	36.81743986375902
G44	G69	36.782866765925085
G54	G77	36.58698362642349
G12	G28	36.54938413289875
G84	G65	36.4261214719606
G16	G6	36.373377178334536
G21	G34	36.17908853095472
G97	G5	36.094722408696946
G33	G100	36.04547854630375
G25	G43	35.97404621730316
G58	G97	35.874018099988476
G78	G49	35.83864603581876
G46	G33	35.722205898471266
G29	G54	35.685239726151785
G45	G70	35.52531096176442
G5	G26	35.525074266925834
G23	G43	35.439475916467416
G10	G45	35.064773606435196
G30	G13	34.70389436099148
G56	G79	34.57088395817045
G26	G14	34.44771792897406
G52	G51	34.248266473917006
G33	G85	34.19413275376886
G29	G89	33.93725097910634
G97	G47	33.82176296615498
G61	G4	33.76798611789536
G22	G70	33.650599780286285
G64	G86	33.540593821676325
G6	G9	33.43067882917186
G53	G41	33.313273750278356
G92	G51	33.11373562008458
G85	G31	33.03112242977232
G74	G64	33.02116638831059
G24	G61	32.64288866461442
G48	G91	32.62059066327486
G70	G22	32.38866848021535
G24	G78	32.155017356996595
G39	G43	32.07210378697119
G78	G24	31.880073142566204
G31	G62	31.72223613513979
G45	G37	31.561679764837475
G73	G41	31.362811317125985
G52	G5	31.2419349201225
G14	G25	31.149726027640344
G13	G49	30.937472591307007
G49	G68	30.787944916356835
G58	G4	30.649461250994182
G73	G56	30.58853321453235
G70	G99	30.564715616061555
G22	G75	30.422138203761055
G43	G23	30.417906711913062
G65	G76	30.40292987681358
G51	G92	30.285072998757187
G74	G13	30.18912037860255
G45	G30	30.1413058751562
G33	G99	30.081367202471906
G65	G84	30.02344380623026
G45	G44	29.887220566170416
G23	G65	29.87737161056008
G51	G82	29.682107334031336
G78	G61	29.673473896634285
G51	G2	29.671799844795622
G80	G88	29.64319934945552
G49	G4	29.641991842194184
G50	G86	29.55205978203453
G19	G37	29.533428658500668
G68	G50	29.4918429210785
G9	G76	29.43622398060677
G67	G9	29.291591658618113
G70	G92	29.28195267477258
G49	G25	29.122094599906706
G12	G52	29.103517426603826
G2	G33	29.03588515579955
G54	G29	28.97350957632853
G31	G81	28.970469963745085
G89	G29	28.962323848339526
G86	G91	28.904568593609163
G33	G8	28.869740009669155
G4	G50	28.790505394358732
G100	G33	28.70968147297186
G24	G25	28.370224049936734
G31	G97	28.340351007577095
G63	G28	28.31508569929976
G5	G14	28.241331332386515
G43	G39	28.23453282578305
G77	G92	28.210582958358824
G46	G19	28.12641676121022
G89	G54	27.80336192158599
G54	G89	27.794361500163678
G75	G22	27.75477479456605
G68	G78	27.481022612806267
G63	G97	27.42238399512583
G79	G48	27.397552099470694
G43	G16	27.318487416261096
G45	G26	27.317908580717106
G58	G24	27.228425355190307
G57	G34	27.161508459781146
G58	G9	26.836855341736765
G68	G94	26.66743354154849
G5	G52	26.603534839962762
G4	G95	26.585739920045494
G8	G58	26.577251440004762
G60	G68	26.552675664411712
G56	G52	26.501851257680777
G8	G37	26.394365997914516
G65	G52	26.33882276594579
G12	G84	26.329274876149498
G31	G84	26.204480715016075
G40	G100	26.140636509087326
G11	G9	26.085036802796793
G2	G7	26.037374816180936
G45	G51	26.023780211758588
G87	G13	25.87392085712387
G5	G97	25.84388187407178
G13	G87	25.82356562225755
G8	G81	25.744896161147008
G64	G45	25.691489359313866
G34	G57	25.662380704292232
G44	G51	25.629845965967657
G14	G23	25.620947703546125
G54	G33	25.59171843821809
G25	G5	25.332056883488256
G46	G47	25.319383070972556
G81	G97	25.28980179342036
G78	G4	25.25778657716038
G68	G86	25.20698721112186
G58	G61	25.17464626752013
G19	G21	25.058779346279646
G50	G4	25.041325792008024
G68	G13	24.966143713445938
G50	G94	24.882658634947298
G33	G7	24.846158644853478
G56	G53	24.804749394916826
G68	G49	24.63375828423115
G2	G99	24.59226141778864
G65	G53	24.592206058655016
G24	G95	24.473298194243483
G78	G68	24.187341877763696
G48	G52	24.180326696080698
G8	G97	24.122508148406066
G8	G39	24.12160546179982
G52	G23	24.024198612871775
G20	G48	23.938623183501807
G26	G42	23.93138949998604
G68	G60	23.926825161543732
G64	G94	23.91776635081344
G32	G69	23.843687911734836
G85	G98	23.816823978094153
G97	G12	23.628747258269247
G74	G87	23.580106254471442
G61	G78	23.52056579796753
G63	G84	23.499244950383694
G62	G81	23.474316794293667
G95	G100	23.45274455493221
G91	G40	23.322455604296305
G70	G75	23.305575556328407
G95	G2	23.213584589098193
G53	G79	23.18392312240469
G47	G9	23.178769140826653
G14	G45	23.177825195614176
G86	G68	23.092199040848065
G70	G10	23.00954453728792
G25	G78	22.838854772015505
G16	G43	22.72605871809264
G24	G58	22.667603593486586
G33	G46	22.611287415897635
G56	G73	22.549988234119215
G19	G7	22.51054641303596
G90	G76	22.44475402527118
G7	G33	22.373769942234592
G79	G52	22.35893623220566
G45	G10	22.320698778983967
G19	G46	22.286514901500958
G100	G46	22.240033174147328
G9	G6	22.214452952988214
G92	G69	22.166394191527203
G64	G48	22.155064374339347
G14	G5	22.10174998864934
G76	G65	22.07159576303186
G99	G64	22.061193108096603
G94	G68	22.021365558939387
G30	G70	21.96598534075411
G6	G100	21.961693272073973
G69	G44	21.937938309383963
G19	G43	21.93466769850041
G12	G31	21.91797598401294
G89	G88	21.897238356468907
G13	G43	21.85954095620915
G58	G81	21.81480205225845
G46	G9	21.79276145799183
G84	G28	21.690501458349686
G51	G28	21.675124776006303
G70	G30	21.59605110508886
G37	G39	21.54389405587292
G23	G31	21.49888902359812
G65	G12	21.494497827935653
G9	G58	21.48213782820834
G8	G85	21.455789783090676
G9	G67	21.426268875472584
G69	G92	21.38793987588777
G84	G52	21.34250389802504
G22	G76	21.331182159298802
G94	G50	21.313249096060144
G59	G33	21.306522982802576
G48	G20	21.26638020796554
G28	G70	21.264323161662965
G12	G70	21.237647576547843
G94	G81	21.20500291799379
G70	G5	21.113922188612012
G37	G8	21.107776088786412
G28	G90	21.10450086593949
G84	G55	21.0904141775992
G4	G37	20.982728586724114
G64	G99	20.952667600420995
G5	G25	20.901615867449685
G64	G22	20.895753221325638
G97	G7	20.879776808668936
G48	G41	20.83305100803719
G14	G26	20.80475014218655
G88	G79	20.72199009009349
G13	G30	20.712995355718444
G81	G86	20.705248383086126
G40	G91	20.64829922662018
G98	G99	20.63548309253067
G87	G74	20.605150378067368
G23	G37	20.595239894517043
G54	G90	20.592059612049866
G90	G12	20.581259586640588
G98	G52	20.564739198500856
G16	G80	20.513427275191145
G4	G61	20.493987687474345
G58	G8	20.49323415065715
G86	G50	20.455205580287263
G41	G73	20.452110952236808
G12	G50	20.443938188423328
G9	G100	20.40314532107175
G32	G44	20.390253945032846
G30	G50	20.331973664692047
G41	G48	20.31880277751389
G81	G94	20.307383732421975
G14	G24	20.254211228462207
G37	G59	20.209499802768047
G17	G81	20.13654990092936
G49	G5	20.074412266922756
G83	G91	20.06119259249377
G82	G24	20.05871055129719
G52	G41	19.967018855777923
G86	G40	19.94485765522419
