G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1519464	0.0128725	0.0275739	0.5368417	0.0000000	0.5447826	0.0053313	0.2187936	0.0489400	0.3389347	0.6227877	0.6168814	0.6689160	0.5113726	0.6996099	0.0300255	0.4316866	0.5458084	0.2700683	0.2670727	0.0317243	0.0527169	0.2489215	0.2218562	0.3619665	0.6157890	0.5647993	0.3471479	0.1967756	0.5582678	0.1397229	0.0219821	0.2715233	0.1192599	0.7014659	0.5762234	0.7006926	0.7179681	0.6542579	0.6513802	0.0380157	0.7175102	0.6305981	0.4217386	0.6722777	0.6635977	0.5556488	0.6135642	0.3778899	0.1550346	0.7041153	0.6513976	0.4137846	0.2897614	0.4466770	0.3888042	0.3569463	0.0465243	0.1074893	0.3118679	0.0040976	0.3506059	0.6822922	0.4570931	0.5042424	0.3862291	0.3859473	0.3652621	0.4931092	0.0251924	0.1638563	0.0465499	0.0248039	0.0907645	0.3270509	0.7098286	0.0219385	0.1328942	0.1693775	0.0277515	0.4226315	0.1253830	0.6407178	0.7366844	0.0000000	0.1378975	0.6835332	0.3641276	0.0713566	0.6955852	0.7685866	0.4283845	0.6678287	0.4481227	0.5250904	0.7442007	0.2376573	0.8238027	0.4708379	0.5750941
0.4139818	0.3530856	0.6053006	0.6351209	0.7707850	0.0443948	0.6944838	0.6758935	0.0674519	0.7928647	0.0047287	0.3626740	0.0270235	0.0100467	0.0033038	0.0278391	0.3075976	0.0810268	0.0773332	0.0010734	0.0488163	0.4797838	0.6952314	0.7113866	0.3507037	0.7786951	0.4040734	0.3153034	0.6952619	0.5350179	0.3365533	0.0221789	0.2103006	0.1437614	0.6161059	0.6957547	0.0000000	0.0800302	0.0514423	0.8178851	0.0443283	0.6849071	0.7556275	0.7045418	0.5778945	0.0000000	0.0025725	0.0308336	0.1248698	0.2708852	0.8694894	0.0852035	0.0427674	0.3726438	0.1688118	0.7482714	0.6485912	0.5169328	0.0984983	0.0970588	0.0010518	0.6713881	0.6536531	0.6781118	0.5608365	0.2723949	0.2502452	0.3157020	0.0839885	0.7461589	0.7692172	0.5715088	0.7642894	0.6914949	0.5649079	0.0605605	0.5910192	0.1280923	0.1096077	0.0269553	0.5290906	0.1163445	0.7367537	0.2651071	0.5171149	0.3141725	0.1491782	0.0758240	0.7278401	0.6436392	0.7502652	0.4402071	0.6002812	0.4198042	0.6228466	0.6251608	0.3460697	0.5897684	0.5714101	0.7033947
0.4687137	0.1693454	0.1626300	0.6082669	0.0000000	0.6565772	0.0022919	0.4744592	0.0669269	0.8310237	0.1992298	0.7365931	0.6861828	0.6269999	0.7525488	0.0462542	0.3759558	0.5369136	0.4342049	0.3230956	0.0191627	0.0600649	0.6785087	0.6617684	0.4210625	0.6472974	0.3760074	0.3786196	0.6742604	0.3833590	0.2694401	0.0264586	0.3220604	0.1469740	0.7514670	0.7422121	0.0025385	0.1399586	0.0394859	0.6409726	0.0457286	0.6996565	0.7061077	0.7229573	0.7586913	0.0000000	0.0077709	0.0306735	0.1093293	0.3290409	0.8114990	0.0824612	0.0219121	0.3734553	0.2083846	0.6638136	0.7482453	0.5134288	0.0311947	0.2561349	0.0049682	0.5353018	0.7056274	0.5535295	0.5359435	0.3759398	0.2882213	0.7231656	0.0944736	0.7101580	0.7076071	0.6737154	0.6675786	0.5895537	0.5959698	0.0583456	0.5792973	0.0884735	0.2107879	0.0227237	0.4625314	0.0688631	0.7130248	0.2361562	0.5439403	0.1820933	0.2252586	0.1467258	0.5866709	0.7270818	0.6886687	0.5078221	0.7081422	0.4599214	0.5313964	0.7764611	0.3503689	0.7011645	0.6261581	0.6973230
0.3947083	0.3727111	0.8406052	0.6544452	0.7360600	0.0654804	0.7758315	0.5884250	0.5508681	0.5907785	0.2263455	0.7799193	0.6380945	0.0122629	0.0073527	0.0246832	0.0415410	0.0321691	0.0566863	0.0114646	0.0452248	0.4129434	0.8769144	0.7983408	0.7839735	0.7208400	0.4598072	0.3010739	0.6733956	0.5129897	0.2645655	0.0114396	0.2202194	0.0923720	0.8740723	0.7371389	0.0012777	0.7558383	0.4516628	0.6515666	0.0512361	0.7875525	0.7474914	0.5455725	0.7326491	0.0000000	0.0116229	0.0361621	0.1520687	0.2872207	0.8421881	0.0811775	0.0395653	0.4585652	0.2309109	0.7338184	0.7238868	0.2394649	0.0629840	0.0726896	0.0013327	0.5580917	0.7445586	0.4713265	0.4558648	0.4954672	0.3819709	0.4540101	0.0598075	0.6775223	0.7002308	0.7255604	0.7111643	0.6626270	0.4773961	0.0386410	0.6462750	0.1038058	0.1834748	0.0499175	0.4908171	0.1182432	0.6562374	0.5980004	0.0000000	0.1447120	0.6304973	0.4005503	0.7678663	0.6030212	0.7217883	0.4153477	0.6614356	0.4138170	0.4874090	0.7589000	0.2354355	0.6792684	0.4876061	0.6420519
0.3845440	0.3647652	0.7111518	0.6366739	0.7690444	0.0503077	0.7558077	0.6814382	0.0198348	0.5918541	0.0203770	0.4740491	0.0488597	0.0231387	0.0050368	0.0827273	0.4306382	0.4375006	0.1068296	0.3446066	0.0333842	0.1370065	0.7618149	0.7582644	0.3281827	0.7858978	0.5002338	0.3040195	0.6676150	0.4105329	0.2343513	0.0185068	0.2407344	0.1051418	0.6223799	0.6696714	0.0000000	0.0815848	0.0913418	0.7128668	0.0430559	0.7205922	0.7770660	0.4700651	0.7262744	0.6266118	0.4673296	0.3396271	0.3726864	0.1517982	0.6666311	0.6070553	0.4422422	0.3161906	0.6090189	0.3074154	0.2942869	0.2969737	0.5522301	0.6180159	0.7516384	0.6548863	0.0000000	0.6092728	0.5972909	0.2256020	0.3371810	0.3331868	0.0824615	0.7960102	0.7816493	0.6820133	0.6054915	0.5246854	0.4145518	0.0971735	0.5737219	0.6119727	0.7543964	0.6939594	0.4889594	0.1475105	0.7652511	0.1680982	0.6619589	0.1983982	0.1475674	0.0861931	0.8245832	0.6305466	0.7366431	0.5133292	0.6652735	0.4050887	0.5197031	0.6323847	0.2796626	0.6904013	0.6291706	0.6974483
0.4037265	0.3835728	0.6821451	0.6724020	0.7130203	0.0765320	0.7403479	0.6040278	0.0974875	0.7215832	0.0410544	0.4106570	0.0238423	0.0635614	0.0179615	0.0118703	0.3627159	0.0531448	0.1193312	0.3425242	0.0625691	0.3560754	0.7302195	0.6434507	0.4312081	0.7093062	0.4803668	0.3006264	0.6894532	0.4350675	0.2366796	0.0234200	0.2332991	0.0998912	0.6230049	0.6829137	0.0022332	0.1345126	0.0688225	0.5532527	0.0594279	0.7546556	0.6223191	0.6284031	0.6983866	0.0000000	0.0113961	0.0349853	0.0970880	0.3357187	0.6490121	0.0997545	0.0304348	0.4434501	0.1399031	0.6044727	0.7713673	0.4771955	0.3590413	0.3863533	0.3552781	0.6491559	0.0000000	0.6575236	0.5019782	0.4031226	0.3162998	0.6781826	0.0643520	0.7881853	0.8121597	0.7527112	0.6682330	0.7916645	0.3934717	0.0406082	0.5140280	0.7475885	0.5120053	0.5926132	0.5943091	0.0885380	0.6545960	0.2375335	0.6879976	0.1752211	0.1896917	0.1488316	0.6666018	0.9450313	0.7045547	0.4444119	0.4829326	0.4233751	0.4765473	0.6497153	0.2702244	0.7823145	0.5315821	0.8045260
0.0000000	0.0013206	0.0044568	0.0502747	0.0000000	0.6102458	0.0091296	0.1765688	0.0079540	0.3322584	0.2206012	0.7468517	0.7646255	0.6272339	0.7481046	0.4279246	0.8572406	0.7631468	0.3736165	0.3806189	0.0134412	0.0515947	0.1236223	0.0927724	0.0937352	0.7728545	0.4618891	0.3434088	0.2319583	0.5392561	0.1431941	0.0462665	0.2317079	0.1298411	0.6068534	0.7319340	0.6967708	0.0876798	0.0499981	0.8281611	0.0184511	0.7930329	0.7348122	0.4098412	0.6425756	0.7225472	0.6601765	0.7052768	0.3532440	0.2388968	0.6722103	0.5584035	0.5443375	0.3821621	0.5015105	0.4050379	0.3160063	0.2564132	0.1349039	0.2222193	0.0239305	0.3042238	0.7947627	0.4962391	0.5449790	0.3360275	0.4255447	0.4288154	0.5034901	0.0283858	0.1885873	0.0248049	0.0188247	0.0734978	0.4086352	0.7926366	0.0153467	0.1040704	0.1976089	0.0269065	0.3211127	0.1451686	0.7164993	0.1613486	0.5776039	0.2197505	0.1750773	0.0963063	0.0511873	0.6052719	0.7539048	0.6428569	0.7172069	0.5090216	0.5639447	0.7221553	0.2376495	0.8561864	0.6202324	0.7550422
0.3731919	0.3638156	0.6132756	0.4834103	0.6672885	0.0499257	0.6824809	0.5180802	0.0305938	0.6855338	0.0077345	0.3895714	0.0403981	0.0204542	0.0195316	0.1628045	0.4662268	0.5477167	0.1531413	0.3770438	0.0402305	0.1871377	0.6316704	0.6607585	0.4886189	0.7123078	0.4846102	0.4171243	0.6216717	0.6110742	0.0181007	0.0209841	0.2252913	0.1422682	0.7568285	0.5846308	0.0000000	0.2041886	0.0732472	0.6625586	0.0755427	0.7077220	0.6893148	0.0000000	0.7033382	0.6881552	0.4448756	0.4525569	0.4180925	0.0466208	0.7750126	0.6181162	0.3618665	0.2066227	0.5730350	0.3584519	0.3391132	0.2543361	0.7120357	0.6530140	0.6741407	0.3740667	0.0520316	0.2809538	0.4695451	0.3999309	0.3211330	0.3160601	0.0946583	0.7283888	0.6783811	0.6937079	0.7436591	0.6857478	0.4464694	0.0142270	0.6279999	0.5486460	0.6987801	0.7756271	0.4656402	0.1378081	0.6812501	0.2301809	0.5258508	0.1922716	0.1419001	0.0892046	0.7001573	0.7517489	0.6483253	0.4401051	0.6850250	0.3342401	0.4878213	0.6688325	0.2576944	0.6639407	0.6332250	0.8903653
0.1864653	0.2791006	0.5291107	0.3823814	0.7596340	0.0930603	0.6455693	0.4916235	0.0320197	0.4336365	0.0261249	0.4481669	0.0674661	0.0171831	0.0114470	0.1065174	0.3858626	0.5648738	0.0857425	0.0047655	0.0488543	0.2222333	0.1079804	0.0782824	0.1942031	0.7418280	0.5803079	0.6666578	0.2432284	0.4664311	0.2974040	0.0216247	0.1609232	0.1053704	0.7265734	0.6258483	0.8101403	0.1212056	0.0863031	0.6456295	0.0463859	0.6939053	0.7631416	0.5931863	0.7703766	0.6822711	0.6006275	0.6623803	0.3995382	0.1868785	0.7409287	0.6990881	0.5196984	0.2968552	0.6247805	0.3638405	0.2916906	0.3512612	0.0578763	0.2508431	0.0301945	0.2193154	0.7225817	0.0000000	0.6635263	0.3901269	0.3771453	0.3875051	0.5270484	0.0152863	0.1569767	0.0230811	0.0564356	0.0718158	0.4085046	0.6182344	0.0124772	0.1053522	0.2522471	0.0501824	0.3865829	0.1608265	0.6686771	0.1498990	0.5572365	0.2111927	0.1896506	0.1353135	0.0310612	0.6989445	0.6095264	0.4903428	0.0000000	0.0870829	0.0618139	0.6659799	0.3001027	0.7100457	0.5414651	0.8535401
0.3617795	0.1219136	0.2917099	0.2066958	0.0000000	0.6566569	0.0080770	0.4059503	0.0055452	0.5257097	0.1975010	0.6317745	0.6276066	0.5224422	0.6849231	0.4218284	0.6260666	0.5834376	0.3748202	0.2388799	0.0102063	0.0688306	0.6319333	0.7798007	0.4085932	0.6679912	0.5558716	0.2985824	0.6988742	0.5755910	0.2087305	0.0129958	0.1646889	0.0996615	0.6381297	0.6785222	0.0000000	0.1257219	0.0578252	0.6869252	0.0350092	0.7587619	0.7085156	0.4297589	0.7383047	0.6245582	0.4702505	0.2917174	0.5556283	0.1855994	0.7941402	0.7377124	0.3978869	0.1957441	0.4667590	0.4057226	0.2703035	0.2490109	0.1938122	0.5910060	0.2075632	0.5914456	0.6481833	0.6524623	0.5005551	0.3754484	0.2895138	0.2635609	0.0504062	0.6067672	0.6064789	0.7417892	0.6109497	0.6880370	0.5888589	0.0359805	0.5816198	0.1164189	0.1174284	0.0456858	0.4282099	0.1187799	0.7002926	0.1691600	0.6572929	0.2444897	0.1534806	0.0562415	0.6967587	0.6884143	0.7664738	0.5377486	0.5628715	0.5487652	0.4865725	0.8633212	0.2977034	0.7614921	0.5122707	0.6531557
