Gene1	Gene2	EdgeWeight
G94	G51	1.6638604734803
G35	G51	1.61843392214878
G32	G51	1.59944818630057
G94	G46	1.55023383658252
G35	G46	1.51305532221618
G32	G46	1.48928689842007
G86	G51	1.47520838764606
G49	G51	1.4550956551788703
G99	G51	1.4213506730396201
G100	G51	1.4203498317906
G30	G51	1.41832928111556
G92	G51	1.4176662290376898
G96	G51	1.39582417370374
G93	G51	1.3804337281216201
G86	G46	1.3730358374437401
G85	G51	1.3708208335153702
G38	G51	1.36900955504827
G91	G51	1.36715216641857
G76	G51	1.3513793355658201
G30	G46	1.3450163655142702
G12	G51	1.32439038011708
G16	G51	1.3234707295597299
G49	G46	1.3205134890127601
G64	G51	1.31964154495989
G99	G46	1.31774498374597
G66	G51	1.31062697544251
G100	G46	1.3101894262508402
G96	G46	1.3097653148559398
G93	G46	1.30543635445923
G94	G56	1.2949025345011103
G91	G46	1.2936909991063898
G85	G46	1.29353608957345
G97	G51	1.2933422751584298
G92	G46	1.2882589401566298
G45	G51	1.28436487703346
G76	G46	1.2709406163238102
G94	G26	1.26826929430647
G16	G46	1.26676009513539
G35	G56	1.2663075238189598
G34	G51	1.2595517261405902
G80	G51	1.2561742163659
G94	G36	1.2550348746621498
G64	G46	1.2540161490794801
G38	G46	1.24792626685617
G32	G56	1.24379276786844
G35	G26	1.23769801372628
G35	G36	1.2221610006060801
G32	G26	1.21870227819915
G32	G36	1.20650285249301
G37	G51	1.20532186170051
G24	G51	1.1925853118341898
G66	G46	1.1916671020282499
G45	G46	1.18585904545475
G94	G53	1.17889361630871
G12	G46	1.1764682257533898
G20	G51	1.17636744716081
G42	G51	1.17327531359524
G97	G46	1.16600204765588
G34	G46	1.1567669744403202
G35	G53	1.1550821780095701
G86	G56	1.14703847686182
G80	G46	1.14569398746834
G27	G51	1.14565185710608
G37	G46	1.14157820788278
G20	G46	1.1402863371671499
G30	G56	1.13413032083498
G18	G51	1.13179017592853
G32	G53	1.13161307273097
G86	G26	1.12422273037644
G61	G51	1.12354422359418
G24	G46	1.1179894922682099
G86	G36	1.1133198073598998
G56	G51	1.1058153954269199
G42	G46	1.1043159823208601
G93	G56	1.10003311969153
G96	G56	1.09970046911315
G30	G26	1.09876203435387
G99	G56	1.09858023673951
G70	G51	1.09364373240195
G91	G56	1.0910189759782
G63	G51	1.09062785609985
G49	G36	1.0899660082429898
G100	G56	1.08909555562227
G89	G51	1.0890686033686299
G85	G56	1.08905514159714
G49	G56	1.08681814296687
G49	G26	1.0824991310795
G99	G26	1.07936399805548
G16	G56	1.07506078494248
G30	G36	1.07478202657039
G100	G26	1.0734621984114598
G96	G26	1.07238509847538
G6	G51	1.07179366287186
G99	G36	1.07162629046316
G27	G46	1.07009292190166
G100	G36	1.06930915637682
G76	G56	1.06778654874999
G93	G26	1.06761784889963
G69	G51	1.06545942368828
G36	G51	1.0646729340124201
G92	G36	1.0624370973027502
G92	G56	1.06109145208967
G64	G56	1.05928389073104
G91	G26	1.05855403836647
G85	G26	1.05841882596852
G96	G36	1.05632430186655
G92	G26	1.05600793748552
G94	G4	1.04955176079137
G93	G36	1.04633781927235
G63	G46	1.0444758665786802
G30	G53	1.04415050797825
G86	G53	1.04254623296349
G55	G51	1.0416553550205099
G18	G46	1.04068275202016
G15	G51	1.04029166557671
G76	G26	1.03976428230992
G85	G36	1.03887752982386
G91	G36	1.0371766614700602
G16	G26	1.03592966649867
G89	G46	1.03249605068079
G38	G56	1.03017500127384
G11	G51	1.0280567193679
G35	G4	1.02720669159591
G38	G36	1.02718852846438
G64	G26	1.02497757606774
G38	G26	1.02313656596457
G70	G46	1.02312418400147
G76	G36	1.02260660632314
G68	G51	1.02129264264188
G61	G46	1.01833067124218
G69	G46	1.0172342976095698
G93	G53	1.00980573139109
G32	G4	1.00768388132631
G16	G36	1.00754709465828
G56	G46	1.00607892836661
G6	G46	1.00579706540427
G94	G70	1.0047357560871701
G96	G53	1.00396225020707
G64	G36	1.00126825396172
G91	G53	1.00110798557566
G85	G53	0.9979037456820259
G99	G53	0.995890808906761
G16	G53	0.9929032461564571
G35	G70	0.989199898728398
G12	G36	0.9859831937609409
G45	G56	0.985664506792845
G100	G53	0.9841900645123359
G66	G36	0.9823187983543001
G66	G56	0.981744011123587
G76	G53	0.977035091265705
G66	G26	0.9767030010876758
G64	G53	0.975612619368712
