SourceGENES,TargetGENES,Interaction,Edges
G37,G77,1.27634256652914,repression
G37,G7,1.09205694520214,repression
G37,G28,1,activation
G36,G28,0.977003413143668,activation
G87,G25,0.94181973145335,repression
G26,G28,0.863774725441966,activation
G37,G4,0.788069993082993,repression
G37,G38,0.760294346150348,activation
G37,G3,0.718478874602208,activation
G37,G76,0.654180795620875,activation
G87,G47,0.625051741493201,activation
G37,G51,0.587961411526409,repression
G37,G2,0.570728461659145,repression
G41,G7,0.557045368319514,repression
G37,G93,0.553038892343061,repression
G26,G77,0.552669583950355,activation
G41,G77,0.549590804412048,activation
G87,G2,0.542529013223455,activation
G37,G78,0.542030444676465,activation
G37,G90,0.530111743976521,repression
G36,G77,0.523259001431937,activation
G37,G54,0.508458545583274,repression
G37,G47,0.484336686220186,repression
G87,G42,0.481316295383045,activation
G87,G31,0.471442916504598,repression
G36,G76,0.468580780883482,repression
G26,G3,0.467679809347129,activation
G26,G76,0.467476406285792,repression
G87,G4,0.465072630543643,activation
G87,G61,0.458907628407417,activation
G26,G7,0.457212762633005,activation
G37,G69,0.449139501670586,activation
G26,G38,0.43379272754299,activation
G26,G71,0.418303881703096,repression
G12,G25,0.403548429098781,activation
G37,G98,0.40332562497228,repression
G87,G65,0.402875542105012,activation
G37,G86,0.402299679047845,activation
G37,G99,0.396131609325559,repression
G36,G3,0.393990453037339,repression
G63,G47,0.390005358528581,repression
G37,G85,0.384447073982332,repression
G63,G25,0.383993689940478,repression
G87,G85,0.3811759326857,repression
G37,G34,0.378356533341717,activation
G37,G15,0.376684738816519,activation
G41,G4,0.372592086319271,repression
G87,G89,0.372252897406644,activation
G37,G13,0.36675530223852,activation
G37,G14,0.362021397947628,activation
G12,G47,0.360724516763041,activation
G63,G77,0.360228393222155,activation
G37,G100,0.357251355721043,activation
G87,G69,0.356735607548984,activation
G87,G44,0.356554757943884,activation
G36,G51,0.351880759349043,repression
G36,G4,0.350025536467302,activation
G41,G47,0.346729515766331,activation
G37,G30,0.341281567309572,activation
G87,G77,0.339880305853983,activation
G63,G4,0.337742475341751,repression
G36,G2,0.32575072733597,activation
G26,G51,0.324954342951315,activation
G37,G39,0.31885908871022,repression
G63,G2,0.318434851796262,activation
G37,G41,0.318023356811929,repression
G87,G92,0.318019931381075,repression
G36,G38,0.314646973678673,activation
G37,G63,0.3120525787699,repression
G87,G74,0.310167042429004,activation
G36,G7,0.30967645760877,activation
G37,G11,0.306110903629605,activation
G37,G94,0.3047544108756,activation
G87,G73,0.301236089122713,activation
G37,G35,0.300762741250144,repression
G12,G4,0.299402925617039,activation
G12,G2,0.297038618026869,repression
G12,G77,0.295476886081861,repression
G37,G19,0.294112168917315,repression
G41,G60,0.288357702308411,repression
G36,G99,0.281163931525423,activation
G16,G7,0.278275777353201,activation
G41,G78,0.27777683112051,repression
G63,G7,0.277386874131631,repression
G26,G4,0.276723448785259,activation
G26,G90,0.276496026708904,repression
G87,G1,0.272069251258025,activation
G26,G93,0.271312820269262,activation
G26,G99,0.270460600109671,activation
G87,G43,0.270080959326254,activation
G26,G63,0.268537987842484,repression
G37,G32,0.262936707639933,activation
G37,G59,0.262553580616259,activation
G63,G42,0.262391248203679,activation
G16,G77,0.260781362198305,activation
G37,G75,0.260726066510137,repression
G26,G86,0.255027177437835,repression
G37,G53,0.252479794434007,repression
G36,G11,0.251191188307015,activation
G37,G42,0.251159821771872,activation
G12,G42,0.251036233917089,activation
G41,G2,0.250870401888454,activation
G87,G49,0.250746355673288,activation
G87,G79,0.25027197397007,repression
G26,G30,0.250035579583098,repression
G41,G54,0.249544503682842,repression
G41,G38,0.248811209505118,activation
G36,G85,0.248451391135944,repression
G26,G54,0.244600058971023,activation
G87,G40,0.243648595391501,repression
G87,G97,0.241231210753098,activation
G63,G31,0.238843900128037,activation
G26,G12,0.238336899390452,activation
G26,G35,0.236924426432397,repression
G36,G90,0.235915579303789,repression
G12,G31,0.233579164880557,repression
G36,G35,0.232152262265366,activation
G26,G41,0.23059228604515,repression
G37,G5,0.229084001991555,repression
G36,G93,0.227723707958877,repression
G63,G69,0.227259414227843,repression
G87,G6,0.226795476411496,repression
G87,G64,0.22647589978805,repression
G36,G69,0.225211000709551,repression
G36,G98,0.223522923915863,activation
G36,G46,0.223162231262397,activation
G36,G30,0.222911878502368,activation
G36,G62,0.219646226700812,activation
G87,G98,0.216991281111569,repression
G41,G93,0.214085473400832,repression
G63,G65,0.213193196136271,repression
G26,G78,0.211039317886734,activation
