Gene1	Gene2	Score
G73	G72	0.891078890130381
G72	G73	0.891078890130381
G89	G80	-0.888064812009579
G80	G89	-0.888064812009579
G27	G26	0.840697560184585
G26	G27	0.840697560184585
G53	G50	-0.837196423359064
G50	G53	-0.837196423359064
G80	G79	-0.8170026887368
G79	G80	-0.8170026887368
G10	G2	0.794634952779043
G2	G10	0.794634952779043
G89	G79	0.775781001261192
G79	G89	0.775781001261192
G10	G8	0.774373810508541
G8	G10	0.774373810508541
G8	G1	-0.7697615522308
G1	G8	-0.7697615522308
G8	G2	0.761098682423424
G2	G8	0.761098682423424
G91	G90	-0.757669999214041
G90	G91	-0.757669999214041
G53	G42	0.752139710125744
G42	G53	0.752139710125744
G56	G1	-0.750434120738102
G1	G56	-0.750434120738102
G27	G2	0.735987289434081
G2	G27	0.735987289434081
G89	G88	0.727476207974064
G88	G89	0.727476207974064
G88	G80	-0.726049036587235
G80	G88	-0.726049036587235
G77	G24	0.725863043519866
G24	G77	0.725863043519866
G100	G22	-0.723283035206082
G22	G100	-0.723283035206082
G97	G41	0.717125344412961
G41	G97	0.717125344412961
G72	G67	0.711059053891273
G67	G72	0.711059053891273
G72	G29	-0.70944610308639
G29	G72	-0.70944610308639
G76	G39	-0.707480250100436
G39	G76	-0.707480250100436
G93	G27	-0.702316890928179
G27	G93	-0.702316890928179
G74	G21	0.701763268200319
G21	G74	0.701763268200319
G28	G25	-0.700968447911542
G25	G28	-0.700968447911542
G50	G42	-0.699387952524268
G42	G50	-0.699387952524268
G93	G26	-0.698614498622832
G26	G93	-0.698614498622832
G73	G29	-0.697681561800151
G29	G73	-0.697681561800151
G96	G26	-0.688951788793075
G26	G96	-0.688951788793075
G87	G32	0.685601513530704
G32	G87	0.685601513530704
G35	G25	-0.684022917846363
G25	G35	-0.684022917846363
G56	G8	0.680058124560223
G8	G56	0.680058124560223
G97	G75	-0.666747390632808
G75	G97	-0.666747390632808
G26	G2	0.663759536120857
G2	G26	0.663759536120857
G82	G55	-0.659672791986899
G55	G82	-0.659672791986899
G88	G79	0.656380381513487
G79	G88	0.656380381513487
G57	G4	0.654702633315722
G4	G57	0.654702633315722
G41	G28	-0.654229837621027
G28	G41	-0.654229837621027
G58	G4	0.653087550769106
G4	G58	0.653087550769106
G56	G4	-0.650798467557245
G4	G56	-0.650798467557245
G5	G4	0.643823686694932
G4	G5	0.643823686694932
G67	G50	-0.64289656772123
G50	G67	-0.64289656772123
G72	G28	-0.642113021333714
G28	G72	-0.642113021333714
G82	G8	0.640354516500158
G8	G82	0.640354516500158
G8	G4	-0.639754169067139
G4	G8	-0.639754169067139
G13	G12	0.639393033473545
G12	G13	0.639393033473545
G72	G21	0.639224959572912
G21	G72	0.639224959572912
G82	G56	0.631034723580098
G56	G82	0.631034723580098
G14	G8	0.630949017845967
G8	G14	0.630949017845967
G80	G43	0.629761289612942
G43	G80	0.629761289612942
G26	G1	-0.629355373224879
G1	G26	-0.629355373224879
G4	G1	0.628416232587539
G1	G4	0.628416232587539
G82	G1	-0.627562677190694
G1	G82	-0.627562677190694
G10	G1	-0.627002311281968
G1	G10	-0.627002311281968
G96	G56	-0.621398663547896
G56	G96	-0.621398663547896
G56	G10	0.619966258892861
G10	G56	0.619966258892861
G29	G28	0.619824864312187
G28	G29	0.619824864312187
G26	G8	0.617810444943139
G8	G26	0.617810444943139
G53	G14	-0.616045451684084
G14	G53	-0.616045451684084
G82	G14	0.615753421061831
G14	G82	0.615753421061831
G100	G9	0.613713078785908
G9	G100	0.613713078785908
G73	G28	-0.611529350570244
G28	G73	-0.611529350570244
G2	G1	-0.610603798268555
G1	G2	-0.610603798268555
G73	G67	0.606718126015335
G67	G73	0.606718126015335
G84	G30	-0.605403895632352
G30	G84	-0.605403895632352
G63	G27	-0.604168290022112
G27	G63	-0.604168290022112
G93	G2	-0.600408972694508
G2	G93	-0.600408972694508
G89	G43	-0.599765823166092
G43	G89	-0.599765823166092
G55	G14	-0.596890048577911
G14	G55	-0.596890048577911
G93	G63	0.594966274069028
G63	G93	0.594966274069028
G85	G22	-0.593707681247612
G22	G85	-0.593707681247612
G39	G17	0.593033837546371
G17	G39	0.593033837546371
G96	G82	-0.592468524811719
G82	G96	-0.592468524811719
G56	G54	-0.589852514832975
G54	G56	-0.589852514832975
G86	G80	-0.589818540131206
G80	G86	-0.589818540131206
G63	G26	-0.588901072139942
G26	G63	-0.588901072139942
G25	G22	0.588340717038707
G22	G25	0.588340717038707
G56	G5	-0.586836592902472
G5	G56	-0.586836592902472
G73	G70	0.586566312597943
G70	G73	0.586566312597943
G67	G28	-0.586495131262123
G28	G67	-0.586495131262123
G79	G43	-0.586477157381153
G43	G79	-0.586477157381153
G50	G28	0.586408819250411
G28	G50	0.586408819250411
G96	G1	0.585715789717038
G1	G96	0.585715789717038
G58	G1	0.584647461945818
G1	G58	0.584647461945818
G76	G73	0.584489749389445
G73	G76	0.584489749389445
G27	G10	0.584434196697474
G10	G27	0.584434196697474
G42	G28	-0.584206524118865
G28	G42	-0.584206524118865
G96	G27	-0.581233255529026
G27	G96	-0.581233255529026
G28	G16	0.580646662045042
G16	G28	0.580646662045042
G65	G49	-0.579018512757805
G49	G65	-0.579018512757805
G32	G30	0.576731376280841
G30	G32	0.576731376280841
G56	G2	0.575986159933376
G2	G56	0.575986159933376
G14	G1	-0.575834088454696
G1	G14	-0.575834088454696
G53	G12	-0.572504733843085
G12	G53	-0.572504733843085
G57	G14	-0.571410283336959
G14	G57	-0.571410283336959
G67	G53	0.571372587786972
G53	G67	0.571372587786972
G25	G19	0.571338345739388
G19	G25	0.571338345739388
G35	G4	0.571317953597226
G4	G35	0.571317953597226
G54	G1	0.570796200209073
G1	G54	0.570796200209073
G73	G68	0.570375196624572
G68	G73	0.570375196624572
G85	G28	0.569011685043054
G28	G85	0.569011685043054
G75	G74	0.566725020942869
G74	G75	0.566725020942869
G76	G72	0.56567544254351
G72	G76	0.56567544254351
G97	G56	0.56552722410229
G56	G97	0.56552722410229
G100	G37	-0.564326928484789
G37	G100	-0.564326928484789
G17	G5	0.563988580894538
G5	G17	0.563988580894538
G55	G8	-0.562104183649647
G8	G55	-0.562104183649647
G73	G21	0.562003829969714
G21	G73	0.562003829969714
G56	G14	0.561987964361503
G14	G56	0.561987964361503
G31	G30	-0.561079727531821
G30	G31	-0.561079727531821
G73	G47	0.558742047065726
G47	G73	0.558742047065726
G85	G25	-0.557920852707675
G25	G85	-0.557920852707675
G76	G26	0.555969779848118
G26	G76	0.555969779848118
G14	G12	0.554939252005275
G12	G14	0.554939252005275
G63	G51	0.554560717827606
G51	G63	0.554560717827606
G72	G70	0.551967387808826
G70	G72	0.551967387808826
G82	G74	-0.551606091746838
G74	G82	-0.551606091746838
G35	G19	-0.55083823706344
G19	G35	-0.55083823706344
G84	G31	0.549486389218094
G31	G84	0.549486389218094
G71	G33	0.548902752357564
G33	G71	0.548902752357564
G27	G19	-0.547843442286965
G19	G27	-0.547843442286965
G82	G4	-0.547534148671036
G4	G82	-0.547534148671036
G27	G1	-0.546303694509217
G1	G27	-0.546303694509217
G54	G8	-0.546129293067728
G8	G54	-0.546129293067728
G29	G21	-0.545538521400137
G21	G29	-0.545538521400137
G96	G93	0.544775763694636
G93	G96	0.544775763694636
G73	G66	-0.543780790684487
G66	G73	-0.543780790684487
G41	G29	-0.542393530215913
G29	G41	-0.542393530215913
G76	G41	0.542313154221509
G41	G76	0.542313154221509
G56	G41	0.541831419848315
G41	G56	0.541831419848315
G77	G76	0.54127939723789
G76	G77	0.54127939723789
G64	G63	0.540663239327617
G63	G64	0.540663239327617
G77	G39	-0.540337331015611
G39	G77	-0.540337331015611
G27	G8	0.539980488689052
G8	G27	0.539980488689052
G64	G35	-0.537780960541262
G35	G64	-0.537780960541262
G14	G10	0.536326784160784
G10	G14	0.536326784160784
G71	G67	0.534397224676098
G67	G71	0.534397224676098
G42	G21	0.533528137920578
G21	G42	0.533528137920578
G71	G68	0.533501224575195
G68	G71	0.533501224575195
G73	G41	0.531898574971052
G41	G73	0.531898574971052
G97	G74	-0.53098357740497
G74	G97	-0.53098357740497
G50	G12	0.53040965405301
G12	G50	0.53040965405301
G58	G56	-0.530236283229361
G56	G58	-0.530236283229361
G97	G1	-0.529952802886774
G1	G97	-0.529952802886774
G75	G49	0.529227182144148
G49	G75	0.529227182144148
G96	G13	0.529105213877046
G13	G96	0.529105213877046
G72	G42	0.528206594308544
G42	G72	0.528206594308544
G96	G63	0.527104098747506
G63	G96	0.527104098747506
G47	G42	0.526406708490274
G42	G47	0.526406708490274
G25	G4	-0.52612585968388
G4	G25	-0.52612585968388
G86	G79	0.524879339787893
G79	G86	0.524879339787893
G73	G42	0.523911836873061
G42	G73	0.523911836873061
G42	G25	0.52256966436886
G25	G42	0.52256966436886
G82	G57	-0.521908566594478
G57	G82	-0.521908566594478
G80	G42	-0.521600269818943
G42	G80	-0.521600269818943
G93	G19	0.521528316252789
G19	G93	0.521528316252789
G54	G4	0.521132531522139
G4	G54	0.521132531522139
G50	G14	0.519175697644253
G14	G50	0.519175697644253
G72	G47	0.518578444542919
G47	G72	0.518578444542919
G57	G56	-0.518309917446199
G56	G57	-0.518309917446199
G50	G16	0.518018443075806
G16	G50	0.518018443075806
G4	G3	-0.517656282784694
G3	G4	-0.517656282784694
G37	G22	0.516946088055289
G22	G37	0.516946088055289
G71	G17	-0.516701160790052
G17	G71	-0.516701160790052
G82	G26	0.516303410596789
G26	G82	0.516303410596789
G28	G24	-0.516280047515099
G24	G28	-0.516280047515099
G67	G42	0.515317865207582
G42	G67	0.515317865207582
G26	G10	0.514844558793496
G10	G26	0.514844558793496
