Gene1	Gene2	Score
G95	G79	0.955598413089658
G79	G95	0.955598413089658
G79	G78	0.946108690514797
G78	G79	0.946108690514797
G95	G78	0.945110678125745
G78	G95	0.945110678125745
G98	G91	0.858668580368627
G91	G98	0.858668580368627
G29	G8	0.852702704219925
G8	G29	0.852702704219925
G100	G98	-0.851308054998508
G98	G100	-0.851308054998508
G99	G98	-0.845040747085761
G98	G99	-0.845040747085761
G99	G91	-0.837610389859316
G91	G99	-0.837610389859316
G95	G76	-0.82011562849685
G76	G95	-0.82011562849685
G91	G90	0.816867741528642
G90	G91	0.816867741528642
G91	G87	-0.816068370039992
G87	G91	-0.816068370039992
G95	G60	0.816020253437809
G60	G95	0.816020253437809
G100	G91	-0.815358334619442
G91	G100	-0.815358334619442
G98	G94	0.811984537601139
G94	G98	0.811984537601139
G76	G60	-0.80606676612752
G60	G76	-0.80606676612752
G79	G71	0.803476622590569
G71	G79	0.803476622590569
G98	G90	0.800790545574363
G90	G98	0.800790545574363
G78	G76	-0.797710977662327
G76	G78	-0.797710977662327
G8	G1	-0.797621881498413
G1	G8	-0.797621881498413
G79	G60	0.795626854683772
G60	G79	0.795626854683772
G98	G44	-0.793632873738635
G44	G98	-0.793632873738635
G78	G71	0.792927747648353
G71	G78	0.792927747648353
G95	G71	0.791760956943252
G71	G95	0.791760956943252
G100	G99	0.790052790208978
G99	G100	0.790052790208978
G78	G60	0.786800864188058
G60	G78	0.786800864188058
G79	G76	-0.785492151200113
G76	G79	-0.785492151200113
G100	G90	-0.779241536688214
G90	G100	-0.779241536688214
G94	G91	0.767450206189195
G91	G94	0.767450206189195
G29	G1	-0.7644139481457
G1	G29	-0.7644139481457
G94	G90	0.758568409185414
G90	G94	0.758568409185414
G61	G51	0.750631305994801
G51	G61	0.750631305994801
G99	G90	-0.747556439364804
G90	G99	-0.747556439364804
G64	G63	0.747249718814099
G63	G64	0.747249718814099
G98	G93	0.738729456974957
G93	G98	0.738729456974957
G9	G2	-0.736433530860102
G2	G9	-0.736433530860102
G100	G94	-0.736425238027256
G94	G100	-0.736425238027256
G53	G1	-0.729665652056924
G1	G53	-0.729665652056924
G99	G94	-0.726978941210621
G94	G99	-0.726978941210621
G91	G44	-0.723326270408286
G44	G91	-0.723326270408286
G100	G44	0.71519034367481
G44	G100	0.71519034367481
G50	G44	0.712174849912933
G44	G50	0.712174849912933
G84	G79	0.71093799181994
G79	G84	0.71093799181994
G51	G1	-0.70993988848162
G1	G51	-0.70993988848162
G95	G84	0.707296709699895
G84	G95	0.707296709699895
G43	G42	0.703121343669089
G42	G43	0.703121343669089
G99	G44	0.700697144446816
G44	G99	0.700697144446816
G98	G87	-0.700513022746841
G87	G98	-0.700513022746841
G43	G39	-0.7001980937053
G39	G43	-0.7001980937053
G99	G87	0.687870601005861
G87	G99	0.687870601005861
G29	G2	0.686743057440797
G2	G29	0.686743057440797
G96	G91	-0.685838925005794
G91	G96	-0.685838925005794
G98	G50	-0.685205456140605
G50	G98	-0.685205456140605
G94	G44	-0.68204217890959
G44	G94	-0.68204217890959
G87	G4	0.679256138905465
G4	G87	0.679256138905465
G90	G44	-0.671439940079969
G44	G90	-0.671439940079969
G53	G8	0.671400623022297
G8	G53	0.671400623022297
G82	G4	0.670896932329485
G4	G82	0.670896932329485
G16	G6	-0.667672661635617
G6	G16	-0.667672661635617
G95	G47	-0.664743196270342
G47	G95	-0.664743196270342
G84	G78	0.664409879520674
G78	G84	0.664409879520674
G67	G63	0.664235646821754
G63	G67	0.664235646821754
G100	G50	0.659126023374504
G50	G100	0.659126023374504
G79	G47	-0.658304684841649
G47	G79	-0.658304684841649
G91	G50	-0.658036695946362
G50	G91	-0.658036695946362
G30	G2	0.655584921245175
G2	G30	0.655584921245175
G100	G93	-0.653722592744674
G93	G100	-0.653722592744674
G100	G87	0.648439260668086
G87	G100	0.648439260668086
G90	G87	-0.648393126503925
G87	G90	-0.648393126503925
G94	G93	0.643582411446348
G93	G94	0.643582411446348
G91	G4	-0.63815940557965
G4	G91	-0.63815940557965
G84	G71	0.638106572525368
G71	G84	0.638106572525368
G65	G61	-0.637838589721237
G61	G65	-0.637838589721237
G87	G82	0.636514082281485
G82	G87	0.636514082281485
G8	G2	0.63576073965758
G2	G8	0.63576073965758
G86	G83	0.633327754854779
G83	G86	0.633327754854779
G61	G1	-0.632653003973687
G1	G61	-0.632653003973687
G53	G29	0.631924020630711
G29	G53	0.631924020630711
G30	G9	-0.630996420109588
G9	G30	-0.630996420109588
G60	G32	-0.628904209974396
G32	G60	-0.628904209974396
G84	G47	-0.627735363743042
G47	G84	-0.627735363743042
G93	G44	-0.624942491067355
G44	G93	-0.624942491067355
G91	G73	-0.624506145911252
G73	G91	-0.624506145911252
G93	G90	0.624226765624682
G90	G93	0.624226765624682
G27	G16	0.61644794250893
G16	G27	0.61644794250893
G81	G47	0.615941189797405
G47	G81	0.615941189797405
G73	G38	-0.613092154586763
G38	G73	-0.613092154586763
G99	G93	-0.610422460696063
G93	G99	-0.610422460696063
G99	G50	0.610392506755511
G50	G99	0.610392506755511
G53	G51	0.608427691985458
G51	G53	0.608427691985458
G8	G5	-0.606904386420014
G5	G8	-0.606904386420014
G71	G47	-0.606361302471259
G47	G71	-0.606361302471259
G76	G47	0.606339287386436
G47	G76	0.606339287386436
G82	G58	0.603166377277906
G58	G82	0.603166377277906
G94	G87	-0.602337901214411
G87	G94	-0.602337901214411
G82	G22	0.601386524637972
G22	G82	0.601386524637972
G78	G47	-0.599123533571665
G47	G78	-0.599123533571665
G61	G8	0.59877422380643
G8	G61	0.59877422380643
G29	G5	-0.598685020282347
G5	G29	-0.598685020282347
G98	G73	-0.59742290016067
G73	G98	-0.59742290016067
G29	G9	-0.597203294663781
G9	G29	-0.597203294663781
G51	G8	0.595987205406422
G8	G51	0.595987205406422
G2	G1	-0.59465237809802
G1	G2	-0.59465237809802
G94	G50	-0.588694997703406
G50	G94	-0.588694997703406
G60	G41	0.585996380041885
G41	G60	0.585996380041885
G76	G41	-0.584915297932689
G41	G76	-0.584915297932689
G76	G71	-0.582133671147267
G71	G76	-0.582133671147267
G87	G50	0.582105863139343
G50	G87	0.582105863139343
G61	G29	0.579009184199508
G29	G61	0.579009184199508
G98	G89	-0.578169107125883
G89	G98	-0.578169107125883
G3	G1	-0.577766343811939
G1	G3	-0.577766343811939
G98	G46	-0.576636851260146
G46	G98	-0.576636851260146
G94	G46	-0.575515339749087
G46	G94	-0.575515339749087
G51	G29	0.574651834780237
G29	G51	0.574651834780237
G93	G46	-0.57406509488029
G46	G93	-0.57406509488029
G93	G91	0.573046655199419
G91	G93	0.573046655199419
G61	G5	-0.568843813017586
G5	G61	-0.568843813017586
G91	G46	-0.567746276092512
G46	G91	-0.567746276092512
G90	G50	-0.564543245176583
G50	G90	-0.564543245176583
G76	G32	0.563021507481538
G32	G76	0.563021507481538
G96	G90	-0.561995869659817
G90	G96	-0.561995869659817
G85	G15	0.5603884063846
G15	G85	0.5603884063846
G15	G4	0.559716671405637
G4	G15	0.559716671405637
G82	G60	-0.557751035239701
G60	G82	-0.557751035239701
G61	G53	0.557259991468265
G53	G61	0.557259991468265
G9	G8	-0.555995908963044
G8	G9	-0.555995908963044
G90	G46	-0.554536922060692
G46	G90	-0.554536922060692
G100	G46	0.554330357717687
G46	G100	0.554330357717687
G58	G41	-0.553506418903814
G41	G58	-0.553506418903814
G71	G60	0.552270435949576
G60	G71	0.552270435949576
G5	G1	0.551479575672072
G1	G5	0.551479575672072
G87	G22	0.550020805749746
G22	G87	0.550020805749746
G46	G42	-0.550001106614563
G42	G46	-0.550001106614563
G87	G44	0.549695204254987
G44	G87	0.549695204254987
G84	G62	-0.548499602243528
G62	G84	-0.548499602243528
G87	G73	0.547853464852106
G73	G87	0.547853464852106
G65	G8	-0.547348453395394
G8	G65	-0.547348453395394
G60	G47	-0.54545322372238
G47	G60	-0.54545322372238
G50	G4	0.54372612440718
G4	G50	0.54372612440718
G99	G46	0.543531732971654
G46	G99	0.543531732971654
G84	G6	-0.543100803946101
G6	G84	-0.543100803946101
G67	G64	0.543082968984854
G64	G67	0.543082968984854
G62	G6	0.539296761311479
G6	G62	0.539296761311479
G93	G50	-0.537733057695406
G50	G93	-0.537733057695406
G91	G82	-0.533871864024269
G82	G91	-0.533871864024269
G9	G1	0.530939334601331
G1	G9	0.530939334601331
G99	G73	0.530839151807901
G73	G99	0.530839151807901
G90	G73	-0.528878809106812
G73	G90	-0.528878809106812
G46	G44	0.528338268378858
G44	G46	0.528338268378858
G84	G76	-0.527112521803914
G76	G84	-0.527112521803914
G41	G22	-0.525717994892308
G22	G41	-0.525717994892308
G44	G38	-0.52485566944828
G38	G44	-0.52485566944828
G83	G39	0.524649229694174
G39	G83	0.524649229694174
G99	G4	0.523246881709817
G4	G99	0.523246881709817
G58	G22	0.522422879530305
G22	G58	0.522422879530305
G96	G94	-0.52196272855311
G94	G96	-0.52196272855311
G65	G29	-0.520083301397471
G29	G65	-0.520083301397471
G82	G41	-0.518731331175224
G41	G82	-0.518731331175224
G99	G96	0.517389485932694
G96	G99	0.517389485932694
G95	G41	0.516643962308855
G41	G95	0.516643962308855
G16	G12	0.516582534789898
G12	G16	0.516582534789898
G98	G96	-0.513663200207581
G96	G98	-0.513663200207581
G27	G12	0.512584667183971
G12	G27	0.512584667183971
G42	G39	-0.511274447576111
G39	G42	-0.511274447576111
G79	G67	-0.51077722571243
G67	G79	-0.51077722571243
G100	G89	0.509889206623116
G89	G100	0.509889206623116
G88	G76	0.509721302827069
G76	G88	0.509721302827069
G94	G89	-0.505620697175319
G89	G94	-0.505620697175319
G78	G32	-0.505026765728777
G32	G78	-0.505026765728777
G84	G60	0.504431429159313
G60	G84	0.504431429159313
G100	G73	0.504256934433551
G73	G100	0.504256934433551
G96	G87	0.503879006345583
G87	G96	0.503879006345583
G71	G62	-0.503472777602326
G62	G71	-0.503472777602326
G18	G16	0.503363480952252
G16	G18	0.503363480952252
G63	G3	0.502759669620831
G3	G63	0.502759669620831
G65	G51	-0.501241294834004
G51	G65	-0.501241294834004
G85	G2	0.501181127179549
