edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,ss_ranked,edge_exist,gc_coef
G69_G1,0.0049068990160697,0,1.48768124198795,0.0093437115559641,2500,0.456671,0.193175410582385,1.65181715719436,0,1.21499315957853,0.0074129763280322,0.0128976765207252,0,0.958913783685495,-0.655407634437123,0,0.032907980945848
G69_G2,0.0027945089983065,0,0.567470878069606,0.0025990657621902,8083,0.7586,0.136636869777288,1.19691095153723,0,3.03758997286883,0.0223608667542701,0,0,0.818188685452566,0.61948051948052,0,0.0669170599909634
G69_G3,0.0090331349231514,0,1.71613468901217,0.0063080334983574,5505,0.545151,0.16472010515752,0.895505689039196,0,0.379344519910198,0.0182386679601931,0.0183029058808102,0,0.954785796271006,0.78961038961039,0,0.12947266816038
G69_G4,0.0039263883745467,0,0.441241697136955,0.0043075451570686,8009,0.410505,0.182611252774825,1.57299855412635,0,1.63234508613222,0.0591920010675191,0.0601418767791632,0,0.929645838060338,0.687012987012987,0,0.00952434226416956
G69_G5,0.0010034026848679,0,0.285028178014607,0.0023174416979242,2468,0.383782,0.15538903294121,1.59213489401345,0,1.49493099723525,0.0082856758469107,0.0279125342431268,0,0.885202291827834,-0.744155844155844,0,0.499950982605718
G69_G6,0.0032137834578139,0,0.364033070888065,0.0036139311664956,6886,0.462181,0.181027057328761,1.28982043335728,0,0.442820218421048,0.0207585018209814,0.0180678215537992,0,0.0150147494099642,0.276623376623377,0,0.0833199149133921
G69_G7,0.0077086252227014,0,0.0147002987998941,0.0082742584272202,8749,0.885942,0.112208347559658,0.0773352006443104,0,0.265421674642723,0.0217038035465043,0.130070505982919,0,0.00285535701784668,0.219480519480519,0,0.578541820500227
G69_G8,0.0028214617516638,0,3.34290235136709,0.0100533924741645,8899,0.463831,0.132123283870999,1.19399807771038,0,1.97533166299586,0.0689903317224939,0.063680497485423,0,0.830629356884753,0.687012987012987,0,0.878641733431777
G69_G9,0.0022887603511707,0,0.429031933648383,0.0042070121692382,9308,0.382173,0.0864536159233827,0.807665636062761,0,3.13256873891573,0.0717709505492391,0,0,0.518204470326778,-0.636363636363636,0,0.0332786783241595
G69_G10,0.0017069703208683,0,0.14262632768112,0.0017567705921955,5609,0.78181,0.101052664571044,0.521123572140556,0,2.34536591826724,0.0201294108164129,0,0,0.743922114781614,0.644155844155844,0,0.64583386425118
G69_G11,0.0009975391393736,0,0.596191803692361,0.0015804729911546,3653,0.423922,0.18580435778225,0.869520684655788,0,1.10205415200168,0.0014211644622466,0,0,0.0103731105692861,-0.238961038961039,0,0.00266875465950543
G69_G12,0.0021944256225005,0,0.0898835704790325,0.0020362222001505,2555,0.49902,0.161884520181741,1.07537365184358,0,0.691196598591435,0.0225118434588182,0,0,0.0119190195000124,-0.184415584415584,0,0.148328044162031
G69_G13,0.006286657582236,0,0.746927439519339,0.0076968552369462,8768,0.505911,0.142384173796709,0.281365522910339,0,1.076850923205,0.0274315875196175,0,0,0.0692609929869944,-0.0844155844155844,0,0.861353518742956
G69_G14,0.0211824124687677,0,0.308385709227927,0.009269222646985,6892,0.9841,0.12631904054512,1.24376511182062,0,0.0882560080334788,0.0258162463794654,0.0011016586471317,0,0.00513637050227022,0.192207792207792,0,0.474164212681915
G69_G15,0.0016500542885091,0,0.465188856431706,0.0025526289233502,2278,0.390363,0.165969780053929,1.2585345365748,0,0.435823358561735,0.0100315782642536,0,0,0.0314741143271913,0.254545454545455,0,0.0767255941426279
G69_G16,0.003877328451071,0,0.272982558783615,0.001576179145016,5995,0.572814,0.13755726283081,0.736327969777827,0,1.65936354175735,0.0413656870748367,0,0,0.0126075340740411,-0.0376623376623377,0,0.933692986648753
G69_G17,0.0068264254032475,0,0.291092759328228,0.0094534611840269,5676,0.470544,0.124268874860651,0.902837797670694,0,0.909628472968503,0.0739466552122093,0.0250006686569935,0,0.0146604075369241,0.0233766233766234,0,0.999997345026476
G69_G18,0.0008389586655787,0,0.526145743197787,0.0016159532424156,2688,0.424556,0.165472248251449,0.742297712882561,0,0.533585167645112,0.016123744670536,0,0,0.00511825746828624,-0.368831168831169,0,0.372923600474473
G69_G19,0.0110516280094439,0,0.0410751577636199,0.0104536657028319,4899,0.508429,0.154295492854632,1.80575644619437,0,0.556281275152281,0.0026723966707255,0.0592706782035437,0,0.00372743838089468,0.0636363636363636,0,0.813039199292434
G69_G20,0.0007417339384876,0,0.687567804284754,0.0014226535710459,3886,0.525229,0.151551200936865,0.38129469175076,0,1.30162735818482,0.0355672830073515,0,0,0.0075215320454665,-0.416883116883117,0,0.00414261103109012
G69_G21,0.0114529190125773,0,0.140984336361463,0.008115974346893,7062,0.392654,0.154608517151446,1.57829733101077,0,0.259574991249348,0.0209159921292799,2.77795377912802e-36,0,0.0423893513115087,-0.202597402597403,0,0.566761374806041
G69_G22,0.003682228697136,0,1.83805566317177,0.0081619638936946,2652,0.387892,0.0901854656629385,1.50868262576242,0,0.893502560932842,0.0577545637129708,0,0,0.0179636225818914,-0.0519480519480519,0,0.141116433324501
G69_G23,0.0012385073971823,0,0.95609464536843,0.0041283470159036,1363,0.379577,0.185611110185004,0.668651216800699,0,0.448986185196317,0.0260669314628569,4.44569323941892e-37,0,0.0117896360928687,0.0025974025974026,0,0.865501133994018
G69_G24,0.0073600957620093,0,0.150928107279928,0.0102424789396803,9160,0.651776,0.129845295835562,0.858881255188447,0,1.79059611842127,0.0556727556299013,0.0583767385378313,0,0.00260543828211687,0.367532467532467,0,0.774267481945544
G69_G25,0.0121161684392179,0.194455383161377,0.0531467152645322,0.0066290321569448,9491,0.422487,0.122038868093968,0.0623442623664967,0,1.59744939403341,0.0235969184335862,0,0,0.00373199259859091,0.466233766233766,0,0.131386090269745
G69_G26,0.0085562003895748,0,0.402301819623603,0.0140335111169141,3285,0.563466,0.106061805869482,1.07980043539231,0,0.970019252532344,0.0267125447831893,0,0,0.0841291576322945,-0.309090909090909,0,0.572364312558412
G69_G27,0.0042536170858354,0,1.14233523417252,0.0076303912310984,1267,0.396318,0.169937469374039,0.30337401712747,0,0.150124115342716,0.0165701690038399,0.0231461967263793,0,0.0248925033350154,0.223376623376623,0,0.0234917796610425
