edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,edge_exist
G72_G33,0.0114306417860039,0.0,0.331166122860497,0.0107453493296381,5227.0,0.375304,0.164245551940175,0.275152871318795,0.0,0.866262931951002,0.0237866917216066,0.19035783780588,0.0,0.13525271510154127,0
G72_G23,0.0037807651651347,0.0,1.4233103636338775,0.0056936927596882,1360.0,0.362544,0.181466962324812,1.719772693789737,0.0,0.43343176471337,0.0100293897146344,1.62920296145596e-35,0.0,0.0038934482188253544,0
G72_G69,0.0072753372834601,0.0,1.1000971538431703,0.0168616232343543,4354.0,0.685116,0.178452286064208,1.3837741465218745,0.0,0.0625225639928102,0.0759218900895075,0.0013273345546764,0.0,0.05872858842776945,0
G72_G93,0.0067565391942217,0.0,0.1811333432082882,0.0068310198912093,200.0,0.355311,0.18036063780293,0.2104900669132161,0.0,0.0569106103728887,0.0188408669993214,4.0232180232083895e-36,0.0,0.0412049399950156,0
G72_G67,0.0040638692650665,0.0,0.198308614802505,0.0033555741961686,4434.0,0.585147,0.241013134964505,1.1767074117249614,0.0,1.47209427234954,0.0140675660351937,0.0,0.0,4.331792163276555e-05,0
G72_G75,0.0823459432337657,0.1973300779711743,18.609201022134016,0.0740804007574066,5013.0,0.387436,0.709236641950304,1.956890175158287,0.0,0.122020824108317,0.0102416628302958,0.0,0.0,0.46336537580211284,0
G72_G22,0.0038605504890912,0.0,0.1033812983468187,0.0043212664768133,1571.0,0.39665,0.167285864492342,0.3279073915372802,0.0,0.863140850951592,0.0705064120674411,0.0059970659699994,0.0,0.0009188338726780768,0
G72_G49,0.0073376361404863,0.0,0.1766541204261963,0.0112607775319094,3770.0,0.396057,0.239705307710421,1.3483604342223523,0.0,1.42360086490028,0.0324420548040166,0.0183041161966056,0.0,0.12943255512127308,0
G72_G78,0.0008053268812274,0.0,0.5719006765871542,0.0016044131110769,2689.0,0.392186,0.11375412292078,0.046851087019116,0.0,0.946822068548531,0.041521461105673,0.0,0.0,0.03263017216596762,0
G72_G95,0.0002810962116324,0.0,0.3068820520388027,0.0017535765976903,2414.0,0.366408,0.119044772033173,0.5671679111450149,0.0,1.277889836912,0.0245456114510197,7.902536875444229e-36,0.0,0.028943755925771888,0
