	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_0_11	TS_0_12	TS_0_13	TS_0_14	TS_0_15	TS_0_16	TS_0_17	TS_0_18	TS_0_19	TS_0_20	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_1_11	TS_1_12	TS_1_13	TS_1_14	TS_1_15	TS_1_16	TS_1_17	TS_1_18	TS_1_19	TS_1_20	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_2_11	TS_2_12	TS_2_13	TS_2_14	TS_2_15	TS_2_16	TS_2_17	TS_2_18	TS_2_19	TS_2_20	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_3_11	TS_3_12	TS_3_13	TS_3_14	TS_3_15	TS_3_16	TS_3_17	TS_3_18	TS_3_19	TS_3_20	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_4_11	TS_4_12	TS_4_13	TS_4_14	TS_4_15	TS_4_16	TS_4_17	TS_4_18	TS_4_19	TS_4_20	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_5_11	TS_5_12	TS_5_13	TS_5_14	TS_5_15	TS_5_16	TS_5_17	TS_5_18	TS_5_19	TS_5_20	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_6_11	TS_6_12	TS_6_13	TS_6_14	TS_6_15	TS_6_16	TS_6_17	TS_6_18	TS_6_19	TS_6_20	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_7_11	TS_7_12	TS_7_13	TS_7_14	TS_7_15	TS_7_16	TS_7_17	TS_7_18	TS_7_19	TS_7_20	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_8_11	TS_8_12	TS_8_13	TS_8_14	TS_8_15	TS_8_16	TS_8_17	TS_8_18	TS_8_19	TS_8_20	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10	TS_9_11	TS_9_12	TS_9_13	TS_9_14	TS_9_15	TS_9_16	TS_9_17	TS_9_18	TS_9_19	TS_9_20
G1	0.0065144	0.027893	0.0288014	0.0123487	0.0139359	0.014883	0.0187482	0.0169713	0.0317985	0.0340263	0.0116598	0.0228919	0.0546065	0.0083456	0.0400479	0.0158961	0.0230163	0.0231843	0.0159577	0.0183342	0.0117495	0.013655	0.0128896	0.0283288	0.0118366	0.0087483	0.0157359	0.0065082	0.0130662	0.0105578	0.0316395	0.0366274	0.0155849	0.0442151	0.0149993	0.0132624	0.0126193	0.0180228	0.0060136	0.0166941	0.0028149	0.0178534	0.02349	0.0257495	0.0572314	0.1293051	0.2808307	0.3502719	0.4478543	0.3058795	0.34915	0.5003924	0.5438145	0.261679	0.0658492	0.0569276	0.0320788	0.009972	0.0145281	0.0150295	0.0194885	0.0138	0.0107854	0.017302	0.0123463	0.0160165	0.0150227	0.0107534	0.0068656	0.0137023	0.0135586	0.0065222	0.0089238	0.0056993	0.0159949	0.0087037	0.0089937	0.0095495	0.0393409	0.0142833	0.0163555	0.0313349	0.0096325	0.0231508	0.0185807	0.0096103	0.0182453	0.0111945	0.0212646	0.0188761	0.0241659	0.0167076	0.0131393	0.0156862	0.0101842	0.0249398	0.0189087	0.01739	0.0147602	0.0086314	0.030579	0.0152063	0.0204302	0.0185878	0.0318052	0.0102524	0.0185483	0.018354	0.0200485	0.023612	0.0348617	0.0186384	0.023975	0.0440364	0.0161216	0.0149917	0.0167196	0.0129419	0.0121906	0.0063064	0.0267622	0.0231796	0.0409108	0.0091893	0.0172674	0.0383067	0.0231277	0.0089642	0.0253669	0.0320436	0.0381074	0.0615749	0.0655922	0.1018407	0.0750483	0.100222	0.151257	0.1766391	0.0400023	0.0299279	0.0311199	0.005774	0.0108317	0.0308121	0.0228329	0.0194377	0.0176068	0.0105933	0.0137518	0.0154327	0.0383717	0.0278753	0.0054491	0.0155456	0.0131966	0.0109485	0.0131332	0.0308755	0.0235696	0.0457913	0.0269914	0.0109515	0.0072492	0.0150163	0.0191096	0.0227454	0.0088425	0.0146705	0.0258494	0.0111652	0.005384	0.0050184	0.0016187	0.0037369	0.0031661	0.0135118	0.0006591	0.0031647	0.0031511	0.0104841	0.0272748	0.0162449	0.0122199	0.0132343	0.0070719	0.0136431	0.042376	0.0303004	0.0402421	0.0153116	0.0113826	0.0272124	0.0059853	0.0035085	0.0090764	0.0170397	0.006966	0.0168033	0.0388252	0.0291166	0.0110332	0.0094994	0.0125454	0.0155735	0.0238707	0.0133357	0.0140478	0.0131129	0.0161862	0.0135109
G2	0.4907007	0.5449367	0.322943	0.3988873	0.3981467	0.377926	0.504077	0.4548547	0.3932433	0.3358867	0.3624755	0.4222976	0.4929966	0.5385146	0.6186509	0.5058037	0.4202181	0.3592929	0.3246591	0.421131	0.3891544	0.5329054	0.4903963	0.2711832	0.1991505	0.2183511	0.3207434	0.3106611	0.3690304	0.3972064	0.3449411	0.2886846	0.4563963	0.5971188	0.5350357	0.4994239	0.5258153	0.3955424	0.3698815	0.4117499	0.6276615	0.5582626	0.4931283	0.3809711	0.3807909	0.2302901	0.1964739	0.1134266	0.1072351	0.1205073	0.1046703	0.088611	0.0977471	0.1096023	0.1040395	0.078857	0.1121466	0.2207425	0.2785684	0.5472177	0.5914141	0.6043979	0.6916638	0.4902701	0.3145761	0.3061701	0.4264919	0.3481493	0.432189	0.4598281	0.3818043	0.3042023	0.3026022	0.3565175	0.5692902	0.7107899	0.7119731	0.6043423	0.5968139	0.4862317	0.4393685	0.475118	0.4321997	0.4564164	0.5017817	0.4786066	0.6207373	0.6313783	0.6430389	0.6880211	0.4881002	0.5780505	0.6108253	0.5347823	0.5981197	0.4303461	0.494156	0.5311377	0.6722838	0.6901899	0.6611668	0.4021591	0.5260719	0.4563984	0.5236895	0.5181857	0.4298416	0.4081329	0.5480136	0.5507631	0.4166788	0.5254246	0.5860264	0.555284	0.3713028	0.2569361	0.4963475	0.4883737	0.7990674	0.6200576	0.4113301	0.4973149	0.4490822	0.4507665	0.45188	0.4897356	0.556133	0.2771059	0.1323866	0.1318022	0.0980744	0.0637279	0.0392922	0.04324	0.0090212	0.0027841	0.0182038	0.0739909	0.1219623	0.197439	0.1455131	0.4479928	0.425913	0.5223349	0.4709477	0.4647589	0.5062322	0.5726686	0.1955433	0.1586907	0.1468247	0.0897627	0.1229613	0.1072722	0.123782	0.1872389	0.1116142	0.1246956	0.3256785	0.4912286	0.6068175	0.5963518	0.4383432	0.5555929	0.454482	0.6009439	0.5477658	0.5776636	0.5826405	0.3059588	0.3732265	0.284582	0.4625626	0.4486366	0.4528726	0.3228382	0.4987629	0.4510949	0.3766623	0.5385157	0.5498673	0.4814656	0.3852145	0.4416964	0.3189156	0.4891313	0.3022843	0.3616123	0.309345	0.5419367	0.5902585	0.5102981	0.5988365	0.6026853	0.5671917	0.3603655	0.3725471	0.4324825	0.430037	0.4792619	0.465318	0.3576544	0.4283352	0.4382858	0.5353327	0.5289675	0.5727459	0.381094	0.4041098	0.2914458
G3	0.7307057	0.6198519	0.7093173	0.6423788	0.6468954	0.9040088	0.7132236	0.5951855	0.68903	0.6968481	0.7593363	0.6317478	0.7199725	0.653899	0.6856578	0.675217	0.752727	0.6509838	0.6149025	0.6489602	0.6747714	0.6605109	0.6504693	0.7303177	0.7411436	0.6044916	0.7180125	0.6404644	0.5880725	0.6736704	0.6089513	0.6481178	0.5587458	0.7664534	0.6725796	0.7760592	0.7022697	0.6116413	0.764665	0.6053885	0.5850819	0.673421	0.6150746	0.6245731	0.6410615	0.5604939	0.6096873	0.4487836	0.3160199	0.2314663	0.2302517	0.2284893	0.200093	0.1996127	0.282914	0.3233195	0.6413888	0.7447068	0.6816271	0.596096	0.7753244	0.6468123	0.7073306	0.7389872	0.6545509	0.5945624	0.6923543	0.6583168	0.6575832	0.5864876	0.653828	0.7471212	0.5797747	0.7246739	0.7180313	0.8078587	0.6861723	0.6437867	0.75067	0.6583606	0.6005813	0.649045	0.5659469	0.7005453	0.7243968	0.6354315	0.6141981	0.6150082	0.6917525	0.7746656	0.6839581	0.5471922	0.6906812	0.6886358	0.62273	0.6758762	0.7526504	0.6706762	0.6867331	0.6128467	0.6856537	0.6325395	0.6215899	0.6642282	0.7304294	0.6029192	0.6908468	0.765828	0.7357882	0.6778807	0.7411903	0.607529	0.7816106	0.794938	0.6177511	0.5551829	0.7208825	0.6738696	0.6371859	0.6427713	0.6436668	0.6216874	0.6190433	0.7569199	0.6397005	0.6847925	0.6489875	0.5913157	0.7320417	0.6641478	0.5348037	0.6519004	0.7064688	0.6039426	0.5245128	0.4954852	0.5958549	0.4149139	0.4704228	0.5769777	0.62905	0.6981041	0.6431793	0.689938	0.7320341	0.7048387	0.7595801	0.7289209	0.6632192	0.7585409	0.6104589	0.6506885	0.6318947	0.7329007	0.7315437	0.6531916	0.6901867	0.7242196	0.7337808	0.6772629	0.597595	0.6510949	0.7735022	0.7638137	0.6575296	0.7203399	0.8001456	0.7049584	0.5954057	0.7633491	0.5740154	0.7299079	0.5678827	0.7088836	0.528722	0.6006742	0.652112	0.6130032	0.5668463	0.6793862	0.5606727	0.7319956	0.5458486	0.7008125	0.6880192	0.627915	0.7080847	0.8160067	0.5189997	0.6266058	0.6390786	0.6614563	0.5605736	0.7672769	0.5566648	0.6693473	0.7882292	0.6635993	0.6813196	0.6138468	0.6090246	0.8083368	0.5984928	0.7511824	0.5976634	0.7662634	0.6832992	0.6096612	0.7139332	0.8132344
G4	0.6382309	0.6743013	0.6710177	0.6587104	0.7101749	0.6550003	0.7549781	0.5864864	0.6861407	0.6209427	0.5885189	0.6075456	0.6122556	0.7167758	0.7517757	0.6480413	0.6102042	0.5470379	0.7506897	0.7052869	0.7297975	0.6618807	0.6366492	0.5294716	0.6860137	0.7810866	0.6218626	0.584433	0.6501622	0.6410187	0.8205185	0.7200723	0.6454041	0.6498811	0.8059002	0.7089957	0.6101531	0.5524706	0.6359181	0.5888112	0.7553381	0.8005956	0.6781096	0.2291666	0.2918205	0.1491573	0.118203	0.0832185	0.1067047	0.1006214	0.0741464	0.0773249	0.0532284	0.1698517	0.3059543	0.505455	0.6099006	0.5582838	0.7715283	0.6185808	0.5598283	0.6235875	0.6754503	0.8208748	0.6224324	0.6377595	0.6988799	0.7814434	0.736796	0.7620697	0.678923	0.6946112	0.660983	0.707748	0.7130121	0.7734353	0.5802591	0.6778841	0.6957712	0.5516063	0.7585185	0.6602008	0.6384656	0.6383589	0.7105427	0.6063758	0.7092008	0.7398269	0.6811799	0.7007421	0.6607012	0.6728395	0.6954667	0.6107544	0.6690965	0.6979562	0.642387	0.6636362	0.6509374	0.6866553	0.6966365	0.772751	0.6376933	0.5640676	0.5136242	0.7655945	0.7047695	0.7255022	0.5984044	0.6271023	0.7069702	0.617582	0.694491	0.6897579	0.6270663	0.5804219	0.6132789	0.6977697	0.7074159	0.7593776	0.7104643	0.7016473	0.6321373	0.7338463	0.6176024	0.6180184	0.6430911	0.5626694	0.6576754	0.6666147	0.6426276	0.6173977	0.6736457	0.6410934	0.6413296	0.6095172	0.7019027	0.6876017	0.6323765	0.5709909	0.5954936	0.6144158	0.6283639	0.6973064	0.8495797	0.7180124	0.6791672	0.7883455	0.5565609	0.4080435	0.4150898	0.4035242	0.3671471	0.333539	0.2547128	0.3229322	0.3513172	0.2657222	0.4967298	0.5603919	0.6283112	0.6993719	0.6943393	0.7080377	0.6465164	0.74585	0.68937	0.6825154	0.783915	0.6551602	0.7486011	0.5972577	0.6227947	0.7144391	0.7502227	0.8380215	0.7752041	0.7084823	0.5948047	0.6844797	0.5593515	0.5687774	0.5973018	0.8337379	0.7221801	0.7189178	0.6103173	0.6696724	0.6421295	0.6879342	0.7256715	0.6329534	0.737318	0.6981792	0.6112701	0.5450569	0.556168	0.6685071	0.7586885	0.7888281	0.6686974	0.6670243	0.7964914	0.7236188	0.8596472	0.811201	0.7150605	0.6702113	0.7474224	0.7570298
G5	0.0067883	0.0003946	0.0196527	0.0058661	0.012847	0.0135356	0.0108838	0.002182	0.0279865	0.0326546	0.0213307	0.0172284	0.0050288	0.0005448	0.0003957	0.0014621	0.0103087	0.039819	0.0341043	0.0166995	0.0221466	0.0048861	0.0062654	0.0081203	0.0182071	0.0196805	0.0170819	0.0080823	0.0040222	0.0014925	0.0004768	0.0036408	0.0	0.0019044	0.0042893	0.0002867	0.0109645	0.0146403	0.0191794	0.0029906	0.0080042	0.0071456	0.0014809	0.0071168	0.0103535	0.0917302	0.1731739	0.239104	0.2305542	0.2151496	0.1992294	0.24248	0.1817272	0.3014644	0.2180582	0.3074326	0.1598106	0.0520509	0.038121	0.0099905	0.0031509	0.0041793	0.002488	0.0104911	0.0036679	0.0024311	0.0026435	0.0011161	0.0115322	0.0005765	0.0011024	0.0020898	0.0006527	0.00452	0.0021075	0.0016325	0.0035917	0.0004016	0.0134599	0.0198771	0.0152701	0.0139094	0.0216576	0.0091701	0.0068622	0.0101028	8.53e-05	0.0	0.0017589	0.0038222	0.0059951	0.0002033	0.001991	0.0078364	0.0282832	0.0291729	0.0015327	0.0006373	0.0022319	6.18e-05	0.0044424	0.007568	0.0019217	0.0014021	0.0033756	0.0017519	0.0080312	0.0144531	0.0021786	0.0186771	0.0053112	0.0052826	0.0040591	0.0017223	0.0019644	0.0196088	0.0296377	0.0026652	0.0039148	0.0022922	0.0029988	0.0141081	0.0098744	0.010566	0.0044293	0.0049574	0.0021952	0.1277017	0.1610371	0.1690152	0.229678	0.231348	0.2699567	0.3508801	0.3887511	0.4017651	0.4286049	0.2342101	0.1977064	0.1429773	0.0962228	0.051205	0.0162812	0.0081984	0.024801	0.0149491	0.0047228	0.0025433	0.0016819	0.0006077	0.0004061	0.0004262	0.0002433	0.0019054	0.0001327	0.00338	0.0186667	0.0058404	0.0228219	0.0029861	0.0063653	0.0012238	0.0030726	0.0039911	0.0006507	0.0091581	0.0105961	0.0004302	0.004026	0.0047567	0.0002764	0.0006126	7.26e-05	9e-07	0.0001961	0.0001165	5.7e-06	0.0007584	0.0007834	0.0002371	0.000738	0.0072847	0.0132892	0.0294448	0.0187102	0.0073815	0.0131572	0.0034116	0.0280846	0.0053673	0.0072842	0.0031536	0.0031564	8.97e-05	0.0009202	0.0045189	0.0056838	0.0026371	0.0163003	0.0233523	0.015427	0.0040373	0.0120502	0.0008563	0.0053223	0.001011	0.0051108	0.015656	0.0068259	0.0197489
G6	0.6674691	0.613299	0.7014182	0.6483684	0.5757771	0.7077657	0.7720401	0.7986214	0.8253043	0.6669951	0.6682754	0.6025279	0.6788718	0.6370469	0.6357621	0.6825052	0.6620294	0.6462648	0.5555666	0.6237917	0.7552464	0.7127523	0.7022143	0.5410908	0.927766	0.6726732	0.5363965	0.558352	0.8123579	0.6598736	0.69757	0.6807643	0.6765676	0.5862967	0.7897048	0.7771692	0.8474387	0.7267719	0.7144567	0.6478099	0.6260619	0.7170044	0.7447495	0.705121	0.6088583	0.7601989	0.6456053	0.6558781	0.8001445	0.717861	0.6970803	0.5341856	0.6778068	0.6554611	0.6858256	0.6278266	0.5384863	0.6555998	0.6175966	0.6112871	0.6884999	0.6670311	0.6679515	0.7058259	0.5163306	0.4284021	0.4554257	0.475015	0.4046058	0.3839063	0.6025691	0.4502218	0.3974686	0.4901102	0.7515853	0.6509289	0.6448963	0.6572671	0.6542871	0.5816453	0.6303571	0.5467633	0.6771135	0.7182295	0.6294542	0.6308848	0.5641419	0.6387788	0.643354	0.7252622	0.7152337	0.6723467	0.6963567	0.69462	0.6970786	0.6141888	0.5285088	0.5665475	0.6486784	0.6233632	0.6989228	0.7412101	0.7545388	0.6568574	0.7090005	0.6394409	0.7015143	0.609545	0.6841765	0.6670317	0.684253	0.7984128	0.7051614	0.7234159	0.6429441	0.5428207	0.6842554	0.7144774	0.5672853	0.7363264	0.7796232	0.6597506	0.6872765	0.6914566	0.6200639	0.7881085	0.6344435	0.3877026	0.1538756	0.1689223	0.1397294	0.176451	0.1374328	0.1471864	0.1618803	0.1624778	0.1742311	0.4063591	0.5154979	0.5414338	0.6427646	0.5568761	0.7251916	0.6167621	0.6463385	0.5681558	0.6458008	0.6379812	0.6427416	0.7044003	0.5967358	0.6813615	0.5910499	0.6502262	0.6636777	0.5979324	0.6167668	0.6532147	0.5793986	0.7982372	0.809462	0.7844	0.7720178	0.6138261	0.8227927	0.6998227	0.6655026	0.6849468	0.7405445	0.5739839	0.5639019	0.5830207	0.5853208	0.6038578	0.5873379	0.5183091	0.528889	0.6391294	0.5220259	0.7287191	0.5890583	0.6860744	0.6624607	0.7077367	0.6923337	0.7483456	0.757734	0.5447908	0.642264	0.6294678	0.6562249	0.5862673	0.6484596	0.7462465	0.6877206	0.6830845	0.5977534	0.7832033	0.6413615	0.7639383	0.6437352	0.7382193	0.5784063	0.6288004	0.6299987	0.665746	0.6588747	0.6285474	0.8110877	0.6915744
G7	0.6410134	0.5926653	0.5864119	0.7231788	0.5884078	0.669436	0.4538356	0.568614	0.6689527	0.752118	0.488194	0.6518863	0.6144397	0.7499593	0.7549311	0.6874137	0.7397494	0.6008991	0.7143937	0.7727803	0.6159538	0.7443759	0.6414339	0.5426823	0.6647568	0.7167083	0.5979377	0.6951282	0.5712575	0.6594798	0.7368888	0.6611462	0.6397924	0.6916617	0.6700371	0.7393545	0.690505	0.7531093	0.6136388	0.5825682	0.6388978	0.6517435	0.5429959	0.7085939	0.5637487	0.5562329	0.6701194	0.8244425	0.5853805	0.6370652	0.7531591	0.74425	0.7323291	0.5664218	0.6390102	0.6516127	0.6143722	0.6497193	0.5958184	0.6077481	0.7430783	0.6849257	0.6388116	0.7409425	0.6305159	0.6000055	0.6890855	0.6313136	0.7222047	0.6468107	0.6644339	0.6310702	0.7004	0.636379	0.7042262	0.7281755	0.6350333	0.7542659	0.7020604	0.8191295	0.7080539	0.6647491	0.5666472	0.7084662	0.657757	0.8542551	0.6483345	0.662556	0.6209141	0.6678854	0.5964806	0.7117375	0.6535145	0.6931767	0.5794137	0.5408193	0.6262627	0.8051249	0.7504683	0.7634366	0.7053959	0.5866454	0.5880855	0.7089515	0.7139506	0.7524881	0.6452177	0.7064705	0.7674469	0.6342489	0.7107464	0.6275998	0.6268419	0.6921633	0.5944845	0.625534	0.6655792	0.7493712	0.697013	0.7017533	0.719357	0.6850534	0.5585777	0.7881021	0.6668041	0.8046229	0.6186829	0.7189609	0.5819334	0.6998471	0.5651975	0.6321376	0.6506967	0.590093	0.714473	0.6514921	0.7613365	0.6994354	0.627377	0.598117	0.6758144	0.6765209	0.7374244	0.6818354	0.6624759	0.6690176	0.6573332	0.7217748	0.6979817	0.6814334	0.5706281	0.7694775	0.5904881	0.6246372	0.6655301	0.6428119	0.7788824	0.6752378	0.6693672	0.6489213	0.6507922	0.7049278	0.7629667	0.6599619	0.738881	0.5958569	0.6517879	0.5898203	0.6233547	0.7815486	0.6857281	0.7261563	0.6539394	0.7367089	0.6271946	0.8042326	0.6748491	0.731028	0.7433938	0.8028313	0.6373113	0.7450066	0.7318585	0.7105855	0.7082208	0.7150067	0.6348859	0.6751344	0.5807674	0.7560291	0.834336	0.673466	0.6435338	0.5754601	0.5716255	0.6933429	0.6739919	0.6392485	0.6265429	0.8339571	0.5529714	0.6211653	0.7395788	0.6970679	0.6709463	0.6356132	0.6076025	0.6955002	0.7759897	0.6802563
G8	0.6349035	0.6720169	0.612585	0.6726534	0.7278904	0.5833809	0.5855624	0.8654441	0.6649284	0.635681	0.6822588	0.7451666	0.7117055	0.6219496	0.634724	0.726492	0.6503481	0.5655016	0.596629	0.7374903	0.6227198	0.7803462	0.5662665	0.608017	0.6550834	0.7192397	0.6503903	0.6389461	0.7210854	0.6605424	0.5554293	0.7473868	0.6903893	0.7082442	0.5695971	0.7625763	0.6597369	0.7428088	0.6265766	0.7142973	0.6949164	0.7612084	0.8170606	0.6038156	0.7261274	0.3689276	0.0875599	0.0317025	0.030635	0.0465506	0.0239404	0.0461385	0.0588707	0.0468012	0.0508822	0.0497684	0.1841575	0.4432668	0.738499	0.6234025	0.6220396	0.8077054	0.6561054	0.6731244	0.7344679	0.7495185	0.6466213	0.5584743	0.6270305	0.7222045	0.6977279	0.6433175	0.7461708	0.7159201	0.608702	0.6723666	0.7695174	0.5254992	0.7204191	0.6264333	0.6054152	0.651945	0.5720213	0.6076803	0.7609711	0.6102147	0.6578144	0.5896038	0.6916222	0.7595018	0.6404994	0.6256805	0.7369966	0.598395	0.5893274	0.7619731	0.7014408	0.7153402	0.6421154	0.5924114	0.7034632	0.6228315	0.6351065	0.6597359	0.6602179	0.6707365	0.6672735	0.6485086	0.673465	0.6288699	0.6610015	0.6678052	0.5611592	0.5719327	0.5507808	0.6073198	0.6006815	0.5658776	0.5991121	0.6576729	0.6371245	0.7095871	0.760882	0.6539389	0.568122	0.6792578	0.6432759	0.7352584	0.5865061	0.71062	0.6553301	0.6891598	0.5460938	0.7420037	0.6268643	0.774774	0.6371694	0.1100884	0.0811148	0.2113207	0.5856585	0.6564544	0.6794132	0.7493227	0.6164107	0.5903826	0.6023601	0.6965828	0.6328452	0.5847818	0.6309094	0.5719041	0.6376849	0.6506402	0.703934	0.6527907	0.6545391	0.6463824	0.5822821	0.7424747	0.685596	0.8406505	0.6720859	0.7949369	0.6957171	0.718111	0.6139491	0.7059596	0.7162572	0.6547212	0.6614367	0.7712799	0.5943985	0.6694334	0.7069014	0.5525765	0.6022787	0.5829172	0.7495632	0.7293337	0.7239022	0.5883679	0.6481592	0.680716	0.7653008	0.6714988	0.6185326	0.6467494	0.7598859	0.5788306	0.6364232	0.6226665	0.6294102	0.6735672	0.7226343	0.8023665	0.5065943	0.6382404	0.590694	0.6698771	0.6207227	0.8746295	0.601994	0.7094384	0.6743424	0.7611791	0.6562693	0.627013	0.5715453	0.6465833
G9	0.1862006	0.194625	0.4375382	0.5705077	0.474695	0.575059	0.4353212	0.2646456	0.3867412	0.6074798	0.4972865	0.4354881	0.4348424	0.2436657	0.2321307	0.2649327	0.4643864	0.5978053	0.5450397	0.5189054	0.5060693	0.2389057	0.3774266	0.5400156	0.5949536	0.4739584	0.4214379	0.2826545	0.1632811	0.2175156	0.2256265	0.3418069	0.3625499	0.1646935	0.1671592	0.1735523	0.2171187	0.3960224	0.5226338	0.3963956	0.2084234	0.1268502	0.2619774	0.5634693	0.5501297	0.6077028	0.5422776	0.6219524	0.7441374	0.765904	0.6913878	0.5970474	0.7290416	0.6712231	0.7400265	0.6076735	0.5711964	0.6903371	0.5772449	0.2969068	0.1635977	0.1309688	0.1433908	0.2202434	0.4455777	0.347448	0.2009504	0.1784573	0.2106768	0.0664368	0.0945541	0.1589661	0.3293257	0.1968058	0.1207668	0.1017108	0.0374013	0.0777571	0.1502158	0.4644619	0.5722027	0.6325376	0.4687188	0.2965685	0.2356032	0.3032418	0.2836196	0.2371804	0.2429602	0.1988674	0.22083	0.2152182	0.326517	0.3097571	0.3671793	0.3536827	0.2719303	0.1567747	0.2327638	0.1705487	0.125113	0.4230507	0.2885692	0.2602227	0.2025622	0.2431443	0.6030759	0.6432564	0.5024581	0.6304934	0.6733354	0.7001637	0.5537902	0.5679313	0.5362041	0.6793901	0.4288765	0.3847361	0.1763124	0.0919726	0.3162603	0.4462099	0.4776038	0.5472715	0.2949421	0.3996646	0.2413828	0.4869746	0.539218	0.6140504	0.5805513	0.6269446	0.6620892	0.6437195	0.6876129	0.5820541	0.5636186	0.7232204	0.7224908	0.6122415	0.6784368	0.5402995	0.4507975	0.423589	0.4036155	0.3831787	0.3156754	0.2247883	0.0399673	0.1207382	0.1058986	0.2045521	0.1855059	0.3313998	0.2572309	0.2285738	0.3735979	0.3206195	0.4247748	0.3159442	0.3216336	0.3409103	0.3513144	0.3254832	0.3503567	0.3786254	0.3980263	0.196535	0.3299531	0.3657477	0.1335632	0.0906339	0.0380213	0.0440284	0.0117353	0.0393095	0.0281829	0.0302691	0.0359624	0.0359913	0.0905568	0.325796	0.3953799	0.542473	0.4012088	0.6468621	0.4491383	0.4184629	0.4072002	0.2326009	0.3868291	0.3131158	0.3906529	0.2855184	0.3893676	0.4728856	0.506704	0.2991	0.6104115	0.5804861	0.4230643	0.5321937	0.3764124	0.3372193	0.2846734	0.2846929	0.3029759	0.4112642	0.5214991	0.4831695
G10	0.3147164	0.4099383	0.3596274	0.2940333	0.3176283	0.2533631	0.2674985	0.2876855	0.3201437	0.2873001	0.2898863	0.2693948	0.3289129	0.3599625	0.4721669	0.3955423	0.2627144	0.2886675	0.3810048	0.319998	0.3613369	0.3075979	0.3200528	0.3456068	0.3614368	0.3456987	0.3940313	0.3010309	0.3859124	0.3178803	0.3383117	0.3204015	0.3130129	0.3402339	0.3232042	0.3254277	0.2966297	0.2816383	0.2212407	0.3991842	0.3147638	0.2832232	0.2746677	0.0657441	0.0255226	0.0161783	0.0154706	0.0063884	0.0046805	0.0012649	0.0008293	0.0001434	0.0003666	0.0143904	0.0757421	0.111314	0.2042445	0.2823807	0.3814108	0.2645789	0.2443124	0.3227578	0.2787392	0.348276	0.3698168	0.3285514	0.3388656	0.3519714	0.2905167	0.2477664	0.314376	0.2746345	0.3182019	0.3757247	0.3251663	0.2341659	0.2250027	0.2164196	0.3667483	0.282108	0.3614488	0.2948573	0.3014232	0.2353855	0.2825331	0.0879459	0.0198722	0.0240951	0.0169025	0.001204	3.6e-06	9.25e-05	5e-07	2.68e-05	2.8e-06	0.1685456	0.2171548	0.2976534	0.3310402	0.3074707	0.4129427	0.3126781	0.4120186	0.2795182	0.3411786	0.276995	0.1006282	0.0474823	0.0370774	0.00366	0.0011587	0.0073695	0.0007792	0.000253	0.0003625	8.47e-05	0.1882505	0.2704811	0.2323929	0.3039126	0.2902091	0.2913357	0.2936201	0.3160365	0.2990797	0.28154	0.3125813	0.2625789	0.3437412	0.2708083	0.2913698	0.2866646	0.3140196	0.2862897	0.2616404	0.268777	0.2725409	0.3117568	0.2659968	0.3531981	0.2570815	0.3713427	0.2892635	0.3284246	0.3192487	0.3163285	0.2567424	0.3428104	0.2462051	0.3874291	0.2085325	0.3186239	0.2438223	0.2903616	0.3581443	0.2518025	0.3083294	0.3265188	0.3097855	0.3067616	0.4102233	0.2937572	0.3165835	0.30815	0.269433	0.3322871	0.2876445	0.3739972	0.2754127	0.1544216	0.0460095	0.0224924	0.0018958	0.0037111	0.0007137	7.74e-05	5.89e-05	0.0001345	0.0003823	0.1860617	0.2577725	0.2825514	0.2734977	0.2568808	0.3214688	0.2435821	0.2716774	0.2891051	0.2206736	0.3284637	0.1338639	0.1193634	0.0960293	0.0457792	0.0835901	0.0584893	0.0656935	0.0555342	0.0600237	0.0779446	0.214228	0.2737631	0.2911018	0.2472707	0.3360104	0.2761909	0.2930236	0.3670169	0.3282326	0.3371178
