Gene1	Gene2	Score
G91	G90	-0.868243264935173
G90	G91	-0.868243264935173
G68	G33	-0.844531875480559
G33	G68	-0.844531875480559
G48	G38	0.793804682577332
G38	G48	0.793804682577332
G86	G35	0.792826782369102
G35	G86	0.792826782369102
G99	G35	-0.79265683303425
G35	G99	-0.79265683303425
G98	G2	0.764582800303095
G2	G98	0.764582800303095
G40	G18	-0.764114122126457
G18	G40	-0.764114122126457
G20	G18	0.762070845387495
G18	G20	0.762070845387495
G99	G86	-0.758330909516938
G86	G99	-0.758330909516938
G48	G11	-0.756250991359941
G11	G48	-0.756250991359941
G78	G35	0.748776705673566
G35	G78	0.748776705673566
G37	G19	-0.745882383601812
G19	G37	-0.745882383601812
G53	G33	-0.744648237328992
G33	G53	-0.744648237328992
G55	G34	0.741752267319518
G34	G55	0.741752267319518
G86	G54	-0.732933792356455
G54	G86	-0.732933792356455
G55	G31	-0.730520623409601
G31	G55	-0.730520623409601
G46	G39	0.722091842714545
G39	G46	0.722091842714545
G38	G11	-0.719303812812547
G11	G38	-0.719303812812547
G68	G53	0.71753010955964
G53	G68	0.71753010955964
G95	G2	0.715448051321954
G2	G95	0.715448051321954
G6	G1	-0.711428926204569
G1	G6	-0.711428926204569
G93	G42	-0.710127540965129
G42	G93	-0.710127540965129
G54	G35	-0.704771596230404
G35	G54	-0.704771596230404
G99	G78	-0.701263852472569
G78	G99	-0.701263852472569
G41	G35	-0.698498371893243
G35	G41	-0.698498371893243
G55	G37	0.696410473152173
G37	G55	0.696410473152173
G96	G85	-0.69428446332035
G85	G96	-0.69428446332035
G15	G9	-0.692187538816631
G9	G15	-0.692187538816631
G99	G54	0.687010989119124
G54	G99	0.687010989119124
G85	G1	-0.681694235130658
G1	G85	-0.681694235130658
G56	G19	0.661786461220673
G19	G56	0.661786461220673
G100	G88	0.66126251018185
G88	G100	0.66126251018185
G26	G24	-0.659549992603311
G24	G26	-0.659549992603311
G74	G19	0.657247895968642
G19	G74	0.657247895968642
G56	G37	-0.656226530330072
G37	G56	-0.656226530330072
G34	G16	0.656210369699095
G16	G34	0.656210369699095
G92	G83	0.648685988622269
G83	G92	0.648685988622269
G97	G38	-0.646558113170433
G38	G97	-0.646558113170433
G99	G41	0.645814310955858
G41	G99	0.645814310955858
G74	G37	-0.644983614999006
G37	G74	-0.644983614999006
G52	G35	-0.643323664691264
G35	G52	-0.643323664691264
G43	G2	-0.638725286659363
G2	G43	-0.638725286659363
G40	G20	-0.637114592419002
G20	G40	-0.637114592419002
G86	G41	-0.636683617320597
G41	G86	-0.636683617320597
G37	G36	-0.632614702094759
G36	G37	-0.632614702094759
G81	G35	-0.630935992592716
G35	G81	-0.630935992592716
G100	G86	0.630395424239108
G86	G100	0.630395424239108
G96	G1	0.630334508829513
G1	G96	0.630334508829513
G78	G41	-0.630027544114182
G41	G78	-0.630027544114182
G83	G37	-0.627421635155529
G37	G83	-0.627421635155529
G4	G1	0.625168778441469
G1	G4	0.625168778441469
G48	G37	0.622348852738917
G37	G48	0.622348852738917
G57	G15	0.621266136592155
G15	G57	0.621266136592155
G73	G30	-0.620079375691097
G30	G73	-0.620079375691097
G86	G78	0.619445171938046
G78	G86	0.619445171938046
G75	G54	-0.619344137147493
G54	G75	-0.619344137147493
G55	G16	0.616837931608377
G16	G55	0.616837931608377
G93	G74	-0.615727549172592
G74	G93	-0.615727549172592
G37	G31	-0.615337135887333
G31	G37	-0.615337135887333
G35	G33	0.612970343911151
G33	G35	0.612970343911151
G49	G39	0.612838560979785
G39	G49	0.612838560979785
G99	G52	0.611304671324328
G52	G99	0.611304671324328
G93	G49	0.611156010532242
G49	G93	0.611156010532242
G42	G34	-0.610963487469318
G34	G42	-0.610963487469318
G31	G16	-0.610792128065282
G16	G31	-0.610792128065282
G6	G4	-0.610228431210607
G4	G6	-0.610228431210607
G34	G27	0.608742475944682
G27	G34	0.608742475944682
G78	G52	-0.608215523098489
G52	G78	-0.608215523098489
G90	G45	0.603794916054797
G45	G90	0.603794916054797
G86	G75	0.603011516546519
G75	G86	0.603011516546519
G52	G39	0.601949573641917
G39	G52	0.601949573641917
G83	G55	-0.601885096411294
G55	G83	-0.601885096411294
G38	G33	0.59931222954498
G33	G38	0.59931222954498
G90	G82	0.596750488623521
G82	G90	0.596750488623521
G99	G81	0.59630727242769
G81	G99	0.59630727242769
G96	G4	0.59076534613546
G4	G96	0.59076534613546
G82	G60	-0.586395960746921
G60	G82	-0.586395960746921
G5	G4	-0.585528542921263
G4	G5	-0.585528542921263
G87	G29	-0.582124891371614
G29	G87	-0.582124891371614
G74	G8	-0.581982848198685
G8	G74	-0.581982848198685
G22	G5	-0.577570517524974
G5	G22	-0.577570517524974
G36	G33	-0.575299792148024
G33	G36	-0.575299792148024
G86	G81	-0.575264238195345
G81	G86	-0.575264238195345
G97	G48	-0.57159826731899
G48	G97	-0.57159826731899
G87	G68	-0.568185258169553
G68	G87	-0.568185258169553
G88	G86	0.567110405969885
G86	G88	0.567110405969885
G82	G29	-0.566067152326084
G29	G82	-0.566067152326084
G95	G82	0.564998051473391
G82	G95	0.564998051473391
G27	G18	0.564910248201
G18	G27	0.564910248201
G55	G50	0.564795685865672
G50	G55	0.564795685865672
G97	G11	0.560114355339624
G11	G97	0.560114355339624
G30	G10	-0.560109109554605
G10	G30	-0.560109109554605
G99	G88	-0.559001982215089
G88	G99	-0.559001982215089
G75	G35	0.558866976020083
G35	G75	0.558866976020083
G52	G33	-0.558675333108207
G33	G52	-0.558675333108207
G81	G54	0.55844999047679
G54	G81	0.55844999047679
G87	G33	0.557467253779125
G33	G87	0.557467253779125
G82	G45	0.556207289474153
G45	G82	0.556207289474153
G55	G27	0.556110347942847
G27	G55	0.556110347942847
G82	G2	0.555985092514806
G2	G82	0.555985092514806
G90	G62	-0.555219944973802
G62	G90	-0.555219944973802
G72	G4	-0.554762043680143
G4	G72	-0.554762043680143
G68	G38	-0.554757040800369
G38	G68	-0.554757040800369
G52	G49	0.554465066603859
G49	G52	0.554465066603859
G37	G26	-0.554181471958144
G26	G37	-0.554181471958144
G78	G54	-0.553990069309406
G54	G78	-0.553990069309406
G51	G49	0.553546992735643
G49	G51	0.553546992735643
G37	G11	-0.551347193282355
G11	G37	-0.551347193282355
G88	G35	0.550972188854568
G35	G88	0.550972188854568
G43	G11	-0.550867692048309
G11	G43	-0.550867692048309
G85	G4	-0.549198473645012
G4	G85	-0.549198473645012
G79	G22	0.547760640781176
G22	G79	0.547760640781176
G83	G19	0.547245207806077
G19	G83	0.547245207806077
G36	G12	0.547003187771591
G12	G36	0.547003187771591
G78	G33	0.545878241617917
G33	G78	0.545878241617917
G51	G39	0.544077749454814
G39	G51	0.544077749454814
G88	G54	-0.543675897021403
G54	G88	-0.543675897021403
G62	G38	-0.543316199984265
G38	G62	-0.543316199984265
G79	G73	0.540948050864611
G73	G79	0.540948050864611
G69	G23	0.540228056348631
G23	G69	0.540228056348631
G82	G61	0.539512437092336
G61	G82	0.539512437092336
G37	G34	0.539301842636481
G34	G37	0.539301842636481
G56	G55	-0.53903294737936
G55	G56	-0.53903294737936
G27	G16	0.537316554654852
G16	G27	0.537316554654852
G100	G75	0.537264599134539
G75	G100	0.537264599134539
G51	G48	-0.535928393098419
G48	G51	-0.535928393098419
G73	G12	-0.535518954378789
G12	G73	-0.535518954378789
G38	G26	-0.535046554456119
G26	G38	-0.535046554456119
G95	G9	-0.534964043245528
G9	G95	-0.534964043245528
G81	G78	-0.534419090539771
G78	G81	-0.534419090539771
G96	G5	-0.532402983129549
G5	G96	-0.532402983129549
G49	G4	0.531999205604356
G4	G49	0.531999205604356
G97	G43	-0.531992546789292
G43	G97	-0.531992546789292
G60	G18	-0.531807813228509
G18	G60	-0.531807813228509
G81	G41	0.531794042104814
G41	G81	0.531794042104814
G54	G33	-0.531670063016296
G33	G54	-0.531670063016296
G38	G37	0.530143298016132
G37	G38	0.530143298016132
G92	G39	0.529611949855091
G39	G92	0.529611949855091
G37	G8	0.529480515732606
G8	G37	0.529480515732606
G15	G13	0.529155506906425
G13	G15	0.529155506906425
G56	G25	-0.527909672753495
G25	G56	-0.527909672753495
G73	G23	0.527618702242865
G23	G73	0.527618702242865
G82	G40	-0.527555247929311
G40	G82	-0.527555247929311
G52	G46	0.527507582053135
G46	G52	0.527507582053135
G73	G69	0.526811222441159
G69	G73	0.526811222441159
G68	G35	-0.526334069647014
G35	G68	-0.526334069647014
G50	G37	0.526063179215727
G37	G50	0.526063179215727
G33	G12	-0.525310022062816
G12	G33	-0.525310022062816
G80	G2	-0.524958256536338
G2	G80	-0.524958256536338
G39	G38	-0.523586288452076
G38	G39	-0.523586288452076
G52	G41	0.523290381488114
G41	G52	0.523290381488114
G68	G52	0.521448437558206
G52	G68	0.521448437558206
G8	G6	0.519526130934106
G6	G8	0.519526130934106
G93	G14	-0.517955584409243
G14	G93	-0.517955584409243
G54	G41	0.516919308048516
G41	G54	0.516919308048516
G54	G29	0.515212195785275
G29	G54	0.515212195785275
G36	G15	0.51506751045602
G15	G36	0.51506751045602
G93	G76	-0.514961732250561
G76	G93	-0.514961732250561
G85	G45	0.514934370343612
G45	G85	0.514934370343612
G48	G39	-0.51362670817141
G39	G48	-0.51362670817141
G87	G32	0.513563365472534
G32	G87	0.513563365472534
G53	G36	0.513486405653383
G36	G53	0.513486405653383
G34	G31	-0.513229717270212
G31	G34	-0.513229717270212
G65	G22	0.513040057637946
G22	G65	0.513040057637946
G79	G23	0.511020047706631
