Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.000262	0.498704	0.000452
G2	+	G1	0.000109	0.499785	0.000188
G3	-	G1	-0.000469	0.332174	-0.000538
G4	-	G1	-0.000617	0.492178	-0.001048
G5	+	G1	0.001169	0.395115	0.001595
G6	+	G1	0.000306	0.327832	0.000347
G7	+	G1	0.000031	0.348805	0.000038
G8	+	G1	0.001861	0.352396	0.002266
G9	+	G1	0.000091	0.486772	0.000153
G10	+	G1	0.000102	0.295103	0.000104
G11	+	G1	0.000064	0.347209	0.000077
G12	-	G1	-0.000046	0.499956	-0.000080
G13	+	G1	0.000057	0.306765	0.000060
G14	+	G1	0.000300	0.237552	0.000246
G15	+	G1	0.000651	0.334054	0.000752
G16	+	G1	0.001270	0.321609	0.001410
G17	+	G1	0.000734	0.341108	0.000864
G18	+	G1	0.000458	0.340546	0.000538
G19	+	G1	0.000993	0.289552	0.000993
G20	+	G1	0.000837	0.299016	0.000865
G21	+	G1	0.000111	0.306096	0.000117
G22	+	G1	0.000339	0.321683	0.000377
G23	+	G1	0.000333	0.266282	0.000307
G24	+	G1	0.000286	0.310713	0.000307
G25	-	G1	-0.000090	0.466393	-0.000145
G26	-	G1	-0.000540	0.393469	-0.000734
G27	+	G1	0.000653	0.339048	0.000765
G28	+	G1	0.001024	0.247535	0.000876
G29	-	G1	-0.000794	0.404492	-0.001110
G30	+	G1	0.001031	0.294041	0.001047
G31	+	G1	0.000372	0.431003	0.000554
G32	+	G1	0.001304	0.254986	0.001149
G33	+	G1	0.001164	0.404719	0.001628
G34	-	G1	-0.000126	0.335690	-0.000147
G35	+	G1	0.000094	0.347190	0.000113
G36	+	G1	0.000138	0.258466	0.000123
G37	-	G1	-0.000039	0.321999	-0.000044
G38	-	G1	-0.000016	0.317390	-0.000017
G39	-	G1	-0.000077	0.384605	-0.000102
G40	+	G1	0.000648	0.452365	0.001013
G41	-	G1	-0.000167	0.479283	-0.000276
G42	+	G1	0.000172	0.331175	0.000197
G43	-	G1	-0.000161	0.438447	-0.000244
G44	+	G1	0.000629	0.379058	0.000824
G45	-	G1	-0.000343	0.259203	-0.000307
G46	+	G1	0.000071	0.338686	0.000083
G47	+	G1	0.000274	0.393375	0.000372
G48	-	G1	-0.000169	0.497215	-0.000290
G49	+	G1	0.001059	0.355947	0.001302
G50	+	G1	0.000247	0.324066	0.000277
G51	-	G1	-0.000345	0.244599	-0.000292
G52	+	G1	0.000054	0.398472	0.000075
G53	+	G1	0.000684	0.318701	0.000753
G54	-	G1	-0.000276	0.176764	-0.000169
G55	+	G1	0.001028	0.321079	0.001141
G56	-	G1	-0.000018	0.453156	-0.000028
G57	+	G1	0.000195	0.329021	0.000221
G58	-	G1	-0.000037	0.311863	-0.000040
G59	-	G1	-0.000025	0.338584	-0.000030
G60	+	G1	0.000646	0.335090	0.000747
G61	+	G1	0.001433	0.331592	0.001641
G62	-	G1	-0.000613	0.336159	-0.000712
G63	-	G1	-0.000144	0.307964	-0.000153
G64	+	G1	0.000049	0.372751	0.000063
G65	+	G1	0.000163	0.329422	0.000185
G66	+	G1	0.000447	0.234760	0.000363
G67	+	G1	0.000539	0.314796	0.000586
G68	+	G1	0.000953	0.338960	0.001116
G69	+	G1	0.000484	0.266003	0.000444
G70	+	G1	0.000666	0.308288	0.000709
G71	+	G1	0.000511	0.329098	0.000581
G72	-	G1	-0.000665	0.365032	-0.000838
G73	+	G1	0.000078	0.365193	0.000098
G74	+	G1	0.000816	0.340705	0.000960
G75	-	G1	-0.000445	0.340021	-0.000523
G76	-	G1	-0.000928	0.383104	-0.001228
G77	+	G1	0.000133	0.235866	0.000108
G78	-	G1	-0.001288	0.432431	-0.001923
G79	+	G1	0.000914	0.297355	0.000939
G80	+	G1	0.000927	0.322048	0.001032
G81	-	G1	-0.000835	0.200015	-0.000577
G82	+	G1	0.001808	0.286965	0.001792
G83	+	G1	0.000033	0.336887	0.000038
G84	+	G1	0.000194	0.435750	0.000292
G85	+	G1	0.000170	0.272017	0.000159
G86	+	G1	0.000881	0.372576	0.001134
G87	+	G1	0.000624	0.376888	0.000812
G88	-	G1	-0.000786	0.319021	-0.000866
G89	+	G1	0.000575	0.325879	0.000647
G90	+	G1	0.000191	0.332387	0.000219
G91	-	G1	-0.000484	0.360279	-0.000602
G92	+	G1	0.000329	0.324212	0.000369
G93	-	G1	-0.000154	0.329177	-0.000175
G94	+	G1	0.001877	0.301904	0.001958
G95	-	G1	-0.000051	0.261003	-0.000046
G96	+	G1	0.000099	0.337675	0.000115
G97	-	G1	-0.000802	0.339209	-0.000940
G98	-	G1	-0.000825	0.231800	-0.000660
G99	+	G1	0.001066	0.361221	0.001330
G100	-	G1	-0.000309	0.286730	-0.000306
G1	+	G2	0.000129	0.498691	0.000222
G2	-	G2	-0.000055	0.499783	-0.000095
G3	+	G2	0.000136	0.329289	0.000155
G4	-	G2	-0.000268	0.492103	-0.000456
G5	-	G2	-0.000023	0.394523	-0.000031
G6	+	G2	0.000303	0.326020	0.000341
G7	-	G2	-0.000141	0.348116	-0.000169
G8	+	G2	0.000639	0.346402	0.000765
G9	-	G2	-0.000221	0.486773	-0.000371
G10	+	G2	0.000246	0.293764	0.000249
G11	+	G2	0.000017	0.345660	0.000020
G12	-	G2	-0.000004	0.499955	-0.000008
G13	+	G2	0.000045	0.305387	0.000048
G14	+	G2	0.000243	0.236422	0.000199
G15	-	G2	-0.000045	0.330607	-0.000051
G16	+	G2	0.000347	0.314247	0.000377
G17	+	G2	0.000231	0.337996	0.000270
G18	-	G2	-0.000145	0.338169	-0.000170
G19	-	G2	-0.000160	0.284833	-0.000157
G20	+	G2	0.000292	0.296032	0.000299
G21	-	G2	-0.000025	0.304959	-0.000026
G22	-	G2	-0.000007	0.319745	-0.000008
G23	+	G2	0.000117	0.264719	0.000107
G24	-	G2	-0.000305	0.310573	-0.000327
G25	+	G2	0.000678	0.466494	0.001093
G26	+	G2	0.000541	0.392923	0.000735
G27	-	G2	-0.000104	0.335503	-0.000120
G28	-	G2	-0.000012	0.245448	-0.000010
G29	-	G2	-0.000259	0.403548	-0.000361
G30	-	G2	-0.000070	0.289228	-0.000070
G31	+	G2	0.000102	0.430612	0.000151
G32	+	G2	0.000115	0.248196	0.000098
G33	+	G2	0.000327	0.403474	0.000456
G34	+	G2	0.000069	0.334079	0.000080
G35	-	G2	-0.000021	0.345621	-0.000025
G36	-	G2	-0.000040	0.256938	-0.000035
G37	-	G2	-0.000323	0.321662	-0.000359
G38	+	G2	0.000294	0.316526	0.000321
G39	+	G2	0.000461	0.383636	0.000611
G40	+	G2	0.000571	0.452242	0.000892
G41	-	G2	-0.000004	0.479260	-0.000006
G42	+	G2	0.000172	0.329730	0.000196
G43	+	G2	0.001343	0.438947	0.002037
G44	-	G2	-0.000165	0.377908	-0.000216
G45	+	G2	0.000458	0.259163	0.000410
G46	+	G2	0.000190	0.338099	0.000222
G47	+	G2	0.000432	0.392770	0.000586
G48	+	G2	0.000013	0.497207	0.000022
G49	+	G2	0.000248	0.349817	0.000299
G50	+	G2	0.000115	0.322406	0.000129
G51	+	G2	0.000286	0.244185	0.000241
G52	+	G2	0.000735	0.398590	0.001012
G53	+	G2	0.000074	0.315048	0.000080
G54	+	G2	0.000283	0.175780	0.000172
G55	+	G2	0.000337	0.317453	0.000369
G56	-	G2	-0.000056	0.453112	-0.000088
G57	+	G2	0.000122	0.327602	0.000138
G58	+	G2	0.000011	0.310007	0.000012
G59	+	G2	0.000373	0.337897	0.000435
G60	-	G2	-0.000080	0.331778	-0.000092
G61	+	G2	0.000308	0.321180	0.000341
G62	-	G2	-0.000122	0.334052	-0.000140
G63	-	G2	-0.000228	0.307910	-0.000243
G64	+	G2	0.000043	0.372142	0.000056
G65	-	G2	-0.000108	0.327861	-0.000122
G66	-	G2	-0.000390	0.233298	-0.000315
G67	+	G2	0.000119	0.312115	0.000129
G68	-	G2	-0.000098	0.333126	-0.000113
G69	+	G2	0.000268	0.264081	0.000245
G70	+	G2	0.000126	0.306788	0.000134
G71	-	G2	-0.000128	0.326540	-0.000144
G72	+	G2	0.000519	0.364798	0.000654
