	G79	G46	G4	G75	G37	G72	G8	G47	G93	G61	G2	G64	G88	G49	G21	G9	G66	G67	G94	G96	G62	G22	G20	G59	G48	G25	G70	G27	G92	G16	G52	G11	G31	G84	G76	G14	G26	G53	G18	G50	G91	G19	G29	G51	G40	G56	G100	G55	G57	G13	G77	G32	G83	G95	G97	G71	G24	G1	G87	G39	G35	G33	G63	G54	G80	G68	G98	G73	G23	G10	G34	G5	G41	G17	G42	G45	G15	G89	G99	G3	G60	G38	G74	G82	G30	G86	G78	G85	G81	G7	G12	G44	G43	G58	G6	G69	G28	G90	G65	G36
G1	0.004229579954222931	0.006284008308173377	0.006067420743315694	0.0038578745478943174	0.004427237550233453	0.004666122179162725	0.009550882847165133	0.004933953480388162	0.004472363927996606	0.005604657601854588	0.019839226413840335	0.01634323188171542	0.005964061417565398	0.009217606510780612	0.005494518635326713	0.004809988514642667	0.0034851464513386585	0.004795827857595926	0.0073946367494993745	0.005527905392028199	0.005101370441715867	0.014363472571851001	0.005898585396317541	0.0042210827034855755	0.027263570295981393	0.015699037441203875	0.005632619642649208	0.0039189971137588864	0.0051208254019762655	0.013512070702650902	0.003743693359563538	0.005051091194154901	0.004059813050391957	0.007191494853923072	0.003432377416998988	0.015803275169535596	0.014742018923257279	0.006875755675082004	0.004661395627318339	0.005414891011414476	0.00457792993915168	0.009763123356236874	0.005230630458912987	0.004993843133234467	0.0032998207823868096	0.024349078282405585	0.004734027769978967	0.007925660803584441	0.005432433423953762	0.015836537620406252	0.004000786898073448	0.004450684425749439	0.004203331592507019	0.004299389006687699	0.0044088081548390315	0.007229540349850256	0.023141041981890934	0.04558921439225551	0.00800072198521841	0.011767402682865493	0.023186323129833125	0.015424400194395808	0.004679538846608584	0.008994704461224206	0.00408307014506125	0.006163263715609336	0.004440017320045081	0.0071129515691905005	0.03878061425866357	0.016387163729318685	0.0037702711382937254	0.013132681571161473	0.06932889133388766	0.014946827023120411	0.007027485262350288	0.005361404533193045	0.003982047314422035	0.007457154374731018	0.0037188398660952643	0.053757966872562735	0.004099677694154585	0.0038630449745835744	0.0068340267252617075	0.012856287836688005	0.0033234180547522655	0.003626438170118102	0.006841954415287569	0.004867247332818502	0.007887192533963775	0.006036313980538877	0.003928330080790097	0.003811484305715789	0.004936240553653827	0.007630619920946189	0.007165745669880503	0.005773915253179976	0.004551922875045581	0.003858760514708755	0.06708851543232992	0.007375551017654439
G2	0.005031915673655723	0.013580232981582407	0.004186258658449531	0.011828357471776374	0.003826890314455974	0.005648894523389473	0.0174346406928573	0.005150801623044163	0.004182884338037833	0.003498549431241797	0.030795989378484684	0.014625363977657574	0.007048825683559484	0.005194073238002499	0.009351280271550482	0.0054410831341325586	0.004911827858404559	0.013729896774363086	0.009471276347531516	0.005266985087598253	0.004763196462932099	0.008004473663057815	0.004293450669118723	0.005389613150640059	0.020047993480679326	0.02009551410614628	0.0037545113389061144	0.006719278666421521	0.00984659555451472	0.013359731346775167	0.003967851005830618	0.005422175231011933	0.004965800581095187	0.00398860432601935	0.006187228127311739	0.01064503304845737	0.0127852432405352	0.01386345731363225	0.006522050753221837	0.0037054037626062055	0.004203542257366726	0.015831761076853884	0.010274527926357935	0.005759974562509705	0.0034780988397732004	0.011895616155794674	0.0033335635006795186	0.005188126356774949	0.005789673090833847	0.006403273245309281	0.0032339381904105406	0.0035735779308231704	0.004217057033676915	0.0062457739100352004	0.01788149599204436	0.017998420617301017	0.026591456909385938	0.017246356916017967	0.00988233726165169	0.0070220339858272085	0.015141647815469741	0.00498446631996001	0.007203287265405308	0.005724673614585501	0.00315446032364894	0.0073729802227989905	0.003698258383726579	0.009258132051773975	0.03264365657389383	0.019785900119052284	0.005536139030837662	0.012523583196839915	0.05719432481681841	0.020238858722416552	0.012272337209963135	0.005679425438102535	0.003278417673829257	0.0067782708976189335	0.0035259958364520358	0.04176058572098808	0.004229279125350054	0.0035566369257968183	0.0058595085239341125	0.010126950742040087	0.005453298964518956	0.004986177987853648	0.00533350659634982	0.012084272120331873	0.007058277334147139	0.00819209883349534	0.006740234483014274	0.004476608867633258	0.012284428792286037	0.008372642626798722	0.006097739202513056	0.005171475705032032	0.007769661120673153	0.013464161175256804	0.05005669942595503	0.006347101164721633
G3	0.0034963316377861348	0.008104268501347956	0.0032123976190623475	0.005774189786815879	0.0037699895261436357	0.0089705487557405	0.013501203659724334	0.003847970163545673	0.00508895983822178	0.0040474977667922275	0.007709952561337981	0.0141228231370863	0.004418813721325202	0.0076292599484010315	0.013487592565890355	0.002332876490747082	0.002605680185524208	0.011328848536124505	0.0064200086820044395	0.006398067349628017	0.002882180081390448	0.010483046228058839	0.0037813200384806296	0.003363476624787926	0.020064633024321994	0.06150189708762504	0.0046447283832010775	0.006303096159962399	0.005218020180865452	0.01637097014671146	0.005638160687694271	0.006912308767631534	0.007981364666566723	0.009828150345084394	0.020399529809983993	0.014940020535249404	0.011172820844360009	0.006758395620756738	0.004337605033383177	0.005305038305107821	0.003868362334697483	0.008761125294130557	0.013266884956829962	0.005595205031182688	0.0038220222832342538	0.017724926794134854	0.0029068073514932216	0.0046068145402089365	0.00789556049017293	0.008967994120042892	0.010707696022020492	0.002811417187303979	0.0046722846474527785	0.003764649790528797	0.004418754283548385	0.006485192487892906	0.017820663817974113	0.01864335218989514	0.007493590330886622	0.005565834304499051	0.010964584504948706	0.019093468578253458	0.005536597877869133	0.010287468895819211	0.005628479433058132	0.00839792198099442	0.004152374813562626	0.005736711239610314	0.06050987789721086	0.01352716287295631	0.0037074135723710712	0.014766890880288725	0.03969395645558863	0.011805837874072671	0.006321792319924886	0.0034244460057255874	0.0030603800152654743	0.004653184989324579	0.0034440407519478176	0.09346172830959223	0.0030610146048582285	0.0031970323746899373	0.005799222826830355	0.006234413763193145	0.012346929629997444	0.008113314758066826	0.005931869192261861	0.005186363031196695	0.006592454488282594	0.0034521096367091833	0.00567761380988273	0.0026851521391809	0.013333940545248325	0.006196834769334405	0.0046850729562276285	0.002496160307268438	0.005732939490578418	0.0030733859002911672	0.03773674952159974	0.006339925723314257
G4	0.04436715933445194	0.006060959571105973	0.06409790905500533	0.005726622954088353	0.0038419125421678257	0.0124441097402302	0.009549865140193018	0.014741492000468348	0.0040510956439150266	0.004445528465361427	0.005700928098423271	0.006667452239954346	0.012285614889401044	0.006879140496675951	0.009053211060165212	0.014885608494445179	0.00608531639696212	0.01617649026264688	0.006700568651993417	0.0047308439516488615	0.0067948872903606985	0.005489417792962344	0.004605224832042743	0.004157546928213422	0.010002183876404216	0.013045049935355962	0.0054556405779465295	0.009046725189018629	0.005024687300231966	0.021728544694470688	0.0031748039828723208	0.008152910185501575	0.003692597019911117	0.02609660211196756	0.005788161494032523	0.00814846591815923	0.005668306412326467	0.041541626502344546	0.022213389726759365	0.007386287286849308	0.006230388872540443	0.01021238695935015	0.004595701625715647	0.00573279416620683	0.0034588952421105907	0.007114641969552614	0.009463886035435186	0.005388317919117862	0.0067352157782144505	0.003954889071429909	0.010984092963262452	0.01718901025051041	0.0035981993218738824	0.004817717928108097	0.004664943048867679	0.006949113516801879	0.006065674622245002	0.00854044984405143	0.010082047820160677	0.007405834667878806	0.02653247950796712	0.009207405151808986	0.006690172982071523	0.017623568362019237	0.005499106192451247	0.004779180337584024	0.004608414247924929	0.011456414452769846	0.006469368075523954	0.008254650544705783	0.025245030672169908	0.01184512647525566	0.012370228079842928	0.016176901487801654	0.007041418979260256	0.005055978157535713	0.0068917752451194735	0.010334024256822259	0.004687107324910732	0.008963762461875307	0.0038038294845167526	0.009081250543551817	0.004771381981644525	0.03124156391719255	0.005705265514569621	0.016991070178395615	0.004695629425547138	0.009824347794647017	0.004430586130160986	0.008850951281267944	0.00826900057002262	0.004159667635007788	0.009973660239904081	0.005276265046121079	0.0072457257419722264	0.004234623738516477	0.00563311299604837	0.00441705126878111	0.009018314482516053	0.013755499363726735
G5	0.00747039649410547	0.008590832958686356	0.007867069775819663	0.005835635854299973	0.004711078471097386	0.005377969221040779	0.010396388052713035	0.006418549389233006	0.004437474548166157	0.003939166785561263	0.007805569760407317	0.012023768266992581	0.0052415567640369705	0.008248735852616923	0.006964657036558614	0.004337725137005322	0.005487125720525674	0.005574040859155806	0.018224851587999257	0.005760556111445692	0.00405073783597241	0.01185842185460199	0.003756253254730424	0.004451248257293352	0.02786655122373924	0.016552974884399618	0.003975378885800479	0.006626268216667257	0.004112156468237731	0.009498070767503192	0.007199893735109608	0.005418352811943992	0.005978987500412778	0.017474889323315482	0.0043442340546041	0.022229671638400225	0.012719368876330765	0.009043422873798555	0.016442836779650027	0.013529428598250955	0.004968496721232618	0.013589431739680028	0.010498657735548238	0.01626269779566569	0.0042350946839402855	0.008661038714070125	0.005907826912742636	0.004316494663203868	0.0141143118753627	0.008505233516074033	0.005779696271488008	0.008183986866872897	0.0037860840397391364	0.0049885619211489105	0.00543063189660906	0.005448076283049772	0.010263803221865563	0.008640129187911154	0.007268579891837654	0.010781848333895812	0.009239557225459247	0.027860499655571164	0.003925258462708919	0.03439184106787017	0.005581687397751922	0.00370579163406809	0.005428619283949215	0.008683238671414382	0.019284680871611753	0.01708813928422299	0.006323900724804058	0.07131352961808023	0.013959441895603242	0.01903957412975869	0.026141286584087046	0.00660314014094323	0.0048212921218835905	0.009207780362373496	0.004298357807732043	0.012650270743193064	0.003887640480164282	0.00447820010802231	0.005737321109083034	0.027428964171484396	0.004084661686381697	0.0063977364133402095	0.0032804760006831407	0.007673430978479101	0.006664164342022365	0.005706858513126983	0.009422157414031466	0.004379077096648572	0.03129501149240536	0.01469561030924787	0.005613561343319395	0.004096263292377288	0.004990338217456609	0.0043685021152086315	0.015562088890740249	0.007217069582522842
G6	0.009922346182596223	0.018867713654398047	0.007831770210856839	0.0038717412955072555	0.015791732199719674	0.008430486978747005	0.009547266442313795	0.029151456828349565	0.004133631782555957	0.005339110077881296	0.00610368445876318	0.011548110793926853	0.016413796581227023	0.004478120715812315	0.006307376014300696	0.005172016681716769	0.006105197919373715	0.0061969578505846135	0.01519435360872483	0.00617234601803763	0.02435965850922215	0.005309988305291961	0.0033419773877105072	0.004620131590213493	0.005993285569844952	0.0042533611786152396	0.013020952741722028	0.007105815301676915	0.012320225659266206	0.0176701619574332	0.004316432764879885	0.004290603797062326	0.007232488865199114	0.009734579638507148	0.01381241299624681	0.010494400639190065	0.005493303733729519	0.005401543132193918	0.005312003285242545	0.007083402337448957	0.004375665699847379	0.007158975640404248	0.0048134469595306085	0.005028958711514726	0.0041920821420551105	0.004622669793379638	0.046907122151222745	0.006844847454774037	0.013058911051609449	0.005187073801291695	0.04038325511423913	0.006788129896565413	0.004469466862062886	0.00775906329730318	0.006536120224842509	0.015628683711020778	0.006414070660923501	0.0036857428454874124	0.008585464620208675	0.006094374325608175	0.007932859818716515	0.00502193846459478	0.004528102759012319	0.009294169718744751	0.009008511278607466	0.017220212532657438	0.00382594453363365	0.006085930398268465	0.004861087827160692	0.005185654288838888	0.0277635517916116	0.011707328918478319	0.030597258222477674	0.01404054186831951	0.007402710996797341	0.0050068838715575294	0.044072971095652703	0.006583758927430817	0.006270274434680883	0.011803139166573398	0.004634700788388053	0.01587874031010601	0.006485745965407631	0.007330508769482056	0.004096039714263411	0.004518665246292215	0.010240328043359549	0.009484738891941947	0.0055982444091908345	0.006649869592727429	0.0040741017279084055	0.0033697985575568495	0.016155631503470273	0.004971326029599028	0.030956920381711675	0.008110356563083827	0.008126644256129762	0.005790536281197829	0.005987780113997835	0.02304642129038913
G7	0.006161667251684691	0.008218172885929277	0.0053931693241118794	0.011976929743528236	0.008269033807170173	0.01166711986814758	0.03313928975174859	0.009255995514682484	0.006773692744882266	0.008388056121407184	0.009817165102065739	0.007957476700047062	0.010182361887829314	0.015574457766413086	0.006466602968465493	0.006620461452824584	0.0075320075673532	0.011415824665656427	0.011988587135364907	0.007477275973345878	0.00889823077136536	0.006131883177719129	0.005449293672597665	0.004859979502194505	0.00826105737264134	0.008430704095053967	0.01635925254602032	0.005829664395267193	0.009219662832863651	0.024034258097287726	0.011288531252331225	0.00652124058013286	0.00893568447696976	0.010166217597854391	0.005081881279001763	0.008419038746146204	0.011974239923152833	0.00866003363558856	0.007065940776256832	0.007023007450052813	0.006169314871843446	0.01182466553737979	0.006955913078770184	0.006304433215475767	0.008355617884200013	0.0076860614626307056	0.020285150453728484	0.008411248923491104	0.007271358337402206	0.007624572920290094	0.022822261141245248	0.007457642577790412	0.006186000979105821	0.007666677565059672	0.005883009732309756	0.009384439354441438	0.0072853708757532245	0.010462402076854959	0.006266889499376597	0.005994541975148228	0.010101774190583458	0.00765773522339549	0.007110882333713564	0.00766106643756292	0.008433242672952023	0.01029505647215248	0.025729534796292225	0.008468806877887019	0.011053836860539085	0.013546492845705006	0.011556138312881244	0.007700743637803595	0.033637710846321105	0.010587768328352884	0.0095693333488236	0.007984773126006543	0.01400109735612939	0.007784559574043175	0.006517282483926374	0.010816485834022586	0.005738257328341215	0.01241724378455055	0.005359664794127966	0.00903626577899959	0.007178199745205667	0.011814710671964644	0.008059022229232719	0.007960587764812328	0.006403623026209722	0.038628148125433824	0.005302467634211089	0.007405490380473297	0.006245811901217329	0.0067111339592220084	0.01077385270280477	0.007842700206401312	0.009268351554430674	0.00690344828203319	0.011044048655430317	0.01850992704035071
G8	0.0033387552059758025	0.00920890598724812	0.0016729689699820386	0.004949501609262262	0.004013926703534936	0.006830429249460706	0.11438602570827033	0.0053770302451143165	0.0017647231814550057	0.002667392858627806	0.010959606653257441	0.004158870614756744	0.004178387908114248	0.0049721720269587065	0.02496090442188363	0.0030401003506645295	0.0024754355853215887	0.0055184001336514715	0.0075427433263370106	0.015122076011389816	0.002854474171315601	0.0043291007822658595	0.0044108857196481594	0.0025992182601692697	0.010974899303054215	0.07963730811363831	0.004458702893488509	0.03372695392371628	0.005619183688254961	0.0069511104334089744	0.004695956116205752	0.012148212875551404	0.014304149609341196	0.012915428828898345	0.003963093387309314	0.011651849657461792	0.01371608421195227	0.008105005719417057	0.004258397216224638	0.005707069995403137	0.0027572411217200985	0.022193151023471275	0.005157970586046741	0.004422638209020961	0.0015036498747015878	0.005172478803851384	0.003874967009223985	0.004781912317087375	0.0034316430094842995	0.0032690064748973134	0.01386392312974952	0.004927199716100684	0.004077220175595759	0.0020030304531330322	0.003925057943547483	0.0045213221769539015	0.017092796989116435	0.008621589680832953	0.0174717320892677	0.002223667989478766	0.008205971692945464	0.010300575241105184	0.0020501027406812046	0.017692462140559927	0.007183936208791736	0.006733168784495717	0.0020487817581377635	0.0036315701879269533	0.04645345239664994	0.010074030507506432	0.003592231503208024	0.007488517488091379	0.0734963700330051	0.00659570857183176	0.013338509595131165	0.003977859022634059	0.008136946827071922	0.0065560987179757975	0.002344698397441713	0.025232327528666897	0.003638317411285262	0.005904960589907979	0.002885338292892857	0.00530553909979948	0.02493817729975126	0.0037347870295476333	0.004518765427858249	0.007881540496255878	0.0035827793403201916	0.004136489744666402	0.0028394673457482226	0.001823125873872148	0.0044246673544608974	0.006061172346506288	0.0037169034606609292	0.0022412567048651706	0.006065723851228389	0.0018320482235904833	0.014425925983967752	0.005452054347683693
G9	0.04779716971738771	0.007619627949173619	0.013174727245327126	0.007217873826857841	0.005013014461885223	0.013335941949474359	0.005890394649006401	0.03593741713982061	0.004839313740585733	0.004702344230360226	0.007048422453249338	0.004793157967256137	0.015735854510510586	0.004157200630234561	0.005423473926322697	0.08431428767248744	0.005028641664344679	0.006650240063707209	0.005692553624620194	0.004785896036025323	0.010835224350456201	0.004758941695380857	0.004714616397430733	0.004247957725938604	0.011410052274313834	0.004720959184944928	0.006846638627573886	0.010588546578830842	0.010047696185393775	0.009891161515154028	0.005908443273493835	0.005846437070407946	0.005910627955471334	0.043795754431759586	0.006777090688043822	0.006411949264714722	0.0050434419871987785	0.008837264391138076	0.021198027910160767	0.00458588156688511	0.012150563261048117	0.013579534628129534	0.007084309380229047	0.008114694750396514	0.007217377814098851	0.003500640637493321	0.009822692547646813	0.0047906326207741235	0.005766269239679096	0.0034657047931394252	0.016868986147596732	0.020266276041304414	0.007300977631690545	0.006959481372304456	0.0053947369657760865	0.01186225207997815	0.0048872457548661315	0.00520150389531779	0.0192584262064744	0.005978478162462866	0.0068833260378176235	0.012634677293935834	0.005907164039039986	0.005541813405416178	0.014988162431606203	0.0106844531665963	0.003958544660765145	0.0069863658588377635	0.005259440174688374	0.009734128282300485	0.028793719377953036	0.007781602577353864	0.005265946698938398	0.0071739809398718496	0.005417806470630672	0.007331125916676497	0.008211144747452218	0.020647310869104117	0.0087347188628819	0.005996074419124351	0.004478427675668398	0.01221799089725432	0.005148987900964319	0.005888872467290079	0.008067272661109215	0.0073593400969297765	0.0065361182464978036	0.003946694136240219	0.004307072433523875	0.005613485906349953	0.007766353038471945	0.006463901276295048	0.009698819606080345	0.006390040527625375	0.009066204220803828	0.005651262188762476	0.018674742258266017	0.005834884720082878	0.004010465100433772	0.01394250794662461
G10	0.0025780363509269578	0.00522928595987058	0.004868222600096845	0.00523943525829936	0.0030784180033159854	0.004182784576281475	0.01822746512976834	0.0024672912380414008	0.004428991099228406	0.0029646861896383218	0.022836365133141023	0.030518517741567504	0.0025721891922554758	0.008599439330300928	0.006359935296942689	0.0048954807759332575	0.002867522740633102	0.0073667992081445696	0.007786467323830225	0.0026849798495010473	0.003007917139307367	0.01178387502036848	0.0036362364254054055	0.003356853053957667	0.02582886039065187	0.01675905814494401	0.004079998163291354	0.0051929291517753585	0.0036869467755740654	0.01776647288167047	0.005516094859196843	0.0027157657892163197	0.0031831502317284273	0.002765556407271605	0.00942517149305371	0.007865856231850002	0.011933944326608171	0.007738697261546102	0.0026719666898591004	0.004909249394993391	0.0175835498679476	0.019396655996614564	0.006349818864993639	0.009609668435552526	0.01457363186354902	0.0117076841632485	0.002635694915247457	0.007304798645337225	0.005734882422861094	0.012264761678563663	0.006355543826376422	0.004053731946071283	0.0038700259031602307	0.0025151062464769673	0.0026252955700008383	0.004123930142677403	0.03044649865961011	0.027609513244155445	0.008566893509023949	0.00988739546756899	0.011663300660417812	0.0027738867743530406	0.006249883607753338	0.005791644045245399	0.0019196806833873955	0.00550486760943659	0.003233175882839645	0.007732467231400718	0.03858937945025948	0.04826180510797702	0.002126125164953498	0.020996693252734063	0.08241562799076267	0.01714700812018948	0.009095110171421558	0.003027848188049904	0.002416496047424701	0.008176265919250683	0.009054492174916242	0.055835665092752756	0.002124366661973562	0.002437115148518353	0.005603276286159007	0.008428456156260518	0.0021792503890546828	0.005753345557639828	0.005459550870720834	0.004727447493917857	0.004611154813641738	0.0041709469958980784	0.006352945368877675	0.004751901912634143	0.0028489063354427777	0.0033250734360619426	0.0034952314565883584	0.001960543514787684	0.003809949359559607	0.002133822574373858	0.06426234912850841	0.008760949164830929
