SourceGENES,TargetGENES,Interaction,Edges
G15,G73,1.33377842690114,repression
G7,G75,1.22565121834952,repression
G8,G75,1.04697974097765,repression
G59,G75,1,activation
G95,G75,0.887892419482533,activation
G85,G75,0.858653968164514,repression
G34,G75,0.83647449890659,repression
G17,G75,0.754299685734934,repression
G71,G75,0.71747799498273,activation
G95,G32,0.689909962233623,activation
G15,G77,0.682464096742378,activation
G85,G32,0.679336079926272,repression
G15,G42,0.656265531192886,repression
G64,G42,0.607551536863599,repression
G15,G13,0.59473764627782,repression
G7,G32,0.57570293011343,repression
G95,G20,0.54150935968731,activation
G48,G75,0.535449156233041,activation
G15,G89,0.528957904476743,activation
G25,G75,0.527052747040226,repression
G15,G11,0.518466208390986,activation
G85,G80,0.515338523337632,repression
G85,G20,0.514982644862616,activation
G85,G55,0.491613681231013,repression
G15,G3,0.487932879659417,activation
G7,G44,0.487475088984386,repression
G64,G73,0.46135223876327,repression
G95,G80,0.457117185857958,activation
G15,G56,0.450470406461577,activation
G92,G55,0.444773644791332,activation
G95,G69,0.444050055608733,activation
G7,G80,0.442545045091632,activation
G15,G40,0.442207817735314,repression
G15,G61,0.435676554662774,activation
G85,G69,0.434981342951523,activation
G85,G44,0.43119028877716,activation
G17,G32,0.428020087424276,activation
G7,G20,0.414751795167492,activation
G95,G55,0.414169066822712,repression
G7,G52,0.413184356075592,activation
G8,G32,0.410600510049864,activation
G95,G44,0.408132405563383,activation
G93,G42,0.406763725170225,activation
G93,G75,0.405697842345898,activation
G7,G69,0.402685516728803,repression
G34,G32,0.402581926324824,repression
G93,G96,0.402469604959849,repression
G59,G44,0.401242438424126,repression
G92,G35,0.39860990392751,repression
G8,G44,0.395824560004968,activation
G34,G80,0.38638658994757,activation
G7,G26,0.382800360229168,repression
G92,G80,0.379679627419682,repression
G59,G32,0.37925099293167,activation
G34,G44,0.374907021171756,repression
G77,G65,0.373485676677568,repression
G85,G28,0.370103813660467,activation
G15,G91,0.366050595131931,activation
G96,G73,0.36421066891775,activation
G95,G74,0.363307981439752,activation
G15,G65,0.361446068294687,activation
G59,G80,0.359629245849663,activation
G8,G26,0.359500538635311,activation
G71,G26,0.354194202487019,activation
G92,G32,0.349466955458404,repression
G77,G75,0.344932877637005,repression
G56,G55,0.343385372622799,activation
G95,G52,0.34218039204166,repression
G85,G74,0.341714627679267,activation
