Gene1	Gene2	EdgeWeight
G51	G2	0.256243427371737
G51	G2	0.256243427371737
G74	G4	0.243476241545981
G74	G4	0.243476241545981
G83	G10	0.221264921923959
G83	G10	0.221264921923959
G60	G10	0.213564860037363
G60	G10	0.213564860037363
G58	G30	0.207990561795225
G58	G30	0.207990561795225
G83	G9	0.202855970660802
G83	G9	0.202855970660802
G96	G10	0.202675191240737
G96	G10	0.202675191240737
G51	G9	0.184649722958293
G51	G9	0.184649722958293
G96	G64	0.180927323941755
G96	G64	0.180927323941755
G96	G9	0.178783485042957
G96	G9	0.178783485042957
G61	G64	0.174720213269484
G61	G64	0.174720213269484
G51	G10	0.168005176194971
G51	G10	0.168005176194971
G62	G60	0.167628350134325
G62	G60	0.167628350134325
G51	G5	0.16732933781717
G51	G5	0.16732933781717
G62	G10	0.165744753125738
G62	G10	0.165744753125738
G83	G15	0.165096920858756
G83	G15	0.165096920858756
G18	G10	0.165090730547703
G18	G10	0.165090730547703
G50	G16	0.161869291465512
G50	G16	0.161869291465512
G6	G27	0.160640621892736
G6	G27	0.160640621892736
G50	G6	0.158229675971744
G50	G6	0.158229675971744
G2	G8	0.156920140587126
G2	G8	0.156920140587126
G9	G83	0.156524105743567
G9	G83	0.156524105743567
G41	G64	0.152932510480092
G41	G64	0.152932510480092
G9	G6	0.151792820735524
G9	G6	0.151792820735524
G50	G9	0.150037913617937
G50	G9	0.150037913617937
G60	G39	0.149984080460984
G60	G39	0.149984080460984
G81	G9	0.149501289874143
G81	G9	0.149501289874143
G74	G9	0.149164418423962
G74	G9	0.149164418423962
G83	G39	0.149084256583846
G83	G39	0.149084256583846
G96	G8	0.148876220733525
G96	G8	0.148876220733525
G50	G15	0.145420324071074
G50	G15	0.145420324071074
G9	G8	0.143871618703829
G9	G8	0.143871618703829
G58	G9	0.143801886127105
G58	G9	0.143801886127105
G85	G9	0.143371622502348
G85	G9	0.143371622502348
G9	G64	0.142617753647029
G9	G64	0.142617753647029
G2	G96	0.140838159196685
G2	G96	0.140838159196685
G73	G60	0.140392089799647
G73	G60	0.140392089799647
G21	G24	0.139885218972908
G21	G24	0.139885218972908
G55	G72	0.138183556289965
G55	G72	0.138183556289965
G51	G8	0.138099592107302
G51	G8	0.138099592107302
G22	G10	0.136724756789807
G22	G10	0.136724756789807
G81	G24	0.136225033213333
G81	G24	0.136225033213333
G41	G8	0.135988908668621
G41	G8	0.135988908668621
G30	G10	0.135034961328698
G30	G10	0.135034961328698
G81	G18	0.134050030228523
G81	G18	0.134050030228523
G83	G12	0.133270744229975
G83	G12	0.133270744229975
G81	G25	0.133139142417401
G81	G25	0.133139142417401
G4	G24	0.131590702407483
G4	G24	0.131590702407483
G30	G60	0.130844063152632
G30	G60	0.130844063152632
G50	G12	0.130463837439514
G50	G12	0.130463837439514
G9	G96	0.130442917372198
G9	G96	0.130442917372198
G22	G69	0.129250422033448
G22	G69	0.129250422033448
G18	G91	0.128081814571174
G18	G91	0.128081814571174
G88	G39	0.127918294315758
G88	G39	0.127918294315758
G9	G39	0.127080577595327
G9	G39	0.127080577595327
G61	G4	0.126310335603809
G61	G4	0.126310335603809
G81	G82	0.125916638378205
G81	G82	0.125916638378205
G39	G33	0.125645766725918
G39	G33	0.125645766725918
G82	G49	0.124817961626644
G82	G49	0.124817961626644
G4	G83	0.124246746752838
G4	G83	0.124246746752838
G50	G18	0.124012316594634
G50	G18	0.124012316594634
G60	G76	0.123825991735531
G60	G76	0.123825991735531
G83	G60	0.123344334524572
G83	G60	0.123344334524572
G58	G91	0.122940451296626
G58	G91	0.122940451296626
G81	G83	0.122791960793383
G81	G83	0.122791960793383
G73	G8	0.12272898136395
G73	G8	0.12272898136395
G60	G30	0.122382314386585
G60	G30	0.122382314386585
G60	G88	0.121268871406301
G60	G88	0.121268871406301
G85	G60	0.121011838685954
G85	G60	0.121011838685954
G83	G8	0.120572817248681
G83	G8	0.120572817248681
G50	G23	0.120413779609161
G50	G23	0.120413779609161
G82	G10	0.120412721996416
G82	G10	0.120412721996416
G82	G39	0.119426635255066
G82	G39	0.119426635255066
G6	G12	0.118753795355827
G6	G12	0.118753795355827
G51	G27	0.118502277206776
G51	G27	0.118502277206776
G62	G88	0.117673974160548
G62	G88	0.117673974160548
G50	G96	0.117657925707562
G50	G96	0.117657925707562
G11	G10	0.117473941041993
G11	G10	0.117473941041993
G85	G76	0.117269825102061
G85	G76	0.117269825102061
G10	G8	0.116809463651237
G10	G8	0.116809463651237
G74	G60	0.116790585060385
G74	G60	0.116790585060385
G76	G86	0.116765055603937
G76	G86	0.116765055603937
G58	G34	0.116324417840149
G58	G34	0.116324417840149
G50	G63	0.115406758003737
G50	G63	0.115406758003737
G30	G64	0.115384234400453
G30	G64	0.115384234400453
G33	G24	0.115376843815447
G33	G24	0.115376843815447
G3	G78	0.11527658490359
G3	G78	0.11527658490359
G62	G6	0.115174165630555
G62	G6	0.115174165630555
G51	G87	0.115069540038626
G51	G87	0.115069540038626
G51	G96	0.114971639548509
G51	G96	0.114971639548509
G58	G96	0.114803087748402
G58	G96	0.114803087748402
G75	G3	0.114261599299107
G75	G3	0.114261599299107
G51	G83	0.113842318401444
G51	G83	0.113842318401444
G85	G96	0.113665201416935
G85	G96	0.113665201416935
G64	G76	0.11239820218229
G64	G76	0.11239820218229
G97	G77	0.112365856137409
G97	G77	0.112365856137409
G55	G34	0.112022067172376
G55	G34	0.112022067172376
G44	G12	0.111961453721421
G44	G12	0.111961453721421
G61	G30	0.111790830678459
G61	G30	0.111790830678459
G2	G87	0.110680123124828
G2	G87	0.110680123124828
G44	G15	0.110600290567475
G44	G15	0.110600290567475
G6	G60	0.109865238049612
G6	G60	0.109865238049612
G57	G27	0.109631997234018
G57	G27	0.109631997234018
G88	G27	0.109446585570304
G88	G27	0.109446585570304
G96	G2	0.10935465547859
G96	G2	0.10935465547859
G6	G9	0.109112748282607
G6	G9	0.109112748282607
G89	G6	0.10902700002494
G89	G6	0.10902700002494
G51	G30	0.108969595746698
G51	G30	0.108969595746698
G14	G36	0.108899829491747
G14	G36	0.108899829491747
G85	G8	0.10841476671651
G85	G8	0.10841476671651
G69	G87	0.108063651622411
G69	G87	0.108063651622411
G9	G54	0.10803895351326
G9	G54	0.10803895351326
G89	G56	0.107290588895316
G89	G56	0.107290588895316
G3	G70	0.107221347795313
G3	G70	0.107221347795313
G2	G64	0.107156135256617
G2	G64	0.107156135256617
G61	G9	0.106971689385592
G61	G9	0.106971689385592
G81	G15	0.106793757887234
G81	G15	0.106793757887234
G2	G30	0.106697471489936
G2	G30	0.106697471489936
G49	G87	0.10663928390829
G49	G87	0.10663928390829
G67	G10	0.106134966768184
G67	G10	0.106134966768184
G76	G87	0.105915343055443
G76	G87	0.105915343055443
G48	G29	0.105767816091689
G48	G29	0.105767816091689
G51	G18	0.105698732012123
G51	G18	0.105698732012123
G24	G14	0.105579655637452
G24	G14	0.105579655637452
G82	G81	0.105462161921956
G82	G81	0.105462161921956
G72	G8	0.105419735553871
G72	G8	0.105419735553871
G62	G82	0.105379064635448
G62	G82	0.105379064635448
G81	G51	0.105266829758949
G81	G51	0.105266829758949
G85	G6	0.105175576922113
G85	G6	0.105175576922113
G83	G77	0.105143968690439
