G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1095049	0.1006769	0.1016875	0.4957718	0.0000000	0.6821983	0.0029924	0.1942501	0.0391969	0.2591350	0.7120681	0.7413034	0.7701039	0.5621357	0.7214610	0.0311694	0.4775304	0.4546044	0.2979636	0.2739710	0.0226021	0.0531471	0.1700860	0.2919564	0.3492660	0.7321882	0.4709902	0.4345769	0.1668677	0.5056032	0.1637566	0.0276596	0.2307350	0.0947160	0.7290862	0.7986764	0.6868118	0.6437465	0.6066319	0.7445099	0.0543858	0.6927737	0.5949335	0.4997299	0.7630715	0.7114581	0.6519809	0.5891749	0.5450086	0.1471481	0.7784520	0.7143245	0.5191575	0.2624884	0.5159541	0.3709281	0.3090488	0.0076150	0.0781054	0.2092947	0.0169614	0.2297981	0.7379632	0.4520761	0.4796950	0.4779942	0.3397096	0.4947204	0.5155941	0.0134245	0.1558078	0.0322573	0.0377531	0.0714044	0.3650454	0.6251901	0.0292567	0.1267079	0.1809127	0.0284777	0.4921851	0.0887155	0.6322474	0.6965114	0.0000000	0.1404494	0.7660135	0.3403114	0.0352791	0.8077297	0.4947737	0.4228268	0.6988528	0.5148520	0.5289537	0.7366182	0.3152762	0.6440958	0.6331002	0.8022649
0.3960999	0.3067619	0.6889772	0.6643358	0.7085722	0.0577429	0.7362463	0.6782727	0.0483346	0.6148621	0.0177716	0.3627137	0.0373022	0.0186409	0.0103709	0.0300234	0.4102133	0.0566885	0.0808814	0.0044100	0.0384403	0.5133583	0.8060906	0.6442272	0.3743367	0.7629134	0.5711526	0.2991181	0.5556008	0.5826428	0.2905565	0.0167678	0.2453835	0.1000932	0.5964022	0.7065559	0.0000000	0.1007383	0.0272242	0.5755285	0.0437178	0.7578032	0.9297811	0.5795390	0.7345011	0.0000000	0.0055503	0.0337945	0.1314798	0.2751031	0.7595845	0.0807468	0.0452344	0.4206331	0.1387758	0.6264656	0.6702393	0.5090346	0.0342455	0.1523324	0.0004126	0.5609001	0.6595934	0.6014532	0.5489607	0.2930904	0.2634742	0.3446230	0.0754220	0.7252589	0.6906260	0.7811804	0.6907494	0.6604092	0.6850948	0.0381797	0.6724493	0.0993226	0.1603555	0.0284329	0.4228835	0.0774830	0.6303306	0.1531965	0.5849600	0.1838060	0.1186030	0.1308611	0.6773756	0.6894180	0.7107509	0.6025858	0.7023034	0.5181460	0.5285843	0.6636742	0.2762031	0.6438143	0.7637200	0.7254611
0.4234856	0.1756229	0.1755775	0.7001937	0.0000000	0.6651053	0.0081680	0.4081520	0.0272081	0.5543903	0.2437708	0.7374490	0.5748598	0.5644694	0.6362181	0.0543906	0.3805522	0.4731988	0.4173342	0.2852733	0.0116502	0.0344050	0.6313415	0.6944400	0.4565679	0.7550148	0.4459302	0.3575070	0.5462115	0.4458984	0.3413363	0.0316095	0.2170129	0.0833192	0.6856861	0.6482358	0.0056298	0.1078286	0.0444012	0.7010068	0.0343567	0.6218116	0.6253744	0.5554385	0.7258216	0.0000000	0.0057677	0.0371928	0.1480768	0.3046416	0.5925636	0.0714109	0.0359791	0.3948752	0.1247818	0.7142891	0.5900981	0.5375056	0.0243977	0.0614243	0.0027508	0.5784605	0.7111043	0.5554994	0.6803855	0.3156279	0.3844650	0.6926214	0.0624970	0.7014773	0.7014588	0.7336315	0.6462475	0.5831226	0.7035291	0.0586285	0.6555225	0.0794328	0.1097616	0.0418479	0.6322476	0.0924598	0.6971202	0.2049470	0.6853910	0.1946117	0.1339291	0.0537826	0.7402448	0.6597747	0.8005330	0.4057747	0.6592427	0.5199446	0.5319430	0.6051110	0.2358583	0.6963204	0.5171129	0.7728984
0.4448009	0.4308057	0.5742783	0.7363744	0.6578321	0.0488302	0.7310887	0.5294225	0.6937700	0.6166644	0.3020420	0.6563572	0.6942734	0.0161866	0.0056929	0.0343758	0.0322335	0.0290050	0.0655730	0.0084054	0.0301112	0.4506765	0.7017853	0.6511298	0.8353649	0.6779036	0.4356065	0.3217612	0.6082898	0.4526462	0.2789059	0.0143211	0.2206688	0.1164587	0.7140151	0.6338659	0.0022430	0.6878685	0.5217331	0.6569043	0.0347408	0.6719923	0.6036985	0.5481825	0.8026936	0.0000000	0.0105337	0.0123511	0.1371089	0.2951411	0.6307833	0.0761005	0.0322074	0.3521297	0.1624232	0.5914717	0.7098234	0.2591002	0.0552809	0.1460916	0.0023486	0.6052095	0.6225508	0.5796125	0.5435932	0.4860477	0.2580266	0.6572756	0.0695106	0.6789753	0.7052617	0.7226432	0.6920463	0.7084268	0.6098314	0.0645800	0.6060354	0.1008016	0.1848808	0.0394259	0.4041494	0.0952064	0.6870112	0.6726266	0.0000000	0.1124795	0.6969167	0.3595792	0.5929018	0.6257358	0.6702922	0.4962800	0.6332865	0.4115465	0.5846578	0.7112672	0.3363921	0.6805431	0.6343951	0.6609909
0.4023969	0.4161249	0.6443070	0.5913283	0.7215337	0.0683395	0.7125519	0.7207891	0.0106697	0.5250833	0.0660598	0.3359877	0.0327130	0.0096216	0.0139983	0.1210909	0.2951596	0.5351537	0.1028032	0.2578367	0.0888461	0.1992421	0.8401780	0.7821465	0.4197573	0.6083137	0.5369218	0.3148230	0.6125282	0.5148095	0.2185271	0.0060665	0.2096110	0.1637101	0.7040583	0.6710899	0.0000000	0.0768269	0.0608175	0.6316191	0.0435625	0.6132339	0.6359684	0.6183278	0.5794977	0.7039496	0.5837020	0.4072235	0.4467711	0.1613864	0.6829365	0.7018590	0.3908151	0.2811698	0.6430053	0.2559832	0.3616828	0.3386930	0.4874328	0.6512862	0.7482496	0.6064189	0.0000000	0.6529179	0.5644566	0.4679343	0.3083808	0.2810710	0.0439100	0.5920824	0.7658257	0.6993014	0.5080249	0.6091681	0.3752786	0.0715061	0.6026745	0.7153452	0.6402337	0.7542899	0.4506639	0.1746512	0.7215046	0.1937945	0.6473841	0.2250027	0.1469700	0.0639719	0.7547120	0.7804803	0.7876312	0.3976512	0.6844805	0.4880793	0.4288843	0.6934965	0.3161146	0.5980676	0.6354249	0.7374004
0.4286437	0.3444526	0.6638538	0.6440517	0.5850952	0.0358947	0.6898077	0.6016269	0.0938915	0.6335302	0.0112183	0.4241458	0.0361991	0.0178893	0.0049794	0.0474571	0.2830952	0.0438513	0.1319289	0.3148800	0.0420316	0.5304529	0.7659406	0.5570249	0.3817684	0.6746190	0.5849747	0.3364235	0.6834031	0.5510541	0.2127354	0.0223360	0.2655400	0.1021813	0.6151573	0.8291713	0.0014684	0.1261763	0.0423714	0.6575162	0.0344693	0.7876620	0.6808979	0.6386768	0.8028537	0.0000000	0.0122920	0.0310762	0.1078835	0.3059958	0.6169776	0.0450189	0.0272751	0.4152171	0.1946399	0.8527779	0.6921745	0.5087901	0.3467372	0.4261070	0.3205952	0.5824343	0.0000000	0.7466543	0.5959670	0.3598952	0.3754283	0.6827579	0.0491794	0.6504641	0.7051206	0.6352617	0.6913901	0.7260842	0.3402033	0.0337420	0.6082862	0.7252494	0.7319921	0.6715327	0.3925563	0.0890074	0.6785242	0.1870634	0.5816431	0.1955898	0.1712112	0.1195413	0.8550713	0.7574230	0.7095984	0.3962246	0.6739977	0.5601629	0.5481844	0.6377232	0.2344696	0.7918410	0.5889015	0.6786639
0.0000000	0.0007609	0.0012509	0.1055340	0.0000000	0.6897554	0.0026243	0.1538530	0.0029189	0.3877884	0.2761876	0.6902564	0.6249381	0.5455123	0.8136129	0.4061805	0.6605946	0.6578997	0.3831054	0.2712421	0.0140093	0.0433993	0.1155532	0.0948601	0.1813091	0.6600081	0.3793621	0.3624418	0.1821894	0.4541849	0.1302788	0.0105830	0.2383617	0.1400458	0.7146402	0.7347997	0.6930202	0.0919246	0.0661024	0.6609868	0.0132669	0.6085763	0.5558453	0.4097633	0.6521543	0.6771819	0.5641614	0.5666195	0.4217888	0.1824544	0.6462258	0.6123338	0.3661369	0.2888762	0.5415391	0.2445025	0.2043707	0.2041041	0.0646883	0.2663342	0.0167251	0.2392574	0.6724464	0.4804606	0.6174075	0.3168003	0.4276208	0.4454839	0.4546413	0.0169422	0.1614653	0.0252463	0.0889244	0.0630436	0.3806321	0.7404256	0.0152338	0.1209002	0.2073179	0.0455806	0.5043741	0.0881086	0.7028373	0.1688156	0.5758045	0.1842368	0.1644133	0.0836934	0.0324139	0.7151190	0.8008095	0.4640206	0.5875820	0.3685263	0.4944285	0.6862699	0.2822392	0.5800232	0.5661122	0.6740394
0.4737535	0.4484827	0.6218602	0.5747989	0.7170689	0.0369261	0.6730956	0.5615896	0.0054812	0.6966312	0.0242843	0.3542839	0.0962173	0.0236336	0.0098611	0.0888626	0.2538290	0.6644181	0.1743091	0.3048430	0.0323097	0.1995273	0.6136063	0.6556896	0.3616188	0.7077324	0.5376424	0.4840456	0.6867122	0.5540592	0.0153458	0.0215560	0.1873380	0.1133767	0.6761333	0.7551519	0.0000000	0.0921910	0.0485028	0.6646571	0.0449641	0.7455142	0.6590441	0.0000000	0.7682056	0.7532185	0.5176972	0.2778402	0.5095808	0.0475448	0.6738941	0.6914751	0.4755442	0.2507712	0.6028295	0.4106344	0.2664773	0.2641033	0.5428016	0.5981206	0.5693457	0.4629343	0.0134197	0.3308388	0.5756748	0.3334203	0.3401341	0.2817440	0.0628450	0.7854389	0.7039878	0.6188996	0.5705320	0.6953303	0.4734595	0.0500528	0.5694273	0.5854394	0.7058327	0.7504179	0.4129272	0.1707243	0.6198346	0.2132257	0.5525655	0.1878158	0.1475407	0.1084509	0.7997671	0.7001557	0.6811058	0.4964826	0.6434593	0.3718852	0.4131763	0.6161503	0.2974851	0.7538123	0.6179228	0.5985529
0.1726895	0.3751218	0.4536922	0.4100890	0.9179706	0.0423869	0.6413390	0.3976365	0.0101065	0.5094771	0.0107882	0.3067063	0.0264601	0.0084415	0.0052665	0.1085228	0.3624734	0.5152598	0.0607738	0.0005505	0.0439265	0.1589782	0.1226909	0.0840395	0.1280494	0.6595342	0.4590572	0.6631444	0.2416274	0.5192304	0.2255419	0.0073173	0.1970041	0.1122757	0.6045110	0.7601920	0.7203729	0.1109500	0.0600599	0.7120465	0.0667722	0.6401032	0.6801727	0.5598739	0.6269022	0.6407449	0.5204310	0.6941638	0.4786052	0.1371351	0.5399464	0.6343028	0.5525581	0.2157477	0.5544769	0.2446985	0.2209456	0.3157130	0.0875479	0.3130387	0.0230767	0.3950176	0.6392565	0.0000000	0.4632309	0.4177250	0.4214885	0.4398577	0.5690558	0.0141301	0.1895222	0.0163917	0.0798780	0.0826616	0.4472215	0.6402392	0.0192565	0.0938945	0.1586252	0.0320681	0.4672057	0.1268505	0.7707938	0.1088785	0.6452218	0.2119079	0.1302955	0.0672133	0.0494139	0.6027309	0.5877945	0.4994336	0.0000000	0.0762356	0.0713836	0.8062736	0.2599206	0.6588174	0.6175864	0.7238275
0.4550627	0.1576203	0.1891296	0.2501104	0.0000000	0.6489666	0.0037722	0.5075394	0.0009408	0.5443389	0.2409999	0.7281360	0.6326839	0.5590334	0.7269667	0.4855399	0.7894809	0.7264091	0.3589015	0.3913071	0.0190860	0.0371820	0.7194277	0.5426139	0.4383435	0.7205596	0.6120734	0.3507510	0.6830990	0.5680899	0.1949816	0.0189235	0.1887484	0.0746778	0.6691318	0.5910100	0.0000000	0.1078379	0.0859089	0.7315324	0.0400444	0.5716922	0.7709557	0.7314156	0.8500263	0.6961938	0.5457927	0.3881810	0.3686954	0.1717744	0.7325608	0.5654540	0.3972167	0.2289497	0.5188118	0.3170820	0.2596589	0.2910265	0.2732007	0.5140038	0.2080684	0.4780636	0.6424466	0.6712662	0.5140617	0.3330643	0.3080960	0.3166909	0.0753690	0.6902052	0.6431409	0.6369318	0.6208504	0.7509278	0.5931639	0.0450024	0.6083183	0.1436108	0.1543015	0.0265504	0.3872013	0.0990258	0.6567710	0.1969681	0.6019001	0.2298762	0.2289666	0.1100689	0.7490868	0.7390581	0.5973425	0.3695145	0.6763542	0.5588900	0.5204784	0.8533234	0.2865062	0.5780057	0.5637331	0.7664163
