Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.064410	0.988335	0.214162
G2	+	G1	0.041802	0.601136	0.084539
G3	+	G1	0.020678	0.381993	0.026574
G4	+	G1	0.008887	0.293881	0.008786
G5	+	G1	0.094068	0.986233	0.312110
G6	-	G1	-0.003035	0.327296	-0.003342
G7	+	G1	0.030776	0.579983	0.060050
G8	-	G1	-0.006169	0.207312	-0.004302
G9	+	G1	0.059326	0.968044	0.193210
G10	+	G1	0.021169	0.464421	0.033075
G11	+	G1	0.004669	0.300453	0.004719
G12	+	G1	0.018850	0.286357	0.018160
G13	-	G1	-0.052873	0.874782	-0.155604
G14	+	G1	0.061728	0.894856	0.185834
G15	+	G1	0.067304	0.990465	0.224268
G16	+	G1	0.058804	0.794808	0.157237
G17	+	G1	0.032111	0.570734	0.061656
G18	+	G1	0.008779	0.352768	0.010419
G19	+	G1	0.040117	0.643209	0.086809
G20	+	G1	0.017465	0.427334	0.025108
G21	+	G1	0.030984	0.487226	0.050788
G22	+	G1	0.000522	0.228875	0.000402
G23	-	G1	-0.006257	0.204788	-0.004311
G24	+	G1	0.038448	0.647798	0.083791
G25	+	G1	0.021071	0.269062	0.019074
G26	+	G1	0.042774	0.560549	0.080664
G27	+	G1	0.037196	0.544465	0.068132
G28	+	G1	0.005093	0.253090	0.004336
G29	-	G1	-0.011980	0.358638	-0.014454
G30	+	G1	0.037541	0.752723	0.095065
G31	+	G1	0.021730	0.434995	0.031801
G32	+	G1	0.016455	0.430906	0.023854
G33	-	G1	-0.026843	0.510046	-0.046060
G34	+	G1	0.053318	0.953307	0.171000
G35	+	G1	0.017259	0.411613	0.023900
G36	+	G1	0.062355	0.927796	0.194631
G37	+	G1	0.017262	0.434590	0.025238
G38	-	G1	-0.001762	0.347103	-0.002057
G39	+	G1	0.034986	0.599006	0.070504
G40	+	G1	0.022996	0.438416	0.033918
G41	+	G1	0.012782	0.500578	0.021526
G42	+	G1	0.015692	0.393837	0.020792
G43	+	G1	0.017362	0.384046	0.022432
G44	-	G1	-0.013659	0.403136	-0.018526
G45	+	G1	0.012048	0.366928	0.014872
G46	+	G1	0.027908	0.518660	0.048697
G47	+	G1	0.008815	0.451076	0.013377
G48	+	G1	0.012619	0.324882	0.013792
G49	+	G1	0.025215	0.465946	0.039525
G50	+	G1	0.038637	0.676717	0.087963
G51	-	G1	-0.003618	0.373475	-0.004546
G52	-	G1	-0.001537	0.286581	-0.001482
G53	-	G1	-0.021488	0.385935	-0.027900
G54	-	G1	-0.004943	0.303998	-0.005055
G55	-	G1	-0.031401	0.597402	-0.063109
G56	-	G1	-0.020247	0.472975	-0.032217
G57	+	G1	0.023142	0.474284	0.036925
G58	-	G1	-0.003424	0.307273	-0.003539
G59	+	G1	0.006817	0.318315	0.007300
G60	+	G1	0.094381	0.999777	0.317448
G61	+	G1	0.001006	0.326729	0.001106
G62	+	G1	0.075945	0.997908	0.254962
G63	+	G1	0.044801	0.765466	0.115373
G64	+	G1	0.068105	0.897423	0.205618
G65	+	G1	0.032016	0.576579	0.062103
G66	+	G1	0.081949	0.997004	0.274871
G67	+	G1	0.052008	0.787839	0.137846
