TF	target	importance
G98	G85	68.32846445162498
G40	G95	59.395945813707016
G56	G55	53.11645407246735
G79	G38	52.709504969287075
G6	G89	52.37823407281457
G85	G98	51.654718401072664
G9	G2	51.53289140529693
G54	G37	49.76978888050842
G37	G36	46.28982917757783
G34	G55	45.11855194944693
G55	G56	43.67037185542647
G34	G56	43.52785054455318
G45	G2	42.15575734787148
G8	G89	42.11039782551401
G90	G91	41.553678439868236
G53	G68	41.32711832730386
G55	G34	41.04106862368097
G33	G32	40.75438836950614
G100	G37	40.71350002698059
G60	G95	40.53030684429983
G32	G33	39.62983006087764
G7	G94	39.407570303680636
G92	G83	39.14210300241308
G56	G34	38.61289045416544
G88	G95	37.73760534376234
G91	G90	37.620766016905115
G54	G86	37.471736075000884
G31	G85	37.41813512490988
G8	G1	37.20779480731202
G4	G34	37.202182941864606
G78	G35	36.70522320932462
G89	G6	36.69578369016844
G35	G78	36.5059350300507
G41	G61	35.614307676000855
G14	G38	35.59676194135461
G23	G2	35.43706707772485
G20	G37	35.12941078260866
G60	G91	35.07777626280596
G43	G85	35.011908117709936
G26	G8	34.90808683859746
G14	G2	34.17048936695419
G17	G57	34.15172438416942
G57	G65	33.867708028155434
G61	G25	33.568979247377975
G26	G28	33.53982952832535
G100	G20	33.38168029945114
G98	G93	32.93084106446612
G47	G74	32.830340329297755
G20	G82	32.29337986373961
G52	G86	32.14684804000773
G87	G86	31.817268037340916
G4	G8	31.74713297728246
G40	G75	31.59219324657431
G62	G18	31.04973781587291
G53	G82	30.623871987139733
G38	G93	30.576328284164504
G73	G75	30.55088582987784
G40	G18	29.800519020798916
G50	G61	29.715779786369872
G37	G82	29.71537227175759
G86	G37	29.661637012704634
G80	G23	28.879327391754057
G66	G94	28.5275426158067
G89	G32	28.42120520459965
G99	G100	28.36230920596681
G37	G54	28.12326722775777
G39	G41	27.47272578134401
G20	G16	27.319852428385005
G18	G62	27.212132100839824
G28	G26	27.099225086089056
G18	G40	27.052176489831652
G41	G39	26.96535737841095
G74	G94	26.772910803361093
G18	G95	26.75719685797653
G6	G78	26.751841840856375
G68	G67	26.50019715511269
G20	G55	26.38031613146257
G75	G82	26.21843633289998
G48	G35	26.140512644728005
G32	G34	26.118933545139182
G20	G1	25.9504076973725
G40	G90	25.84153294975346
G82	G37	25.639938784621354
G62	G40	25.415793765080636
G86	G54	25.407769835029317
G8	G4	25.220861186887344
G14	G79	25.097811702380493
G27	G2	25.0570489270147
G83	G41	24.887751897432725
G1	G60	24.755936168617055
G83	G61	24.719500624928877
G20	G18	24.599919571575523
G68	G53	24.566529461546455
G92	G41	24.449023875703737
G18	G1	24.357066746313507
G1	G8	24.309084817214355
G8	G40	24.120477891662517
G23	G79	23.790781069723064
G17	G62	23.771326617402263
G96	G95	23.764819923419783
G16	G50	23.685172116239023
G38	G79	23.68303335565067
G88	G89	23.57556645691185
G30	G35	23.568630023518736
G1	G18	23.517536380909494
G71	G85	23.411414323329158
G46	G39	23.391724737966594
G17	G65	23.34771389479272
G79	G61	23.318335935053867
G87	G37	23.27688929350227
G50	G16	23.276361702609503
G50	G94	23.176165778015942
G7	G74	22.903546170214625
G50	G65	22.75209487028093
G52	G54	22.552689702735293
G40	G62	22.43258874842089
G75	G32	22.431397615844613
G6	G19	22.355243957393427
G62	G94	22.251809253438307
G93	G56	22.189314101890243
G95	G90	22.181123405905876
G54	G82	22.147537356988767
G29	G32	22.097103624326127
G85	G55	22.08175959684782
G16	G36	22.016887065892668
G90	G24	22.00762391268416
G25	G85	21.956380303102723
G94	G7	21.92832156232406
G48	G78	21.85920987200511
G88	G53	21.763830661821252
G30	G82	21.744482838057174
G18	G76	21.696461570996526
G39	G77	21.67439011735752
G55	G20	21.565752870504035
G4	G6	21.554106375573433
G61	G55	21.509242595275868
G88	G68	21.506491663348957
G39	G46	21.380356774453254
G1	G68	21.237381448043333
G6	G8	21.18166288438074
G2	G9	21.170703022023943
G61	G38	21.102269701070338
G88	G67	21.101973624898427
G79	G93	21.051087937188658
G69	G13	21.012151188699967
G4	G1	20.81598709006092
G29	G95	20.768848652291798
G45	G9	20.716123435172985
G5	G34	20.682214370728687
G37	G55	20.66950025624299
G40	G73	20.60187023888202
G4	G26	20.531784685430324
G100	G68	20.513543496710273
G100	G16	20.344987130072525
G39	G61	20.323295160090453
G37	G86	20.28971820475817
G75	G95	20.185971019837805
G83	G92	19.985354348251676
G90	G30	19.94754931976216
G9	G91	19.90974656582033
G56	G16	19.86346246460843
G30	G19	19.856685523135205
G81	G78	19.60114701204569
G6	G35	19.58231590207428
G90	G95	19.49833144723177
G57	G50	19.413541969803315
G99	G67	19.37316897858771
G26	G24	19.361890478057067
G14	G9	19.324315339096845
G41	G83	19.32286773186983
G20	G49	19.320128127202405
G85	G25	19.19724454523596
G23	G26	19.138147205541248
G26	G1	19.08108663008782
G65	G57	19.065062523731715
G24	G6	19.049107994356234
G2	G98	19.03729554084821
G17	G50	19.02219456581371
G57	G17	18.90191549226512
G43	G66	18.843408409826978
G79	G23	18.831984555920787
G30	G90	18.829282701740656
G8	G62	18.810261675926277
G19	G78	18.79849460415624
G56	G31	18.779132264246286
G65	G50	18.74291300077734
G82	G30	18.742376701483362
G40	G82	18.715830970165204
G49	G82	18.673828102018273
G94	G66	18.615343973265954
G1	G87	18.56052676311655
G89	G34	18.540842404698093
G8	G26	18.50660689092095
G46	G61	18.490251064195334
G77	G41	18.458730939111003
G16	G37	18.444348470746732
G99	G37	18.40828511914666
G93	G98	18.379899200385577
G100	G88	18.365405202157362
G32	G55	18.338542227078936
G41	G92	18.328018641479584
G16	G31	18.210459513426276
G99	G87	18.196962812152808
G52	G78	18.174292505599198
G20	G76	18.17088098359997
G11	G88	18.161890274259115
G95	G40	18.079110615421726
G37	G20	18.070609366822154
G55	G93	18.057409761923648
G56	G4	18.026840372111067
G79	G83	17.978888618027714
G73	G32	17.959536094365617
G77	G83	17.930330043322623
G100	G53	17.878857674791952
G34	G89	17.795171570022333
G55	G16	17.772410247603517
G25	G89	17.748593683679864
G32	G56	17.742655116367217
G16	G55	17.711930069838996
G6	G4	17.704340969515773
G16	G34	17.679481157675127
G17	G4	17.660814473086152
G24	G28	17.656921271432324
G93	G49	17.59209021904561
G30	G48	17.592063686041
G25	G24	17.562392816948563
G6	G86	17.559438896404124
G36	G37	17.550166250946603
G22	G13	17.513646692429756
G31	G27	17.5086679409504
G86	G87	17.365145315061888
G83	G88	17.355633488722372
G24	G90	17.307964958924916
G71	G82	17.301653623577565
G48	G20	17.29312649416419
G14	G93	17.225562987183082
G95	G18	17.22425928001751
G76	G74	17.220022557584787
G48	G49	17.20221659132772
G61	G34	17.171256405122463
G86	G52	17.163857366063596
G86	G89	17.149652127012196
G4	G56	17.14735721302413
G24	G95	17.107953066904184
G88	G34	17.08490414245944
G55	G85	17.078754420247584
G73	G82	17.03198654650366
G31	G57	16.938939172113816
G23	G80	16.904161874312106
G39	G27	16.862735168634583
G16	G20	16.821552314957426
G34	G4	16.81175859053326
G8	G6	16.76753171062686
G50	G75	16.692968799182882
G35	G48	16.687718877461172
G34	G16	16.655862972283416
G55	G27	16.655087684177474
G13	G2	16.63714096043025
G31	G17	16.629277992581773
G29	G82	16.59704005535072
G29	G75	16.582301101339628
G1	G26	16.566058445809105
G92	G38	16.507160786929038
G88	G100	16.478494250580034
G41	G77	16.464640286915227
G72	G93	16.370857864965657
G34	G31	16.36087043699793
G85	G93	16.26475993071292
G78	G54	16.08641091642149
G55	G57	16.072825313825934
G26	G80	16.063373306384257
G31	G98	15.995602442556223
G89	G82	15.97879646314242
G71	G55	15.964428896208098
G79	G2	15.963627133862671
G89	G8	15.938964714259349
G100	G99	15.92703356653391
G18	G4	15.887394422752045
G53	G32	15.85803226010633
G54	G20	15.8494890604498
G61	G41	15.81454488735624
G93	G55	15.668880293164793
G100	G86	15.625089495587623
G1	G20	15.612661140521974
G32	G75	15.604476099815695
G53	G1	15.589474767590096
G35	G40	15.563482052508242
G50	G57	15.515259653646256
G32	G73	15.507309531029179
G48	G82	15.46315205764457
G52	G87	15.447380197002971
G73	G95	15.43565130554538
G65	G98	15.396479218224384
G9	G88	15.347813817204853
G49	G37	15.235707945559025
G13	G94	15.209203773504214
G35	G6	15.180156014782252
G61	G43	15.166656001639565
G75	G73	15.147644184243426
G79	G98	15.120749082659884
G23	G9	15.11320162168853
G11	G48	15.103842326124642
G87	G100	15.077073558940079
G43	G25	15.024756860503274
G15	G53	14.871987793183651
G85	G31	14.810643773991904
G57	G5	14.80995746361812
G17	G85	14.785777573683458
G48	G93	14.763562245338731
G27	G46	14.755418310856458
G26	G93	14.6468429565676
G25	G46	14.635541352921766
G55	G31	14.61582690672626
G74	G76	14.583032106980513
G4	G100	14.578317483252759
G79	G14	14.562936888783536
G4	G86	14.56073331178747
G9	G45	14.542445323615633
G26	G94	14.50664989188384
G61	G50	14.49367419807924
G78	G19	14.466472989230395
G30	G78	14.464048016714584
G31	G82	14.43035891715206
G5	G4	14.402918172807132
G27	G39	14.373145194642102
G4	G88	14.369248847486631
G100	G67	14.363172679980316
G98	G31	14.34847656319345
G88	G96	14.331224820178328
G20	G89	14.275386121037224
G12	G54	14.267580387225541
G30	G86	14.264209425510174
G91	G80	14.24102943630974
G33	G68	14.222025851643902
G94	G74	14.17898538266273
G8	G20	14.174286197543255
G40	G32	14.152108218578709
G1	G53	14.15011471748372
G88	G90	14.119109230154033
G61	G45	14.113030328126918
G35	G89	14.097350028379346
G18	G61	14.093399353547984
G17	G35	14.092997511057208
G88	G62	14.055621766536104
G91	G60	14.026649740495712
G93	G82	14.013377040487567
G78	G6	13.981785817330916
G23	G14	13.963769403744228
G99	G52	13.916873533744258
G53	G88	13.912309318248466
G55	G36	13.900175471917294
G37	G99	13.899903946061642
G2	G23	13.861184861770147
G87	G60	13.860763060263942
G31	G62	13.821363484949835
G96	G90	13.80331358134431
G41	G38	13.783461134018253
G61	G2	13.779115211870778
G37	G16	13.764346232641426
G18	G90	13.733120674029292
G30	G91	13.731245258910686
G60	G40	13.654682022330512
G31	G56	13.635298427164212
G4	G55	13.59538541451548
G4	G24	13.564525253924158
G19	G6	13.547109546726823
G60	G75	13.527797355816062
G28	G8	13.5215220438558
G38	G61	13.519633156686142
G38	G14	13.478288032190637
G26	G61	13.471206170613145
G19	G48	13.46863136134704
G30	G16	13.396273995265199
G24	G41	13.38852257143584
G1	G88	13.359608632048158
G63	G32	13.357418007614163
G61	G85	13.301646033349375
G60	G90	13.300313439605173
G91	G24	13.295862249859603
G57	G16	13.292700739456
G92	G61	13.28683261280598
G23	G98	13.273808630562794
G88	G1	13.26951574104936
G86	G12	13.222348718801118
G47	G94	13.20266874571553
G19	G35	13.17246394516473
G10	G32	13.16605261259001
G47	G76	13.156674126502839
G93	G23	13.116833387269356
G74	G90	13.116786144389494
G54	G87	13.109076628014463
G68	G37	13.107708264778772
G64	G32	13.102103982782273
G83	G38	13.074593975252796
G1	G4	13.070118266275134
G18	G77	13.065056091566422
G23	G93	13.059902704989888
G92	G79	13.040674420655785
G68	G33	13.02669841055341
G26	G23	13.025265487698551
G78	G36	12.9635755630081
G87	G52	12.918998681273672
G40	G60	12.866009272093082
G65	G17	12.853278771952748
G53	G15	12.8499153475314
G24	G25	12.84173385697556
G68	G4	12.817290470432267
G15	G9	12.766419122324644
G24	G26	12.75457998775553
G67	G53	12.737425061717238
G85	G43	12.727590465460896
G2	G85	12.719645737044369
G6	G1	12.685836483105522
G8	G18	12.57871326911416
G78	G37	12.55061263854011
G50	G17	12.542504459020485
G9	G98	12.540871033671296
G18	G74	12.539554945847911
G29	G73	12.490255188498974
G40	G29	12.487354534600167
G50	G28	12.422938301865399
G89	G13	12.391752225864959
G60	G62	12.343143317503085
G48	G11	12.301280453945353
G93	G79	12.294581756863975
G6	G20	12.263200333103455
G96	G23	12.2622018043164
G14	G45	12.259004255982864
G50	G5	12.238143206566138
G78	G86	12.23676973909763
G46	G27	12.223971552799421
G33	G75	12.218003847441349
G85	G65	12.205618367590587
G93	G85	12.163475860907907
G48	G30	12.142519984172996
G28	G94	12.097560420710947
G14	G23	12.096388133248361
G52	G55	12.089551822779534
G47	G90	12.057928786938952
G100	G78	12.022231900600389
G79	G26	12.017970677749627
G5	G57	11.997345753113827
G54	G12	11.981679956282115
G40	G91	11.980008742500653
G88	G5	11.976437345060027
G9	G14	11.871783582280141
G26	G79	11.865545629153756
G80	G91	11.843529842156439
G88	G83	11.789607879053905
G75	G29	11.786130022062334
G4	G62	11.75966832029697
G77	G39	11.720222459073057
G67	G68	11.715382290845147
G66	G85	11.70781798324606
G13	G22	11.700806295873656
G46	G11	11.685589535253728
G86	G78	11.664372082486878
G22	G69	11.645211603562858
G67	G99	11.643385005560715
G18	G9	11.624383088241975
G79	G80	11.623509514967068
G43	G69	11.608342632030379
G11	G19	11.575845875713565
G13	G9	11.548229057448884
G91	G9	11.533325955516988
G94	G13	11.511189791626869
G32	G86	11.50286935983482
G49	G93	11.498232347257586
G6	G54	11.468407090704774
G88	G91	11.458611872341804
G53	G100	11.439623141813037
G37	G33	11.434459702954873
G17	G51	11.416648564177777
G74	G47	11.411958340569315
G34	G5	11.40963082866345
G68	G100	11.36155806545939
G88	G4	11.34917724406466
G7	G66	11.34586568866164
G64	G60	11.340242151311402
G35	G18	11.31960144359713
G80	G38	11.270290253176181
G6	G34	11.26314412450515
G27	G85	11.245108296083258
G34	G88	11.226691165311246
G5	G10	11.223664132917289
G18	G20	11.220065461712753
G19	G86	11.2138812625792
G98	G25	11.198335227102392
G1	G100	11.164822050175909
G13	G34	11.164648416426179
G4	G28	11.16191885604153
G16	G6	11.148217249371893
G64	G5	11.138454441749117
G17	G48	11.120751039074392
G74	G9	11.118806107941474
G31	G50	11.10994488891341
G62	G31	11.107053302434377
G31	G65	11.096115621881152
G20	G6	11.08182918300717
G24	G18	11.059223285077374
G74	G83	11.054183262424539
G5	G88	11.045302016320369
G62	G8	11.038412790331872
G67	G100	10.995963418010776
G26	G38	10.967059112287943
G87	G68	10.946852628440451
G40	G89	10.94643930400902
G54	G52	10.933732693769388
G11	G16	10.897240517650506
G38	G23	10.874577955673823
G53	G67	10.855769887982824
G33	G95	10.843289681756128
G2	G45	10.809256820410766
G4	G5	10.767197192496416
G14	G49	10.721346075674408
G72	G61	10.58640283165109
G49	G83	10.548940559989123
G5	G50	10.530819783103372
G6	G30	10.528152419300463
G62	G7	10.50269473612153
G89	G88	10.470661149564553
G20	G65	10.434626355594485
G15	G90	10.433411224611485
G52	G96	10.421815369032945
G99	G88	10.414204433134135
G61	G64	10.408815161336433
G5	G13	10.407382070002509
G68	G82	10.40039525745043
G45	G14	10.399493945081721
G100	G52	10.393153307277103
G6	G40	10.386250102091033
G19	G11	10.373054462056714
G15	G13	10.353690479268048
G38	G26	10.32875043738209
G47	G77	10.316652008201768
G44	G19	10.30837629174133
G55	G37	10.307223479487645
G24	G1	10.295133252210237
G13	G69	10.27890246483047
G99	G86	10.261411360605315
G20	G93	10.230174514371932
G54	G78	10.223238498408763
G74	G7	10.202298811106136
G2	G27	10.194722492589657
G9	G83	10.188233916456367
G60	G32	10.181825759679409
G85	G71	10.172069142953745
G41	G94	10.171277881538051
G98	G65	10.136446675984953
G4	G20	10.102334199721227
G56	G35	10.07758285037298
G94	G28	10.058948891014934
G100	G55	10.057695135415283
G65	G49	10.040640287128818
G53	G8	10.035722460251922
G4	G16	9.99707798743263
G31	G16	9.9831339719685
G4	G60	9.950594328160586
G100	G50	9.930193458566848
G35	G9	9.875545805278053
G75	G69	9.86870193066971
G11	G18	9.86661724974284
G40	G8	9.842391703301812
G85	G13	9.833640849307969
G65	G16	9.808090847971513
G92	G27	9.798215110226213
G46	G25	9.798118558534183
G4	G78	9.794347316142785
G49	G65	9.784001684215655
G61	G18	9.777260356110855
G77	G76	9.758021705233233
G14	G25	9.749513145541883
G64	G29	9.707056815942748
G5	G36	9.704320407636843
G57	G28	9.698366221001809
G85	G27	9.698305342440115
G1	G36	9.684905971660635
G1	G82	9.674585486832353
G44	G46	9.667422712208541
G78	G30	9.667046183987503
G64	G40	9.665555911539332
G99	G60	9.654310952722616
G78	G52	9.653104410675912
G6	G11	9.635799893317662
G79	G92	9.634796191470066
G4	G87	9.612987300871504
G90	G40	9.604369478612385
G91	G30	9.59974286983876
G13	G85	9.566711827417528
G37	G83	9.553247456865607
G48	G81	9.55111246897536
G20	G36	9.542039920505413
G96	G80	9.531622938681622
G81	G11	9.51061762279609
G9	G13	9.50995726090034
G61	G93	9.509337080528534
G1	G67	9.506993906068073
G9	G49	9.489988043676785
G30	G6	9.489699196438535
G26	G4	9.486951192581488
G64	G73	9.473847638326852
G34	G95	9.468962957485015
G79	G41	9.461404598393882
G34	G71	9.455870928308471
G36	G67	9.455725393718618
G40	G48	9.441879731521038
G25	G98	9.41334878939885
G27	G9	9.376665031256286
G68	G10	9.364729438723762
G92	G15	9.364659270554382
G12	G52	9.364299986915515
G92	G39	9.360645898566096
G10	G50	9.358414790028196
G38	G10	9.345717283947138
G41	G46	9.340572946140668
G23	G38	9.331228304189423
G75	G33	9.305023232589631
G60	G2	9.297065774034163
G78	G33	9.287872474415318
G4	G17	9.286466902199347
G24	G4	9.265018584662206
G47	G7	9.263863347941143
G20	G100	9.249737945376573
G16	G57	9.239735288517801
G38	G83	9.232447283159107
G14	G82	9.209456885648319
G23	G96	9.203973618042998
G32	G27	9.17706516125348
G46	G38	9.174013142186633
G40	G1	9.144415016023146
G48	G40	9.13991349890657
G7	G76	9.139502990604328
G83	G77	9.131020979656748
G88	G60	9.094009607688196
G62	G26	9.082261995141497
G80	G79	9.07282606762272
G48	G65	9.05964153889544
G68	G88	9.054018113482584
G88	G10	9.039038563212728
G55	G54	9.03560453701604
G43	G64	9.033552424255417
G61	G79	9.02645284513466
G90	G76	9.017295334901442
G29	G64	9.014154830952249
G33	G37	9.013935720335034
G34	G93	9.012005095569487
G99	G68	8.989622984692438
G52	G57	8.987616351311752
G40	G38	8.986014249277963
G100	G87	8.980051034937208
G82	G31	8.969669015032425
G87	G67	8.961576856907133
G83	G59	8.908556580594656
G73	G40	8.903144756311198
G19	G16	8.883824185113282
G2	G91	8.880898212717788
G64	G98	8.874751567494815
G61	G46	8.873341046413346
G18	G32	8.870052537249215
G60	G33	8.86398783506659
G13	G5	8.86123559777974
G4	G53	8.854529275716812
G23	G45	8.853304022773463
G20	G74	8.852011622925708
G85	G88	8.847016029649222
G62	G28	8.838920063202751
G25	G43	8.834778335548997
G19	G30	8.829427637231554
G8	G5	8.79222130306451
G30	G89	8.7852226830193
G28	G24	8.780034434858592
G75	G40	8.778502460042032
G23	G91	8.764100700414762
G60	G86	8.760471540822808
G26	G46	8.758064898326726
G85	G69	8.741400031842952
G33	G73	8.729311995319579
G96	G88	8.729168000846697
G93	G38	8.728232139927526
G87	G1	8.719075566103003
G49	G79	8.709879392599765
G36	G55	8.682541958467397
G99	G53	8.660716251115407
G12	G19	8.65991451795749
G26	G57	8.659543521256532
G82	G73	8.65322418210151
G30	G11	8.652597390347486
G1	G62	8.643713005479643
G44	G48	8.629148891719174
G82	G68	8.621045683365473
G100	G83	8.618094357975124
G64	G85	8.613343813080771
G34	G13	8.604584204770605
G20	G62	8.596626825842772
G95	G96	8.589673136033745
