SourceGENES,TargetGENES,Interaction,Edges
G81,G90,2.0845734539027,repression
G95,G90,1.42951776445376,repression
G81,G73,1.36688573352373,repression
G81,G13,1,activation
G95,G73,0.985421656422616,repression
G81,G39,0.867505917987696,activation
G81,G33,0.811243277595997,repression
G81,G45,0.805256762086535,activation
G98,G90,0.781909904030495,repression
G81,G43,0.779217030721171,repression
G82,G73,0.726362373995177,activation
G81,G83,0.686460201044638,repression
G81,G44,0.677447229850556,repression
G82,G90,0.643841816702346,repression
G95,G43,0.642832609326733,repression
G95,G45,0.607199393040473,repression
G82,G13,0.602545451743009,repression
G81,G72,0.597512399171566,activation
G81,G20,0.596606876011198,repression
G98,G73,0.589349842443958,activation
G82,G44,0.571730046756733,activation
G95,G39,0.558625490088272,activation
G81,G40,0.556401914745934,activation
G81,G85,0.554027151709106,activation
G81,G52,0.543476213451687,activation
G95,G13,0.538236580244477,repression
G81,G94,0.502419158171565,activation
G81,G59,0.497278261365916,repression
G95,G33,0.496651686660215,activation
G34,G90,0.496110920240771,activation
G81,G54,0.486359142591896,repression
G82,G39,0.478506624733967,repression
G68,G73,0.467527079091771,activation
G82,G33,0.455089510199791,repression
G81,G76,0.451864640910034,repression
G95,G44,0.451397979656121,repression
G99,G90,0.448175152908902,repression
G81,G71,0.444302038608245,activation
G81,G49,0.434721785115799,repression
G68,G90,0.432688891880358,activation
G82,G83,0.428292870034568,activation
G99,G73,0.427734212495391,repression
G95,G83,0.426477795228786,repression
G81,G9,0.422215989841225,activation
G95,G72,0.422032884571029,activation
G81,G24,0.416868411603391,activation
G67,G90,0.409551260875506,activation
G99,G43,0.404466219914544,activation
G82,G85,0.39873476022603,repression
G81,G48,0.392818304418536,repression
G95,G40,0.391189990141186,activation
G95,G20,0.387884093452173,repression
G82,G45,0.386395888191174,activation
G98,G43,0.385386246729811,repression
G82,G43,0.379078763150235,repression
G82,G54,0.375023699439048,repression
G81,G61,0.374158139033654,activation
G11,G90,0.365222739548186,repression
G98,G45,0.359074886756877,repression
G95,G71,0.352934485238471,activation
G81,G80,0.34867770854605,repression
G81,G18,0.347853045081139,activation
G81,G36,0.344336154306915,repression
G82,G40,0.343392317988766,activation
G95,G49,0.342966015093626,repression
G82,G76,0.342206550831386,repression
G82,G52,0.338603896670077,repression
G95,G94,0.333980646412115,activation
G95,G59,0.333707562453449,repression
G98,G39,0.331666527576888,repression
G68,G44,0.329142130576703,repression
G81,G64,0.319396945650354,repression
G98,G13,0.318673501282772,activation
G95,G76,0.316114723402451,repression
G99,G45,0.301354771130611,repression
G68,G13,0.301127523671549,activation
G98,G44,0.298024291783131,repression
G81,G77,0.29765952479203,repression
G82,G59,0.296644843479773,activation
G82,G72,0.295491948603115,activation
G98,G33,0.29395509907686,repression
G82,G24,0.29189272333043,repression
G82,G48,0.29141467921435,activation
G95,G9,0.285423870078916,activation
G68,G43,0.282839802031748,repression
G82,G9,0.282469231303881,repression
G95,G67,0.282252188566277,repression
G95,G54,0.27936337676475,repression
G68,G39,0.277208160423569,repression
G34,G73,0.268698750350702,activation
G81,G67,0.268313137719153,repression
G82,G36,0.266889787603863,repression
G67,G73,0.265003873286346,activation
G68,G45,0.264714200851928,activation
G95,G61,0.264590918904707,activation
G98,G83,0.259229397321014,repression
G96,G73,0.255668424375524,repression
G68,G33,0.252173372597446,repression
G99,G67,0.251796561757381,activation
G95,G24,0.248805395588461,activation
G98,G72,0.248545866707445,activation
G95,G64,0.248392203514501,activation
G96,G43,0.247631479665276,activation
G82,G71,0.246952103589765,activation
G11,G73,0.241333079342546,activation
G98,G40,0.240160837558828,repression
G68,G83,0.239228000917396,repression
G58,G90,0.237764169119691,activation
G95,G80,0.237447945881086,activation
G95,G18,0.236300114399971,repression
G82,G49,0.234169928632845,activation
G95,G85,0.233704219852939,activation
G81,G38,0.232183085755393,activation
G95,G35,0.231682662077852,activation
G99,G35,0.229418676210394,activation
G96,G90,0.226624903244843,activation
G95,G48,0.225479796608536,activation
G82,G61,0.22520168917076,repression
G99,G27,0.224898415279111,repression
G82,G18,0.223903974334404,activation
G81,G89,0.219956351641646,activation
G82,G80,0.218446704235626,repression
G65,G44,0.215217652062271,activation
G98,G71,0.215086876609864,activation
G68,G40,0.211577732388909,activation
G81,G35,0.211358609113429,repression
G95,G77,0.209868860934927,repression
G81,G21,0.209424395645262,activation
G98,G49,0.207769840264199,repression
G98,G20,0.207297880742029,repression
G81,G29,0.206694655923027,activation
G99,G71,0.206455355889612,activation
G67,G43,0.205901638138326,repression
G68,G76,0.205083887799171,activation
G95,G38,0.204602246821041,repression
G98,G76,0.203213015524319,activation
G98,G59,0.202442974429831,repression
G81,G41,0.201615439017547,repression
G82,G89,0.201418381309917,repression
G81,G100,0.200023869014677,activation
G82,G32,0.198646100160822,activation
G68,G54,0.197974948470891,repression
G99,G49,0.196490516903037,repression
G81,G32,0.194137299705172,activation
G56,G44,0.193824180725719,repression
G27,G44,0.192707467687951,repression
G11,G13,0.188857589621507,repression
G68,G72,0.188792417101909,activation
G82,G77,0.188605935847647,activation
G82,G64,0.187632109231364,repression
G34,G43,0.187477711591313,repression
G58,G73,0.184760584895982,activation
G81,G7,0.184663407496309,repression
G95,G36,0.183939015965196,repression
G82,G7,0.183222310977614,repression
G82,G26,0.182125115150555,activation
G81,G51,0.180409354200172,activation
G96,G45,0.179881852950566,repression
G98,G54,0.178735629060065,repression
G98,G9,0.177783624678136,activation
G67,G45,0.177488727236274,repression
G68,G59,0.176711636429096,repression
G34,G45,0.176707590189885,repression
G58,G43,0.175553224012967,activation
G99,G57,0.174063909681998,repression
G68,G85,0.173697923049551,activation
G34,G94,0.173499526776063,repression
G68,G71,0.171899608255412,repression
G95,G87,0.170169072910892,activation
G82,G20,0.169303989492266,repression
G68,G9,0.167368279510076,activation
G81,G88,0.167055536110785,repression
G99,G72,0.166650004721336,activation
G27,G73,0.166013538200676,activation
G95,G57,0.164213111264959,repression
G68,G49,0.163167967200997,activation
G99,G44,0.162819124118039,activation
G98,G61,0.161696201279688,repression
G81,G87,0.160616557558815,repression
G98,G67,0.160462535552008,repression
G99,G40,0.16008674599408,repression
G99,G87,0.159986077313641,repression
G81,G79,0.158693514453092,repression
G95,G52,0.158319305742931,activation
G68,G24,0.157916828012381,repression
G11,G39,0.157639898501116,repression
G82,G23,0.156494329392814,activation
G82,G38,0.156349792146643,activation
G98,G24,0.155210511370865,activation
G68,G48,0.153679043008554,repression
G98,G64,0.152509631180797,activation
G99,G38,0.152408344666298,repression
G96,G67,0.152265704107629,repression
G81,G42,0.150704524405229,repression
