TF	target	importance
G45	G24	67.25441530770257
G100	G95	66.049248210425
G46	G81	65.96877358833078
G34	G33	59.16404321644589
G67	G52	57.58173590320677
G46	G33	54.96946271002522
G41	G97	54.35257529709629
G85	G100	51.32811591522165
G7	G33	48.48639439072707
G7	G2	48.4486972234427
G92	G51	47.769464853443104
G81	G78	46.100179252794824
G54	G24	44.58473843829362
G100	G85	43.69191370752254
G33	G34	41.86091580863901
G26	G4	41.42258561169991
G2	G33	41.21552953309954
G13	G52	41.2022033338699
G45	G51	41.144675413800655
G77	G4	40.955496552349835
G46	G78	40.90860815042883
G29	G56	40.30843616101972
G29	G24	40.2016445446819
G85	G95	39.94271046721163
G85	G31	39.4173942516406
G94	G86	39.357234990173204
G41	G28	38.034167330278464
G51	G39	37.92046772198705
G64	G84	37.87838672728491
G31	G85	37.07398427874349
G7	G34	36.999379607003284
G4	G26	36.502426397517304
G33	G7	36.47166483389979
G24	G86	35.87462125895347
G2	G7	35.685352057927076
G54	G29	35.659592884570976
G67	G78	35.55707561031158
G79	G84	35.22016231242818
G28	G97	34.302355441874774
G97	G54	34.24219722649149
G33	G46	33.23991480575914
G29	G52	33.096921199367536
G84	G64	33.045365747308715
G65	G29	31.91068234704031
G26	G92	31.62781682575062
G91	G56	31.452799904209204
G53	G19	31.381822127097223
G40	G19	31.304495716881682
G80	G78	30.44740922118978
G53	G24	30.388062810867332
G19	G97	30.31646201255989
G86	G94	30.075156266438565
G24	G45	30.061403370491515
G54	G97	29.920507717167887
G78	G81	29.825716807437523
G73	G41	29.750059882277192
G17	G85	29.401969457540453
G51	G45	29.30123293429313
G13	G78	29.204579839103445
G16	G54	29.11000345379459
G63	G97	29.08263817023364
G26	G77	28.560372392563806
G29	G91	28.499981022028724
G95	G100	28.402455406281874
G63	G33	28.18469210854821
G45	G4	28.13082833799631
G46	G47	27.448361404231804
G97	G24	27.179466810941054
G37	G76	26.701153112191367
G65	G24	26.649022767202723
G19	G53	26.497065140350873
G72	G37	26.48746930374404
G92	G95	26.17534888262274
G20	G2	26.08054951535865
G81	G23	26.04429182357249
G67	G13	26.008986220674625
G84	G28	25.907823605654684
G47	G46	25.88439707760374
G29	G54	25.614505539359516
G44	G24	25.453497647915725
G46	G7	25.27571600652773
G40	G44	25.218263393217924
G4	G77	24.862057780225513
G85	G81	24.66689247544367
G86	G78	24.65887239598018
G44	G45	24.469228318184413
G100	G82	24.421378220239394
G1	G78	24.305108667183195
G53	G97	24.07607179578355
G100	G92	24.073167738515103
G95	G85	24.061855397190413
G44	G40	24.061524054766892
G37	G70	24.02073588770167
G28	G23	23.805853785694655
G39	G51	23.661301344689445
G78	G84	23.63797760004587
G79	G40	23.60692224299762
G17	G31	23.464294733488945
G51	G82	23.382779310836185
G80	G52	23.365713240932237
G86	G81	23.31106235428017
G55	G52	23.30972201489075
G90	G27	23.30550343934126
G21	G17	23.301951670044804
G24	G29	23.276951723205578
G54	G56	23.247018666084777
G85	G34	23.21557920611827
G97	G29	23.152845486930357
G77	G45	23.105517519210984
G26	G45	23.01054417728003
G85	G99	22.852374619238457
G48	G2	22.775687138305223
G63	G53	22.647600208615696
G29	G65	22.497163667626076
G1	G86	22.487527988974406
G74	G52	22.39850736491909
G51	G92	22.262469355755425
G44	G76	22.244126002391447
G81	G46	22.237351029597185
G37	G55	22.112975361864077
G78	G86	22.109156982570294
G82	G52	21.918980326086558
G13	G67	21.708786896521673
G31	G17	21.529732686961545
G95	G24	21.470400223937904
G33	G95	21.316664510854935
G41	G64	21.27386823265655
G46	G34	21.17871958363254
G92	G40	21.08059538865774
G30	G46	21.05867757180644
G85	G17	21.00375592950679
G53	G73	20.930685232696785
G23	G81	20.90078308310423
G90	G65	20.49791126339451
G44	G51	20.473763692970543
G47	G34	20.440125532100016
G33	G85	20.433094291484803
G13	G31	20.29437295484289
G31	G37	20.232354107295855
G23	G51	20.17111651303802
G63	G46	20.10143194709921
G39	G62	20.073496889561785
G17	G21	19.95962042166477
G70	G17	19.95697112496576
G97	G28	19.8771873172715
G91	G52	19.80000442632038
G24	G19	19.752933549454514
G54	G65	19.73556816922793
G31	G13	19.68301823387033
G30	G39	19.61074279075052
G53	G4	19.582794850898182
G73	G19	19.571555892257557
G29	G28	19.47539441049999
G33	G81	19.470393675511986
G77	G53	19.41353378903383
G92	G82	19.373847506678363
G19	G73	19.34655454523293
G10	G4	19.191013492706045
G100	G99	19.120483249064225
G23	G38	19.095449717006016
G52	G62	19.019320073024844
G14	G33	18.89767188360269
G34	G95	18.879500537451495
G75	G97	18.843547143835156
G46	G23	18.74017285953368
G1	G81	18.735595338005815
G99	G86	18.66994554047548
G64	G27	18.486959910069846
G41	G84	18.48520527901565
G95	G92	18.427441028273282
G41	G73	18.38576736855472
G38	G16	18.38397859054525
G51	G81	18.264132866960747
G24	G54	18.24679051971768
G40	G79	17.785197632339532
G29	G45	17.677970482670055
G37	G85	17.66513472545085
G79	G64	17.55620275385291
G46	G30	17.533965869775308
G84	G79	17.513945625665286
G91	G37	17.476262033604563
G20	G48	17.476078198348272
G48	G64	17.375934530536437
G41	G53	17.36917114894744
G86	G99	17.332360166704024
G37	G31	17.240731238340064
G52	G82	17.211629007471704
G19	G94	17.209895176514635
