OutPredict,Inferelator,GRNBoost2,Genie3,PIDC,LEAP,SCODE,SCRIBE,SINCERITIES,PPCOR,Ensemble A,Ensemble B,Ensemble C,Ensemble D
1.5989291604360036,1.3028791167205378,1.7235200688841745,1.669236591014689,1.2723676335263951,1.6480922553350834,1.0093562141508368,1.0363337583018484,1.092344978282142,1.201568926672357,1.7380936653944472,1.7399221625438124,1.8248229489371828,1.839131577344787
1.6992130519865845,1.3214966192821775,1.7098184754453423,1.6650120082304207,1.2508793893797114,1.569305428454879,1.024230714602704,1.04365855174856,0.9744705657373383,1.0739772582147862,1.779403397257319,1.7818673891318992,1.8249543779585835,1.8388841192961523
1.9004647499487848,1.428988741416726,1.9490095430831502,1.928945108850266,1.207501779951396,1.5389421030974466,1.091806389217088,1.1159013419319719,0.9512959506631815,1.095878720519792,2.001961652441488,2.017385598695492,2.0292594148524388,2.0058761484337273
1.665890050747722,1.315252462223625,1.7160152100795532,1.6585932741137306,1.3085984402906923,1.6122278601273186,1.0606922562158818,1.1300440218304129,0.9835511116262704,1.0414423731883837,1.8651610490200499,1.8550506617173035,1.9244106683772866,1.9450017349001827
1.56284817540008,1.2325480713418864,1.6641839009194284,1.5708716294602478,1.1102632169669089,1.4641804097979607,0.9389408190628606,1.1299803632342378,0.9463009398348768,1.0359580786848026,1.6158090562418757,1.659143706350799,1.7072368503012847,1.6962413077573728
1.6931694380694566,1.3069618523067463,1.596379347422675,1.6036992333459175,1.2801872618282302,1.4266726534542682,0.9547660856707572,1.0725940670856322,1.0111581757064427,1.1002171620647763,1.7317228160600333,1.7373842659860321,1.77823073439371,1.7833271539633886
1.6638657860278656,1.470704113765599,1.7903700817221722,1.7071278007532886,1.5096198435695596,1.7072652730803992,1.1607604065639325,1.0733569289128653,1.0016468579623063,1.038494867226218,1.8200232535898533,1.840899148541733,1.9239033983915574,1.9253835883612567
1.5015295552776085,1.2243757593899167,1.5081695303164728,1.4641559076018136,1.200217118425096,1.388849948748777,0.9212258551253067,1.0302874584694943,0.9341673858150561,1.0683915518820015,1.5619061771306555,1.6012317370389644,1.650125061792208,1.6548620786783796
1.4500970733563654,1.3449120019010616,1.4722842623789825,1.4369358879240566,1.211763008549175,1.3974098851367998,0.9985384470565601,1.1913464602976194,0.9446910205942869,1.1941628350804616,1.860099279275063,1.8459239823578597,1.8636396546219705,1.906351608223271
1.2853431638432298,0.8955504268265589,1.236955781584896,1.2636251309705064,1.007099610817724,1.1310727151323354,0.9254947686722754,1.0042375785129392,0.9520963470424243,1.0630401499639344,1.331306629904334,1.359425462454432,1.3647000530694213,1.3369457076798361
1.1185884473126697,1.1011496727981782,1.1888610382193743,1.2311662609270873,1.3741412436391054,1.16230458116306,1.0104288920908961,1.0039683977307714,0.9570897692216721,1.0275040748457678,1.3557754540868727,1.3441030340471585,1.36582474539748,1.4129809703879186
1.4406164024067059,1.0050524572619133,1.3879330309658209,1.4304008974518425,1.4190243356026515,1.404648646793643,1.0048783510292105,1.0535389233853587,0.9627425089553271,1.0751826957554056,1.5757850785802356,1.6323637963910749,1.657109146386066,1.612463407430847
1.6199597809781432,1.1932643965191683,1.6368758998020594,1.5764991502139127,1.3394920031546627,1.416077336263802,1.1332699944958904,1.0017748821615113,1.0440893977982755,1.1263368295394274,1.9400077483919433,1.9449398202166346,1.9919557928792966,2.026329313409457
1.9563697307474945,1.266203696747434,2.0764894430593057,1.9710538984202541,1.5115134244061998,1.9413151400369428,1.0581995526345434,1.1399388256742011,1.0158342528468063,1.1473211516927648,2.1118447757573824,2.1462829855711463,2.236731760370106,2.2114477646237782
1.4246976130505276,1.3821054196916671,1.5311292347547367,1.5159008330357262,1.3066935099257846,1.5171836751547407,1.1157129316838044,1.0380541538011996,0.9886993055469658,1.1272757559633935,1.6323800970351758,1.6199392026251833,1.6569599964834643,1.6787775965582585
1.6677712948677765,1.0760107902239215,1.7370650445389055,1.6850226425657795,1.3300560383696138,1.8084829914992688,1.048127519720831,1.086331838344921,0.9637456829165016,1.0552251317959633,1.6956677932758533,1.8173762145394907,1.8826815496858873,1.780135536516444
1.3949813697565534,1.274418191669796,1.5279751435947353,1.5170484158413644,1.2505596649113344,1.5078370980009268,1.1075000714088197,1.0823849408619766,1.036214181424549,1.031876739125573,1.5750735144249226,1.5647402269938187,1.603296490904742,1.5945411531767406
1.1062957978088765,1.0971773289373357,1.0963621322749684,1.1540498020868446,1.1494460913114757,1.0545704228324733,0.9010151910574453,1.0167453275465523,1.042189664864892,1.0660220549292811,1.2561976721699162,1.263607277635503,1.2975597838821864,1.2994931209725136
2.1325635046301565,1.2826859585325392,2.178520133446077,2.1555949248305972,1.4226811616939354,1.794027618072395,1.020085126660395,1.1174061437390492,1.0074507176064775,1.1219152104035104,2.140221781075438,2.2108337195372374,2.286896772005296,2.2687003801411794
1.3065674846044524,1.17159020120745,1.3462067103044433,1.3550217566775224,1.3080918067222498,1.2621996847060817,0.9729639530730275,1.1164532997993155,1.1003482304950858,1.1570334718969666,1.4233157261796945,1.4217018984614231,1.4413590544507588,1.4540648791531392
