Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G41	G44	0.49934764546034	1.1143980268684e-58
G44	G41	0.49934764546034	1.11439802686849e-58
G7	G6	0.450438633496941	9.04461800255345e-47
G6	G7	0.450438633496941	9.04461800255475e-47
G10	G6	0.445486345716352	1.14288241646639e-45
G6	G10	0.445486345716352	1.14288241646667e-45
G58	G76	0.389109338668598	2.4437761441625e-34
G76	G58	0.389109338668598	2.44377614416289e-34
G82	G92	0.288622060781978	5.88421893211698e-19
G92	G82	0.288622060781977	5.88421893211857e-19
G70	G47	0.261136086651803	1.10323751722166e-15
G47	G70	0.261136086651803	1.10323751722173e-15
G89	G35	0.252666610800947	9.4891680679436e-15
G35	G89	0.252666610800947	9.48916806794413e-15
G58	G35	0.234844970142919	6.81341007963277e-13
G35	G58	0.234844970142919	6.81341007963329e-13
G99	G70	0.227846641987173	3.3270322815083e-12
G70	G99	0.227846641987173	3.32703228150846e-12
G58	G80	0.216096279469859	4.24995369863342e-11
G80	G58	0.216096279469859	4.2499536986335e-11
G61	G58	0.200835848970289	9.40202289584906e-10
G58	G61	0.200835848970289	9.40202289585022e-10
G47	G80	0.198663948511354	1.43315827500959e-09
G80	G47	0.198663948511354	1.43315827500964e-09
G82	G28	0.197502443038402	1.79207118523903e-09
G28	G82	0.197502443038401	1.79207118523917e-09
G99	G35	0.192801479068429	4.36723121574026e-09
G35	G99	0.192801479068429	4.36723121574028e-09
G80	G45	0.191133070235045	5.95940781079414e-09
G45	G80	0.191133070235045	5.95940781079427e-09
G5	G44	0.18937038503523	8.25134116691821e-09
G44	G5	0.18937038503523	8.25134116691837e-09
G36	G83	0.182057413237093	3.08033988765754e-08
G83	G36	0.182057413237093	3.08033988765759e-08
G63	G36	0.172247398983958	1.66070221961965e-07
G36	G63	0.172247398983958	1.66070221961967e-07
G28	G80	0.171421383112071	1.90567309238822e-07
G80	G28	0.171421383112071	1.90567309238823e-07
G34	G33	0.169901535181873	2.45048060242365e-07
G33	G34	0.169901535181872	2.45048060242391e-07
G61	G6	0.169177647553593	2.76009007537224e-07
G6	G61	0.169177647553593	2.76009007537228e-07
G50	G18	0.168547924254602	3.05981642011352e-07
G18	G50	0.168547924254602	3.05981642011358e-07
G8	G3	0.16678417636047	4.07579787598463e-07
G3	G8	0.16678417636047	4.07579787598481e-07
G52	G41	0.165140049197577	5.3102703924239e-07
G41	G52	0.165140049197576	5.31027039242414e-07
G58	G47	0.160761304201106	1.06085628163019e-06
G47	G58	0.160761304201106	1.06085628163024e-06
G89	G77	0.160691501115629	1.07246522092551e-06
G77	G89	0.160691501115629	1.07246522092552e-06
