Gene1	Gene2	EdgeWeight
G92	G92	4.3709870597438805
G42	G92	3.7054819036990696
G98	G92	3.66272723850408
G55	G92	3.65650989422964
G13	G92	3.64717686639775
G19	G92	3.61402786782264
G21	G92	3.60217486073888
G17	G92	3.58622268803309
G73	G92	3.57812551761637
G75	G92	3.57502780138467
G43	G92	3.52070941792781
G72	G92	3.49597041245144
G91	G92	3.48849308960957
G26	G92	3.45919460777009
G96	G92	3.45123731300576
G30	G92	3.42935065712354
G53	G92	3.42674910020884
G40	G92	3.41213353544483
G31	G92	3.40553727936098
G39	G92	3.4006206663612004
G3	G92	3.3769892759115696
G9	G92	3.35274740936392
G87	G92	3.3189160863081497
G54	G92	3.3043654093309303
G2	G92	3.2936651222458
G69	G92	3.29009194560864
G15	G92	3.28762732965848
G14	G92	3.26059293296182
G84	G92	3.2506613650635297
G27	G92	3.21966184053771
G97	G92	3.2183522099395496
G60	G92	3.18794103183474
G57	G92	3.18783321174729
G65	G92	3.18066398205602
G67	G92	3.1634909488574703
G46	G92	3.14483894133574
G45	G92	3.11946118990228
G51	G92	3.03847192745934
G49	G92	3.0072144978197097
G66	G92	3.0025801298889
G7	G92	2.9327946062168
G10	G92	2.92726576556414
G12	G92	2.87905168271312
G56	G92	2.87332485701801
G92	G82	2.8379565368023103
G85	G92	2.72392934100138
G48	G92	2.7013952171507003
G92	G6	2.6985142407581297
G50	G92	2.61272757442384
G20	G92	2.59423878056747
G8	G92	2.52510603518383
G95	G92	2.44535043814486
G42	G82	2.43199096860612
G6	G92	2.4319547601327995
G98	G82	2.4040026375544703
G55	G82	2.39748765054161
G13	G82	2.39301647408864
G19	G82	2.37129977296712
G21	G82	2.36551906865476
G17	G82	2.35433319386644
G73	G82	2.34795608239569
G75	G82	2.33971352114604
G42	G6	2.332745071347
G59	G92	2.31843320643042
G43	G82	2.31025011227357
G98	G6	2.3059617677965
G55	G6	2.2979611186205497
G13	G6	2.29477979825806
G72	G82	2.2896864994267
G91	G82	2.28509483021283
G19	G6	2.27424389779049
G21	G6	2.27005320552123
G26	G82	2.27002871500292
G82	G92	2.26024126153131
G83	G92	2.25942510970925
G17	G6	2.25892018961793
G96	G82	2.2585338982941403
