Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G18	G16	0.370152869164551	5.8936064453633e-05
G16	G18	0.370152869164551	5.8936064453633e-05
G81	G80	0.356529536549683	0.000114122817789492
G80	G81	0.356529536549683	0.000114122817789492
G5	G9	0.354829207206342	0.000123678518351369
G9	G5	0.354829207206341	0.000123678518351371
G62	G10	0.34493706992316	0.000195700974114729
G10	G62	0.34493706992316	0.000195700974114731
G95	G11	0.342054663160591	0.000223068302975369
G11	G95	0.342054663160591	0.00022306830297537
G94	G50	0.341827898690162	0.00022536512082458
G50	G94	0.341827898690162	0.00022536512082458
G81	G18	0.333553890136058	0.000325771854417554
G18	G81	0.333553890136058	0.000325771854417555
G41	G84	0.328813200549984	0.000400504367997915
G84	G41	0.328813200549984	0.000400504367997919
G90	G52	0.32628552816318	0.00044652293345105
G52	G90	0.32628552816318	0.000446522933451059
G42	G80	0.323816887529732	0.000496119199320013
G80	G42	0.323816887529732	0.000496119199320025
G62	G81	0.312619777160382	0.000791169446277479
G81	G62	0.312619777160382	0.000791169446277482
G95	G29	0.303988768414777	0.00112004165928154
G29	G95	0.303988768414777	0.00112004165928154
G83	G50	0.293995095508398	0.00165359618026641
G50	G83	0.293995095508398	0.00165359618026641
G26	G86	0.291725690417462	0.00180312563088648
G86	G26	0.291725690417462	0.00180312563088649
G84	G37	0.289213700600273	0.00198284643233749
G37	G84	0.289213700600273	0.00198284643233749
G60	G50	0.288397451475047	0.00204464449492042
G50	G60	0.288397451475047	0.00204464449492045
G22	G88	0.287779508650093	0.00209258221535253
G88	G22	0.287779508650093	0.00209258221535254
G6	G64	0.286074799655159	0.00223014371850974
G64	G6	0.286074799655159	0.00223014371850976
G98	G33	0.280473802042424	0.00274156395502513
G33	G98	0.280473802042424	0.00274156395502514
G85	G4	0.280227349991632	0.00276631973168521
G4	G85	0.280227349991632	0.00276631973168521
G58	G90	0.280048216305558	0.00278443965465129
G90	G58	0.280048216305558	0.00278443965465131
G9	G97	0.279591958848368	0.00283107539784057
G97	G9	0.279591958848368	0.00283107539784058
G10	G63	0.278573025107506	0.00293777325494672
G63	G10	0.278573025107505	0.00293777325494678
G41	G78	0.277210664595892	0.00308608487538183
G78	G41	0.277210664595892	0.00308608487538185
G57	G50	0.276224418215626	0.00319761694694283
G50	G57	0.276224418215626	0.00319761694694284
G90	G20	0.272699827098055	0.00362641992681775
G20	G90	0.272699827098055	0.00362641992681775
G74	G71	0.270054350407658	0.00398142290498428
G71	G74	0.270054350407658	0.00398142290498433
G90	G65	0.2693337188233	0.00408337185475317
G65	G90	0.2693337188233	0.00408337185475319
