Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.008693	0.438280	0.014838
G2	-	G1	-0.014613	0.477533	-0.027177
G3	+	G1	0.063894	0.832033	0.207039
G4	-	G1	-0.003434	0.435418	-0.005823
G5	+	G1	0.044968	0.543306	0.095149
G6	+	G1	0.016142	0.462678	0.029087
G7	+	G1	0.041907	0.611251	0.099760
G8	-	G1	-0.011203	0.411224	-0.017942
G9	+	G1	0.023882	0.394476	0.036690
G10	+	G1	0.016665	0.415373	0.026959
G11	+	G1	0.006494	0.427915	0.010823
G12	+	G1	0.055313	0.607148	0.130790
G13	-	G1	-0.001293	0.441530	-0.002223
G14	+	G1	0.018132	0.482237	0.034053
G15	-	G1	-0.012239	0.439054	-0.020928
G16	+	G1	0.031047	0.532808	0.064423
G17	+	G1	0.053341	0.730183	0.151687
G18	+	G1	0.114067	0.937303	0.416385
G19	+	G1	0.030727	0.465909	0.055753
G20	+	G1	0.067491	0.768884	0.202099
G21	-	G1	-0.004933	0.398167	-0.007650
G22	+	G1	0.044027	0.535845	0.091877
G23	+	G1	0.003644	0.376526	0.005343
G24	+	G1	0.027301	0.435815	0.046338
G25	+	G1	0.002267	0.411373	0.003631
G26	-	G1	-0.009606	0.402335	-0.015051
G27	+	G1	0.005789	0.425447	0.009593
G28	+	G1	0.033819	0.540321	0.071164
G29	+	G1	0.021264	0.450004	0.037267
G30	+	G1	0.018945	0.450704	0.033253
G31	+	G1	0.007563	0.370347	0.010908
G32	+	G1	0.030986	0.522035	0.062997
G33	+	G1	0.030551	0.550103	0.065453
G34	+	G1	0.017942	0.464703	0.032471
G35	+	G1	0.033509	0.520748	0.067959
G36	-	G1	-0.010546	0.388320	-0.015949
G37	+	G1	0.016252	0.447914	0.028350
G38	-	G1	-0.027083	0.446276	-0.047071
G39	+	G1	0.066788	0.847936	0.220553
G40	+	G1	0.002586	0.443905	0.004470
G41	+	G1	0.001923	0.342696	0.002567
G42	-	G1	-0.005301	0.383212	-0.007912
G43	-	G1	-0.015412	0.435543	-0.026143
G44	-	G1	-0.002136	0.496507	-0.004130
G45	+	G1	0.043025	0.499717	0.083733
G46	+	G1	0.005531	0.359136	0.007735
G47	+	G1	0.004956	0.393796	0.007601
G48	-	G1	-0.019489	0.462121	-0.035076
G49	+	G1	0.021806	0.449184	0.038147
G50	+	G1	0.024900	0.481507	0.046693
G51	-	G1	-0.012147	0.384462	-0.018188
G52	-	G1	-0.005424	0.345468	-0.007298
G53	+	G1	0.026701	0.508200	0.052847
G54	+	G1	0.021598	0.440698	0.037068
G55	+	G1	0.029843	0.451608	0.052488
G56	+	G1	0.068292	0.807145	0.214673
G57	+	G1	0.022896	0.434665	0.038758
G58	+	G1	0.033965	0.450935	0.059649
G59	-	G1	-0.018074	0.501498	-0.035300
G60	-	G1	-0.005752	0.343158	-0.007687
G61	+	G1	0.003997	0.367723	0.005724
G62	+	G1	0.009396	0.455190	0.016657
G63	-	G1	-0.025839	0.446868	-0.044968
G64	+	G1	0.047090	0.645352	0.118354
G65	+	G1	0.056669	0.617919	0.136373
G66	-	G1	-0.005832	0.379309	-0.008615
G67	-	G1	-0.004126	0.449631	-0.007225
G68	+	G1	0.006125	0.493883	0.011781
G69	-	G1	-0.018507	0.446299	-0.032168
G70	+	G1	0.041354	0.510679	0.082246
G71	+	G1	0.054528	0.775951	0.164782
G72	+	G1	0.025929	0.485100	0.048987
G73	+	G1	0.032716	0.473107	0.060280
G74	+	G1	0.003930	0.496051	0.007592
G75	-	G1	-0.027719	0.498541	-0.053818
G76	+	G1	0.001750	0.495672	0.003378
G77	+	G1	0.005954	0.400111	0.009278
G78	+	G1	0.026024	0.489036	0.049564
G79	+	G1	0.004214	0.432536	0.007099
G80	-	G1	-0.023906	0.407323	-0.037923
G81	+	G1	0.008909	0.438363	0.015209
G82	-	G1	-0.001735	0.422888	-0.002858
G83	+	G1	0.023471	0.455758	0.041659
G84	+	G1	0.000396	0.480837	0.000741
G85	+	G1	0.016919	0.399255	0.026307
G86	+	G1	0.003138	0.334540	0.004088
G87	+	G1	0.006027	0.350485	0.008227
G88	-	G1	-0.029158	0.467053	-0.053036
G89	+	G1	0.013139	0.320259	0.016387
G90	+	G1	0.014356	0.360302	0.020144
G91	-	G1	-0.020813	0.361200	-0.029277
G92	-	G1	-0.025185	0.511091	-0.050129
G93	-	G1	-0.011238	0.497249	-0.021763
G94	+	G1	0.034560	0.558807	0.075212
G95	+	G1	0.007448	0.491011	0.014243
G96	-	G1	-0.011259	0.462706	-0.020289
G97	-	G1	-0.007932	0.369194	-0.011405
G98	+	G1	0.108244	0.991980	0.418178
G99	+	G1	0.002656	0.497331	0.005145
G100	+	G1	0.000973	0.435652	0.001652
G1	-	G2	-0.025329	0.497641	-0.049090
G2	+	G2	0.008120	0.469000	0.014831
G3	+	G2	0.035786	0.643814	0.089728
G4	+	G2	0.023457	0.506971	0.046313
G5	-	G2	-0.004485	0.439944	-0.007684
G6	+	G2	0.018382	0.485474	0.034754
G7	+	G2	0.005874	0.425826	0.009741
G8	-	G2	-0.005491	0.403487	-0.008628
G9	+	G2	0.055708	0.776737	0.168519
G10	+	G2	0.010748	0.404072	0.016913
G11	+	G2	0.021468	0.478482	0.040005
G12	+	G2	0.008893	0.418899	0.014507
G13	+	G2	0.035172	0.547509	0.074996
G14	+	G2	0.030726	0.546842	0.065438
G15	-	G2	-0.013829	0.444210	-0.023923
