Parent	Type	Child	Weight	Probability	Score
G1	+	G1	0.044606	0.483007	0.075098
G2	+	G1	0.026115	0.329995	0.030038
G3	-	G1	-0.017937	0.296521	-0.018539
G4	-	G1	-0.012262	0.234178	-0.010009
G5	+	G1	0.063463	0.575177	0.127234
G6	-	G1	-0.021344	0.428470	-0.031877
G7	-	G1	-0.041136	0.675643	-0.096876
G8	-	G1	-0.011492	0.285309	-0.011428
G9	-	G1	-0.083953	0.900274	-0.263446
G10	-	G1	-0.000521	0.309538	-0.000562
G11	-	G1	-0.020454	0.497839	-0.035493
G12	+	G1	0.016906	0.493191	0.029062
G13	-	G1	-0.004576	0.345096	-0.005505
G14	-	G1	-0.059359	0.871180	-0.180249
G15	+	G1	0.034087	0.516773	0.061399
G16	+	G1	0.013724	0.450743	0.021562
G17	+	G1	0.063524	0.833992	0.184663
G18	-	G1	-0.011329	0.482607	-0.019057
G19	+	G1	0.069407	0.885677	0.214268
G20	-	G1	-0.003013	0.495338	-0.005203
G21	+	G1	0.059928	0.789818	0.164981
G22	+	G1	0.059839	0.601084	0.125371
G23	+	G1	0.008195	0.495621	0.014157
G24	-	G1	-0.024454	0.485309	-0.041367
G25	+	G1	0.101725	0.989926	0.351004
G26	-	G1	-0.008129	0.347685	-0.009852
G27	+	G1	0.021250	0.494548	0.036631
G28	+	G1	0.068889	0.881734	0.211721
G29	+	G1	0.001509	0.263995	0.001388
G30	-	G1	-0.013278	0.295253	-0.013665
G31	+	G1	0.117552	0.997760	0.408823
G32	-	G1	-0.033867	0.519382	-0.061312
G33	+	G1	0.004512	0.332246	0.005225
G34	+	G1	0.000069	0.336960	0.000081
G35	+	G1	0.004181	0.490102	0.007142
G36	-	G1	-0.090831	0.981912	-0.310875
G37	-	G1	-0.065819	0.902851	-0.207133
G38	+	G1	0.012504	0.329607	0.014365
G39	-	G1	-0.069223	0.859780	-0.207452
G40	-	G1	-0.033696	0.560290	-0.065807
G41	+	G1	0.125547	0.940877	0.411736
G42	+	G1	0.032105	0.488516	0.054669
G43	+	G1	0.070204	0.654917	0.160261
G44	+	G1	0.064543	0.765798	0.172283
G45	+	G1	0.039544	0.556297	0.076677
G46	-	G1	-0.019544	0.380533	-0.025923
G47	-	G1	-0.096434	0.988720	-0.332342
G48	-	G1	-0.008876	0.300359	-0.009292
G49	+	G1	0.086249	0.964731	0.290029
