Gene1	Gene2	EdgeWeight
G54	G66	3.22609117796544
G74	G66	3.21340140088323
G18	G66	3.1963605864276006
G50	G66	3.1957222930359
G24	G66	3.1765045090203796
G80	G66	3.1693493940863995
G69	G66	3.1692547323620497
G39	G66	3.15436985520109
G8	G66	3.1522920651673902
G45	G66	3.14836564581001
G95	G66	3.14688670555008
G7	G66	3.1404056273285
G54	G59	3.1334667114512
G96	G66	3.12858723924486
G53	G66	3.12792815841372
G76	G66	3.12392196815306
G74	G59	3.12196447251025
G75	G66	3.1118092449763
G49	G66	3.11080166436552
G47	G66	3.10930903437942
G18	G59	3.1059486145839195
G34	G66	3.1050337743821
G50	G59	3.10138105113941
G48	G66	3.09950332494483
G16	G66	3.0974964801254
G24	G59	3.08354156925896
G80	G59	3.0795516787931003
G69	G59	3.0755339530397796
G39	G59	3.0692743144460803
G45	G59	3.0620728611407797
G8	G59	3.05834853638287
G95	G59	3.0552260269854106
G7	G59	3.05177272051097
G10	G66	3.0460882460433103
G86	G66	3.0458898759666
G96	G59	3.04060883622249
G76	G59	3.0360841346373797
G53	G59	3.0347234022869403
G13	G66	3.0280606173629
G46	G66	3.02485344402037
G49	G59	3.02442661392272
G75	G59	3.0242153886621295
G47	G59	3.02237680755171
G28	G66	3.01990002926632
G34	G59	3.0157373045135296
G48	G59	3.01261292535603
G16	G59	3.01097785600359
G32	G66	3.0101264622091604
G64	G66	3.0058904527217205
G99	G66	2.9957584755365496
G20	G66	2.98425260612665
G93	G66	2.97677123673428
G40	G66	2.97445938791099
G42	G66	2.97063943917898
G86	G59	2.9643007254042404
G87	G66	2.96036003472538
G10	G59	2.95808471387423
G38	G66	2.95194801479592
G13	G59	2.94110873245288
G32	G59	2.93819379825412
G46	G59	2.93604730177705
G28	G59	2.93133885356962
G64	G59	2.9308730925037096
G31	G66	2.9270573666033304
G99	G59	2.92640929406959
G17	G66	2.91674005388527
G20	G59	2.91454121926795
G79	G66	2.914486559229
G93	G59	2.91080407070325
G14	G66	2.9023703539203596
G88	G66	2.8919290790531003
G40	G59	2.8900698497429596
G42	G59	2.8883282765557903
G38	G59	2.88322690984725
G23	G66	2.87397056195248
G87	G59	2.87107086438769
G35	G66	2.86554899604698
G17	G59	2.85957689518833
G79	G59	2.8588823487474198
G31	G59	2.8508731852054705
G5	G66	2.83333820322523
G98	G66	2.83298260822411
G14	G59	2.8243172017710503
G88	G59	2.8149341285485097
G23	G59	2.80807978981419
G41	G66	2.80641525501268
G5	G59	2.7660568819407203
G35	G59	2.76603667114621
G41	G59	2.75441130712052
G43	G66	2.7500641687400496
G98	G59	2.7482628553493
G21	G66	2.72401420004508
G43	G59	2.6851806961894797
G12	G66	2.6693858084733195
G21	G59	2.6455026280563
G12	G59	2.59405946193595
G89	G66	2.55878689723907
G54	G58	2.5509880413525803
G54	G56	2.54670874979609
G74	G58	2.54117713094437
G74	G56	2.5367064689199905
G3	G66	2.52841559360652
G18	G58	2.52806605664256
G50	G58	2.52390742746089
G18	G56	2.52335412400292
G50	G56	2.52169821633065
G24	G58	2.50900893957398
G80	G58	2.50739225382507
G24	G56	2.50657236447573
G54	G57	2.50558224269256
G80	G56	2.50233908893874
G69	G58	2.5021535389557
G39	G58	2.50127369942643
G69	G56	2.50046959418824
G74	G57	2.4952954709802
G45	G58	2.49432715749917
G39	G56	2.4925104285474
G8	G58	2.48730527158967
G45	G56	2.4869779279298703
G8	G56	2.4865441146248304
G95	G58	2.48630515657055
G89	G59	2.4853116191390203
G7	G58	2.48456699185885
G95	G56	2.48345276790106
G18	G57	2.4821460034857004
G7	G56	2.47948484688022
G50	G57	2.47929171873131
G96	G58	2.4761335028869103
G76	G58	2.4718153304895
G96	G56	2.4705099560375197
G53	G58	2.46815598176465
G53	G56	2.46735861450815
G76	G56	2.4665609561950097
G3	G59	2.4642185537971897
G24	G57	2.4640888055826298
G49	G58	2.4636458663900695
G80	G57	2.46224289705517
G47	G58	2.4620400687132498
G75	G58	2.4618772847174104
G69	G57	2.45751623867178
G49	G56	2.45702480637433
G75	G56	2.45685650184165
G39	G57	2.4558560946427597
G47	G56	2.45572702171271
G34	G58	2.45451898622242
G48	G58	2.452075716163
G16	G58	2.4513983924518303
G34	G56	2.4508500201559196
G45	G57	2.4489161786929703
G48	G56	2.4470781352846
G16	G56	2.44584958525931
G8	G57	2.4426491131269903
G95	G57	2.44156429381112
G7	G57	2.4394585674020095
G96	G57	2.4313788516032098
G76	G57	2.42679246532848
G53	G57	2.42375577510906
G49	G57	2.41930703355337
G47	G57	2.4178646209299304
G86	G58	2.41770251765937
G75	G57	2.4169377866291497
G34	G57	2.41014032511876
G86	G56	2.40776952520343
G10	G58	2.40711568056575
G48	G57	2.4069404611194902
G16	G57	2.4063985952113103
G10	G56	2.40402612022811
G32	G58	2.40202753932821
G99	G58	2.39516935977938
G13	G58	2.3937750124049
G13	G56	2.3901255161838
G46	G58	2.3893985954905497
G64	G58	2.3874394534001
G46	G56	2.3870090039526297
G20	G58	2.38452393728797
G32	G56	2.38400758460916
G93	G58	2.38394120668448
G28	G58	2.3837172546689303
G28	G56	2.38234644910914
G64	G56	2.3762236990795897
G86	G57	2.37467339877852
G99	G56	2.37435199780642
G20	G56	2.36468365353656
G10	G57	2.3632384681927596
G66	G66	2.36193299972475
G93	G56	2.36068488687457
G32	G57	2.3592148033202403
G38	G58	2.3578127018690296
G99	G57	2.3532887350061897
G40	G58	2.35274783848155
G42	G58	2.35240246112264
G13	G57	2.35032202787588
G17	G58	2.34852516843549
G40	G56	2.34829035155354
G92	G66	2.34724276542949
G79	G58	2.34720244126489
G46	G57	2.3466590806769703
G42	G56	2.346208762475
G20	G57	2.3425193584441497
G64	G57	2.34205909723813
G93	G57	2.34191213517499
G28	G57	2.33983601823412
G38	G56	2.33868737471652
G87	G58	2.33503276863756
G87	G56	2.3349002275714903
G66	G59	2.3270953427979704
G31	G58	2.32671624801326
G17	G56	2.3176825871982003
G79	G56	2.3159535566778198
G38	G57	2.31526548238036
G31	G56	2.31502770791983
G85	G66	2.31453585304401
G40	G57	2.3095759374033302
G42	G57	2.30916976413633
G17	G57	2.30821107484242
G79	G57	2.3056863606191498
G14	G58	2.3024961580981
G23	G58	2.3016820771910496
G88	G58	2.2954639443508
G14	G56	2.29380831000515
G87	G57	2.29361486790573
G88	G56	2.28600699193065
G85	G59	2.2855817892093997
G31	G57	2.2850578304363998
G92	G59	2.2837741944797005
G23	G56	2.2794054307572598
G59	G66	2.27280313624515
G23	G57	2.26303828125978
G41	G58	2.2621909306911903
G5	G58	2.2621695947990803
G14	G57	2.2607113894430397
G35	G56	2.25489016407339
G88	G57	2.25396731774266
G35	G58	2.2447939250972997
G5	G56	2.24446938553897
G83	G66	2.24012625941377
G59	G59	2.2375648516036297
G98	G58	2.2372068242248
G98	G56	2.23548652843554
G41	G56	2.23078024609175
G41	G57	2.2218711159158797
G5	G57	2.22167418061939
G35	G57	2.20684083434959
G98	G57	2.19798388761589
G43	G58	2.19650498961175
G58	G66	2.18077007427522
G43	G56	2.17881132947345
G83	G59	2.1687993648659
G43	G57	2.15710832502744
G58	G59	2.15509755434945
G21	G58	2.1527756294435
G21	G56	2.14989323395278
G54	G65	2.12828268317188
G74	G65	2.12006248336399
G21	G57	2.11350353520292
G12	G58	2.112521710661
G18	G65	2.10894487713814
G12	G56	2.1078513904178102
G50	G65	2.1074975899351798
G24	G65	2.0949716494658204
G80	G65	2.0912490232134098
G69	G65	2.08990217822167
G70	G66	2.08539679535003
G39	G65	2.08277529447344
G8	G65	2.07841831534165
G45	G65	2.0783127846079
G95	G65	2.07566182623325
G12	G57	2.07439943670524
G7	G65	2.0722319500741397
G27	G66	2.07214901441663
G96	G65	2.06462948388587
G53	G65	2.06239910620907
G76	G65	2.0614476272894
G75	G65	2.05338084294563
G49	G65	2.05321715924544
G47	G65	2.05212816786239
G34	G65	2.04838296735885
G48	G65	2.04529975189069
G16	G65	2.04419069775398
G44	G66	2.03540853342736
G89	G58	2.02680241854036
G89	G56	2.02140753751439
G86	G65	2.0116142662256298
G27	G59	2.01008339239106
G10	G65	2.0093823993831297
G70	G59	2.00657084767426
G3	G58	2.00391626881646
G13	G65	1.99766519559941
G3	G56	1.99705763197041
G46	G65	1.9950246712036899
G89	G57	1.9922131221825201
G28	G65	1.99152589880936
G32	G65	1.9910050862950301
G64	G65	1.98583116971167
G99	G65	1.9824735981370902
G44	G59	1.97890824013744
G20	G65	1.9745605270719497
G93	G65	1.97090463221818
G3	G57	1.9648537370713701
G40	G65	1.9627294929051
G42	G65	1.9608421475133002
G38	G65	1.95314593121405
G87	G65	1.95159643154747
G31	G65	1.93398988219657
G17	G65	1.93398135271079
G79	G65	1.93279567488094
G65	G66	1.91734258486337
G14	G65	1.91667165421012
G88	G65	1.9100389830221998
G54	G63	1.9081360302129298
G23	G65	1.90259131045212
G74	G63	1.90023948160036
G66	G58	1.89924033171737
G85	G58	1.8945326450534299
G50	G63	1.8905572260265702
G18	G63	1.88997651329052
G65	G59	1.88627804359773
G35	G65	1.8852309932769702
G24	G63	1.8788562280015
G69	G63	1.8747523394468
G66	G56	1.87458154813241
G5	G65	1.8744417029163998
G80	G63	1.87406020803242
G98	G65	1.86823965870213
G92	G58	1.86643802332867
G85	G57	1.86473523444652
G8	G63	1.8646860918058898
G39	G63	1.8644263122263998
G41	G65	1.8616641144527701
G45	G63	1.86102412448955
G95	G63	1.8610152606627801
G66	G57	1.8579091569447401
G92	G56	1.85694546321915
G7	G63	1.85668837209167
G85	G56	1.85060293777237
G53	G63	1.85015492980912
G96	G63	1.84967996972688
G76	G63	1.8468230301065098
G75	G63	1.8396623458639698
G49	G63	1.8392209846101102
G47	G63	1.8383754604584097
G59	G58	1.8373324117032501
G34	G63	1.83604919776197
G92	G57	1.8352673748275399
G48	G63	1.832188794232
G16	G63	1.83089849566004
