SourceGENES,TargetGENES,Interaction,Edges
G76,G68,1,activation
G4,G68,0.948049189515659,repression
G4,G17,0.930346462059141,activation
G4,G86,0.913693813416445,repression
G44,G68,0.860522749379133,activation
G15,G73,0.820714708292195,repression
G12,G68,0.791551369195327,repression
G4,G3,0.724395829659476,activation
G44,G17,0.698541583695167,activation
G76,G17,0.6886898349946,repression
G28,G3,0.680353361419872,activation
G76,G86,0.650432352568772,repression
G44,G86,0.64692473338341,repression
G80,G68,0.642498070195983,activation
G42,G73,0.627064569090231,repression
G28,G68,0.621071556586385,repression
G76,G3,0.615710383725131,activation
G12,G3,0.613206078636169,activation
G76,G66,0.584989956104971,activation
G76,G91,0.571098618555146,activation
G54,G17,0.559144836359878,repression
G80,G17,0.548129824440713,activation
G76,G62,0.541078775679627,activation
G58,G73,0.539529456643929,repression
G80,G86,0.538185764392993,repression
G54,G68,0.534306533445831,activation
G15,G72,0.533514769277005,repression
G54,G86,0.532508876414328,activation
G12,G91,0.52026221332273,activation
G44,G66,0.511837231443263,repression
G80,G3,0.504838406976417,repression
G14,G74,0.473358412264608,repression
G28,G86,0.472468129069479,activation
G58,G3,0.468090108632754,activation
G76,G69,0.460306329327927,activation
G12,G17,0.458325982800261,repression
G28,G17,0.457797081862197,activation
G12,G73,0.455877901873395,activation
G12,G66,0.455116354270918,repression
G28,G74,0.45164936718018,activation
G4,G66,0.449313958840379,repression
G12,G62,0.44748855307655,repression
G76,G97,0.446813189419424,activation
G12,G86,0.443775845846393,activation
G44,G62,0.441332456699593,repression
G44,G21,0.430596050455277,activation
G14,G73,0.425747925225051,activation
G14,G3,0.422317834301784,activation
G76,G21,0.421410624132988,activation
G58,G68,0.419541016693078,repression
G76,G99,0.418191367756148,activation
G4,G91,0.417928664122109,activation
G44,G91,0.409238973684153,repression
G44,G97,0.402672336166059,repression
G12,G69,0.400099792301659,activation
G52,G68,0.394319066860927,repression
G28,G91,0.390544019861977,activation
G58,G91,0.388745994373805,repression
G98,G73,0.383620343552743,activation
G44,G3,0.381563698787681,repression
G76,G73,0.37911747684856,repression
G76,G100,0.378288602361912,repression
G15,G26,0.37319381695707,activation
G12,G99,0.37177478352219,repression
G52,G17,0.366196607953685,repression
G42,G72,0.365064989701727,activation
G4,G62,0.356693657787791,repression
G58,G74,0.355938282494057,repression
G76,G79,0.353969529539597,activation
G44,G69,0.351783383707307,repression
G52,G86,0.344925514422446,activation
G12,G97,0.337305663880365,repression
G84,G72,0.33598359094628,activation
G4,G21,0.334878399882361,repression
G76,G55,0.333249097285761,repression
G80,G91,0.329576444196123,activation
G76,G78,0.326678964489776,activation
G80,G66,0.32237699122077,activation
G76,G20,0.313829065789169,activation
G44,G100,0.311704555823615,activation
G12,G79,0.311206356059099,repression
G4,G99,0.310911258050711,repression
G44,G99,0.310637371147244,repression
G12,G100,0.310152188467619,repression
G15,G67,0.298797375970853,repression
G12,G20,0.298061328656776,activation
G58,G69,0.294665826162615,repression
G12,G55,0.294381125112664,activation
G14,G8,0.291735248763023,activation
G58,G62,0.290558586830956,repression
G76,G32,0.288073906521493,activation
G28,G8,0.287212749408563,activation
G4,G97,0.286940621929101,repression
G12,G78,0.286785555326079,repression
G28,G66,0.283910608252308,repression
G12,G74,0.280277543527005,repression
G42,G26,0.279361224882737,repression
G35,G17,0.278432710661607,activation
G80,G62,0.278408635679578,activation
G76,G77,0.277397792546359,activation
G54,G66,0.276514919481711,activation
G44,G23,0.276434735915964,repression
G76,G23,0.276370190624598,repression
G12,G21,0.275928903058519,repression
G54,G3,0.274407106560531,activation
G28,G99,0.273711649939792,activation
G35,G86,0.271341190387738,activation
G28,G62,0.269787213534614,activation
G76,G75,0.267416826149997,activation
G44,G79,0.267053905631047,repression
G58,G99,0.266630273439194,repression
G15,G90,0.264282811895109,repression
G4,G79,0.262959820990808,repression
G44,G75,0.257895130768869,repression
G4,G74,0.256817032030858,repression
G1,G17,0.255236391491702,activation
G1,G86,0.254513584651803,repression
G28,G94,0.253455445197049,activation
G76,G61,0.252388065086284,activation
G76,G37,0.252382408259212,repression
G12,G77,0.251562036757375,activation
G54,G21,0.250117409765941,repression
G14,G91,0.250100622422206,repression
G44,G55,0.249766940843291,activation
G58,G66,0.249311182896843,repression
G44,G32,0.246558806750328,repression
G44,G78,0.246180765967103,repression
G4,G55,0.245966651459435,activation
G4,G100,0.241983055287558,repression
G80,G99,0.240682323652991,activation
G76,G2,0.240394582230697,activation
G58,G20,0.240329458721688,repression
G4,G69,0.240041880491886,activation
G12,G94,0.239995559620994,activation
G4,G85,0.23924290246939,repression
G35,G68,0.238047823200867,activation
G1,G68,0.23385975897337,repression
G12,G37,0.231629252304343,activation
G12,G60,0.22989729514738,repression
G12,G32,0.228280876673421,repression
G4,G94,0.227894353275277,activation
G28,G79,0.225835330281279,repression
G4,G75,0.225722027475705,repression
G76,G60,0.224469511897802,activation
G76,G94,0.223857211318929,activation
G4,G77,0.223852524609876,activation
G28,G69,0.221982985317033,repression
G80,G21,0.22061946634144,activation
G28,G20,0.220250429666824,repression
G58,G79,0.219270513909427,activation
G12,G50,0.218700954743518,activation
G52,G66,0.218676897051824,activation
G39,G73,0.217274016609344,repression
G76,G47,0.216675254283969,activation
G58,G78,0.216555160138307,activation
G12,G61,0.216360180042263,activation
G76,G50,0.215757035967836,activation
G80,G97,0.215662444752758,repression
G44,G11,0.215585285237992,repression
G28,G55,0.213944960328189,activation
G29,G3,0.213678647586067,repression
G80,G69,0.212565917570573,repression
G14,G65,0.211400328808098,repression
G44,G20,0.210177399743023,repression
G58,G55,0.209312869974297,activation
G4,G24,0.208956476448084,repression
G58,G94,0.20830732294898,repression
G54,G62,0.207995610655076,activation
G4,G20,0.206557534150921,repression
G80,G74,0.205678618090217,repression
G76,G63,0.205286003612724,repression
G28,G60,0.204737837334215,activation
G12,G35,0.204699938761324,repression
G1,G3,0.203002008859617,repression
G80,G79,0.20248848603084,repression
G12,G47,0.202461609802059,activation
G44,G2,0.202053377458148,repression
G12,G63,0.201994219618265,activation
G15,G34,0.201863938252862,activation
