Gene1	Gene2	EdgeWeight
G53	G21	1.0
G53	G21	1.0
G53	G73	0.983566006209029
G53	G73	0.983566006209029
G53	G99	0.955351909991728
G53	G99	0.955351909991728
G18	G21	0.923711936994442
G18	G21	0.923711936994442
G18	G73	0.857543222729441
G18	G73	0.857543222729441
G18	G99	0.751554282417397
G18	G99	0.751554282417397
G53	G27	0.585882281506183
G53	G27	0.585882281506183
G18	G27	0.538769956804313
G18	G27	0.538769956804313
G53	G43	0.50364296305568
G53	G43	0.50364296305568
G52	G21	0.485651320781622
G52	G21	0.485651320781622
G52	G73	0.431015960685526
G52	G73	0.431015960685526
G95	G21	0.424100561720771
G95	G21	0.424100561720771
G39	G21	0.419030875735485
G39	G21	0.419030875735485
G18	G43	0.404875820018678
G18	G43	0.404875820018678
G52	G99	0.395145463682366
G52	G99	0.395145463682366
G37	G21	0.375861794088941
G37	G21	0.375861794088941
G5	G21	0.373397751878999
G5	G21	0.373397751878999
G28	G21	0.350931178484688
G28	G21	0.350931178484688
G39	G73	0.340571918538568
G39	G73	0.340571918538568
G35	G64	0.332629949248547
G35	G64	0.332629949248547
G39	G99	0.322410100559368
G39	G99	0.322410100559368
G37	G99	0.319329429204032
G37	G99	0.319329429204032
G95	G99	0.317300802634949
G95	G99	0.317300802634949
G95	G73	0.31526492230892
G95	G73	0.31526492230892
G9	G21	0.312260300055322
G9	G21	0.312260300055322
G76	G64	0.308281446447026
G76	G64	0.308281446447026
G80	G21	0.303612239972219
G80	G21	0.303612239972219
G27	G64	0.30043776321706
G27	G64	0.30043776321706
G75	G8	0.284957569819557
G75	G8	0.284957569819557
G69	G64	0.284631485015678
G69	G64	0.284631485015678
G2	G64	0.284119771803868
G2	G64	0.284119771803868
G80	G73	0.28279611388211
G80	G73	0.28279611388211
G28	G73	0.280908793306967
G28	G73	0.280908793306967
G75	G64	0.278832864020973
G75	G64	0.278832864020973
G28	G51	0.278526319059206
G28	G51	0.278526319059206
G5	G51	0.276973576563689
G5	G51	0.276973576563689
G5	G99	0.275610048329933
G5	G99	0.275610048329933
G95	G51	0.26879248009255
G95	G51	0.26879248009255
G37	G73	0.268724174774697
G37	G73	0.268724174774697
G98	G64	0.267875962897743
G98	G64	0.267875962897743
G36	G99	0.265260432277741
G36	G99	0.265260432277741
G52	G27	0.264951666853222
G52	G27	0.264951666853222
G9	G51	0.262181688954093
G9	G51	0.262181688954093
G93	G64	0.260403374768334
G93	G64	0.260403374768334
G46	G21	0.259651389235878
G46	G21	0.259651389235878
G28	G99	0.251490805213222
G28	G99	0.251490805213222
G36	G21	0.245537317580498
G36	G21	0.245537317580498
G18	G74	0.240464713862364
G18	G74	0.240464713862364
G30	G21	0.240206108219583
G30	G21	0.240206108219583
G5	G66	0.237291400530911
G5	G66	0.237291400530911
G80	G99	0.236904533087423
G80	G99	0.236904533087423
G45	G64	0.235520288821711
G45	G64	0.235520288821711
G75	G24	0.235499412868081
G75	G24	0.235499412868081
G21	G64	0.233931796569662
G21	G64	0.233931796569662
G72	G51	0.233661897716453
G72	G51	0.233661897716453
G9	G73	0.231318807035459
G9	G73	0.231318807035459
G46	G73	0.231185470277631
G46	G73	0.231185470277631
G66	G64	0.229313122449867
G66	G64	0.229313122449867
G16	G21	0.22450370081411
G16	G21	0.22450370081411
G50	G64	0.223354490487035
G50	G64	0.223354490487035
G9	G99	0.221941015478979
G9	G99	0.221941015478979
G24	G64	0.217956465935799
G24	G64	0.217956465935799
G18	G51	0.21689729216026
G18	G51	0.21689729216026
G75	G51	0.215141517460274
G75	G51	0.215141517460274
G46	G99	0.212021861779957
G46	G99	0.212021861779957
G36	G73	0.211216379767255
G36	G73	0.211216379767255
G39	G51	0.210870049018917
G39	G51	0.210870049018917
G5	G48	0.210546734241531
G5	G48	0.210546734241531
G97	G21	0.209359217878012
G97	G21	0.209359217878012
G69	G8	0.208896975687818
G69	G8	0.208896975687818
G84	G64	0.206965728072983
G84	G64	0.206965728072983
G79	G73	0.206240130934853
G79	G73	0.206240130934853
G39	G27	0.206140670412478
G39	G27	0.206140670412478
G60	G64	0.204369294850746
G60	G64	0.204369294850746
G79	G99	0.204222494910987
G79	G99	0.204222494910987
G95	G74	0.203180588497283
G95	G74	0.203180588497283
G52	G43	0.20135992672521
G52	G43	0.20135992672521
G28	G74	0.201312367476108
G28	G74	0.201312367476108
G5	G73	0.201289628634567
G5	G73	0.201289628634567
G54	G51	0.200664869370676
G54	G51	0.200664869370676
G72	G8	0.199967372970558
G72	G8	0.199967372970558
G93	G8	0.199892608740825
G93	G8	0.199892608740825
G79	G21	0.199576904477959
G79	G21	0.199576904477959
G5	G74	0.198314488251353
G5	G74	0.198314488251353
G95	G48	0.195973930403505
G95	G48	0.195973930403505
G69	G24	0.195537846495565
G69	G24	0.195537846495565
G78	G51	0.195400983730213
G78	G51	0.195400983730213
G7	G51	0.195158578819946
G7	G51	0.195158578819946
G42	G64	0.194292888502183
G42	G64	0.194292888502183
G28	G48	0.192218030995379
G28	G48	0.192218030995379
G30	G99	0.189702142233189
G30	G99	0.189702142233189
G10	G64	0.18950898572469
G10	G64	0.18950898572469
G51	G64	0.186467660310626
G51	G64	0.186467660310626
G9	G74	0.186398783605127
G9	G74	0.186398783605127
G7	G8	0.186100391379284
G7	G8	0.186100391379284
G16	G99	0.185350135430683
G16	G99	0.185350135430683
G95	G27	0.184527172619368
G95	G27	0.184527172619368
G9	G48	0.182977135267897
G9	G48	0.182977135267897
G80	G27	0.181288581985263
G80	G27	0.181288581985263
G55	G64	0.180160459563432
G55	G64	0.180160459563432
G58	G64	0.179646103430985
G58	G64	0.179646103430985
G43	G66	0.177534805460166
G43	G66	0.177534805460166
G18	G48	0.176041834872684
G18	G48	0.176041834872684
G93	G24	0.175997646774521
G93	G24	0.175997646774521
G28	G27	0.175035851447703
G28	G27	0.175035851447703
G30	G73	0.174270216355849
G30	G73	0.174270216355849
G53	G19	0.173105302679002
G53	G19	0.173105302679002
G28	G8	0.172593652935422
G28	G8	0.172593652935422
G97	G99	0.171146391987206
G97	G99	0.171146391987206
G39	G74	0.171001440837336
G39	G74	0.171001440837336
G53	G89	0.169868821209174
G53	G89	0.169868821209174
G1	G8	0.169455588222814
G1	G8	0.169455588222814
G35	G24	0.169005327218062
G35	G24	0.169005327218062
G23	G21	0.168762261033612
G23	G21	0.168762261033612
G12	G51	0.166493683186327
G12	G51	0.166493683186327
G53	G83	0.166247783551623
G53	G83	0.166247783551623
G61	G51	0.16478025237243
G61	G51	0.16478025237243
G56	G64	0.164620081556042
G56	G64	0.164620081556042
G33	G64	0.164027872017608
G33	G64	0.164027872017608
G25	G8	0.162880528532631
G25	G8	0.162880528532631
G73	G66	0.162056174730066
G73	G66	0.162056174730066
G77	G51	0.16159843015225
G77	G51	0.16159843015225
G53	G62	0.161167949913915
G53	G62	0.161167949913915
G84	G51	0.159721818698908
G84	G51	0.159721818698908
G16	G73	0.159388198569775
G16	G73	0.159388198569775
G95	G66	0.159304996187158
G95	G66	0.159304996187158
G18	G8	0.157949545312456
G18	G8	0.157949545312456
G17	G21	0.157743509301475
G17	G21	0.157743509301475
G53	G17	0.156401638972236
G53	G17	0.156401638972236
G5	G96	0.156220050261107
G5	G96	0.156220050261107
G39	G48	0.155796516668077
G39	G48	0.155796516668077
G9	G66	0.154448199875401
G9	G66	0.154448199875401
G1	G51	0.154154507313153
G1	G51	0.154154507313153
G72	G24	0.153795011176991
G72	G24	0.153795011176991
G43	G21	0.153761473722853
G43	G21	0.153761473722853
G90	G64	0.152924353512014
G90	G64	0.152924353512014
G1	G64	0.151452823395033
G1	G64	0.151452823395033
G39	G43	0.151256205199508
G39	G43	0.151256205199508
G9	G8	0.151136966324171
G9	G8	0.151136966324171
G67	G51	0.150997736255132
G67	G51	0.150997736255132
G85	G51	0.147402689599205
G85	G51	0.147402689599205
G96	G64	0.147248354793696
G96	G64	0.147248354793696
G2	G24	0.147126555452046
G2	G24	0.147126555452046
G63	G64	0.146840040272331
G63	G64	0.146840040272331
G27	G66	0.14675659312215
G27	G66	0.14675659312215
G83	G21	0.146308317712522
G83	G21	0.146308317712522
G84	G8	0.145512000460448
G84	G8	0.145512000460448
G84	G24	0.14547115588168
