edge_name,op,inf,grnboost,genie3,grisli,grnvbem,leap,pidc,ppcor,scode,scribe,sincerities,singe,ss_cor,edge_exist
G6_G33,0.0107286144770208,0.0,0.9820886945860112,0.004088379083542,8009.0,0.440184,0.182007159676382,1.403299092113557,0.0,0.893118531289577,0.196373669464671,0.0,0.0,0.2785993246227709,1
G6_G23,0.0054449860304325,0.0,3.561267576501014,0.0151932512983223,7046.0,0.351233,0.212355368682304,1.7632049902118374,0.0,0.52987406982283,0.0201377189428789,0.0,0.0,0.01719785244426263,0
G6_G58,0.0107731226356143,0.0,1.774596102064535,0.0121376638699301,2447.0,0.36037,0.159100719106992,0.6802926611268538,0.0,0.280461032842646,0.073390333997245,0.0,0.0,0.01815320544551562,0
G6_G93,0.0472037919690528,0.0,29.02028741025771,0.0719289975368227,2506.0,0.343849,0.56245361673558,1.9292662985278024,0.0,0.246487149418837,0.0654465744652751,0.0,0.0,0.19761984849746095,0
G6_G67,0.006475663360259,0.0,0.2164082171057222,0.0071215725512964,2889.0,0.414459,0.227403225332848,0.6029357564571053,0.0,0.157834750424865,0.0460736836547983,0.0,0.0,0.002565768571360122,0
G6_G75,0.0033050575530913,0.0,0.6577779062759218,0.0062624872108881,6502.0,0.491334,0.203009182438377,0.1145400400147135,0.0,0.316569683869151,0.0462842707599707,0.0,0.0,0.0036598704729187788,0
G6_G61,0.0056270428731232,0.0,2.9010607258680063,0.0087537835594448,398.0,0.338896,0.187199271988181,0.9343285087345016,0.0,0.225719875706078,0.09610650720724,0.0,0.0,0.0013867018891188748,0
G6_G76,0.0027596957234338,0.0,1.139467795267037,0.004265960160599,3271.0,0.347924,0.235248515857408,0.1070236909149292,0.0,0.0721193718570424,0.0099651280534578,0.0,0.0,0.0027685789983268438,0
G6_G49,0.0072679172178779,0.0,2.0500442969995083,0.010341084748518,8108.0,0.357894,0.158166126465133,1.4098779286412602,0.0,0.354651892742023,0.0329197204358288,0.0,0.0,0.009278401292297286,0
G6_G78,0.0578726905957935,0.194212619920443,16.91027645268957,0.0466145631552984,1570.0,0.3508,0.625480767195825,1.8649732323141863,0.0,0.20480151443245,0.0492097080318979,0.0071536021289509,0.0,0.28524575904105626,1
G6_G95,0.0007643376511098,0.0,0.6219433702066107,0.0041385577742385,5037.0,0.364925,0.252289023589408,0.9753006185261888,0.0,0.429758610172945,0.0680395706603661,0.0,0.0,0.04104700044630792,0
G6_G29,0.0758601910994441,0.0,2.3365705249379167,0.0122325124916273,9653.0,0.420304,0.214574652304525,1.4556932261860231,0.0,0.543972453357983,0.0128093667034499,0.0,0.0,0.31029385134594,1
G6_G87,0.130376769055935,0.784182201076359,15.57451626963917,0.0454113675643149,9650.0,0.364841,0.496568417799269,1.8428898621371783,0.0,0.316310326086996,0.015779010867023,0.0,0.0,0.126061803643236,1
G6_G7,0.0197113704861508,0.0,9.360034225255864,0.0286671566194429,1366.0,0.347411,0.397221827064534,1.714471433943502,0.0,0.0865061441587679,0.0480484247199352,0.0,0.0,0.030541399518034976,0
G6_G81,0.0205201283778753,0.0,13.09795125733751,0.0309988783834192,9870.0,0.560835,0.396111431482376,1.6395125147488734,0.0,0.28486643080781,0.0913110093220077,0.0,0.0,0.003803643372530465,0
