G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.6960871	0.0088807	0.5780360	0.3689138	0.1959271	0.0000000	0.2074788	0.1407890	0.3541459	0.5478715	0.5286352	0.4596188	0.3758597	0.3357435	0.3457663	0.0506945	0.5605185	0.0993347	0.7178459	0.0828021	0.6354235	0.6939384	0.7422958	0.4383056	0.3364001	0.3687108	0.2132744	0.6771296	0.6905116	0.2371563	0.2512476	0.0299556	0.2686275	0.0231371	0.6204592	0.1354676	0.2542755	0.0328681	0.5053129	0.5746986	0.2522941	0.7569269	0.3153381	0.0790973	0.4522734	0.4674778	0.5597554	0.0232693	0.3848846	0.1109586	0.5314401	0.1280725	0.7439754	0.0000000	0.0186603	0.7151614	0.7139325	0.5498370	0.3696611	0.1780182	0.0427354	0.0673332	0.6800405	0.0875014	0.6822752	0.4476240	0.6915311	0.7224469	0.5720896	0.7127802	0.0412988	0.0975893	0.7052426	0.8217947	0.1386219	0.6932132	0.6761836	0.6942653	0.7618599	0.1957044	0.0719709	0.0029202	0.7194903	0.5877424	0.0152247	0.4105960	0.2831178	0.6815454	0.0462657	0.0235903	0.6085793	0.6066479	0.5134203	0.5220597	0.6821305	0.6741495	0.6332463	0.0619352	0.0229185	0.8175711
0.2917010	0.3096488	0.6552097	0.1944654	0.2661706	0.5386337	0.2007476	0.2698610	0.2577893	0.2671323	0.5164630	0.5660689	0.5959711	0.4986347	0.3886906	0.0454588	0.4894705	0.6883608	0.7988390	0.4125423	0.0000000	0.7042694	0.6594995	0.4454631	0.3778040	0.4137529	0.1336981	0.6359282	0.6479154	0.3575623	0.2602515	0.0145506	0.1026035	0.0601859	0.0175754	0.5742743	0.0626952	0.0294428	0.5742364	0.0000000	0.5559609	0.6025020	0.1515097	0.0574141	0.3439133	0.6660717	0.6491382	0.0569225	0.5636058	0.3764600	0.5104921	0.4956655	0.6700273	0.6246672	0.0179632	0.6802303	0.6346510	0.0204778	0.0788375	0.0001277	0.2302084	0.6326836	0.0113211	0.1025153	0.6308289	0.4948462	0.5638786	0.6434789	0.5717461	0.6263356	0.5553526	0.1896821	0.6371241	0.5787602	0.2857856	0.6993282	0.6041951	0.0149989	0.7896826	0.0424051	0.5832159	0.1341081	0.4653637	0.5489477	0.0187761	0.1890269	0.3915417	0.3310195	0.5914053	0.0528907	0.5320044	0.7120179	0.0516620	0.0244831	0.0410884	0.7869606	0.7582624	0.7615388	0.5229561	0.2254088
0.3042645	0.0463854	0.5798512	0.2386541	0.2517901	0.5792258	0.0984600	0.3174929	0.2953006	0.3070362	0.6035624	0.4735833	0.4363154	0.3800414	0.3420018	0.0393212	0.3816473	0.6856361	0.5580976	0.3531736	0.4450251	0.6768196	0.7590662	0.4079762	0.3617815	0.4475173	0.2653555	0.5356271	0.7064283	0.3362510	0.2035379	0.0351587	0.1163756	0.0426841	0.0009106	0.4374075	0.0763329	0.0296218	0.3849230	0.0000000	0.0000000	0.6853887	0.2486352	0.0615022	0.4068668	0.1163405	0.7472916	0.0298842	0.2677340	0.2983029	0.5288179	0.3616631	0.8837050	0.6793197	0.0151870	0.7327114	0.5766378	0.6099165	0.6217208	0.3047336	0.7695936	0.3372678	0.3625908	0.0847471	0.7138092	0.5283872	0.6670774	0.6048819	0.6941075	0.7050435	0.0548020	0.1371632	0.6707492	0.5816547	0.3113729	0.8137196	0.0004849	0.2390218	0.7452798	0.2027318	0.6770414	0.0040517	0.5084683	0.6073877	0.0222545	0.1717824	0.3273044	0.3364025	0.6914761	0.0144474	0.7042799	0.7170689	0.1642992	0.1076702	0.0377036	0.6210267	0.6398964	0.1887707	0.5826681	0.2200843
0.5167720	0.0660482	0.7030493	0.3222730	0.1630624	0.1857528	0.1819961	0.1451602	0.0000000	0.1947963	0.0879841	0.0025778	0.6759172	0.5961675	0.4514136	0.0197691	0.4869701	0.0774669	0.6927055	0.0814680	0.6008146	0.6300758	0.6433204	0.5826143	0.4396458	0.3004861	0.1815774	0.3154251	0.6254359	0.3868132	0.2751368	0.0276244	0.5363034	0.0834511	0.0512226	0.0235188	0.4442213	0.5497533	0.4865101	0.6625812	0.6895720	0.6579417	0.3657931	0.0598818	0.4463464	0.4619735	0.6260016	0.2927590	0.2422088	0.6195940	0.3609785	0.3628582	0.0000000	0.6697792	0.0181312	0.6421787	0.5820119	0.5864695	0.3033719	0.2014817	0.0516016	0.1041198	0.5492567	0.6248222	0.5922031	0.3326262	0.0296004	0.0036764	0.5923435	0.6702311	0.0528062	0.1714756	0.6417007	0.7522937	0.0607251	0.8366423	0.6808462	0.0218313	0.5469007	0.2141653	0.8039055	0.0001561	0.5099540	0.7356223	0.0097344	0.0980732	0.3249629	0.4486892	0.0571117	0.3339914	0.1794402	0.6347389	0.0610401	0.0270015	0.0041032	0.7454327	0.5955416	0.0564795	0.5834857	0.1845083
0.3223390	0.0092192	0.7661889	0.2222473	0.2042164	0.4454517	0.1291818	0.3887540	0.2786481	0.3557262	0.5582045	0.1406070	0.5245868	0.2791325	0.2645350	0.0525459	0.5027574	0.7984769	0.6518199	0.3562994	0.6002092	0.7477799	0.6043194	0.7126549	0.4041549	0.1363112	0.2903801	0.3780437	0.5430565	0.4145447	0.2244161	0.0253675	0.5600452	0.0384795	0.0009105	0.0401043	0.4924226	0.0575184	0.7462207	0.0000000	0.7653131	0.7437916	0.2922036	0.0551798	0.3335368	0.6020300	0.6409905	0.0316622	0.2963565	0.6293345	0.4463286	0.3374645	0.0000000	0.7523432	0.0234682	0.7016760	0.6860772	0.5787746	0.6298021	0.0001156	0.1784053	0.3103506	0.0209016	0.3140813	0.7700886	0.0055796	0.0416626	0.0102168	0.6703081	0.6256881	0.0390604	0.1576905	0.6886262	0.7243400	0.1347905	0.6462326	0.5594200	0.0321688	0.6880385	0.1573590	0.6340739	0.0004116	0.5142629	0.6093950	0.0080075	0.1791083	0.3719076	0.3951538	0.4927696	0.0397966	0.5640317	0.7446459	0.0090710	0.0203817	0.0094084	0.6630762	0.5584705	0.0442779	0.5481422	0.2495213
0.3420654	0.0128750	0.6218639	0.2359292	0.1962804	0.4379417	0.1494810	0.1835770	0.7671323	0.4312682	0.5637567	0.2336376	0.1527659	0.2032637	0.1204810	0.0425398	0.4967958	0.4700693	0.6995840	0.2644547	0.6856299	0.6886933	0.7298734	0.6096293	0.4815396	0.1411006	0.2877166	0.4999885	0.6813952	0.4425355	0.2642842	0.0538750	0.5513077	0.0463126	0.0031857	0.0582750	0.3602088	0.0286218	0.3158519	0.4015095	0.6595358	0.7381341	0.2027521	0.0733464	0.3582538	0.2219175	0.6152827	0.0246774	0.0000000	0.5653339	0.0399815	0.3653164	0.0000000	0.5574821	0.0146109	0.7263920	0.6154829	0.6290803	0.3852977	0.1590706	0.0724943	0.2402599	0.5126120	0.1764035	0.5988051	0.0024269	0.0217900	0.0116955	0.6496135	0.6518625	0.0433432	0.0901091	0.6322362	0.8148314	0.1325398	0.6937214	0.5231142	0.0239607	0.7534130	0.2021949	0.7887280	0.0018466	0.4114246	0.7438202	0.0092581	0.1338537	0.2569795	0.3320752	0.4005560	0.0123348	0.8608182	0.7792894	0.0346854	0.0272160	0.0071881	0.6581620	0.5991366	0.0542403	0.6137041	0.1921140
0.3527088	0.0140535	0.7745279	0.3163140	0.2236827	0.4863818	0.1816587	0.2933629	0.7282879	0.5494146	0.5934708	0.4729415	0.2046488	0.1977691	0.2356390	0.0484385	0.5303881	0.5651995	0.6965154	0.3035626	0.5252378	0.7646447	0.7170176	0.3613431	0.3840072	0.4304801	0.3013227	0.5942275	0.6929365	0.0219282	0.3123100	0.0517583	0.1093971	0.0321467	0.2143059	0.3714379	0.1083827	0.0380528	0.2434225	0.3870081	0.6769672	0.7755717	0.2934021	0.0544910	0.3597268	0.1431774	0.7187886	0.0290052	0.0000000	0.3252794	0.0617655	0.0245193	0.6360622	0.0000000	0.0206270	0.7178712	0.6406288	0.4984574	0.3831163	0.1271376	0.0998627	0.3298372	0.6954817	0.0744967	0.6237820	0.5206380	0.6870511	0.5136394	0.8530698	0.6283093	0.0617621	0.1749226	0.6135579	0.8077486	0.2134929	0.6416241	0.7199828	0.1922047	0.6427878	0.1817643	0.0521079	0.0027556	0.4545495	0.7238878	0.5328199	0.4115860	0.7017933	0.6413026	0.0356835	0.0362438	0.7157351	0.7606667	0.2719956	0.1686282	0.0385842	0.6896474	0.6571038	0.1270858	0.0195783	0.6065702
0.3961977	0.0192192	0.7991871	0.3038814	0.1988627	0.4237900	0.2130477	0.1593509	0.3999452	0.3199240	0.5456917	0.1899792	0.4512665	0.3752294	0.2511807	0.0318996	0.4727287	0.2465340	0.6777697	0.2125053	0.7326063	0.7670563	0.6956317	0.5934091	0.3543439	0.1769559	0.3073084	0.5316255	0.6153180	0.0234351	0.2271738	0.0626370	0.5574534	0.0345690	0.1024971	0.0479908	0.3915997	0.0484357	0.5284206	0.4754273	0.6521812	0.7012248	0.3124570	0.0399218	0.3040317	0.4621166	0.6633963	0.0502824	0.2973328	0.3731638	0.4449608	0.0276864	0.0000000	0.0000000	0.0218934	0.7043668	0.7164701	0.4725137	0.3058869	0.1579159	0.0682089	0.3191611	0.5599729	0.2284118	0.6291471	0.0080196	0.0446229	0.0023529	0.6927344	0.7196799	0.0521319	0.1151068	0.8367750	0.6581048	0.0811790	0.6253522	0.6079817	0.2396139	0.5362397	0.2644195	0.0750888	0.0012956	0.4134379	0.6105491	0.2504381	0.4812131	0.5719135	0.7586174	0.0661602	0.0364800	0.7291057	0.6608366	0.3397609	0.3163345	0.1303629	0.6707220	0.6602832	0.0544850	0.0125625	0.6366539
0.0000000	0.0031736	0.0886185	0.0174981	0.2889328	0.5671371	0.5836562	0.3653320	0.3341014	0.3238466	0.5715966	0.4084182	0.4270355	0.4056884	0.5017723	0.0636689	0.2836705	0.4737521	0.5507876	0.2937370	0.5237657	0.7815133	0.7633415	0.4979400	0.4009599	0.3134212	0.2593215	0.8328943	0.6306018	0.3913832	0.3786532	0.0193987	0.0865227	0.0646777	0.0028070	0.5945911	0.0835236	0.0515531	0.6825336	0.5721559	0.6754865	0.6214892	0.3560934	0.0768492	0.2951124	0.5470661	0.6457172	0.0371913	0.2969928	0.3078531	0.6555855	0.4193161	0.6953488	0.6794425	0.0127105	0.5990491	0.7121827	0.5924078	0.4063636	0.1832890	0.0580477	0.2218058	0.7011238	0.1493109	0.8029977	0.5784468	0.7101873	0.7636385	0.0000000	0.0432651	0.0783736	0.2054337	0.6165941	0.6181363	0.1186615	0.6860007	0.5736910	0.0138317	0.6380940	0.2073794	0.7583030	0.0026651	0.7295734	0.6498761	0.0212745	0.1992136	0.3572220	0.2763943	0.8008244	0.0295919	0.6975217	0.5862049	0.0299389	0.0443546	0.0046622	0.7539543	0.6063889	0.0507575	0.6065668	0.2293995
0.6975349	0.0071090	0.6146740	0.4139291	0.1420709	0.0000000	0.1933104	0.1228106	0.3756859	0.5719211	0.5870898	0.2885342	0.4310091	0.4117775	0.2365852	0.0537741	0.6176411	0.0975429	0.0764712	0.1150685	0.6200441	0.6449218	0.6529046	0.5912297	0.5345874	0.1781383	0.0376929	0.5939583	0.2200809	0.6531772	0.2803491	0.3546495	0.6817020	0.0000000	0.0847714	0.0333450	0.5416986	0.0732999	0.6241996	0.5692487	0.5513141	0.6615254	0.2753859	0.0545877	0.3486584	0.5150426	0.7570228	0.0285325	0.2923409	0.4279084	0.5011181	0.4353529	0.1673170	0.4458792	0.0233798	0.5381598	0.6932083	0.5104832	0.2554666	0.1313218	0.0353860	0.0807801	0.6249393	0.1276891	0.6683907	0.5390411	0.5009206	0.0757273	0.8081958	0.7589180	0.0443077	0.1324641	0.7488541	0.8068796	0.0826712	0.5786108	0.6437248	0.2306988	0.8405627	0.1909007	0.7076131	0.0000280	0.7523430	0.6981824	0.0112108	0.1555054	0.2182337	0.6419279	0.0319927	0.0498311	0.7015468	0.6966567	0.1584920	0.0966411	0.0226131	0.6283679	0.6767025	0.0548533	0.4456805	0.4251032
