	TS_0_0	TS_0_1	TS_0_2	TS_0_3	TS_0_4	TS_0_5	TS_0_6	TS_0_7	TS_0_8	TS_0_9	TS_0_10	TS_0_11	TS_0_12	TS_0_13	TS_0_14	TS_0_15	TS_0_16	TS_0_17	TS_0_18	TS_0_19	TS_0_20	TS_1_0	TS_1_1	TS_1_2	TS_1_3	TS_1_4	TS_1_5	TS_1_6	TS_1_7	TS_1_8	TS_1_9	TS_1_10	TS_1_11	TS_1_12	TS_1_13	TS_1_14	TS_1_15	TS_1_16	TS_1_17	TS_1_18	TS_1_19	TS_1_20	TS_2_0	TS_2_1	TS_2_2	TS_2_3	TS_2_4	TS_2_5	TS_2_6	TS_2_7	TS_2_8	TS_2_9	TS_2_10	TS_2_11	TS_2_12	TS_2_13	TS_2_14	TS_2_15	TS_2_16	TS_2_17	TS_2_18	TS_2_19	TS_2_20	TS_3_0	TS_3_1	TS_3_2	TS_3_3	TS_3_4	TS_3_5	TS_3_6	TS_3_7	TS_3_8	TS_3_9	TS_3_10	TS_3_11	TS_3_12	TS_3_13	TS_3_14	TS_3_15	TS_3_16	TS_3_17	TS_3_18	TS_3_19	TS_3_20	TS_4_0	TS_4_1	TS_4_2	TS_4_3	TS_4_4	TS_4_5	TS_4_6	TS_4_7	TS_4_8	TS_4_9	TS_4_10	TS_4_11	TS_4_12	TS_4_13	TS_4_14	TS_4_15	TS_4_16	TS_4_17	TS_4_18	TS_4_19	TS_4_20	TS_5_0	TS_5_1	TS_5_2	TS_5_3	TS_5_4	TS_5_5	TS_5_6	TS_5_7	TS_5_8	TS_5_9	TS_5_10	TS_5_11	TS_5_12	TS_5_13	TS_5_14	TS_5_15	TS_5_16	TS_5_17	TS_5_18	TS_5_19	TS_5_20	TS_6_0	TS_6_1	TS_6_2	TS_6_3	TS_6_4	TS_6_5	TS_6_6	TS_6_7	TS_6_8	TS_6_9	TS_6_10	TS_6_11	TS_6_12	TS_6_13	TS_6_14	TS_6_15	TS_6_16	TS_6_17	TS_6_18	TS_6_19	TS_6_20	TS_7_0	TS_7_1	TS_7_2	TS_7_3	TS_7_4	TS_7_5	TS_7_6	TS_7_7	TS_7_8	TS_7_9	TS_7_10	TS_7_11	TS_7_12	TS_7_13	TS_7_14	TS_7_15	TS_7_16	TS_7_17	TS_7_18	TS_7_19	TS_7_20	TS_8_0	TS_8_1	TS_8_2	TS_8_3	TS_8_4	TS_8_5	TS_8_6	TS_8_7	TS_8_8	TS_8_9	TS_8_10	TS_8_11	TS_8_12	TS_8_13	TS_8_14	TS_8_15	TS_8_16	TS_8_17	TS_8_18	TS_8_19	TS_8_20	TS_9_0	TS_9_1	TS_9_2	TS_9_3	TS_9_4	TS_9_5	TS_9_6	TS_9_7	TS_9_8	TS_9_9	TS_9_10	TS_9_11	TS_9_12	TS_9_13	TS_9_14	TS_9_15	TS_9_16	TS_9_17	TS_9_18	TS_9_19	TS_9_20
G1	0.3824996	0.3678093	0.3599304	0.4232174	0.3224775	0.2758172	0.3234698	0.281659	0.3547718	0.2589418	0.260623	0.2775878	0.2703841	0.2559693	0.335897	0.337381	0.3731815	0.3275911	0.3052054	0.3127489	0.4099105	0.4338111	0.2770972	0.272861	0.2351304	0.1838919	0.1402582	0.24601	0.1905423	0.1640515	0.1882103	0.1717467	0.2862521	0.3018127	0.2877715	0.3122305	0.321959	0.3602546	0.3292593	0.3597237	0.4201256	0.3340443	0.2970448	0.3511185	0.4262829	0.3743756	0.4349241	0.4307036	0.4039765	0.5312173	0.377145	0.4933155	0.5112312	0.5289615	0.4950435	0.6248338	0.6003693	0.5528547	0.5014113	0.5515796	0.4408592	0.4972348	0.3497511	0.3589805	0.1690689	0.1180275	0.0634571	0.0350852	0.0298054	0.0951926	0.0461739	0.0543111	0.0560937	0.0935074	0.3390385	0.2460873	0.3405128	0.4294489	0.4420167	0.4258817	0.3992287	0.4891924	0.4617715	0.3635092	0.276346	0.2540843	0.1893941	0.2662512	0.2155515	0.1973874	0.1657986	0.171431	0.2197983	0.1546023	0.2081827	0.2445477	0.3194334	0.350102	0.3814566	0.4077133	0.3930713	0.4152532	0.3190175	0.4552614	0.4266826	0.3744383	0.3503837	0.4085393	0.4091627	0.4294523	0.3215932	0.4985251	0.4504273	0.4451227	0.4472766	0.4209167	0.5009325	0.3967421	0.4653723	0.3370774	0.3346046	0.3505762	0.3243541	0.3525989	0.3754021	0.3920036	0.3237497	0.3873159	0.4221921	0.3280058	0.3857751	0.3713421	0.315406	0.3992363	0.4365047	0.5994991	0.6084765	0.6105456	0.6420747	0.5368396	0.4511741	0.4422459	0.4946188	0.3694233	0.4410961	0.4167932	0.3896586	0.3187043	0.4287655	0.5584717	0.4336901	0.4596523	0.5242006	0.3492468	0.433203	0.389695	0.3889432	0.3822875	0.2980086	0.4275446	0.3868351	0.3949616	0.4169398	0.4126919	0.3922085	0.3326904	0.3573212	0.2886496	0.2700878	0.4633397	0.5957719	0.4477201	0.5588249	0.6980563	0.8089073	0.6657737	0.5697226	0.608113	0.7384706	0.5709099	0.4658945	0.376241	0.3916099	0.3881398	0.5558184	0.5013766	0.6165392	0.4878319	0.5043987	0.3242501	0.2546671	0.2403837	0.2196013	0.2349759	0.2145977	0.1823362	0.1874127	0.1216643	0.2223351	0.1769676	0.3257418	0.4038576	0.4780554	0.487911	0.5018026	0.4262235	0.5118039	0.4201193	0.3989733	0.4595283
G2	0.0153203	0.0138597	0.0045619	0.0023626	0.0052149	0.0117405	0.0143658	0.0026487	0.0080183	0.0037566	0.0053106	0.0165765	0.0140417	0.0021523	0.0112446	0.0344276	0.0096244	0.0082387	0.0185131	0.0210786	0.0134529	0.0131723	0.013376	0.0218889	0.0176698	0.0158613	0.0330653	0.0400708	0.0109022	0.0081393	0.0061178	0.0156921	0.0038086	0.007557	0.029024	0.039628	0.0222134	0.0149325	0.0049355	0.0101526	0.0078403	0.0042621	0.0291673	0.0021276	0.0074338	0.0080964	0.0283859	0.0196443	0.0074185	0.0069012	0.0223415	0.0159026	0.0340825	0.0088861	0.0025955	0.0019049	0.0032094	0.0202909	0.0037005	0.0175175	0.0082885	0.0071924	0.0060541	0.0230408	0.0094549	0.004177	0.0066368	0.0125838	0.0261381	0.0353699	0.0488977	0.0244301	0.020343	0.0398981	0.0452752	0.0505806	0.0356255	0.0128742	0.0138216	0.0110679	0.0201122	0.0115883	0.0084733	0.0060235	0.0223289	0.0164131	0.0179339	0.0261558	0.0040568	0.0048529	0.004442	0.0060649	0.007774	0.0033466	0.0003107	0.0096766	0.0059456	0.0152781	0.0098354	0.0304231	0.0146982	0.024339	0.0114797	0.025635	0.0160757	0.0112744	0.0084093	0.0326675	0.0244498	0.0175426	0.0146473	0.01848	0.0157115	0.0158351	0.0021606	0.0205007	0.0227747	0.034259	0.0365299	0.0137746	0.01377	0.0336048	0.0562271	0.0312601	0.0192003	0.0215973	0.0221662	0.0174509	0.0101765	0.0055948	0.0029933	0.0063887	0.030604	0.0036532	0.0195422	0.0079516	0.0069353	0.0067016	0.0058179	0.0082357	0.0055078	0.0085943	0.0108781	0.010718	0.0102037	0.009462	0.0159357	0.0168055	0.0062468	0.0229927	0.0317676	0.0061516	0.0299821	0.0138802	0.0053596	0.01262	0.009482	0.0094832	0.0265496	0.010016	0.0093015	0.0185034	0.0101272	0.0090362	0.0106602	0.0125838	0.0019889	0.0058707	0.0222285	0.0052	0.0328169	0.0212297	0.009087	0.0419562	0.0129663	0.0231594	0.0155541	0.0296363	0.0164415	0.020742	0.0146178	0.0132327	0.0045481	0.0050823	0.0116444	0.0050749	0.0037798	0.0076599	0.0067918	0.0569631	0.0281291	0.0342398	0.0072705	0.0214513	0.0202359	0.0149829	0.0238538	0.015518	0.0100822	0.020735	0.0128685	0.0095386	0.0272371	0.0058695	0.0073989	0.0163729	0.0075562	0.0067843	0.0106527	0.012019
G3	0.6540386	0.6303868	0.6803798	0.6455396	0.6565374	0.5261722	0.6448384	0.6663649	0.6651084	0.6622712	0.6263734	0.7762915	0.7058366	0.6912359	0.7751732	0.7376501	0.7055104	0.6100614	0.6965745	0.7489497	0.8706395	0.6854601	0.690007	0.660235	0.6363816	0.5919739	0.6195663	0.6465816	0.5826762	0.535393	0.6536145	0.5946521	0.6738877	0.6633306	0.762122	0.7370023	0.6608774	0.6823271	0.613779	0.6727934	0.7558557	0.5798634	0.5744001	0.7812813	0.7188926	0.7025615	0.6213404	0.7246796	0.7247449	0.6400204	0.6480916	0.5821732	0.705282	0.554186	0.5411414	0.5043871	0.7115849	0.6786034	0.6401575	0.6324342	0.7024056	0.6535155	0.5483803	0.6100766	0.7979196	0.6238869	0.5653725	0.666087	0.55908	0.6482621	0.7547603	0.7104899	0.5969384	0.7106849	0.6707925	0.6934156	0.6366882	0.7612538	0.5978741	0.6532972	0.6177819	0.6684234	0.7560643	0.6265297	0.5865868	0.5917509	0.6274224	0.6895835	0.6411482	0.6163714	0.5951841	0.6057769	0.7582736	0.6708413	0.7679929	0.7621217	0.6391624	0.8006715	0.6883019	0.6960762	0.7536046	0.6418826	0.6182971	0.749983	0.6068047	0.7329433	0.6246329	0.7022716	0.6661549	0.6866419	0.8648369	0.7218979	0.6773994	0.7053392	0.7093325	0.6129566	0.5713601	0.6629447	0.7273771	0.7728685	0.6322719	0.6604945	0.6326075	0.5769185	0.8296195	0.6597856	0.6907528	0.6345486	0.6905509	0.7863192	0.5744606	0.6419714	0.75788	0.7544664	0.7178581	0.6380988	0.6721133	0.5935685	0.7175143	0.6539865	0.6248856	0.7029902	0.701222	0.6361257	0.6107595	0.5831546	0.6654049	0.8079871	0.6366267	0.5678566	0.6282365	0.6343168	0.5683636	0.597328	0.4566361	0.5646503	0.6478355	0.6539426	0.6500379	0.6614066	0.5592144	0.7110749	0.7105839	0.6636286	0.7422373	0.696489	0.6819193	0.6732167	0.6146239	0.7247975	0.5829179	0.5322178	0.6727554	0.5935052	0.7190436	0.6993744	0.6754779	0.6232335	0.6651953	0.5636084	0.6302727	0.6047313	0.6464347	0.7177865	0.6605345	0.5991188	0.6240271	0.5831025	0.6654724	0.6873169	0.6717293	0.6525343	0.5166574	0.7284409	0.644673	0.6202035	0.6669629	0.5893308	0.6206854	0.6731398	0.5420441	0.6967391	0.6631871	0.7342465	0.748693	0.597363	0.6289955	0.7316	0.6044166	0.6535142
G4	0.3205884	0.3169269	0.2884538	0.1818711	0.350518	0.2988404	0.2322338	0.1912828	0.2838561	0.1340606	0.1894871	0.1817269	0.1966558	0.1892028	0.2046933	0.2262709	0.2963973	0.2863291	0.2245631	0.3237593	0.3192996	0.2741678	0.2916701	0.3156427	0.174444	0.1262716	0.18175	0.1159817	0.1368224	0.1038228	0.0691933	0.0513061	0.0598466	0.1266212	0.2059397	0.2406387	0.1542765	0.2673799	0.2642582	0.381353	0.3230542	0.314468	0.2403878	0.3520314	0.2842484	0.3050756	0.3762493	0.4036671	0.3110898	0.3144062	0.4157522	0.4128939	0.3887906	0.4052847	0.4302913	0.4058268	0.4634664	0.3763867	0.3836543	0.3802115	0.5358081	0.3461761	0.3399985	0.3055055	0.2504422	0.1823387	0.0947125	0.0171583	0.0422333	0.0173726	0.0055071	0.0101441	0.0194427	0.0123911	0.0428212	0.0827725	0.1913675	0.3241754	0.2258806	0.3420482	0.413399	0.3044931	0.3613148	0.304889	0.238163	0.4193007	0.4961374	0.5459217	0.4102564	0.6276175	0.5746444	0.5170402	0.4659094	0.5104868	0.5942604	0.2017494	0.1584111	0.1819232	0.2700919	0.2711534	0.1973559	0.2475395	0.3160798	0.346144	0.2653049	0.2462682	0.3866697	0.3619619	0.3072552	0.3461896	0.3181968	0.2926889	0.3072497	0.3353269	0.3662208	0.4262517	0.5069471	0.3562345	0.3319596	0.3771067	0.3379573	0.2678764	0.2554398	0.3274381	0.2513745	0.3674363	0.2640763	0.3444835	0.3913002	0.3597915	0.3753053	0.3381716	0.255003	0.2669144	0.3296852	0.4091619	0.3877149	0.4562586	0.3336879	0.5148735	0.5376777	0.3788498	0.4372826	0.3946188	0.3815562	0.4436973	0.3798659	0.2656731	0.349741	0.3629425	0.3816591	0.3382429	0.3468707	0.2901875	0.3319038	0.2549996	0.2947881	0.3234731	0.2999364	0.3575928	0.3518264	0.2273403	0.2807991	0.3915717	0.2261153	0.3180602	0.2836181	0.283196	0.3092698	0.3469477	0.3072046	0.3709101	0.5091731	0.5016603	0.4116802	0.5758664	0.5819483	0.5089581	0.57984	0.4933881	0.5000183	0.484259	0.353197	0.3450605	0.3509549	0.367163	0.3856837	0.3937121	0.4619867	0.2610891	0.451951	0.49025	0.4486422	0.5510952	0.5607994	0.4808631	0.4571814	0.4807156	0.4340798	0.4899145	0.3349455	0.3171394	0.3277799	0.419151	0.4480654	0.3989899	0.3775794	0.248772	0.4025881	0.4187489
G5	0.131724	0.3282863	0.2104545	0.2221492	0.1782229	0.1902343	0.1518624	0.2450404	0.1765741	0.1454705	0.2580679	0.2380949	0.2333249	0.2232024	0.2376478	0.1692142	0.137002	0.1874587	0.2050022	0.2092465	0.1721888	0.1434695	0.2256196	0.3751687	0.4417485	0.5985973	0.6093487	0.6606968	0.5528124	0.6328876	0.5890195	0.5692049	0.536799	0.3393309	0.2606916	0.2453149	0.2685694	0.1653772	0.2036276	0.1814765	0.1671631	0.1926727	0.1717573	0.2547179	0.2076863	0.1845385	0.1507892	0.1736854	0.1823207	0.2141905	0.2181364	0.1932352	0.1612872	0.1785873	0.1435999	0.1228751	0.2056683	0.0873811	0.211303	0.1785376	0.1312961	0.2163118	0.1720161	0.16523	0.2100175	0.2251703	0.3436968	0.295257	0.3025963	0.1655905	0.2850839	0.242015	0.2297823	0.2575155	0.3165264	0.2871044	0.2501236	0.2001213	0.1833518	0.2427022	0.1565685	0.185291	0.1771858	0.1973748	0.1540115	0.173664	0.1762111	0.2013019	0.2686996	0.2543295	0.2571096	0.2175531	0.2989387	0.2797139	0.2441737	0.2804969	0.219684	0.260862	0.2662006	0.1948377	0.20095	0.1630402	0.2007102	0.1951542	0.1647959	0.1879052	0.076397	0.0596663	0.0366616	0.0265262	0.0212769	0.0287653	0.0306438	0.0206945	0.0160657	0.0506829	0.1290935	0.108841	0.1744688	0.1608805	0.159703	0.2098586	0.1480438	0.1987425	0.1727647	0.1585542	0.1911601	0.0792858	0.0191349	0.0595154	0.0780405	0.0541889	0.0516427	0.0601075	0.062312	0.0446818	0.0407577	0.2895521	0.3020795	0.1955699	0.1281832	0.1885144	0.1972234	0.1470312	0.1438387	0.2651193	0.1969134	0.1529714	0.1817307	0.1848958	0.1971024	0.1822011	0.1422575	0.1793187	0.1651717	0.1838121	0.2141779	0.1484386	0.2030006	0.1425702	0.2253898	0.2220389	0.115569	0.1467932	0.1600732	0.1909645	0.133778	0.1192836	0.1513253	0.1892131	0.2291487	0.1546828	0.1740332	0.1463011	0.1506925	0.157372	0.1557628	0.1112261	0.1115869	0.1150397	0.1353742	0.1781594	0.143193	0.2119449	0.1787843	0.1596031	0.18336	0.1730405	0.1474411	0.1754006	0.3235069	0.2581973	0.2258607	0.2782112	0.2277299	0.2102187	0.2249622	0.2298343	0.2600751	0.3485135	0.3373416	0.2184296	0.1820321	0.1572165	0.136443	0.123352	0.1277217	0.1365995	0.1528044	0.16844
G6	0.470027	0.3179262	0.2802947	0.271283	0.3384716	0.3030974	0.3584588	0.3356366	0.3434735	0.3499863	0.3635158	0.5250838	0.5034647	0.4963325	0.4457535	0.4176108	0.4765275	0.706687	0.5213051	0.555658	0.5015717	0.4252867	0.4590487	0.4826805	0.4252933	0.5461348	0.504049	0.4704394	0.5236906	0.494626	0.6065563	0.5532906	0.6500382	0.5908227	0.4710075	0.412337	0.4711657	0.4919611	0.5098932	0.3622921	0.4476981	0.4566686	0.445506	0.5487445	0.4628491	0.4633275	0.28436	0.3467433	0.3821766	0.3710933	0.4975977	0.334547	0.484378	0.3589752	0.2586745	0.2407193	0.2700263	0.2952791	0.2554504	0.2531768	0.2589911	0.3201814	0.3855162	0.4048726	0.2945363	0.2563028	0.3153652	0.3088459	0.2861944	0.2063207	0.2790711	0.3033515	0.2843397	0.3107456	0.5487127	0.6741411	0.4925734	0.3987254	0.5077118	0.4641116	0.4621947	0.3196141	0.5130007	0.3651413	0.3335306	0.5481342	0.6065291	0.6302779	0.5534627	0.5039754	0.6084402	0.6581947	0.6544814	0.6271891	0.7035469	0.6686119	0.6105914	0.5904106	0.5341226	0.4839005	0.3668811	0.3482914	0.3643801	0.4281771	0.5591483	0.499424	0.3169427	0.3999186	0.3425539	0.3536065	0.2994233	0.2933221	0.3231337	0.3105718	0.3493376	0.3438435	0.3805106	0.3301519	0.4386473	0.349286	0.4660744	0.5333705	0.4568037	0.6190571	0.3886819	0.4721231	0.3956676	0.2201397	0.0573209	0.0367335	0.0214069	0.0085858	0.0014942	0.0005214	0.0025941	0.0054627	0.0062787	0.2703606	0.2043197	0.2347819	0.1826812	0.2635765	0.2082552	0.3701447	0.2984095	0.2861377	0.3450039	0.3947843	0.4742445	0.4337636	0.4230659	0.3845908	0.3439966	0.4586282	0.4939169	0.4848804	0.452877	0.4550785	0.432622	0.4379561	0.4252416	0.4434782	0.4155218	0.4060035	0.498511	0.5537582	0.4597579	0.4136393	0.4725204	0.2332053	0.1934399	0.1300869	0.148496	0.1685439	0.1232886	0.0875042	0.0851004	0.1162138	0.107676	0.2000648	0.2495878	0.3159449	0.3104937	0.3976225	0.3283316	0.3900512	0.2754265	0.3899244	0.3094693	0.4410997	0.3777081	0.4740653	0.5741238	0.5250565	0.5251718	0.6148808	0.5312118	0.6237432	0.6826773	0.5914016	0.5494311	0.4241964	0.3952632	0.4349567	0.3673068	0.4061298	0.3421421	0.3715985	0.4416627	0.381031
G7	0.1140215	0.1972509	0.1189222	0.1372042	0.1506876	0.166549	0.1397209	0.1891648	0.1850994	0.1795313	0.1427708	0.1593326	0.133667	0.1196774	0.146748	0.1828197	0.156577	0.113173	0.1635917	0.1544384	0.1899076	0.156746	0.175587	0.1324381	0.1286558	0.1081408	0.1433372	0.1580861	0.1478045	0.1922044	0.131431	0.1846738	0.177396	0.1725342	0.1701655	0.1399578	0.1189177	0.1662877	0.185697	0.1875843	0.1691941	0.1667297	0.1483421	0.0738927	0.0069646	0.0014826	0.0003982	0.0002799	0.0001673	7e-07	9.8e-06	0.000287	2.25e-05	0.0709014	0.1426957	0.1469823	0.1139242	0.2157295	0.1692332	0.2254365	0.2084728	0.1370011	0.1027412	0.1739165	0.1344122	0.1033089	0.1635982	0.1542799	0.1249971	0.1290328	0.1268461	0.1574746	0.2147347	0.1831867	0.2221445	0.187237	0.1472291	0.2001389	0.1555397	0.1026785	0.1677762	0.1728271	0.1118281	0.1538406	0.1174094	0.1899434	0.1827482	0.1920977	0.2122589	0.1656771	0.1850151	0.196453	0.1960244	0.1866857	0.1821419	0.2149466	0.1956431	0.1576685	0.2386333	0.167759	0.0944602	0.2261669	0.1658769	0.1209894	0.1451722	0.1469748	0.1301308	0.112823	0.1973145	0.1269225	0.2057355	0.193548	0.1403449	0.1758424	0.1445963	0.266255	0.1828573	0.1444515	0.158406	0.1187281	0.1961147	0.11221	0.141701	0.1563968	0.1253291	0.1491859	0.1017463	0.0496073	0.0147358	0.0043445	0.0004645	0.0	0.0	2.3e-06	6.9e-06	0.0003117	3.41e-05	0.0757161	0.1652971	0.1215954	0.1069124	0.1343946	0.1144696	0.1083194	0.1878795	0.1900711	0.2078062	0.159782	0.1425544	0.1191513	0.1999719	0.1793521	0.187027	0.2107918	0.1627082	0.2154341	0.1411618	0.1458275	0.1481925	0.2202943	0.1286711	0.1674213	0.1615476	0.1648952	0.1413714	0.17846	0.1722972	0.0835082	0.1206107	0.1892847	0.1686747	0.1629934	0.1421194	0.1316608	0.192506	0.1327025	0.1525741	0.1395329	0.1277237	0.1044303	0.1488093	0.1724613	0.1575542	0.1746707	0.1538217	0.1423609	0.1781459	0.1148987	0.1225885	0.1654505	0.1506416	0.1319621	0.1307072	0.1645401	0.1323707	0.205148	0.1993286	0.1437511	0.221372	0.1212549	0.1401066	0.1501436	0.0926843	0.168011	0.1858094	0.1380268	0.1608739	0.2292709	0.1741701	0.0812731
G8	0.1958434	0.2400808	0.2011497	0.2137361	0.2572873	0.1907094	0.2678288	0.2888717	0.2660569	0.3437868	0.3212121	0.3391866	0.4372701	0.3729856	0.2938354	0.347697	0.2859876	0.2588095	0.2711781	0.2146084	0.2303514	0.2734406	0.2208781	0.2818872	0.2965241	0.3263452	0.3870117	0.3607726	0.4031553	0.3560771	0.4008734	0.371185	0.333398	0.3275503	0.2988101	0.4424578	0.20244	0.3121352	0.3166418	0.2543257	0.267552	0.2976049	0.2047954	0.2301427	0.2991652	0.1790441	0.2674368	0.1472391	0.2079723	0.2196246	0.1623244	0.1594353	0.1593571	0.1901662	0.1482065	0.0739767	0.0895428	0.1282866	0.1238286	0.1002162	0.0736728	0.1340779	0.1093132	0.2041114	0.4560418	0.5028656	0.6136726	0.6592422	0.6189949	0.7479249	0.542367	0.6348181	0.6579498	0.6485238	0.4894484	0.4068071	0.3373354	0.2631884	0.2322411	0.1927609	0.1762501	0.2432815	0.1916428	0.125417	0.2573212	0.3718594	0.4084033	0.3608338	0.3031517	0.3942629	0.4636172	0.3900613	0.4156751	0.395756	0.3908868	0.3745863	0.2964868	0.3067666	0.2547953	0.2634408	0.1945336	0.2265184	0.1722599	0.1810095	0.1578319	0.2405821	0.1327696	0.1685272	0.2144694	0.1451259	0.1618185	0.1709984	0.1887277	0.242424	0.1963305	0.1448266	0.2045858	0.1761243	0.1804417	0.1502127	0.2553994	0.21308	0.2808122	0.228144	0.2268557	0.1808553	0.2267224	0.2936842	0.2236552	0.1878472	0.2762991	0.1840611	0.2476443	0.2449904	0.2282494	0.2479197	0.1834567	0.1093453	0.0868339	0.0512923	0.1852557	0.1070403	0.090709	0.1012051	0.1705574	0.1758632	0.1609134	0.2013179	0.2335084	0.212323	0.1401964	0.1071082	0.1868988	0.1348449	0.2506341	0.2786143	0.2237823	0.2347288	0.2490395	0.2785964	0.1609013	0.1337161	0.2221561	0.1907105	0.164165	0.2320506	0.2362453	0.25432	0.1898565	0.19581	0.1869043	0.1546267	0.0718035	0.1014408	0.0522523	0.0718366	0.0485775	0.0649669	0.0904536	0.098161	0.0823404	0.0877082	0.1023086	0.1723831	0.1334891	0.1834877	0.1264749	0.1907021	0.1173077	0.2330696	0.1772656	0.2975269	0.288007	0.2006395	0.2115017	0.1439067	0.1050302	0.1642893	0.1482339	0.1338008	0.2141522	0.2385187	0.2362492	0.1242431	0.1862647	0.1608366	0.171108	0.1951974	0.1850348	0.2256423
G9	0.3851753	0.3337207	0.3736417	0.3154825	0.2677352	0.306562	0.3178946	0.2514256	0.3285824	0.2576849	0.2080265	0.2694413	0.3282706	0.2874385	0.2959239	0.3393743	0.4207855	0.3147242	0.355865	0.2846776	0.3494587	0.2938029	0.3063514	0.3327311	0.2872802	0.3882856	0.3117798	0.3596142	0.266059	0.3054978	0.2651957	0.3334216	0.4214523	0.3926324	0.3582847	0.3442359	0.3309725	0.2084506	0.2589195	0.3405987	0.3834919	0.3197126	0.2818497	0.2925363	0.2949479	0.2060126	0.1839107	0.3048512	0.1889328	0.1634013	0.1808412	0.224048	0.17666	0.2258177	0.2898969	0.394155	0.2771664	0.3648343	0.3964496	0.4642409	0.3961324	0.3710504	0.3417125	0.326619	0.3098688	0.258838	0.2577061	0.186105	0.1973706	0.1848544	0.1895396	0.1725715	0.1972003	0.2045306	0.1733528	0.1868197	0.2080712	0.282977	0.315204	0.2625773	0.4122385	0.3783733	0.4064576	0.3943577	0.2481016	0.2979446	0.3443922	0.3707268	0.4202343	0.4036174	0.3241972	0.4003315	0.3409572	0.3108682	0.3128453	0.3280317	0.3264686	0.354526	0.420226	0.3483338	0.3865007	0.5088561	0.4014444	0.4285448	0.3153769	0.2787859	0.4041818	0.2875162	0.5270635	0.4386866	0.5178895	0.450127	0.4348565	0.4772385	0.3683605	0.4870785	0.4538893	0.3889529	0.3054826	0.318176	0.4259587	0.3596906	0.3809811	0.3322396	0.3127579	0.3772942	0.2603874	0.314474	0.2388716	0.238565	0.2099341	0.275557	0.2313608	0.1717035	0.1834272	0.1716918	0.1784921	0.2814718	0.4221979	0.3262162	0.282614	0.4855595	0.3848417	0.3333908	0.3614533	0.355109	0.3101289	0.4347053	0.2541328	0.324152	0.2804891	0.2036585	0.1923757	0.2921102	0.1841406	0.2210832	0.2363992	0.1713984	0.209192	0.2249401	0.220773	0.3884335	0.249383	0.2474913	0.3287069	0.3114281	0.4279815	0.3325463	0.2957523	0.3614289	0.4961095	0.4338605	0.5053472	0.3861438	0.441614	0.387847	0.4696294	0.4472222	0.5408952	0.4125303	0.3681284	0.4058457	0.3964435	0.3744251	0.3388878	0.3321197	0.3999689	0.3915305	0.3359364	0.3019275	0.2187984	0.1043659	0.1426615	0.1548204	0.0964862	0.0735253	0.1079848	0.0996381	0.0689148	0.1038037	0.344416	0.3141355	0.3234372	0.3987371	0.2988575	0.2813682	0.3937676	0.2920331	0.3195343	0.2780962
G10	0.60697	0.6382063	0.537908	0.4602023	0.3681657	0.3530745	0.4136453	0.3884307	0.3024815	0.2920853	0.2672051	0.3113728	0.4088075	0.4408055	0.5039541	0.560785	0.5841552	0.5480429	0.7227006	0.5785705	0.4573691	0.6237954	0.5156602	0.4581191	0.4302494	0.3677185	0.4184993	0.3974406	0.4014544	0.3640975	0.3372218	0.4987922	0.4333333	0.355038	0.5417147	0.44003	0.5812828	0.5357774	0.6389114	0.594077	0.4729725	0.4456522	0.5783622	0.6193012	0.6866376	0.5865284	0.7287629	0.6466917	0.7111979	0.6358732	0.5718879	0.5267775	0.5314544	0.5515905	0.582079	0.6008458	0.6993807	0.6171156	0.6352332	0.6065767	0.5762141	0.550884	0.6551221	0.536264	0.5602098	0.5346702	0.5936054	0.6104362	0.462672	0.5009813	0.5054914	0.4707256	0.3897228	0.419653	0.4772846	0.4253116	0.5190539	0.4627359	0.5043453	0.492114	0.4020372	0.4313121	0.5456808	0.428137	0.6008738	0.6915048	0.5155417	0.5643985	0.6605759	0.6197033	0.637562	0.6413198	0.5704477	0.631888	0.5640824	0.3571369	0.3531738	0.4502708	0.5859477	0.6028021	0.6356792	0.5456967	0.5538863	0.5079862	0.4620471	0.6188129	0.5312929	0.4885505	0.4534629	0.5020212	0.5674077	0.4732498	0.5765391	0.4473124	0.5036566	0.5812931	0.4414304	0.5647584	0.5637462	0.5605993	0.5405175	0.445443	0.4956918	0.4979126	0.582245	0.4908183	0.6139674	0.5631813	0.5642066	0.5442076	0.5013684	0.4937628	0.5817638	0.559001	0.5236011	0.6448337	0.6009216	0.5706185	0.4793141	0.5618231	0.6200033	0.5864829	0.555041	0.5814332	0.4736166	0.5023557	0.5028866	0.5423312	0.472454	0.5672068	0.4170628	0.4813826	0.3766525	0.3917114	0.3337189	0.3859553	0.3568478	0.382859	0.2939039	0.3849379	0.4538103	0.5970941	0.5012737	0.4987105	0.5076417	0.5172545	0.4598284	0.5193824	0.7064153	0.5470231	0.4515294	0.4127466	0.3854034	0.3759011	0.3703745	0.4706157	0.4165026	0.386511	0.4213359	0.364398	0.4746126	0.5722308	0.5704706	0.4851996	0.7568903	0.5932147	0.539553	0.6765001	0.6184311	0.5814407	0.4277576	0.447697	0.5000004	0.5877306	0.5497171	0.388475	0.354387	0.5284435	0.515229	0.4635168	0.6972047	0.5716031	0.5774914	0.6212968	0.5896878	0.4911963	0.5642574	0.6093152	0.5359473	0.5452629
