Gene1	Gene2	EdgeWeight
G54	G41	9999
G85	G56	9998
G54	G56	9997
G41	G41	9996
G56	G41	9995
G72	G90	9994
G15	G56	9993
G87	G87	9992
G79	G90	9991
G86	G56	9990
G44	G56	9989
G16	G56	9988
G49	G56	9987
G99	G56	9986
G27	G56	9985
G86	G41	9984
G45	G45	9983
G1	G56	9982
G11	G90	9981
G37	G41	9980
G62	G62	9979
G51	G56	9978
G59	G56	9977
G52	G56	9976
G36	G56	9975
G99	G60	9974
G57	G41	9973
G49	G41	9972
G84	G90	9971
G31	G41	9970
G87	G22	9969
G65	G90	9968
G15	G41	9967
G23	G41	9966
G89	G41	9965
G38	G56	9964
G67	G41	9963
G26	G56	9962
G85	G41	9961
G20	G56	9960
G31	G56	9959
G40	G56	9958
G97	G90	9957
G37	G56	9956
G19	G56	9955
G28	G56	9954
G73	G73	9953
G12	G56	9952
G47	G41	9951
G18	G60	9950
G2	G41	9949
G98	G90	9948
G50	G56	9947
G30	G41	9946
G99	G54	9945
G68	G90	9944
G5	G56	9943
G10	G46	9942
G16	G20	9941
G36	G41	9940
G46	G90	9939
G66	G56	9938
G43	G90	9937
G69	G56	9936
G94	G56	9935
G92	G56	9934
G44	G41	9933
G75	G90	9932
G5	G90	9931
G99	G90	9930
G35	G62	9929
G84	G41	9928
G8	G62	9927
G74	G54	9926
G95	G43	9925
G5	G60	9924
G45	G41	9923
G62	G56	9922
G69	G90	9921
G44	G90	9920
G20	G90	9919
G6	G24	9918
G51	G41	9917
G11	G50	9916
G98	G56	9915
G23	G56	9914
G21	G90	9913
G60	G54	9912
G80	G46	9911
G47	G54	9910
G50	G54	9909
G74	G56	9908
G38	G90	9907
G34	G56	9906
G53	G46	9905
G66	G41	9904
G67	G56	9903
G79	G20	9902
G80	G67	9901
G47	G56	9900
G17	G56	9899
G40	G90	9898
G88	G56	9897
G42	G43	9896
G29	G41	9895
G53	G41	9894
G76	G56	9893
G27	G90	9892
G2	G62	9891
G43	G43	9890
G43	G56	9889
G76	G80	9888
G12	G41	9887
G90	G41	9886
G32	G56	9885
G73	G56	9884
G60	G41	9883
G15	G90	9882
G93	G43	9881
G76	G41	9880
G63	G62	9879
G73	G90	9878
G22	G41	9877
G74	G90	9876
G41	G54	9875
G19	G41	9874
G5	G54	9873
G28	G41	9872
G14	G56	9871
G65	G43	9870
G49	G60	9869
G34	G90	9868
G30	G54	9867
G91	G6	9866
G92	G54	9865
G58	G41	9864
G88	G90	9863
G76	G54	9862
G44	G54	9861
G87	G47	9860
G76	G90	9859
G55	G56	9858
G76	G76	9857
G40	G54	9856
G4	G62	9855
G22	G56	9854
G22	G22	9853
G37	G80	9852
G41	G56	9851
G1	G62	9850
G19	G54	9849
G59	G54	9848
G98	G54	9847
G58	G56	9846
G45	G56	9845
G80	G62	9844
G46	G54	9843
G3	G62	9842
G68	G56	9841
G23	G60	9840
G59	G80	9839
G68	G41	9838
G48	G56	9837
G59	G90	9836
G20	G55	9835
G38	G80	9834
G22	G86	9833
G30	G56	9832
G30	G20	9831
G75	G65	9830
G61	G80	9829
G21	G62	9828
G13	G56	9827
G61	G41	9826
G90	G80	9825
G16	G90	9824
G69	G60	9823
G7	G46	9822
G25	G45	9821
G29	G43	9820
G100	G56	9819
G45	G60	9818
G7	G80	9817
G29	G80	9816
G55	G41	9815
G46	G41	9814
G48	G41	9813
G29	G56	9812
G27	G54	9811
G84	G54	9810
G45	G54	9809
G41	G49	9808
G26	G30	9807
G14	G80	9806
G7	G62	9805
G45	G80	9804
G54	G60	9803
G60	G60	9802
G52	G45	9801
G62	G54	9800
G82	G41	9799
G43	G80	9798
G79	G67	9797
G6	G62	9796
G91	G45	9795
G42	G41	9794
G47	G60	9793
G82	G56	9792
G43	G41	9791
G65	G86	9790
G96	G56	9789
G70	G56	9788
G78	G62	9787
G57	G43	9786
G10	G90	9785
G82	G77	9784
G35	G47	9783
G15	G22	9782
G90	G90	9781
G10	G88	9780
G24	G87	9779
G16	G53	9778
G96	G90	9777
G34	G54	9776
G8	G56	9775
G67	G20	9774
G24	G55	9773
G42	G56	9772
G48	G45	9771
G19	G65	9770
G37	G54	9769
G73	G47	9768
G18	G41	9767
G62	G80	9766
G9	G80	9765
G31	G45	9764
G46	G62	9763
G6	G45	9762
G51	G54	9761
G50	G41	9760
G20	G8	9759
G60	G20	9758
G13	G41	9757
G36	G86	9756
G40	G41	9755
G65	G41	9754
G9	G54	9753
G14	G76	9752
G38	G87	9751
G94	G41	9750
G80	G45	9749
G79	G56	9748
G30	G30	9747
G38	G54	9746
G18	G62	9745
G57	G60	9744
G41	G90	9743
G23	G43	9742
G18	G47	9741
G63	G54	9740
G55	G60	9739
G78	G41	9738
G30	G80	9737
G24	G90	9736
G79	G80	9735
G26	G62	9734
G9	G9	9733
G4	G67	9732
G14	G45	9731
G19	G62	9730
G14	G41	9729
G41	G87	9728
G83	G24	9727
G23	G45	9726
G13	G62	9725
G22	G60	9724
G4	G30	9723
G90	G79	9722
G67	G54	9721
G85	G60	9720
G54	G45	9719
G98	G41	9718
G61	G43	9717
G30	G90	9716
G80	G60	9715
G5	G20	9714
G18	G24	9713
G29	G54	9712
G48	G80	9711
G37	G60	9710
G86	G60	9709
G77	G62	9708
G22	G54	9707
G58	G80	9706
G43	G54	9705
G39	G46	9704
G6	G46	9703
G18	G51	9702
G60	G47	9701
G84	G43	9700
G21	G80	9699
G63	G88	9698
G60	G80	9697
G14	G54	9696
G35	G43	9695
G34	G80	9694
G48	G54	9693
G8	G45	9692
G7	G86	9691
G61	G54	9690
G10	G42	9689
G49	G45	9688
G78	G60	9687
G77	G76	9686
G58	G90	9685
G100	G72	9684
G60	G56	9683
G53	G88	9682
G21	G56	9681
G45	G47	9680
G2	G46	9679
G8	G80	9678
G47	G45	9677
G5	G22	9676
G88	G41	9675
G92	G41	9674
G2	G45	9673
G1	G45	9672
G11	G67	9671
G46	G56	9670
G61	G60	9669
G42	G80	9668
G47	G43	9667
G90	G47	9666
G13	G80	9665
G20	G54	9664
G49	G54	9663
G93	G41	9662
G31	G60	9661
G85	G45	9660
G21	G76	9659
G51	G60	9658
G83	G56	9657
G55	G86	9656
G12	G43	9655
G95	G41	9654
G52	G80	9653
G64	G30	9652
G72	G43	9651
G66	G60	9650
G24	G2	9649
G17	G41	9648
G40	G60	9647
G37	G90	9646
G48	G86	9645
