	G67	G91	G20	G74	G47	G28	G65	G72	G71	G1	G40	G16	G15	G81	G10	G89	G6	G60	G80	G64	G53	G26	G76	G100	G18	G78	G42	G63	G24	G31	G94	G66	G12	G32	G3	G35	G55	G85	G70	G19	G37	G2	G4	G75	G54	G93	G84	G52	G30	G41	G11	G97	G79	G9	G96	G58	G92	G34	G29	G43	G23	G48	G50	G33	G44	G90	G69	G61	G8	G87	G51	G21	G82	G13	G56	G49	G46	G57	G98	G7	G95	G68	G99	G36	G5	G45	G77	G17	G86	G39	G88	G38	G73	G59	G25	G62	G14	G27	G83	G22
G1	0.005103835647459917	0.046264318946799644	0.022457205241531678	0.0044364971824959265	0.005803841834763539	0.002338692587946683	0.004072807331825022	0.006246558621989663	0.0028568690406713753	0.08572545776898406	0.005548097228429321	0.0038067799316488745	0.004104992531153105	0.0026650036587500354	0.005588666025197316	0.007262424788519863	0.0211221737846185	0.00404936044998389	0.03305015400947615	0.004941459470053682	0.0040029102344023276	0.005086942746479589	0.005343591690015484	0.003298223714084757	0.004928927989116929	0.005090406053301598	0.006236309625098579	0.007426396959970808	0.00645499943269791	0.013474475909206007	0.009780271872048189	0.003879858472015261	0.005941191217537694	0.005240492452007001	0.03470189809144089	0.003924453687927698	0.004232767874409204	0.005706045004882509	0.031746853178508415	0.011148516702130037	0.004208407005666918	0.00781945551398903	0.011176163794676421	0.004748961121996015	0.0072451540363867315	0.009406301609888427	0.005695065045935158	0.032086729142224484	0.009765278221047323	0.01019752786546366	0.006555945876434077	0.0029908327989816557	0.00538549248220273	0.013524554267574568	0.005728004923273304	0.004617070651428312	0.002662913635489032	0.0068463948510368786	0.015984691599090394	0.01770890487244654	0.006006495495267283	0.010154135182111028	0.002647455948570555	0.0036661412411353156	0.003509318561368965	0.0034089436850224253	0.005690347325548219	0.00379917790457874	0.04275964743895427	0.00524930229595842	0.0046606741153814865	0.008470913322354117	0.009807166053602415	0.007210713872056719	0.014467757139283702	0.004180152825243863	0.010770367098124614	0.00424371629802244	0.005315619746911984	0.0040246456958791445	0.006625173644451552	0.002683389847680237	0.004549537210103336	0.010469485585751828	0.004369483599345177	0.0066093345244450956	0.00363472333942141	0.0029200007168226332	0.004239159799824509	0.003834947113120921	0.004952344919519798	0.006498121991707908	0.012990319257516003	0.020925083490191915	0.004692137239957797	0.03435066533813948	0.011246445707341653	0.0093979568881714	0.03824316989665417	0.007281250339646931
G2	0.005663003159983864	0.04997473312352978	0.01699525176301086	0.010309635294089682	0.010505282418647965	0.003336852943457569	0.006461127363334168	0.0059307578707525985	0.003134891672018957	0.02199408238171353	0.006855728092861651	0.005339999059597337	0.010430160827482696	0.0037983024549308924	0.004377294339112297	0.0032687888780289077	0.032906432410680614	0.018933946929716682	0.011918225283840327	0.004280859043393131	0.00538813949338504	0.0037177839721895117	0.006770221644500864	0.003974283600677651	0.0066194018931471825	0.00804036216766417	0.005366435169152062	0.012556569567050908	0.005869048630047528	0.0064873491125465275	0.004282275863303474	0.013136044495951932	0.00930209661609403	0.01610160518222806	0.030303126831232777	0.005190289577135654	0.0057657503976297755	0.006792130349090683	0.01385932325356301	0.00977441395901049	0.004827390376107868	0.07318296210214094	0.010992554310713578	0.004216059940480943	0.007649465157219497	0.011652180262435289	0.01863902158296781	0.019545965743864194	0.01391928407274893	0.0050208472417359465	0.002962641093141687	0.0053080479365735286	0.00751690577664856	0.0030215791702977255	0.004442074521819959	0.005076685916182816	0.009218957819556818	0.010340084593869765	0.008929710179839321	0.007477873585009856	0.009785246661351103	0.0042649212112529835	0.004267676167885811	0.004280813633816279	0.003997999621095343	0.003600661669802183	0.012315799594085615	0.0037538396823383674	0.024158313980818864	0.005654746718751888	0.008219851884442889	0.0041011010753642975	0.008344125196557858	0.007213239284094198	0.014774271490472638	0.0032575328070509856	0.005773029457621841	0.005177709534679699	0.003956693896504861	0.004222636302194641	0.002577082450318876	0.002714524104113168	0.006458996888062482	0.007221150595293006	0.022328063546877146	0.010913253635737679	0.004246717697111994	0.0026309739070520966	0.006704356086192882	0.0026322872027283854	0.009495035739723523	0.007975175913382345	0.0205466850449545	0.0062531236442401735	0.004051439693840315	0.06114817107267232	0.004298391942329277	0.005055660091002073	0.004581717278393069	0.01739468512665242
G3	0.006256711409901284	0.07600055220532968	0.01553390803978773	0.004476804775230759	0.005776966505141344	0.002391839092967942	0.003349829829060177	0.006172617099358458	0.003282260580723764	0.07118692374120827	0.0037676842487568375	0.0028829885415799857	0.0034178235482941245	0.0030607246348956763	0.004089732404312199	0.0056641806231269	0.034403393724576715	0.003757630505980608	0.01286017157049364	0.0036570049071702267	0.004307493222791921	0.0053261350487787875	0.009307327244723052	0.0032821932983211006	0.0046775333652874776	0.003432414497382335	0.006065640924191944	0.012686098293226034	0.005833665663207817	0.014183030878868654	0.013522321282263465	0.005170739118223402	0.008206697262043806	0.003928717686210057	0.05547634692310685	0.0067618087485000105	0.0032644643526656236	0.006843691522729325	0.03717555281946574	0.009446315884323406	0.0031937111029610886	0.009955538092598212	0.014776300075631674	0.008160722424422135	0.008191601449239673	0.012248894982373566	0.005756978547052653	0.03786293820167761	0.008313963600509094	0.009415692422129134	0.0033170649772120576	0.0037103133516362932	0.00603700151135946	0.005284828432909204	0.005510666757880164	0.0027702395665369388	0.00281414300484462	0.006553039758214394	0.018924400857699555	0.018424174706901705	0.004993475461239285	0.0036457519749441194	0.002355088823238903	0.003229068488641476	0.0028669809184958483	0.003544366994202457	0.005642068703412306	0.005060440731716749	0.04235634662170413	0.006719808925836234	0.006000986103967177	0.005549190568859799	0.013338340683047154	0.007112788240026871	0.009973758879319571	0.004122271125126164	0.014286196447398763	0.00392594733205689	0.004237677717200339	0.0035997653341929333	0.0029417757478084556	0.00327713694268947	0.006328224545011389	0.0053622985225914525	0.003120749866982783	0.009306820350386233	0.0076657293015788275	0.0029060317011124852	0.0032963284330007714	0.006074260341284659	0.0034644952005917283	0.004335374502888663	0.02186550777807106	0.012411277652482363	0.005444866147410495	0.03840470483570257	0.006004727147105453	0.008399291890368508	0.005981031279771332	0.008738897890537655
G4	0.006412171749767606	0.043824357442665086	0.014154977634168476	0.00816881091920335	0.008898482128146258	0.0036206338972689495	0.005208300179199888	0.005501199232563063	0.004190341202904693	0.05528025657214402	0.005937670624902682	0.006495999157220016	0.013225048548539542	0.004871010576019201	0.007509629675502746	0.00648723787550379	0.034410265627393494	0.006034924594810408	0.01780210522485132	0.005407765647624598	0.0044264835608204805	0.006662445794427388	0.00540013435509015	0.004452528587149888	0.0068748483317442885	0.005909646689107488	0.004014325166730325	0.011407239180765407	0.005488945834240758	0.010131488104191252	0.00900444012794322	0.0048785554698187045	0.007487730997118696	0.0055887113969590296	0.03431472685934829	0.0072192858994359135	0.006833819918812211	0.007548152808779262	0.01848811279106614	0.010820366330536188	0.00503900810910856	0.023533478221672177	0.02903230762682644	0.006087991866225578	0.008420524477004799	0.008442561893541844	0.01356018976889204	0.02390483326200771	0.008852588188971219	0.02606306935690232	0.0054230245582517	0.0032483071322471583	0.0045808116672253745	0.004833803412424325	0.0066689445472479965	0.004810180822730423	0.005825613573402857	0.004859863258823622	0.013757741854958188	0.011908577241449104	0.015172873670224043	0.0069435873153028994	0.004272648513671943	0.005237422731372958	0.0037237246528841936	0.005079027217163641	0.0060053527223235675	0.004875936976592865	0.031611770312093404	0.0070779443425048084	0.00632836270902734	0.0075304858091737835	0.018843669933078892	0.007708632356102586	0.009189964545775293	0.005122693114971995	0.007836503371089607	0.006947404199813426	0.004637333746796363	0.006151483224281358	0.004460421772839099	0.0045966259598971	0.005369946788840115	0.00797938305189177	0.006971063195358089	0.007871303044349498	0.006952753012348094	0.00420159141433825	0.006456741832903922	0.003849375798962688	0.00635464818804176	0.007096444249026146	0.013082318725873444	0.013659642323780363	0.006723635344176419	0.019078023515953977	0.00828849962517527	0.006815009084659484	0.015703221283940718	0.014945932769001257
G5	0.0037062574224303473	0.003819113044235697	0.059085820708642656	0.016649534981298134	0.0038127449859922573	0.004050172559394002	0.005014475472463439	0.0036111334484276976	0.003561762845211949	0.0031145078125295027	0.002687524758998389	0.007635363987163033	0.04748919852874862	0.0034862119350409153	0.004805351314543829	0.001715064526794769	0.0024280424686832385	0.027001293559177606	0.002955672388184786	0.003040723105519058	0.003577442289983277	0.007994364142468737	0.005781612751204999	0.003473196672721527	0.004538151523417549	0.0243348135892835	0.0035768589623573076	0.014216099339881562	0.004573588320855607	0.002322129512232503	0.004414265648734385	0.0023325192430518737	0.002663981908400382	0.0031996006034547024	0.0025636586949950614	0.0039176172629980886	0.01891183875708755	0.0028177090946947965	0.008027466913587482	0.004997665852532274	0.003929000273812013	0.10337435545343662	0.006131859202971976	0.0031391607088904747	0.014495065356901213	0.008776972363598656	0.04650057399855211	0.009743260888762201	0.0042308899086866214	0.007486363474317811	0.002871032656332562	0.0022035851640594384	0.013337148920833887	0.010839694493912066	0.008559554779014128	0.007942829966189693	0.02261198003153115	0.006376493101418013	0.002246473223894946	0.00399176328345152	0.009978084246686265	0.007110540399045221	0.008091480651672879	0.004397607818252685	0.004514227685505193	0.011510420041439491	0.005856401780946723	0.0034522809016782055	0.004589177657359303	0.001408340923026684	0.004884570805921756	0.0056437055733435165	0.007204982118503848	0.013993222172900593	0.035775498519964914	0.007024773672100094	0.0026062663156803416	0.006727883501450892	0.00309307482448744	0.002216074233887906	0.002915354492931677	0.0030867933634571502	0.00959239509187522	0.005491132699853765	0.08745751208065483	0.008248030210103117	0.004085808366974337	0.0028396832016209287	0.008133526907896597	0.0037479381188059145	0.006422653564197151	0.007778819963698774	0.0030419067149158614	0.004744317140263152	0.002276736271781242	0.00859929391759207	0.0025121368131856767	0.002863792394933054	0.0023982696844086606	0.04699267696900685
G6	0.004459119336447441	0.0763289815002022	0.010923709026539	0.0076380328516578435	0.011667619695171164	0.003681792829470193	0.005295868537927786	0.00625108092747591	0.003243310211593366	0.046214861504761895	0.0063914355026683505	0.004502021916751382	0.0032367878431749327	0.004967188654418263	0.0035159210352738797	0.004585845575192139	0.07648839174225248	0.0034848895446328086	0.018504880202541377	0.004121822608579422	0.0037009208064049726	0.0043003128812076	0.006245228486831875	0.003155195512090298	0.006204007215686341	0.0028610925327721836	0.004247865969040651	0.01048366644564684	0.003772736562833595	0.012329425545384003	0.014750902760668878	0.004460445719304768	0.01284930403971564	0.0054412157240541605	0.04849910995726406	0.010239314617973484	0.0037837840899917112	0.012979528035698549	0.033501446730535046	0.01801387284735456	0.003090880443131159	0.036299151435426016	0.018686917110686124	0.007158792555664268	0.008979992999013574	0.013649688069408427	0.005077132968141312	0.02609786147623654	0.01112659290125494	0.005272719265824663	0.0041598662462236	0.0029243174371486732	0.007295207033642114	0.0038172307223986353	0.005409493262001224	0.0026973869726632693	0.0023621413513153834	0.006373003791286694	0.018965513837000233	0.01356371850804525	0.004799388881862811	0.004170606022944139	0.003911029430894064	0.006121878920299911	0.002988427107157572	0.0053336526587282485	0.0032458532811987183	0.004364089857302053	0.028188048516904315	0.005761695518445633	0.003999004755766722	0.005056331453993303	0.014099670391308937	0.005357156896273424	0.008630004080435322	0.005872114691704214	0.006851613384132074	0.004745504115101321	0.0037573455246758237	0.00476825223251216	0.003938312472392206	0.0032772114912980334	0.005042239014391089	0.004837992635491703	0.003657764839366415	0.00777677459046227	0.00497676902522957	0.0037272128475650933	0.005538579362070536	0.003105040764244879	0.003540738955838089	0.005516635199818887	0.02049214292127431	0.006462126575862261	0.005647359303865828	0.012140914261075815	0.007185678118007936	0.013026638593293243	0.003879203008928472	0.013878452384179427
G7	0.010615899025965774	0.004101398919305444	0.007823662653094171	0.008612634816864785	0.006681347559729312	0.0038783624450880925	0.017793323845465038	0.007040071312417084	0.005316634248942938	0.007490719786222696	0.006228078957816019	0.005408267514443045	0.006634682617020091	0.004233427488276678	0.005247963849362198	0.004609458080738122	0.004873062446032569	0.004290778936827203	0.01259362387819123	0.004970779922412059	0.006667143513347147	0.006346940130246017	0.010438737477659296	0.004773905458428608	0.008054239283616108	0.008317184295204021	0.013511210745206738	0.0075600341784533365	0.011095711600055647	0.0064960050821627445	0.004106397806705155	0.013204201425329342	0.010659294339270577	0.009414830264092261	0.004923185414884575	0.005622559385691582	0.006944555798758736	0.013473714114640024	0.005952340427821216	0.012098822038060428	0.006557885982553749	0.0057094662366651405	0.0049992017717279	0.017284806086014987	0.012444069328366935	0.0044713142638157346	0.008295140392778233	0.009397821892839197	0.00841249143705576	0.006600232371289526	0.032296909938935366	0.005532919797483037	0.012128675365880658	0.008622631136638963	0.006664915201345647	0.011678299904461602	0.004852491782495309	0.006207681742508439	0.007212708954263457	0.010276535634343933	0.017005054875948812	0.00793868000756637	0.02003720480916267	0.005772978511295735	0.007949443162263056	0.01776988218109719	0.010572275872484865	0.006906959398825781	0.01507272681434447	0.006289100083121717	0.012040515553877185	0.017900514101044984	0.006010827053256096	0.0632236969797229	0.010096857771261796	0.016244823225383214	0.009133507805361816	0.012373613082588816	0.004429385625016558	0.06079395701132588	0.006851900108930829	0.006415870653598318	0.004147979150752031	0.00756342095817937	0.011423254980964954	0.009512506311792004	0.00489158684800003	0.005605460626699042	0.019184107140949414	0.005047202301534975	0.009954316772706204	0.007495510754958035	0.011323099773927453	0.011265731942669421	0.005633177028440018	0.013217909269026521	0.01747141381364107	0.003928174360183297	0.004434606196352586	0.00931937677643316
G8	0.005876694478981262	0.0262718642068404	0.01592735954401652	0.0061059094595382005	0.005203255029489056	0.002971951144992896	0.0073179726328938145	0.005611621716818029	0.004138255740964245	0.04225048185112907	0.004928176596017289	0.005982934693351302	0.00566996855641206	0.0023171805241462015	0.004291340142768242	0.005252187246494583	0.012337115766241665	0.003971674786898033	0.022849774766017204	0.0034208479261020274	0.004690105371314309	0.005675667857717613	0.004531669285852008	0.002563814374487835	0.005100363247322999	0.0074227123531132675	0.01266842912547475	0.004127183627117867	0.010193005239655715	0.006796744573516401	0.0061113691211382385	0.004445285139421049	0.006655438880998239	0.003914783338224398	0.01656734687760657	0.004436635308268192	0.0040216583155948124	0.010131327778979807	0.013083661460725345	0.008906913933843524	0.006213564770734137	0.005719716700538489	0.006431639840819511	0.006726995267834628	0.009143205595052883	0.004714690855854856	0.005815612060200079	0.03543586937666086	0.004931452219061052	0.006260501269056961	0.008267825589883968	0.003046909307902987	0.01086959310183249	0.0036204356188197315	0.005737497691888473	0.004516802871379455	0.003805591625074545	0.0035423605907469323	0.00959223172928394	0.012175632139052435	0.011956528598653501	0.0077855504899345	0.005511267813867791	0.0037363998630788623	0.004151313627547824	0.005405256295755629	0.01687792337428095	0.005966644073882117	0.08136343183817048	0.008957675654022482	0.006588972658593965	0.027863389844075128	0.008076938860212695	0.030937345886121844	0.012418795796410366	0.007769576290968416	0.009717207732657858	0.018983482892512553	0.0042141326182370785	0.012286005329069956	0.0025349296467474325	0.003909311769403724	0.0029132373337980785	0.01067203709495486	0.010062126477679739	0.007150116735885415	0.008339407447637191	0.003086695497667796	0.010835210796988322	0.004630371021374685	0.007367665909122077	0.009305126755406701	0.018240328806443606	0.03246557196421154	0.004917681122980581	0.03394192732640721	0.021540883021271395	0.0054102756090670286	0.0036789064922577047	0.017121539390477447
G9	0.006331137978396753	0.006290020772916138	0.011616245706168978	0.005590899341115649	0.00938691836648272	0.006154269171029709	0.005410565737085038	0.004376394908006627	0.0039312092928129845	0.037015393269798094	0.00912934216110773	0.00832173862743629	0.009520196514045896	0.008255690565762341	0.027764698555663905	0.005225031265163423	0.011166923806337074	0.011754681016389941	0.029531813515805323	0.00493393455904735	0.004648047609116627	0.0030689454687082324	0.0062214683549876824	0.0053095018025940644	0.0028269961264932703	0.005067794091293179	0.01397441192978475	0.004889957859782746	0.007184875772723383	0.008903553979096066	0.007333658824159041	0.00927150345292189	0.014230769277064466	0.007717055262509939	0.00782856121896843	0.0033712658869210622	0.008297965519453263	0.006048013003636318	0.008044104521848724	0.005328594195000264	0.007117462759323216	0.004900171983879573	0.0038929396348123275	0.004328677305715122	0.0038610533728520185	0.0045323976710701175	0.007450325766172648	0.005332333070331357	0.010933295933563476	0.00853451018120871	0.012738981672027756	0.002827879000315256	0.012789703908386862	0.09406111294173967	0.004575511504038364	0.01500934955054646	0.006848903894901936	0.007206955977719526	0.010632846660401523	0.025026337087897088	0.010842655150261745	0.024329358573882246	0.0054295150928578215	0.006216448960618333	0.005877665039427804	0.004776745310194862	0.003563441739309558	0.005704497639996828	0.003949395748650754	0.0030769317183575555	0.013817345389086081	0.0037862350729078007	0.011578905732417634	0.005934641701882062	0.009953811211582344	0.024488728566451366	0.007355055219106796	0.004881180806103629	0.004720171363666282	0.005202273813452866	0.04212001831840042	0.003623543864499345	0.0036635450443890123	0.006454159818561189	0.006919304501657677	0.013154606886928228	0.0037438041609745023	0.0036107632488953283	0.016081664705953787	0.0030253775533148875	0.008556687586905181	0.005892140323878989	0.0026627256429932918	0.004250904161504148	0.0026478371377457476	0.01049980307099367	0.007525447412108567	0.014193799987568792	0.05577933179738261	0.0062346317605917545
G10	0.006710488561857351	0.0039963002463302335	0.011554537250138547	0.005104312683726799	0.011442859827797115	0.003178667837600436	0.004128554447924939	0.004038297645433815	0.0033371400062619312	0.06377502633809005	0.01757725041833851	0.007301985065641873	0.006841638380210959	0.003605931424693242	0.05476913131365009	0.0039879002410017125	0.009690371854269908	0.01380047713743002	0.040623521126102985	0.002371874525626947	0.0037466031791934724	0.004462175164059813	0.012660061074648917	0.003828205188399854	0.0033033689504961172	0.006488650561747156	0.008604387040867306	0.004407345424445907	0.006177124298128893	0.010403236644113321	0.005715380091632504	0.005629596287746586	0.014587562393990283	0.003746247801170704	0.0038688659703425984	0.006139505656631374	0.006468650525523062	0.004065817517771204	0.007989961189407407	0.0077161387178171295	0.0053429431510062	0.008335467553889586	0.0069593045411033404	0.008199302675688016	0.004555479696600229	0.00777080466511625	0.006680820946094554	0.0038056244660295115	0.04117637038157327	0.014674131351305878	0.013150034305824485	0.0023076664861066904	0.003938307366769494	0.047441786426616256	0.002742988948050587	0.011310141442782603	0.004474729298778105	0.0059181447821289885	0.005625787454969735	0.021388114423488324	0.009418782636227042	0.030663878497930244	0.004331916090496816	0.0022147464244430485	0.013794218649932537	0.003305175805992899	0.003238482517800801	0.0066613149943857515	0.002828896511624786	0.0033936896541116907	0.006033741419878609	0.0028179354755773676	0.013279443437345845	0.004974013930985348	0.010145203047448075	0.020516407562620468	0.008651776027203371	0.006595142791420158	0.002693249719743782	0.0037545842036673088	0.024934635321629366	0.004536286789741483	0.0043905107430084935	0.007029274981510274	0.0034794434073675425	0.00702721146750697	0.006946969825703237	0.0030438040721806896	0.009301829623545452	0.0017486764996035697	0.00969388492564583	0.0075959113686292785	0.0033008464939803255	0.003953037930862463	0.002843013026171989	0.00506880732521794	0.007286837667357632	0.006838534205936001	0.08450716880693611	0.0035176157444462633
