Gene1	Gene2	Score
G11	G6	0.94158849584661
G6	G11	0.94158849584661
G66	G63	-0.876276189779839
G63	G66	-0.876276189779839
G68	G65	-0.858801455466947
G65	G68	-0.858801455466947
G56	G15	0.839928996701441
G15	G56	0.839928996701441
G14	G6	-0.804950265966965
G6	G14	-0.804950265966965
G33	G27	-0.800242578305522
G27	G33	-0.800242578305522
G14	G11	-0.798275883111297
G11	G14	-0.798275883111297
G66	G60	0.79339284149268
G60	G66	0.79339284149268
G66	G65	0.785507626948285
G65	G66	0.785507626948285
G52	G48	-0.772398725010413
G48	G52	-0.772398725010413
G57	G55	0.771261995427694
G55	G57	0.771261995427694
G66	G57	-0.766226497937572
G57	G66	-0.766226497937572
G59	G58	0.754096144377166
G58	G59	0.754096144377166
G61	G57	0.752048105056039
G57	G61	0.752048105056039
G12	G11	-0.745503624190594
G11	G12	-0.745503624190594
G94	G86	0.741901126513648
G86	G94	0.741901126513648
G65	G60	0.738110438133072
G60	G65	0.738110438133072
G89	G51	-0.737451270504095
G51	G89	-0.737451270504095
G99	G77	-0.736758087614424
G77	G99	-0.736758087614424
G13	G6	-0.733951246399986
G6	G13	-0.733951246399986
G11	G5	-0.727252237496822
G5	G11	-0.727252237496822
G14	G5	0.724839086108271
G5	G14	0.724839086108271
G65	G63	-0.720661470917985
G63	G65	-0.720661470917985
G68	G66	-0.720029565535769
G66	G68	-0.720029565535769
G33	G32	-0.71913153733733
G32	G33	-0.71913153733733
G68	G60	-0.716727415571228
G60	G68	-0.716727415571228
G12	G6	-0.715949443231659
G6	G12	-0.715949443231659
G6	G5	-0.703915741379035
G5	G6	-0.703915741379035
G63	G57	0.703587395687936
G57	G63	0.703587395687936
G55	G3	-0.702397938734108
G3	G55	-0.702397938734108
G13	G11	-0.701976350275253
G11	G13	-0.701976350275253
G57	G56	-0.700983147505527
G56	G57	-0.700983147505527
G56	G1	0.698528016803274
G1	G56	0.698528016803274
G66	G56	0.695394596585856
G56	G66	0.695394596585856
G60	G56	0.692786004910293
G56	G60	0.692786004910293
G70	G47	-0.690404304456342
G47	G70	-0.690404304456342
G48	G47	0.689295600474902
G47	G48	0.689295600474902
G58	G55	-0.688912432557976
G55	G58	-0.688912432557976
G63	G60	-0.684250916676997
G60	G63	-0.684250916676997
G15	G1	0.68250482386259
G1	G15	0.68250482386259
G14	G12	0.677032828376916
G12	G14	0.677032828376916
G55	G4	-0.675993728193604
G4	G55	-0.675993728193604
G58	G57	-0.675767960244315
G57	G58	-0.675767960244315
G90	G79	-0.669328493753967
G79	G90	-0.669328493753967
G66	G61	-0.66810779435089
G61	G66	-0.66810779435089
G66	G64	0.667625646689107
G64	G66	0.667625646689107
G17	G6	-0.660666589655313
G6	G17	-0.660666589655313
G12	G5	0.658088678345977
G5	G12	0.658088678345977
G37	G33	0.657342835890615
G33	G37	0.657342835890615
G52	G31	-0.657225733289482
G31	G52	-0.657225733289482
G68	G63	0.654223996401444
G63	G68	0.654223996401444
G57	G3	-0.653422674440426
G3	G57	-0.653422674440426
G51	G38	-0.651360452911656
G38	G51	-0.651360452911656
G4	G1	0.651170363761262
G1	G4	0.651170363761262
G64	G56	0.651161256891393
