TF	target	importance
G20	G2	78.93175319118498
G27	G33	78.7071408935246
G15	G56	70.45842940955232
G63	G60	68.02233870509363
G57	G15	63.04749480798275
G58	G59	62.23846939332448
G94	G86	61.92033996184478
G59	G58	61.23485794047598
G65	G68	60.89071243636718
G15	G1	58.657101193932085
G55	G15	58.23636085978965
G14	G6	58.088906810013796
G33	G27	57.806891851088245
G12	G6	56.1776687943541
G68	G65	55.11932408998371
G97	G77	54.133216180173264
G63	G65	53.38601315164466
G52	G50	53.233820080279344
G10	G6	51.59459060834609
G63	G66	49.40724050771321
G66	G65	48.42655093713527
G66	G63	48.25671096655268
G66	G68	47.278274807501404
G55	G57	47.241813659942956
G55	G3	47.149700999010385
G88	G5	46.935741588235565
G61	G57	46.1959744874052
G56	G15	44.95269927931272
G66	G57	44.85876791751301
G70	G47	44.430515593611666
G65	G66	43.9810850374275
G12	G11	43.45149905571243
G51	G89	43.23173704988247
G22	G2	42.79337074243114
G15	G3	42.24651908101862
G11	G6	41.486082436363084
G48	G52	41.05182330817187
G99	G77	41.037887784444834
G56	G64	40.16019880591701
G55	G56	40.14125793034627
G97	G6	40.119891962634554
G89	G51	39.640350728999174
G57	G55	39.22222916674877
G5	G6	39.0595087526633
G15	G58	38.96627007416162
G41	G32	38.561562999461394
G15	G2	38.42658713806945
G50	G48	38.1729133353782
G39	G37	38.08692206594156
G5	G89	38.04124710115283
G4	G3	37.90322025321977
G68	G2	37.89129386335108
G4	G11	37.81400965225508
G6	G100	37.368769832562805
G4	G55	37.17680954202043
G66	G61	37.11865930574418
G58	G57	36.69162430491911
G66	G64	36.68357040477767
G58	G55	36.529424085429746
G85	G44	35.805920053640385
G47	G52	35.787848634798635
G13	G11	35.66964522227139
G65	G60	35.667274410731125
G4	G1	35.64877116321095
G43	G94	35.64850811677016
G51	G38	35.53401105176265
G58	G56	35.52407356071909
G6	G11	35.46239165261193
G48	G50	34.97074672565467
G5	G88	34.69580213536181
G56	G1	34.31736844402837
G57	G61	34.232629920133945
G39	G33	33.33198562291576
G32	G33	33.21089501608225
G15	G55	33.14375082702646
G68	G60	32.57331028244887
G57	G56	32.29776768673931
G1	G15	32.1770061112396
G60	G63	32.03742992388241
G71	G39	32.01830505971894
G65	G63	32.00669752875487
G23	G5	31.916353817944927
G31	G52	31.900651350953837
G27	G32	31.861117390309435
G61	G66	31.722336918598533
G13	G6	31.675237361190568
G55	G4	31.399895246912724
G15	G59	31.382204526399732
G60	G66	31.326910418499235
G63	G57	31.22420959645296
G47	G70	31.164051255248356
G52	G48	30.70060950172512
G64	G66	30.58573218593411
