Gene1	Gene2	corVal	pValue
G1	G1	1	0
G2	G2	1	0
G3	G3	1	0
G4	G4	1	0
G5	G5	1	0
G6	G6	1	0
G7	G7	1	0
G8	G8	1	0
G9	G9	1	0
G10	G10	1	0
G11	G11	1	0
G12	G12	1	0
G13	G13	1	0
G14	G14	1	0
G15	G15	1	0
G16	G16	1	0
G17	G17	1	0
G18	G18	1	0
G19	G19	1	0
G20	G20	1	0
G21	G21	1	0
G22	G22	1	0
G23	G23	1	0
G24	G24	1	0
G25	G25	1	0
G26	G26	1	0
G27	G27	1	0
G28	G28	1	0
G29	G29	1	0
G30	G30	1	0
G31	G31	1	0
G32	G32	1	0
G33	G33	1	0
G34	G34	1	0
G35	G35	1	0
G36	G36	1	0
G37	G37	1	0
G38	G38	1	0
G39	G39	1	0
G40	G40	1	0
G41	G41	1	0
G42	G42	1	0
G43	G43	1	0
G44	G44	1	0
G45	G45	1	0
G46	G46	1	0
G47	G47	1	0
G48	G48	1	0
G49	G49	1	0
G50	G50	1	0
G51	G51	1	0
G52	G52	1	0
G53	G53	1	0
G54	G54	1	0
G55	G55	1	0
G56	G56	1	0
G57	G57	1	0
G58	G58	1	0
G59	G59	1	0
G60	G60	1	0
G61	G61	1	0
G62	G62	1	0
G63	G63	1	0
G64	G64	1	0
G65	G65	1	0
G66	G66	1	0
G67	G67	1	0
G68	G68	1	0
G69	G69	1	0
G70	G70	1	0
G71	G71	1	0
G72	G72	1	0
G73	G73	1	0
G74	G74	1	0
G75	G75	1	0
G76	G76	1	0
G77	G77	1	0
G78	G78	1	0
G79	G79	1	0
G80	G80	1	0
G81	G81	1	0
G82	G82	1	0
G83	G83	1	0
G84	G84	1	0
G85	G85	1	0
G86	G86	1	0
G87	G87	1	0
G88	G88	1	0
G89	G89	1	0
G90	G90	1	0
G91	G91	1	0
G92	G92	1	0
G93	G93	1	0
G94	G94	1	0
G95	G95	1	0
G96	G96	1	0
G97	G97	1	0
G98	G98	1	0
G99	G99	1	0
G100	G100	1	0
G48	G11	0.780918195281732	0.002714910233654
G11	G48	0.780918195281728	0.00271491023365422
G57	G43	0.74830226365839	0.00511941878932117
G43	G57	0.748302263658389	0.00511941878932127
G16	G40	0.744954411352668	0.00543544644490384
G40	G16	0.744954411352665	0.00543544644490418
G16	G31	0.743337852348433	0.0055932064947666
G31	G16	0.743337852348427	0.00559320649476725
G16	G76	0.739409465525631	0.00599095183194783
G76	G16	0.739409465525628	0.00599095183194818
G53	G43	0.724345696370347	0.007716210234322
G43	G53	0.724345696370345	0.00771621023432229
G18	G87	0.722439290823494	0.00795848862316173
G87	G18	0.722439290823493	0.00795848862316184
G31	G32	0.720393494991506	0.00822476694040021
G32	G31	0.720393494991503	0.00822476694040058
G100	G85	0.716356577884986	0.00876968743896106
G85	G100	0.716356577884983	0.00876968743896149
G32	G56	0.714604269212365	0.00901442898239554
G56	G32	0.71460426921236	0.00901442898239627
G98	G47	0.714254589783908	0.00906387178802453
G47	G98	0.714254589783906	0.00906387178802491
G48	G31	0.714021542333064	0.00909693564647248
G31	G48	0.714021542333056	0.00909693564647365
G47	G99	0.71378491914662	0.00913059881359316
G99	G47	0.713784919146619	0.00913059881359341
G16	G47	0.695621342838628	0.0120040164127987
G47	G16	0.695621342838626	0.012004016412799
G95	G73	0.691566640618956	0.0127276301424149
G73	G95	0.691566640618955	0.012727630142415
G30	G73	0.689692189991729	0.0130728443767461
G73	G30	0.689692189991728	0.0130728443767463
G69	G31	0.688062214481995	0.0133786211779715
G31	G69	0.688062214481994	0.0133786211779716
G69	G76	0.680951973594372	0.0147746479279424
G76	G69	0.680951973594372	0.0147746479279426
G47	G87	0.675854108801151	0.0158396497405961
G87	G47	0.675854108801147	0.0158396497405969
G40	G82	0.675639834427947	0.0158856161735614
G82	G40	0.675639834427939	0.0158856161735629
G14	G17	0.675052997065369	0.0160120077123933
G17	G14	0.675052997065368	0.0160120077123934
G11	G69	0.671950499925259	0.0166925423702525
G69	G11	0.671950499925259	0.0166925423702525
G92	G17	0.66754915754613	0.0176941169857495
G17	G92	0.667549157546127	0.0176941169857503
G16	G56	0.665876334908491	0.018086103475964
G56	G16	0.665876334908481	0.0180861034759664
G20	G82	0.665334088965969	0.0182145207560889
G82	G20	0.665334088965965	0.01821452075609
G20	G62	0.656511178142015	0.0203991532786896
G62	G20	0.656511178142013	0.02039915327869
G16	G20	0.653914762886025	0.0210769507545016
G20	G16	0.65391476288602	0.0210769507545028
G80	G70	0.653633196350036	0.0211514282605089
G70	G80	0.653633196350036	0.021151428260509
G48	G44	0.651496447639319	0.0217228900236541
