G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0025447	0.5777526	0.5964299	0.0159345	0.3236463	0.6565645	0.6175925	0.5658883	0.6470528	0.7367268	0.0006490	0.6093527	0.5350911	0.6419602	0.6059340	0.0457026	0.7584396	0.0168853	0.6687246	0.7004450	0.6882478	0.0235226	0.0588658	0.4160427	0.6787153	0.6825441	0.5464292	0.1731183	0.3161056	0.7225119	0.6041331	0.0472506	0.0008718	0.1494455	0.4187477	0.3456201	0.3513741	0.0000000	0.7242675	0.6621184	0.0510814	0.7772195	0.6667420	0.1433329	0.6436955	0.6649027	0.6284441	0.3973077	0.5271377	0.7734264	0.6460863	0.1027289	0.5640514	0.8435247	0.7157507	0.6662197	0.7510551	0.3272576	0.4504361	0.6049636	0.0029317	0.6949074	0.3967758	0.0240365	0.6120480	0.6659112	0.6302652	0.3356519	0.6611452	0.4283493	0.0000907	0.7749445	0.6927490	0.0563488	0.5562994	0.7312727	0.2117229	0.5790434	0.2044440	0.5914881	0.3095246	0.5626719	0.0160920	0.0000000	0.0024831	0.0485889	0.6789103	0.0000193	0.0410907	0.0981147	0.6169236	0.6613235	0.1233455	0.4420275	0.4273879	0.6487137	0.2502328	0.2317286	0.0008603	0.8300059
0.1427191	0.5851660	0.6561497	0.0951544	0.4910349	0.2201955	0.5240591	0.5167068	0.5155064	0.4888770	0.0018230	0.4499376	0.7208030	0.5320271	0.6037645	0.0468191	0.7297255	0.0271948	0.7239689	0.5776426	0.6746060	0.0504938	0.0700715	0.4351496	0.0811624	0.6461201	0.5890537	0.0300851	0.5696954	0.8067778	0.6317483	0.0465774	0.3437347	0.3804032	0.4744025	0.7335099	0.0068772	0.5555106	0.5852012	0.7077015	0.0271700	0.7063711	0.7341486	0.1339253	0.4007762	0.0612455	0.0000000	0.5607576	0.5619344	0.7354487	0.0000000	0.4661135	0.5518554	0.7815128	0.8733772	0.7114289	0.6005536	0.0205417	0.5381619	0.6307081	0.0032953	0.2866124	0.3869545	0.0459274	0.6909228	0.6744115	0.6248618	0.0012813	0.8067706	0.5446476	0.0009425	0.7214022	0.7004956	0.0706871	0.4553769	0.3440022	0.5206579	0.5021193	0.0187548	0.0174447	0.0245163	0.5808705	0.6346849	0.6405171	0.0008949	0.3906692	0.6693585	0.0126253	0.0589318	0.0001091	0.8383833	0.6892982	0.0065842	0.3913206	0.4703852	0.6487003	0.5450237	0.6245127	0.0254308	0.0044520
0.0133818	0.6545739	0.7737433	0.0199019	0.4817939	0.7333604	0.6815271	0.4921252	0.7048161	0.6695979	0.0042084	0.6080908	0.7140773	0.5042627	0.8034652	0.0782999	0.6385810	0.0297918	0.7084200	0.5034870	0.6794289	0.0498817	0.0658334	0.4331362	0.0415160	0.4658755	0.5037466	0.0120298	0.1313524	0.7460720	0.3978142	0.0308648	0.0327522	0.2872184	0.2392645	0.7228348	0.3254699	0.6956702	0.6688131	0.7790555	0.0412294	0.6479022	0.6741385	0.6384345	0.3901590	0.3166262	0.4198630	0.5850223	0.4486006	0.5904871	0.6572188	0.5666815	0.7298430	0.5671408	0.8089793	0.5822706	0.0000000	0.2707967	0.4508537	0.5317667	0.0000245	0.4052286	0.0626930	0.0359931	0.5430586	0.7805475	0.7598799	0.1724206	0.7277472	0.5824071	0.0007463	0.6600694	0.7148999	0.0775191	0.6919357	0.6539336	0.5563271	0.5873412	0.0269912	0.6329678	0.0190940	0.3081397	0.4795628	0.0000000	0.0020043	0.0708400	0.4298147	0.0010730	0.0532706	0.0008704	0.7312484	0.5934329	0.2716795	0.2038706	0.4024672	0.5507587	0.1995377	0.2366414	0.4422905	0.9002579
0.1630122	0.6274178	0.7028696	0.1526928	0.3602001	0.0914245	0.4323119	0.7097145	0.6319681	0.3926043	0.0001262	0.6750657	0.7189723	0.7093490	0.7240093	0.0797325	0.5770468	0.0318974	0.6447936	0.5077057	0.6667252	0.0396708	0.0570515	0.3758910	0.0408415	0.7248819	0.5931161	0.1330439	0.3008993	0.6287448	0.5614223	0.0227955	0.0086960	0.1176154	0.6451758	0.4250673	0.0901213	0.2016836	0.5052382	0.7154899	0.0708520	0.5128394	0.7062511	0.4103233	0.6588781	0.3748005	0.0046867	0.5178542	0.5227369	0.5172937	0.0016091	0.2918488	0.6289289	0.7391828	0.7105439	0.5816397	0.0000000	0.0798389	0.5946927	0.5868368	0.0022958	0.1829878	0.3744727	0.0603125	0.4012082	0.7819307	0.6595284	0.0458987	0.8117260	0.4270765	0.0004322	0.6746560	0.7167022	0.0702054	0.7892418	0.2390715	0.3976063	0.4695616	0.0091923	0.0149431	0.0875990	0.6171579	0.6362605	0.7495599	0.0016798	0.3117884	0.6988537	0.0090646	0.0402202	0.0175299	0.5045715	0.7163936	0.0000000	0.1604090	0.4391427	0.6477169	0.7136336	0.6917650	0.0202486	0.0120756
0.2269707	0.5743038	0.7353932	0.1129933	0.4535252	0.1680153	0.4628822	0.4739546	0.8681606	0.5317368	0.0002655	0.4985117	0.7666540	0.6355646	0.6985105	0.0832060	0.7778456	0.0716178	0.6804625	0.5174256	0.6761700	0.0459228	0.0534114	0.4158932	0.0335952	0.7648959	0.6298574	0.0245067	0.4327328	0.7582983	0.5770345	0.0123413	0.3037727	0.3751073	0.3206217	0.6457523	0.0334756	0.5611456	0.5883856	0.8096008	0.1810930	0.7052407	0.7220475	0.1638148	0.3151213	0.3515637	0.0000000	0.7173411	0.5407347	0.6023809	0.4868815	0.3967614	0.5642399	0.6616331	0.8007727	0.4849615	0.7279388	0.0426550	0.4074101	0.6256778	0.0151768	0.2931105	0.4289495	0.0350177	0.6611679	0.6864693	0.6088181	0.0024960	0.7265380	0.0966750	0.0004739	0.7072285	0.7207649	0.0458552	0.6337938	0.4316047	0.3622269	0.3373446	0.0009108	0.0209846	0.0218394	0.1043413	0.5744261	0.5718192	0.0024985	0.2623758	0.7113566	0.1761945	0.0480239	0.0000834	0.8176262	0.4090518	0.0000000	0.3191119	0.4595127	0.5733445	0.6743028	0.7155363	0.0487501	0.2506280
0.0409235	0.6196048	0.5627466	0.0331187	0.3714112	0.3459480	0.5782547	0.3492805	0.7889587	0.5279295	0.0008983	0.4743560	0.6159265	0.5597363	0.7686801	0.1033614	0.7306130	0.0279437	0.7776268	0.3872565	0.6922130	0.0400833	0.0863895	0.8035748	0.0748071	0.6326107	0.5882344	0.0000000	0.7230348	0.6995572	0.7102260	0.0246477	0.5776305	0.3477121	0.2014426	0.7883103	0.0426318	0.5518923	0.3416684	0.6530366	0.0955329	0.4883213	0.7138431	0.1585531	0.7032035	0.5920681	0.0197913	0.2249552	0.5009985	0.6649311	0.5315710	0.0329692	0.7372641	0.6082121	0.7893720	0.0000000	0.6315424	0.0671417	0.0551811	0.0606426	0.0057681	0.2129779	0.4105566	0.0272872	0.6124929	0.5422500	0.1671084	0.0000696	0.7110770	0.1693877	0.0011043	0.7199746	0.4918394	0.4738597	0.7436673	0.1103838	0.4342104	0.5355077	0.0045178	0.2286824	0.0214558	0.4321682	0.7980774	0.2953149	0.6481462	0.0909767	0.7127420	0.0059160	0.0416273	0.0015076	0.7255817	0.6764733	0.0152665	0.3716531	0.4098321	0.5583111	0.6280910	0.0560924	0.1381454	0.2550164
0.2315265	0.6675085	0.6956330	0.0707580	0.2821385	0.2573924	0.5775946	0.4879708	0.7064725	0.5196311	0.0048751	0.5397119	0.6786621	0.7232234	0.6815993	0.0612688	0.7469958	0.0557387	0.6440803	0.8121580	0.6953929	0.0248544	0.0541569	0.4336342	0.7149171	0.6809246	0.7265788	0.1048503	0.4148008	0.6674193	0.6142785	0.0492444	0.0041674	0.0715393	0.4729279	0.1591286	0.1654993	0.0000000	0.7153919	0.8975117	0.0593651	0.6395893	0.6187018	0.1250913	0.6552424	0.6924784	0.0000000	0.1639851	0.5733348	0.6616584	0.5382209	0.1116589	0.5826131	0.8113743	0.8084352	0.6655269	0.5641819	0.0963839	0.4995621	0.5207233	0.1262930	0.0727416	0.4749257	0.0270297	0.7234402	0.4302251	0.6404589	0.0000358	0.5627237	0.0349997	0.0004895	0.8674090	0.5604552	0.0820359	0.6624748	0.7342402	0.2929440	0.6761764	0.0048718	0.0168698	0.2320949	0.3085587	0.0190174	0.5900901	0.0014603	0.3436078	0.7425551	0.0013275	0.0216910	0.2053999	0.3206025	0.6801130	0.1267628	0.5496985	0.4062878	0.6657283	0.5720744	0.5790957	0.0014176	0.5879719
0.1717163	0.6841708	0.5772231	0.0631940	0.4624955	0.1731955	0.6312880	0.6279310	0.7303633	0.5814995	0.0005711	0.5889373	0.6884119	0.5370244	0.7177648	0.0591152	0.7807683	0.0258135	0.7305081	0.7300686	0.6600451	0.0168978	0.0244504	0.4013667	0.6267740	0.6939658	0.6678599	0.1077765	0.3688878	0.6883486	0.5462425	0.0123539	0.0127364	0.0935095	0.3842451	0.2472222	0.3947185	0.0000000	0.7327323	0.7153624	0.0857275	0.5943592	0.6550339	0.3822155	0.6473146	0.5711952	0.0382803	0.0931468	0.4631291	0.7232638	0.0070222	0.3290371	0.6635722	0.7463904	0.6615397	0.6251787	0.0000000	0.3577333	0.4293397	0.6378479	0.0110673	0.0375287	0.3910771	0.0362843	0.5913657	0.3536119	0.6728024	0.3777100	0.7234441	0.4612792	0.0007287	0.7450575	0.7530856	0.0669968	0.6145402	0.5895753	0.6709221	0.5114891	0.0305255	0.1046542	0.1876757	0.7197321	0.0057858	0.6062694	0.0063456	0.3643643	0.3924384	0.0000507	0.0468904	0.0747302	0.6759370	0.7232162	0.7177713	0.2503514	0.3407409	0.0696882	0.7119440	0.6771043	0.0014430	0.2670692
0.1850939	0.6578205	0.6883520	0.1131199	0.3136328	0.1156300	0.3923975	0.3926768	0.6752702	0.5515310	0.0053976	0.5459557	0.6910902	0.5985780	0.7019468	0.0816910	0.7572057	0.0464746	0.7332205	0.4928405	0.7427449	0.0229201	0.0719202	0.3481556	0.0395123	0.6462145	0.6262396	0.0049218	0.4919852	0.7098110	0.7200381	0.0274545	0.2867430	0.3689309	0.6512505	0.8122194	0.0564440	0.7962401	0.6500818	0.6761034	0.1183358	0.5968370	0.6493430	0.1041698	0.2633947	0.0221338	0.0000000	0.6158223	0.5169068	0.6856399	0.6324925	0.4451080	0.7036321	0.7262994	0.7067469	0.5996905	0.6297809	0.0211942	0.3772797	0.5689317	0.0000161	0.2073238	0.4278739	0.0284816	0.6534657	0.6453990	0.5903874	0.0000459	0.8191758	0.3346213	0.0018523	0.7643298	0.8048504	0.0464850	0.6849411	0.6833081	0.2784901	0.4909113	0.0336139	0.0052880	0.0035935	0.5333580	0.6108404	0.0000000	0.0004076	0.0387702	0.6742345	0.0002875	0.0427324	0.0034460	0.6233984	0.7803068	0.0170115	0.2876573	0.4298677	0.5962459	0.1828265	0.2568156	0.4106341	0.2458762
0.0004318	0.7146899	0.7028872	0.0108002	0.4093132	0.7061850	0.7248267	0.6155878	0.6505087	0.6414381	0.0009549	0.5518861	0.7648920	0.5230758	0.8027913	0.0560441	0.7101409	0.0321578	0.7557930	0.7045824	0.7050396	0.0574599	0.0401810	0.4311484	0.7990191	0.6657662	0.6889552	0.0005869	0.6893957	0.8598824	0.4895638	0.0289764	0.2144260	0.4675529	0.4358274	0.7881773	0.1137878	0.0000000	0.3341319	0.8217748	0.0287903	0.4566378	0.6269194	0.2310477	0.3898942	0.7244175	0.6604446	0.5323069	0.5649314	0.6571825	0.6079867	0.0820733	0.7824261	0.0000000	0.7656568	0.0055634	0.7405426	0.3241771	0.0885367	0.0435683	0.0005360	0.5965814	0.6681111	0.0428897	0.6285411	0.6900801	0.4946894	0.0003611	0.6575367	0.4306880	0.0037217	0.6844034	0.4862355	0.3341877	0.5920023	0.3878250	0.1940315	0.5780800	0.4271466	0.7130936	0.0023398	0.5477326	0.7100238	0.0019001	0.6708092	0.1135174	0.6956376	0.0017821	0.0380832	0.0033892	0.6784954	0.6939982	0.1306661	0.5542147	0.4626155	0.8317540	0.2226438	0.0241187	0.5036298	0.6773627
